"AntennaAngle [deg]","Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
45,0.038,0,-11,4.98333718785707
45,0.038,0,-10,4.88158120953842
45,0.038,0,-9,4.78306969750908
45,0.038,0,-8,4.68984311165787
45,0.038,0,-7,4.60370549007453
45,0.038,0,-6,4.52620792839003
45,0.038,0,-5,4.45864517630492
45,0.038,0,-4,4.40206340056021
45,0.038,0,-3,4.35727614833817
45,0.038,0,-2,4.32488487137039
45,0.038,0,-1,4.30530012744513
45,0.038,0,0,4.29875979927177
45,0.038,0,1,4.30534133924775
45,0.038,0,2,4.32496608426782
45,0.038,0,3,4.35739496154082
45,0.038,0,4,4.40221626718741
45,0.038,0,5,4.45882747591754
45,0.038,0,6,4.52641407506253
45,0.038,0,7,4.60392908386572
45,0.038,0,8,4.69007714090217
45,0.038,0,9,4.78330679732142
45,0.038,0,10,4.88181397813354
45,0.038,0,11,4.98355855675698
45,0.038,0,12,5.0862947570357
45,0.038,0,13,5.1876148003225
45,0.038,0,14,5.28500400242801
45,0.038,0,15,5.37590452763253
45,0.038,0,16,5.45778432229655
45,0.038,0,17,5.5282074328031
45,0.038,0,18,5.58490196799248
45,0.038,0,19,5.62582235658954
45,0.038,0,20,5.64920320090697
45,0.038,0,21,5.65360284136366
45,0.038,0,22,5.63793561526269
45,0.038,0,23,5.60149261664747
45,0.038,0,24,5.54395145871505
45,0.038,0,25,5.46537604973749
45,0.038,0,26,5.36620769221259
45,0.038,0,27,5.24724890811684
45,0.038,0,28,5.10964131192003
45,0.038,0,29,4.95483864741683
45,0.038,0,30,4.78457583401264
45,0.038,0,31,4.60083459270824
45,0.038,0,32,4.40580599349353
45,0.038,0,33,4.20185012182949
45,0.038,0,34,3.9914530223046
45,0.038,0,35,3.777181143928
45,0.038,0,36,3.56163366884876
45,0.038,0,37,3.34739332684717
45,0.038,0,38,3.13697654635532
45,0.038,0,39,2.93278403143717
45,0.038,0,40,2.73705304833117
45,0.038,0,41,2.55181282696804
45,0.038,0,42,2.37884451405217
45,0.038,0,43,2.21964704735367
45,0.038,0,44,2.07541015886146
45,0.038,0,45,1.94699546958727
45,0.038,0,46,1.83492633017671
45,0.038,0,47,1.73938671241512
45,0.038,0,48,1.66022909211797
45,0.038,0,49,1.59699090782558
45,0.038,0,50,1.54891885346783
45,0.038,0,51,1.51499998391176
45,0.038,0,52,1.49399839242151
45,0.038,0,53,1.48449606591402
45,0.038,0,54,1.48493644012158
45,0.038,0,55,1.49366916083565
45,0.038,0,56,1.5089946043376
45,0.038,0,57,1.5292068123284
45,0.038,0,58,1.55263364472346
45,0.038,0,59,1.57767313705194
45,0.038,0,60,1.60282525689334
45,0.038,0,61,1.62671847488091
45,0.038,0,62,1.64813078991417
45,0.038,0,63,1.66600506587279
45,0.038,0,64,1.67945874003807
45,0.038,0,65,1.68778814477006
45,0.038,0,66,1.6904678385186
45,0.038,0,67,1.68714546640456
45,0.038,0,68,1.67763276252265
45,0.038,0,69,1.66189336553383
45,0.038,0,70,1.64002814725333
45,0.038,0,71,1.61225875328172
45,0.038,0,72,1.57891002876226
45,0.038,0,73,1.54039195528648
45,0.038,0,74,1.49718166143943
45,0.038,0,75,1.4498059942368
45,0.038,0,76,1.39882505638748
45,0.038,0,77,1.34481702919965
45,0.038,0,78,1.28836451680356
45,0.038,0,79,1.23004256733009
45,0.038,0,80,1.1704084532164
45,0.038,0,81,1.10999322767309
45,0.038,0,82,1.04929501864392
45,0.038,0,83,0.988773975832621
45,0.038,0,84,0.928848750562948
45,0.038,0,85,0.86989436197724
45,0.038,0,86,0.812241285653185
45,0.038,0,87,0.756175591212271
45,0.038,0,88,0.701939952867785
45,0.038,0,89,0.649735360033691
45,0.038,0,90,0.599723363022199
45,0.038,0,91,0.552028700493383
45,0.038,0,92,0.506742169772334
45,0.038,0,93,0.463923617615012
45,0.038,0,94,0.423604946794035
45,0.038,0,95,0.385793052410402
45,0.038,0,96,0.350472620634425
45,0.038,0,97,0.317608741235822
45,0.038,0,98,0.287149303434242
45,0.038,0,99,0.259027161977489
45,0.038,0,100,0.23316207663784
45,0.038,0,101,0.209462443200882
45,0.038,0,102,0.187826847174297
45,0.038,0,103,0.168145482496692
45,0.038,0,104,0.150301486067341
45,0.038,0,105,0.134172244496795
45,0.038,0,106,0.119630731621868
45,0.038,0,107,0.106546933563903
45,0.038,0,108,0.0947894120033558
45,0.038,0,109,0.0842270455530661
45,0.038,0,110,0.0747309734467757
45,0.038,0,111,0.0661767452533992
45,0.038,0,112,0.0584466553227113
45,0.038,0,113,0.0514322118928279
45,0.038,0,114,0.0450366594351678
45,0.038,0,115,0.0391774405896796
45,0.038,0,116,0.0337884532115361
45,0.038,0,117,0.0288219314014107
45,0.038,0,118,0.0242497601704438
45,0.038,0,119,0.0200640251463286
45,0.038,0,120,0.0162766050711267
45,0.038,0,121,0.0129176391226918
45,0.038,0,122,0.010032745978692
45,0.038,0,123,0.00767893854200557
45,0.038,0,124,0.00591926718619495
45,0.038,0,125,0.00481633290688812
45,0.038,0,126,0.00442493492731474
45,0.038,0,127,0.00478424729668443
45,0.038,0,128,0.00591004516771915
45,0.038,0,129,0.00778761053212045
45,0.038,0,130,0.0103660241951779
45,0.038,0,131,0.013554579976772
45,0.038,0,132,0.0172220237305029
45,0.038,0,133,0.0211992117955759
45,0.038,0,134,0.0252855939187792
45,0.038,0,135,0.0292596545873549
45,0.038,0,136,0.0328931031445961
45,0.038,0,137,0.03596820630628
45,0.038,0,138,0.038297236638383
45,0.038,0,139,0.039742606795243
45,0.038,0,140,0.040235918853269
45,0.038,0,141,0.039793931462307
45,0.038,0,142,0.0385293836134314
45,0.038,0,143,0.0366547533580807
45,0.038,0,144,0.0344773986513164
45,0.038,0,145,0.0323851299872133
45,0.038,0,146,0.0308220782304459
45,0.038,0,147,0.0302556938624573
45,0.038,0,148,0.0311367641471204
45,0.038,0,149,0.0338553557303874
45,0.038,0,150,0.0386964586327237
45,0.038,0,151,0.0457996962888371
45,0.038,0,152,0.0551276599135081
45,0.038,0,153,0.0664471378208626
45,0.038,0,154,0.0793267008835535
45,0.038,0,155,0.0931527926000002
45,0.038,0,156,0.10716474129701
45,0.038,0,157,0.120507113928407
45,0.038,0,158,0.132295772973764
45,0.038,0,159,0.141692123989629
45,0.038,0,160,0.147978604201795
45,0.038,0,161,0.150627690579419
45,0.038,0,162,0.149356768603281
45,0.038,0,163,0.144162180136675
45,0.038,0,164,0.135327628364958
45,0.038,0,165,0.123404707342761
45,0.038,0,166,0.109166378637648
45,0.038,0,167,0.0935373862651319
45,0.038,0,168,0.0775084857547874
45,0.038,0,169,0.0620435714686578
45,0.038,0,170,0.047989987257966
45,0.038,0,171,0.0360022813560648
45,0.038,0,172,0.0264883517029096
45,0.038,0,173,0.0195844296216774
45,0.038,0,174,0.015161942877277
45,0.038,0,175,0.0128653971201759
45,0.038,0,176,0.0121765177670387
45,0.038,0,177,0.0124965219918528
45,0.038,0,178,0.0132360079717504
45,0.038,0,179,0.013900898357899
45,0.038,0,180,0.0141633240627282
15,0.039,0,-180,0.15164000336857
15,0.039,0,-179,0.150908157909369
15,0.039,0,-178,0.148739957340355
15,0.039,0,-177,0.145243951576305
15,0.039,0,-176,0.140592816590955
15,0.039,0,-175,0.135011542513612
15,0.039,0,-174,0.128762204432257
15,0.039,0,-173,0.122126489485267
15,0.039,0,-172,0.115387307909839
15,0.039,0,-171,0.10881085794464
15,0.039,0,-170,0.102630443758829
15,0.039,0,-169,0.0970331710394106
15,0.039,0,-168,0.0921503847311612
15,0.039,0,-167,0.0880523929577673
15,0.039,0,-166,0.0847476700332883
15,0.039,0,-165,0.0821863808064646
15,0.039,0,-164,0.0802677479317276
15,0.039,0,-163,0.0788505183813473
15,0.039,0,-162,0.0777655946280516
15,0.039,0,-161,0.0768297907642604
15,0.039,0,-160,0.0758596574746302
15,0.039,0,-159,0.0746843873906868
15,0.039,0,-158,0.0731569521654327
15,0.039,0,-157,0.0711628175457604
15,0.039,0,-156,0.0686258124049186
15,0.039,0,-155,0.0655109705423507
15,0.039,0,-154,0.0618243993245601
15,0.039,0,-153,0.0576104387996566
15,0.039,0,-152,0.0529465445982458
15,0.039,0,-151,0.0479364483566233
15,0.039,0,-150,0.0427022162836194
15,0.039,0,-149,0.037375840453876
15,0.039,0,-148,0.0320909633306942
15,0.039,0,-147,0.0269752621135461
15,0.039,0,-146,0.022143916189264
15,0.039,0,-145,0.0176944596956834
15,0.039,0,-144,0.0137031933624157
15,0.039,0,-143,0.0102232057371635
15,0.039,0,-142,0.00728394226350572
15,0.039,0,-141,0.00489216788076018
15,0.039,0,-140,0.00303409891506521
15,0.039,0,-139,0.0016784347267654
15,0.039,0,-138,0.000779998470897615
15,0.039,0,-137,0.000283697284735459
15,0.039,0,-136,0.000128531836286145
15,0.039,0,-135,0.000251419255583549
15,0.039,0,-134,0.000590637496540337
15,0.039,0,-133,0.0010887486735498
15,0.039,0,-132,0.00169490979532572
15,0.039,0,-131,0.00236652809352831
15,0.039,0,-130,0.00307026206788132
15,0.039,0,-129,0.00378240648460026
15,0.039,0,-128,0.0044887286868543
15,0.039,0,-127,0.00518384422788327
15,0.039,0,-126,0.00587023214904217
15,0.039,0,-125,0.00655699481280846
15,0.039,0,-124,0.0072584650412523
15,0.039,0,-123,0.00799275561720072
15,0.039,0,-122,0.00878033431569822
15,0.039,0,-121,0.00964269290956
15,0.039,0,-120,0.0106011623396484
15,0.039,0,-119,0.0116759096407985
15,0.039,0,-118,0.0128851362819237
15,0.039,0,-117,0.0142444831285382
15,0.039,0,-116,0.0157666348690776
15,0.039,0,-115,0.0174611068504611
15,0.039,0,-114,0.019334190028723
15,0.039,0,-113,0.0213890251619562
15,0.039,0,-112,0.023625775307988
15,0.039,0,-111,0.0260418658720962
15,0.039,0,-110,0.0286322635308005
15,0.039,0,-109,0.0313897689371244
15,0.039,0,-108,0.034305302773654
15,0.039,0,-107,0.0373681700544179
15,0.039,0,-106,0.0405662932080264
15,0.039,0,-105,0.043886410071537
15,0.039,0,-104,0.0473142382112254
15,0.039,0,-103,0.0508346117454938
15,0.039,0,-102,0.0544316009164858
15,0.039,0,-101,0.0580886279327966
15,0.039,0,-100,0.0617885950229127
15,0.039,0,-99,0.0655140421705785
15,0.039,0,-98,0.0692473526489654
15,0.039,0,-97,0.0729710242487266
15,0.039,0,-96,0.0766680230357931
15,0.039,0,-95,0.0803222346147197
15,0.039,0,-94,0.0839190252525117
15,0.039,0,-93,0.0874459218787168
15,0.039,0,-92,0.0908934159658407
15,0.039,0,-91,0.0942558916614489
15,0.039,0,-90,0.0975326733504656
15,0.039,0,-89,0.100729182147604
15,0.039,0,-88,0.103858184747973
15,0.039,0,-87,0.106941111713104
15,0.039,0,-86,0.110009415779359
15,0.039,0,-85,0.113105934312508
15,0.039,0,-84,0.116286213789865
15,0.039,0,-83,0.119619748389104
15,0.039,0,-82,0.123191079642531
15,0.039,0,-81,0.127100699935366
15,0.039,0,-80,0.131465699655243
15,0.039,0,-79,0.136420096307288
15,0.039,0,-78,0.142114784157036
15,0.039,0,-77,0.14871704519588
15,0.039,0,-76,0.15640956665594
15,0.039,0,-75,0.165388917108768
15,0.039,0,-74,0.175863442490105
15,0.039,0,-73,0.18805055526386
15,0.039,0,-72,0.20217340436197
15,0.039,0,-71,0.218456930416057
15,0.039,0,-70,0.237123329936547
15,0.039,0,-69,0.258386973187667
15,0.039,0,-68,0.28244884312045
15,0.039,0,-67,0.309490586292311
15,0.039,0,-66,0.339668290508849
15,0.039,0,-65,0.373106127113831
15,0.039,0,-64,0.409890017431197
15,0.039,0,-63,0.450061501713732
15,0.039,0,-62,0.493612003878629
15,0.039,0,-61,0.540477695078413
15,0.039,0,-60,0.590535162571163
15,0.039,0,-59,0.643598086340166
15,0.039,0,-58,0.699415113609378
15,0.039,0,-57,0.757669100262158
15,0.039,0,-56,0.817977858063283
15,0.039,0,-55,0.879896507867654
15,0.039,0,-54,0.942921492580462
15,0.039,0,-53,1.00649625098557
15,0.039,0,-52,1.07001849669322
15,0.039,0,-51,1.13284898784771
15,0.039,0,-50,1.19432161569042
15,0.039,0,-49,1.25375458656833
15,0.039,0,-48,1.31046242545561
15,0.039,0,-47,1.3637684922048
15,0.039,0,-46,1.4130176767933
15,0.039,0,-45,1.45758892835482
15,0.039,0,-44,1.49690727556984
15,0.039,0,-43,1.53045501294087
15,0.039,0,-42,1.55778175762269
15,0.039,0,-41,1.57851312301467
15,0.039,0,-40,1.59235780576518
15,0.039,0,-39,1.59911293919868
15,0.039,0,-38,1.59866762520058
15,0.039,0,-37,1.59100461500866
15,0.039,0,-36,1.57620016411549
15,0.039,0,-35,1.55442213498527
15,0.039,0,-34,1.52592646155524
15,0.039,0,-33,1.49105212030054
15,0.039,0,-32,1.45021477356901
15,0.039,0,-31,1.40389926231617
15,0.039,0,-30,1.35265112839752
15,0.039,0,-29,1.29706734291843
15,0.039,0,-28,1.23778640895311
15,0.039,0,-27,1.17547799661676
15,0.039,0,-26,1.11083225841525
15,0.039,0,-25,1.04454896521053
15,0.039,0,-24,0.977326599801972
15,0.039,0,-23,0.909851547195099
15,0.039,0,-22,0.842787528494835
15,0.039,0,-21,0.776765438534337
15,0.039,0,-20,0.712373764442193
15,0.039,0,-19,0.65014978111607
15,0.039,0,-18,0.590571737048634
15,0.039,0,-17,0.53405225668698
15,0.039,0,-16,0.48093318985386
15,0.039,0,-15,0.431482131241301
15,0.039,0,-14,0.385890810689938
15,0.039,0,-13,0.34427551592496
15,0.039,0,-12,0.306679652955421
15,0.039,0,-11,0.273078476322871
15,0.039,0,-10,0.243385934340647
15,0.039,0,-9,0.217463477567807
15,0.039,0,-8,0.195130577625379
15,0.039,0,-7,0.176176604779933
15,0.039,0,-6,0.160373623758785
15,0.039,0,-5,0.147489595257862
15,0.039,0,-4,0.137301422106331
15,0.039,0,-3,0.129607259287555
15,0.039,0,-2,0.124237519333691
15,0.039,0,-1,0.121064050080628
15,0.039,0,0,0.120007038968217
15,0.039,0,1,0.121039303098656
15,0.039,0,2,0.124187750994093
15,0.039,0,3,0.129531942524567
15,0.039,0,4,0.137199818773915
15,0.039,0,5,0.147360814246939
15,0.039,0,6,0.160216690758449
15,0.039,0,7,0.175990537680512
15,0.039,0,8,0.194914460820089
15,0.039,0,9,0.217216528141326
15,0.039,0,10,0.243107553391107
15,0.039,0,11,0.272768279472621
15,0.039,0,12,0.30633747545332
15,0.039,0,13,0.343901389573288
15,0.039,0,14,0.385484912041133
15,0.039,0,15,0.43104470295763
15,0.039,0,16,0.480464439622351
15,0.039,0,17,0.533552240421922
15,0.039,0,18,0.590040235074884
15,0.039,0,19,0.649586177400602
15,0.039,0,20,0.711776939556199
15,0.039,0,21,0.776133686768285
15,0.039,0,22,0.842118508374779
15,0.039,0,23,0.909142272607832
15,0.039,0,24,0.97657347616708
15,0.039,0,25,1.04374787185881
15,0.039,0,26,1.10997867482864
15,0.039,0,27,1.1745671667742
15,0.039,0,28,1.23681353503145
15,0.039,0,29,1.29602779730501
15,0.039,0,30,1.35154067160137
15,0.039,0,31,1.40271425404356
15,0.039,0,32,1.44895236497159
15,0.039,0,33,1.48971041711134
15,0.039,0,34,1.52450465030287
15,0.039,0,35,1.5529205674409
15,0.039,0,36,1.57462039826507
15,0.039,0,37,1.58934941383236
15,0.039,0,38,1.59694091709731
15,0.039,0,39,1.59731974580111
15,0.039,0,40,1.59050414402606
15,0.039,0,41,1.57660588878692
15,0.039,0,42,1.55582859758025
15,0.039,0,43,1.52846419074977
15,0.039,0,44,1.49488753692819
15,0.039,0,45,1.45554936810444
15,0.039,0,46,1.41096760997817
15,0.039,0,47,1.36171732988618
15,0.039,0,48,1.30841955539962
15,0.039,0,49,1.2517292586388
15,0.039,0,50,1.19232283187672
15,0.039,0,51,1.13088539724643
15,0.039,0,52,1.06809829631815
15,0.039,0,53,1.00462709386163
15,0.039,0,54,0.941110405052033
15,0.039,0,55,0.87814981831626
15,0.039,0,56,0.816301139219778
15,0.039,0,57,0.756067126999839
15,0.039,0,58,0.697891837544598
15,0.039,0,59,0.642156627812929
15,0.039,0,60,0.589177819719519
15,0.039,0,61,0.539205968856817
15,0.039,0,62,0.492426637095833
15,0.039,0,63,0.448962529557187
15,0.039,0,64,0.408876826553895
15,0.039,0,65,0.372177520208416
15,0.039,0,66,0.338822553376626
15,0.039,0,67,0.308725554701343
15,0.039,0,68,0.281761967189554
15,0.039,0,69,0.257775377574897
15,0.039,0,70,0.236583868692619
15,0.039,0,71,0.217986235931567
15,0.039,0,72,0.201767930347843
15,0.039,0,73,0.187706614126048
15,0.039,0,74,0.175577237773912
15,0.039,0,75,0.165156571889883
15,0.039,0,76,0.15622714884896
15,0.039,0,77,0.148580590749472
15,0.039,0,78,0.142020319024966
15,0.039,0,79,0.136363657945955
15,0.039,0,80,0.131443358620398
15,0.039,0,81,0.12710858195161
15,0.039,0,82,0.123225388314602
15,0.039,0,83,0.119676788527099
15,0.039,0,84,0.116362415141741
15,0.039,0,85,0.113197875344456
15,0.039,0,86,0.110113847023559
15,0.039,0,87,0.107054978116736
15,0.039,0,88,0.103978646408854
15,0.039,0,89,0.10085363281079
15,0.039,0,90,0.0976587560648726
15,0.039,0,91,0.0943815110531584
15,0.039,0,92,0.091016746670699
15,0.039,0,93,0.0875654127856158
15,0.039,0,94,0.0840333993340074
15,0.039,0,95,0.0804304842566817
15,0.039,0,96,0.0767694009160247
15,0.039,0,97,0.0730650299499673
15,0.039,0,98,0.0693337153193605
15,0.039,0,99,0.0655926996607846
15,0.039,0,100,0.0618596700310205
15,0.039,0,101,0.0581524017748061
15,0.039,0,102,0.0544884856107021
15,0.039,0,103,0.050885121153715
15,0.039,0,104,0.0473589590176765
15,0.039,0,105,0.0439259734010948
15,0.039,0,106,0.0406013476862796
15,0.039,0,107,0.0373993570901852
15,0.039,0,108,0.0343332347953631
15,0.039,0,109,0.0314150112331039
15,0.039,0,110,0.0286553202256464
15,0.039,0,111,0.0260631704140449
15,0.039,0,112,0.0236456856458382
15,0.039,0,113,0.0214078235589066
15,0.039,0,114,0.0193520872040992
15,0.039,0,115,0.0174782498738962
15,0.039,0,116,0.0157831179757434
15,0.039,0,117,0.0142603604030105
15,0.039,0,118,0.0129004349986201
15,0.039,0,119,0.0116906429759031
15,0.039,0,120,0.0106153402036866
15,0.039,0,121,0.00965632980358395
15,0.039,0,122,0.008793453388032
15,0.039,0,123,0.00800538847856162
15,0.039,0,124,0.00727064735565897
15,0.039,0,125,0.00656875817814825
15,0.039,0,126,0.00588159326211307
15,0.039,0,127,0.0051947927364338
15,0.039,0,128,0.00449921540941501
15,0.039,0,129,0.00379233378065597
15,0.039,0,130,0.00307947803572786
15,0.039,0,131,0.00237482595338425
15,0.039,0,132,0.00170203329993714
15,0.039,0,133,0.00109440372380338
15,0.039,0,134,0.000594509395519233
15,0.039,0,135,0.000253194297931577
15,0.039,0,136,0.000127921294184956
15,0.039,0,137,0.000280461405208671
15,0.039,0,138,0.000773967911415075
15,0.039,0,139,0.00166952696799202
15,0.039,0,140,0.00302232760496077
15,0.039,0,141,0.00487764374706047
15,0.039,0,142,0.0072668651085108
15,0.039,0,143,0.0102038479971073
15,0.039,0,144,0.0136818766545203
15,0.039,0,145,0.0176715265699395
15,0.039,0,146,0.0221196998459942
15,0.039,0,147,0.0269500570703161
15,0.039,0,148,0.032064999893898
15,0.039,0,149,0.037349265389544
15,0.039,0,150,0.0426750813523612
15,0.039,0,151,0.0479087074795172
15,0.039,0,152,0.0529180594766071
15,0.039,0,153,0.0575809919488277
15,0.039,0,154,0.0617937128124345
15,0.039,0,155,0.0654787283281673
15,0.039,0,156,0.0685916840905392
15,0.039,0,157,0.0711264815692493
15,0.039,0,158,0.0731181169282999
15,0.039,0,159,0.0746428094222156
15,0.039,0,160,0.075815156384976
15,0.039,0,161,0.0767822613061315
15,0.039,0,162,0.0777150165753981
15,0.039,0,163,0.0787969650768095
15,0.039,0,164,0.0802113942311822
15,0.039,0,165,0.0821275107857107
15,0.039,0,166,0.0846866842897047
15,0.039,0,167,0.0879898147424083
15,0.039,0,168,0.0920868636040178
15,0.039,0,169,0.0969694823684852
15,0.039,0,170,0.102567482275217
15,0.039,0,171,0.108749623774697
15,0.039,0,172,0.115328884036093
15,0.039,0,173,0.122072010392313
15,0.039,0,174,0.128712816678231
15,0.039,0,175,0.134968359003848
15,0.039,0,176,0.14055686727448
15,0.039,0,177,0.145216133999554
15,0.039,0,178,0.148720990863541
15,0.039,0,179,0.150898545350017
15,0.039,0,180,0.15164000336857
30,0.039,0,-180,0.0590249580023383
30,0.039,0,-179,0.0585119510758209
30,0.039,0,-178,0.0570472863877008
30,0.039,0,-177,0.0548146706677459
30,0.039,0,-176,0.0520977967910376
30,0.039,0,-175,0.0492493016024691
30,0.039,0,-174,0.0466521678526547
30,0.039,0,-173,0.0446777497969222
30,0.039,0,-172,0.0436449228606639
30,0.039,0,-171,0.0437846753814566
30,0.039,0,-170,0.0452138059068768
30,0.039,0,-169,0.0479203486665987
30,0.039,0,-168,0.0517620511215018
30,0.039,0,-167,0.0564778250438108
30,0.039,0,-166,0.0617107465963696
30,0.039,0,-165,0.0670400381447787
30,0.039,0,-164,0.0720186415722837
30,0.039,0,-163,0.0762125637127583
30,0.039,0,-162,0.0792381644672485
30,0.039,0,-161,0.0807939438805267
30,0.039,0,-160,0.0806840999608417
30,0.039,0,-159,0.0788320764734082
30,0.039,0,-158,0.0752833833014862
30,0.039,0,-157,0.0701980317948268
30,0.039,0,-156,0.0638338747698
30,0.039,0,-155,0.0565228881651658
30,0.039,0,-154,0.0486429208390525
30,0.039,0,-153,0.0405876454751922
30,0.039,0,-152,0.0327373740037684
30,0.039,0,-151,0.025433090075611
30,0.039,0,-150,0.0189555545379684
30,0.039,0,-149,0.0135107255318153
30,0.039,0,-148,0.00922207442708977
30,0.039,0,-147,0.00612973970298358
30,0.039,0,-146,0.00419589974660797
30,0.039,0,-145,0.00331530405519051
30,0.039,0,-144,0.00332960506789146
30,0.039,0,-143,0.00404398736854238
30,0.039,0,-142,0.00524458961815489
30,0.039,0,-141,0.00671533750230863
30,0.039,0,-140,0.00825302511251963
30,0.039,0,-139,0.00967976511160574
30,0.039,0,-138,0.0108522417672371
30,0.039,0,-137,0.011667515019748
30,0.039,0,-136,0.012065412576149
30,0.039,0,-135,0.0120277912729185
30,0.039,0,-134,0.0115751361778754
30,0.039,0,-133,0.0107610903854737
30,0.039,0,-132,0.00966557049348785
30,0.039,0,-131,0.00838712754066255
30,0.039,0,-130,0.00703516955119405
30,0.039,0,-129,0.00572258084049653
30,0.039,0,-128,0.00455916692368109
30,0.039,0,-127,0.00364623412214182
30,0.039,0,-126,0.00307249063289827
30,0.039,0,-125,0.00291134007450338
30,0.039,0,-124,0.0032195364407586
30,0.039,0,-123,0.00403708583105536
30,0.039,0,-122,0.00538821793934349
30,0.039,0,-121,0.00728320973136447
30,0.039,0,-120,0.00972082399863685
30,0.039,0,-119,0.012691124226674
30,0.039,0,-118,0.0161784412468496
30,0.039,0,-117,0.0201642927651134
30,0.039,0,-116,0.0246300902649298
30,0.039,0,-115,0.0295595053376011
30,0.039,0,-114,0.0349404059852764
30,0.039,0,-113,0.0407663102221618
30,0.039,0,-112,0.0470373373661304
30,0.039,0,-111,0.0537606654253902
30,0.039,0,-110,0.0609505252241094
30,0.039,0,-109,0.0686277782023849
30,0.039,0,-108,0.0768191354374338
30,0.039,0,-107,0.085556080962386
30,0.039,0,-106,0.0948735637229422
30,0.039,0,-105,0.104808520442732
30,0.039,0,-104,0.115398287226155
30,0.039,0,-103,0.126678951832104
30,0.039,0,-102,0.138683692030035
30,0.039,0,-101,0.151441139001794
30,0.039,0,-100,0.164973798933873
30,0.039,0,-99,0.179296561159536
30,0.039,0,-98,0.194415317714317
30,0.039,0,-97,0.210325717078123
30,0.039,0,-96,0.227012074183313
30,0.039,0,-95,0.244446459349955
30,0.039,0,-94,0.262587990451498
30,0.039,0,-93,0.28138235502109
30,0.039,0,-92,0.300761591820804
30,0.039,0,-91,0.320644164203589
30,0.039,0,-90,0.340935359955651
30,0.039,0,-89,0.361528053749792
30,0.039,0,-88,0.382303868398355
30,0.039,0,-87,0.403134769311408
30,0.039,0,-86,0.423885122518838
30,0.039,0,-85,0.444414239936606
30,0.039,0,-84,0.464579425960166
30,0.039,0,-83,0.484239526770749
30,0.039,0,-82,0.503258967894489
30,0.039,0,-81,0.521512246670713
30,0.039,0,-80,0.538888824656124
30,0.039,0,-79,0.555298341107173
30,0.039,0,-78,0.570676043243203
30,0.039,0,-77,0.584988302904701
30,0.039,0,-76,0.598238063583988
30,0.039,0,-75,0.610470037884795
30,0.039,0,-74,0.621775454648274
30,0.039,0,-73,0.63229613871668
30,0.039,0,-72,0.642227696037761
30,0.039,0,-71,0.651821573906746
30,0.039,0,-70,0.661385771800632
30,0.039,0,-69,0.671283993442946
30,0.039,0,-68,0.681933056098165
30,0.039,0,-67,0.693798408917448
30,0.039,0,-66,0.707387658316736
30,0.039,0,-65,0.723242054306714
30,0.039,0,-64,0.74192595641398
30,0.039,0,-63,0.764014369901507
30,0.039,0,-62,0.790078720562519
30,0.039,0,-61,0.820671117172631
30,0.039,0,-60,0.856307432108051
30,0.039,0,-59,0.897449609679232
30,0.039,0,-58,0.944487685060736
30,0.039,0,-57,0.997722060691106
30,0.039,0,-56,1.05734663780744
30,0.039,0,-55,1.12343343437241
30,0.039,0,-54,1.19591933308148
30,0.039,0,-53,1.27459559070107
30,0.039,0,-52,1.35910069954312
30,0.039,0,-51,1.4489171212191
30,0.039,0,-50,1.54337231105911
30,0.039,0,-49,1.64164431959286
30,0.039,0,-48,1.74277209821303
30,0.039,0,-47,1.84567045484141
30,0.039,0,-46,1.94914940971895
30,0.039,0,-45,2.05193750115374
30,0.039,0,-44,2.15270839773436
30,0.039,0,-43,2.25010999972105
30,0.039,0,-42,2.34279507071645
30,0.039,0,-41,2.42945234290354
30,0.039,0,-40,2.50883699453143
30,0.039,0,-39,2.57979941302076
30,0.039,0,-38,2.64131123292425
30,0.039,0,-37,2.69248777209539
30,0.039,0,-36,2.73260617393945
30,0.039,0,-35,2.76111878612662
30,0.039,0,-34,2.77766155051123
30,0.039,0,-33,2.78205742670989
30,0.039,0,-32,2.77431510361458
30,0.039,0,-31,2.75462345095344
30,0.039,0,-30,2.72334231175471
30,0.039,0,-29,2.68099032574459
30,0.039,0,-28,2.62823049872843
30,0.039,0,-27,2.5658541958479
30,0.039,0,-26,2.49476414582484
30,0.039,0,-25,2.41595691330699
30,0.039,0,-24,2.33050514607784
30,0.039,0,-23,2.2395397544997
30,0.039,0,-22,2.1442320535107
30,0.039,0,-21,2.04577581170117
30,0.039,0,-20,1.94536912146341
30,0.039,0,-19,1.84419603604435
30,0.039,0,-18,1.74340801240726
30,0.039,0,-17,1.64410534334548
30,0.039,0,-16,1.54731894044663
30,0.039,0,-15,1.45399301702365
30,0.039,0,-14,1.36496938890025
30,0.039,0,-13,1.28097423226494
30,0.039,0,-12,1.20260818601013
30,0.039,0,-11,1.13034064191767
30,0.039,0,-10,1.06450892015353
30,0.039,0,-9,1.00532278179813
30,0.039,0,-8,0.952874398921012
30,0.039,0,-7,0.90715351198452
30,0.039,0,-6,0.86806708949976
30,0.039,0,-5,0.835462407078606
30,0.039,0,-4,0.809152124901848
30,0.039,0,-3,0.788939703165491
30,0.039,0,-2,0.774643384965996
30,0.039,0,-1,0.766117013749964
30,0.039,0,0,0.763266141366965
30,0.039,0,1,0.7660582105422
30,0.039,0,2,0.774526034915998
30,0.039,0,3,0.788764311181282
30,0.039,0,4,0.808919433842347
30,0.039,0,5,0.835173393549698
