"AntennaAngle [deg]","Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
30,0.029,0,84,2.6669536558229
30,0.029,0,85,2.56866618525003
30,0.029,0,86,2.4694248820271
30,0.029,0,87,2.36980157464791
30,0.029,0,88,2.27032419198692
30,0.029,0,89,2.1714737727211
30,0.029,0,90,2.07368246786003
30,0.029,0,91,1.97733249375488
30,0.029,0,92,1.88275598148728
30,0.029,0,93,1.790235659223
30,0.029,0,94,1.70000629672017
30,0.029,0,95,1.61225683544096
30,0.029,0,96,1.52713312335164
30,0.029,0,97,1.44474117023585
30,0.029,0,98,1.36515083694232
30,0.029,0,99,1.28839987022869
30,0.029,0,100,1.21449819358936
30,0.029,0,101,1.14343236356572
30,0.029,0,102,1.07517010049722
30,0.029,0,103,1.00966480251647
30,0.029,0,104,0.946859951920476
30,0.029,0,105,0.886693324028382
30,0.029,0,106,0.829100910480346
30,0.029,0,107,0.774020471902912
30,0.029,0,108,0.721394639249303
30,0.029,0,109,0.671173489213128
30,0.029,0,110,0.623316527193293
30,0.029,0,111,0.577794021603021
30,0.029,0,112,0.534587646055158
30,0.029,0,113,0.493690401224778
30,0.029,0,114,0.455105805988447
30,0.029,0,115,0.418846367640959
30,0.029,0,116,0.38493136332371
30,0.029,0,117,0.353383988835284
30,0.029,0,118,0.324227956138878
30,0.029,0,119,0.297483646370086
30,0.029,0,120,0.27316395005768
30,0.029,0,121,0.251269949528987
30,0.029,0,122,0.231786618887432
30,0.029,0,123,0.214678733244425
30,0.029,0,124,0.199887189741342
30,0.029,0,125,0.187325947007139
30,0.029,0,126,0.17687978584421
30,0.029,0,127,0.1684030810616
30,0.029,0,128,0.161719751668911
30,0.029,0,129,0.156624523630689
30,0.029,0,130,0.152885596012202
30,0.029,0,131,0.150248748091003
30,0.029,0,132,0.148442862925627
30,0.029,0,133,0.147186773677264
30,0.029,0,134,0.146197265072706
30,0.029,0,135,0.145197986862447
30,0.029,0,136,0.143928962688895
30,0.029,0,137,0.142156310696662
30,0.029,0,138,0.139681736129211
30,0.029,0,139,0.136351315861475
30,0.029,0,140,0.132063074992267
30,0.029,0,141,0.126772860483673
30,0.029,0,142,0.120498049781152
30,0.029,0,143,0.113318695556695
30,0.029,0,144,0.1053758017752
30,0.029,0,145,0.0968665498541836
30,0.029,0,146,0.0880364432593804
30,0.029,0,147,0.0791685086439918
30,0.029,0,148,0.0705698735187378
30,0.029,0,149,0.0625562243038305
30,0.029,0,150,0.0554348227045574
30,0.029,0,151,0.0494869099118203
30,0.029,0,152,0.0449504442184048
30,0.029,0,153,0.0420041861073947
30,0.029,0,154,0.0407541554001412
30,0.029,0,155,0.0412234302460889
30,0.029,0,156,0.0433461340852087
30,0.029,0,157,0.0469662653917301
30,0.029,0,158,0.0518417723854154
30,0.029,0,159,0.0576539726714629
30,0.029,0,160,0.0640220826614469
30,0.029,0,161,0.0705222746003131
30,0.029,0,162,0.0767103440534572
30,0.029,0,163,0.0821467731416951
30,0.029,0,164,0.0864227394360748
30,0.029,0,165,0.089185469373281
30,0.029,0,166,0.0901612857432729
30,0.029,0,167,0.0891747620871033
30,0.029,0,168,0.0861625755758479
30,0.029,0,169,0.0811809381139954
30,0.029,0,170,0.074405868010484
30,0.029,0,171,0.0661260182064979
30,0.029,0,172,0.0567282714074241
30,0.029,0,173,0.0466768123723612
30,0.029,0,174,0.0364868557470807
30,0.029,0,175,0.0266946077194376
30,0.029,0,176,0.0178253389062209
30,0.029,0,177,0.0103616185450645
30,0.029,0,178,0.00471378977752326
30,0.029,0,179,0.0011946469658574
30,0.029,0,180,1.46263490749038e-08
45,0.029,0,-180,1.40676288110263e-09
45,0.029,0,-179,0.000757955571237694
45,0.029,0,-178,0.00298233744342551
45,0.029,0,-177,0.00652038584242474
45,0.029,0,-176,0.0111307605225505
45,0.029,0,-175,0.0165023433439941
45,0.029,0,-174,0.022278315009253
45,0.029,0,-173,0.02808350626219
45,0.029,0,-172,0.0335527754287552
45,0.029,0,-171,0.0383581160571695
45,0.029,0,-170,0.042232349642146
45,0.029,0,-169,0.0449875907749118
45,0.029,0,-168,0.0465271509336877
45,0.029,0,-167,0.0468501253735096
45,0.029,0,-166,0.0460485305152031
45,0.029,0,-165,0.0442974702265729
45,0.029,0,-164,0.041839355333737
45,0.029,0,-163,0.0389636369327002
45,0.029,0,-162,0.0359838081588452
45,0.029,0,-161,0.0332135631851257
45,0.029,0,-160,0.0309439739187087
45,0.029,0,-159,0.029423366332682
45,0.029,0,-158,0.0288412742725067
45,0.029,0,-157,0.0293174528883331
45,0.029,0,-156,0.0308964860156057
45,0.029,0,-155,0.0335480627592623
45,0.029,0,-154,0.0371725667685276
45,0.029,0,-153,0.0416112501497012
45,0.029,0,-152,0.0466599775671483
45,0.029,0,-151,0.0520853403005028
45,0.029,0,-150,0.0576418604824127
45,0.029,0,-149,0.0630890287461512
45,0.029,0,-148,0.0682070323824369
45,0.029,0,-147,0.0728102180477187
45,0.029,0,-146,0.0767575713853142
45,0.029,0,-145,0.0799597622917297
45,0.029,0,-144,0.0823825761607413
45,0.029,0,-143,0.0840468077540934
45,0.029,0,-142,0.0850249185416332
45,0.029,0,-141,0.0854349381266834
45,0.029,0,-140,0.085432218325466
45,0.029,0,-139,0.0851997220032419
45,0.029,0,-138,0.0849375496047815
45,0.029,0,-137,0.084852379733906
45,0.029,0,-136,0.0851474340508911
45,0.029,0,-135,0.0860134807267915
45,0.029,0,-134,0.0876212749661628
45,0.029,0,-133,0.0901157097640836
45,0.029,0,-132,0.0936118243171246
45,0.029,0,-131,0.0981926992038827
45,0.029,0,-130,0.10390916273714
45,0.029,0,-129,0.110781146081179
45,0.029,0,-128,0.118800458324016
45,0.029,0,-127,0.127934707524985
45,0.029,0,-126,0.138132069218636
45,0.029,0,-125,0.149326598197745
45,0.029,0,-124,0.161443790043283
45,0.029,0,-123,0.174406122718156
45,0.029,0,-122,0.188138342259228
45,0.029,0,-121,0.202572296860286
45,0.029,0,-120,0.21765116731304
45,0.029,0,-119,0.233332986087548
45,0.029,0,-118,0.249593379954484
45,0.029,0,-117,0.266427510138345
45,0.029,0,-116,0.28385121820516
45,0.029,0,-115,0.301901414374716
45,0.029,0,-114,0.320635767289155
45,0.029,0,-113,0.340131770429742
45,0.029,0,-112,0.360485270626275
45,0.029,0,-111,0.381808548964924
45,0.029,0,-110,0.404228044557354
45,0.029,0,-109,0.427881807882453
45,0.029,0,-108,0.452916763597905
45,0.029,0,-107,0.47948585369167
45,0.029,0,-106,0.507745121417128
45,0.029,0,-105,0.537850785379079
45,0.029,0,-104,0.569956342074462
45,0.029,0,-103,0.604209724706391
45,0.029,0,-102,0.64075053664316
45,0.029,0,-101,0.679707369839818
45,0.029,0,-100,0.721195212131565
45,0.029,0,-99,0.765312942702648
45,0.029,0,-98,0.812140912302296
45,0.029,0,-97,0.861738603913522
45,0.029,0,-96,0.914142370507867
45,0.029,0,-95,0.969363249108091
45,0.029,0,-94,1.02738485445189
45,0.029,0,-93,1.08816136088417
45,0.029,0,-92,1.15161558744984
45,0.029,0,-91,1.21763720823492
45,0.029,0,-90,1.28608111750924
45,0.029,0,-89,1.35676598684037
45,0.029,0,-88,1.4294730587434
45,0.029,0,-87,1.50394522826386
45,0.029,0,-86,1.57988646981291
45,0.029,0,-85,1.65696167124005
45,0.029,0,-84,1.73479694019504
45,0.029,0,-83,1.81298044897012
45,0.029,0,-82,1.89106388291719
45,0.029,0,-81,1.96856455392539
45,0.029,0,-80,2.04496823408845
45,0.029,0,-79,2.11973275540883
45,0.029,0,-78,2.19229240906728
45,0.029,0,-77,2.26206316240638
45,0.029,0,-76,2.32844869340607
45,0.029,0,-75,2.39084722125426
45,0.029,0,-74,2.44865908794344
45,0.029,0,-73,2.50129502009894
45,0.029,0,-72,2.54818497304808
45,0.029,0,-71,2.58878743119585
45,0.029,0,-70,2.62259901094082
45,0.029,0,-69,2.64916418562781
45,0.029,0,-68,2.66808492747773
45,0.029,0,-67,2.67903004022057
45,0.029,0,-66,2.68174393948434
45,0.029,0,-65,2.67605462705071
45,0.029,0,-64,2.66188060100683
45,0.029,0,-63,2.63923644761051
45,0.029,0,-62,2.60823687316857
45,0.029,0,-61,2.56909895598256
45,0.029,0,-60,2.52214242971113
45,0.029,0,-59,2.46778785023954
45,0.029,0,-58,2.40655254783062
45,0.029,0,-57,2.33904432401703
45,0.029,0,-56,2.26595291699328
45,0.029,0,-55,2.18803932835108
45,0.029,0,-54,2.1061231756452
45,0.029,0,-53,2.02106830691115
45,0.029,0,-52,1.93376698205763
45,0.029,0,-51,1.84512298905729
45,0.029,0,-50,1.75603411707572
45,0.029,0,-49,1.66737445125131
45,0.029,0,-48,1.57997698218664
45,0.029,0,-47,1.49461703518115
45,0.029,0,-46,1.41199701823703
45,0.029,0,-45,1.33273296301234
45,0.029,0,-44,1.2573432890724
45,0.029,0,-43,1.18624015975609
45,0.029,0,-42,1.1197237193614
45,0.029,0,-41,1.05797940866653
45,0.029,0,-40,1.00107845233833
45,0.029,0,-39,0.948981501534056
45,0.029,0,-38,0.901545302501306
45,0.029,0,-37,0.858532152097956
45,0.029,0,-36,0.819621798869546
45,0.029,0,-35,0.784425358484335
45,0.029,0,-34,0.752500739379525
45,0.029,0,-33,0.723369022199922
45,0.029,0,-32,0.696531207890129
45,0.029,0,-31,0.671484745895798
45,0.029,0,-30,0.647739276327076
45,0.029,0,-29,0.624831067258296
45,0.029,0,-28,0.60233569831966
45,0.029,0,-27,0.579878630806755
45,0.029,0,-26,0.557143407974186
45,0.029,0,-25,0.533877341380011
45,0.029,0,-24,0.50989465393537
45,0.029,0,-23,0.485077161344496
45,0.029,0,-22,0.459372674800073
45,0.029,0,-21,0.43279139370985
45,0.029,0,-20,0.405400623519006
45,0.029,0,-19,0.377318197392616
45,0.029,0,-18,0.348705000270523
45,0.029,0,-17,0.31975698993616
45,0.029,0,-16,0.290697084229214
45,0.029,0,-15,0.261767239810886
45,0.029,0,-14,0.233220990523129
45,0.029,0,-13,0.205316647644908
45,0.029,0,-12,0.178311295744959
45,0.029,0,-11,0.152455651606551
45,0.029,0,-10,0.127989794386484
45,0.029,0,-9,0.105139726221142
45,0.029,0,-8,0.0841146860443936
45,0.029,0,-7,0.0651051161706953
45,0.029,0,-6,0.0482811706261744
45,0.029,0,-5,0.0337916545699216
45,0.029,0,-4,0.0217632929412934
45,0.029,0,-3,0.0123002408147134
45,0.029,0,-2,0.00548376498674972
45,0.029,0,-1,0.00137204360824856
45,0.029,0,0,4.64400609745392e-08
45,0.029,0,1,0.00137947163320063
45,0.029,0,2,0.00549872575343949
45,0.029,0,3,0.0123229427637782
45,0.029,0,4,0.0217940460171829
45,0.029,0,5,0.0338308663403934
45,0.029,0,6,0.0483293401752306
45,0.029,0,7,0.0651628251571371
45,0.029,0,8,0.0841825863824223
45,0.029,0,9,0.105218524012896
45,0.029,0,10,0.128080230009652
45,0.029,0,11,0.152558476211133
45,0.029,0,12,0.178427244808691
45,0.029,0,13,0.205446412635093
45,0.029,0,14,0.233365190067472
45,0.029,0,15,0.261926392045406
45,0.029,0,16,0.290871582126937
45,0.029,0,17,0.319947081396192
45,0.029,0,18,0.348910774548531
45,0.029,0,19,0.37753957908399
45,0.029,0,20,0.405637374787816
45,0.029,0,21,0.433043124831252
45,0.029,0,22,0.45963886240741
45,0.029,0,23,0.485357173111013
45,0.029,0,24,0.510187777843299
45,0.029,0,25,0.534182817300665
45,0.029,0,26,0.557460459053199
45,0.029,0,27,0.580206492150666
45,0.029,0,28,0.602673640722017
45,0.029,0,29,0.62517841416736
45,0.029,0,30,0.648095412900509
45,0.029,0,31,0.671849119746772
45,0.029,0,32,0.69690332192662
45,0.029,0,33,0.723748420711492
45,0.029,0,34,0.752886989154599
45,0.029,0,35,0.784818027180095
45,0.029,0,36,0.820020433060907
45,0.029,0,37,0.858936257382674
45,0.029,0,38,0.901954327744042
45,0.029,0,39,0.949394828829163
45,0.029,0,40,1.00149539361741
45,0.029,0,41,1.0583992091462
45,0.029,0,42,1.12014556729972
45,0.029,0,43,1.18666320134022
45,0.029,0,44,1.25776664676252
45,0.029,0,45,1.33315575536483
45,0.029,0,46,1.41241837914949
45,0.029,0,47,1.49503613064212
45,0.029,0,48,1.58039302295071
45,0.029,0,49,1.66778670035108
45,0.029,0,50,1.75644189166812
45,0.029,0,51,1.8455256567173
45,0.029,0,52,1.93416395221249
45,0.029,0,53,2.02145901859512
45,0.029,0,54,2.10650708310403
45,0.029,0,55,2.18841588620873
45,0.029,0,56,2.26632156670146
45,0.029,0,57,2.33940448315077
45,0.029,0,58,2.40690360349309
45,0.029,0,59,2.46812915743575
45,0.029,0,60,2.5224733150853
45,0.029,0,61,2.56941872683524
45,0.029,0,62,2.60854483122078
45,0.029,0,63,2.63953190660096
45,0.029,0,64,2.6621629069226
45,0.029,0,65,2.67632317961915
45,0.029,0,66,2.68199821349954
45,0.029,0,67,2.67926960533601
45,0.029,0,68,2.66830946525423
45,0.029,0,69,2.64937350286035
45,0.029,0,70,2.62279304857457
45,0.029,0,71,2.58896626845387
45,0.029,0,72,2.54834882670499
45,0.029,0,73,2.50144423912396
45,0.029,0,74,2.44879414398384
45,0.029,0,75,2.39096869562477
45,0.029,0,76,2.32855726138287
45,0.029,0,77,2.26215957569562
45,0.029,0,78,2.19237747732917
45,0.029,0,79,2.11980732767762
45,0.029,0,80,2.04503318084436
45,0.029,0,81,1.96862075045825
45,0.029,0,82,1.89111219448527
45,0.029,0,83,1.81302171811102
45,0.029,0,84,1.7348319764005
45,0.029,0,85,1.65699124306942
45,0.029,0,86,1.57991129939882
45,0.029,0,87,1.50396598806148
45,0.029,0,88,1.42949037029482
45,0.029,0,89,1.35678042126833
45,0.029,0,90,1.28609319741899
45,0.029,0,91,1.21764741068756
45,0.029,0,92,1.15162434767282
45,0.029,0,93,1.08816907640054
45,0.029,0,94,1.0273918893377
45,0.029,0,95,0.969369938122535
45,0.029,0,96,0.914149022881077
45,0.029,0,97,0.861745506619884
45,0.029,0,98,0.812148332690407
45,0.029,0,99,0.765321130395007
45,0.029,0,100,0.721204400146994
45,0.029,0,101,0.679717774928086
45,0.029,0,102,0.640762358854459
45,0.029,0,103,0.60422314624773
45,0.029,0,104,0.569971525530721
45,0.029,0,105,0.537867871398644
45,0.029,0,106,0.507764225980657
45,0.029,0,107,0.479507065097872
45,0.029,0,108,0.452940139312092
45,0.029,0,109,0.427907371402156
45,0.029,0,110,0.404255782454204
45,0.029,0,111,0.381838408263132
45,0.029,0,112,0.360517156675122
45,0.029,0,113,0.340165545420358
45,0.029,0,114,0.320671249554226
45,0.029,0,115,0.301938378593745
45,0.029,0,116,0.283889396617513
45,0.029,0,117,0.266466594841823
45,0.029,0,118,0.249633026339132
45,0.029,0,119,0.233372817423311
45,0.029,0,120,0.217690780476477
45,0.029,0,121,0.202611269150623
45,0.029,0,122,0.188176239218157
45,0.029,0,123,0.174442506831712
45,0.029,0,124,0.161478230168261
45,0.029,0,125,0.149358679519876
45,0.029,0,126,0.138161403515364
45,0.029,0,127,0.127960943472609
45,0.029,0,128,0.118823291557603
45,0.029,0,129,0.110800328687033
45,0.029,0,130,0.103924511833103
45,0.029,0,131,0.0982041042446416
45,0.029,0,132,0.0936192527529327
45,0.029,0,133,0.0901192106856933
45,0.029,0,134,0.0876209803905786
45,0.029,0,135,0.0860096042221914
45,0.029,0,136,0.0851402664687733
45,0.029,0,137,0.0848422819151104
45,0.029,0,138,0.084924942054485
45,0.029,0,139,0.0851850716865131
45,0.029,0,140,0.0854160229142647
45,0.029,0,141,0.0854177082222038
45,0.029,0,142,0.0850071585896553
45,0.029,0,143,0.0840289965491782
45,0.029,0,144,0.0823651479789633
45,0.029,0,145,0.0799430897816973
45,0.029,0,146,0.0767419513652335
45,0.029,0,147,0.0727958612875257
45,0.029,0,148,0.0681940582858249
45,0.029,0,149,0.0630774655869015
45,0.029,0,150,0.0576316515016728
45,0.029,0,151,0.0520763555555831
45,0.029,0,152,0.046652030966901
45,0.029,0,153,0.0416041206535888
45,0.029,0,154,0.037166022308363
45,0.029,0,155,0.0335418851080188
45,0.029,0,156,0.0308904946172522
45,0.029,0,157,0.0293115256090708
45,0.029,0,158,0.0288353631575436
45,0.029,0,159,0.0294175067584777
45,0.029,0,160,0.030938286005302
45,0.029,0,161,0.0332082449454743
45,0.029,0,162,0.0359791205644033
45,0.029,0,163,0.0389598818064176
45,0.029,0,164,0.0418368476756049
45,0.029,0,165,0.0442965071643788
45,0.029,0,166,0.0460493594921602
45,0.029,0,167,0.0468529143858855
45,0.029,0,168,0.0465319635853026
45,0.029,0,169,0.044994368614088
45,0.029,0,170,0.0422409037076648
45,0.029,0,171,0.038368128824182
45,0.029,0,172,0.0335638134751116
45,0.029,0,173,0.0280950430470655
45,0.029,0,174,0.0222897622538811
45,0.029,0,175,0.0165130887130397
45,0.029,0,176,0.0111402086998434
45,0.029,0,177,0.00652799973589355
45,0.029,0,178,0.00298767617836702
45,0.029,0,179,0.000760706149626625
45,0.029,0,180,1.40676288110263e-09
15,0.03,0,-180,3.85266680233806e-07
15,0.03,0,-179,0.00090589384612795
15,0.03,0,-178,0.00359808305173314
15,0.03,0,-177,0.00795769801574567
15,0.03,0,-176,0.0137922765576094
15,0.03,0,-175,0.0208455154785679
15,0.03,0,-174,0.0288096789536951
15,0.03,0,-173,0.0373403900915648
15,0.03,0,-172,0.04607302751129
15,0.03,0,-171,0.054639875058997
15,0.03,0,-170,0.0626871480933898
15,0.03,0,-169,0.0698910445014435
15,0.03,0,-168,0.0759720400501314
15,0.03,0,-167,0.0807067603010788
15,0.03,0,-166,0.0839369072089484
15,0.03,0,-165,0.0855748880310901
15,0.03,0,-164,0.0856059765837305
15,0.03,0,-163,0.0840870211700026
15,0.03,0,-162,0.0811418890793641
15,0.03,0,-161,0.0769539948971529
15,0.03,0,-160,0.0717563910716278
15,0.03,0,-159,0.0658199983919625
15,0.03,0,-158,0.0594406176220074
15,0.03,0,-157,0.0529253902263118
15,0.03,0,-156,0.0465793668670164
15,0.03,0,-155,0.0406928000956129
15,0.03,0,-154,0.0355297070240172
15,0.03,0,-153,0.0313181545847901
15,0.03,0,-152,0.0282426109071119
15,0.03,0,-151,0.0264385882802539
15,0.03,0,-150,0.0259896829586504
15,0.03,0,-149,0.0269270009787594
15,0.03,0,-148,0.0292308526815158
15,0.03,0,-147,0.0328345061917394
15,0.03,0,-146,0.037629714942026
15,0.03,0,-145,0.0434736784592002
15,0.03,0,-144,0.0501970598752413
15,0.03,0,-143,0.0576126677018178
15,0.03,0,-142,0.0655244120884319
15,0.03,0,-141,0.0737361650718375
15,0.03,0,-140,0.0820601876555534
15,0.03,0,-139,0.0903248310062321
15,0.03,0,-138,0.0983812715215527
15,0.03,0,-137,0.106109096918545
15,0.03,0,-136,0.113420619868245
15,0.03,0,-135,0.120263854385025
15,0.03,0,-134,0.126624145840798
15,0.03,0,-133,0.132524496194798
15,0.03,0,-132,0.138024670320173
15,0.03,0,-131,0.143219206115064
15,0.03,0,-130,0.148234479772053
15,0.03,0,-129,0.153224997895974
15,0.03,0,-128,0.158369100200657
15,0.03,0,-127,0.163864260670268
15,0.03,0,-126,0.169922171974709
15,0.03,0,-125,0.176763788406139
15,0.03,0,-124,0.184614487620342
15,0.03,0,-123,0.193699492078536
15,0.03,0,-122,0.204239668394696
15,0.03,0,-121,0.216447797907976
15,0.03,0,-120,0.230525385795439
15,0.03,0,-119,0.246660049930676
15,0.03,0,-118,0.2650235054031
15,0.03,0,-117,0.285770136954378
15,0.03,0,-116,0.309036130249696
15,0.03,0,-115,0.334939114431456
15,0.03,0,-114,0.363578253207811
15,0.03,0,-113,0.395034710070419
15,0.03,0,-112,0.429372405237165
15,0.03,0,-111,0.46663897756826
15,0.03,0,-110,0.506866863879631
15,0.03,0,-109,0.550074410545247
15,0.03,0,-108,0.59626693772189
15,0.03,0,-107,0.645437684560953
15,0.03,0,-106,0.697568573959171
15,0.03,0,-105,0.752630747281009
15,0.03,0,-104,0.810584832585833
15,0.03,0,-103,0.871380923743032
15,0.03,0,-102,0.93495826196556
15,0.03,0,-101,1.0012446253135
15,0.03,0,-100,1.07015544522686
15,0.03,0,-99,1.14159268179621
15,0.03,0,-98,1.21544350097008
15,0.03,0,-97,1.29157880697569
15,0.03,0,-96,1.36985169168308
15,0.03,0,-95,1.45009586930502
15,0.03,0,-94,1.53212416956688
15,0.03,0,-93,1.61572716520975
15,0.03,0,-92,1.70067201034616
15,0.03,0,-91,1.7867015647432
15,0.03,0,-90,1.87353387556324
15,0.03,0,-89,1.9608620824786
15,0.03,0,-88,2.04835480445537
15,0.03,0,-87,2.13565705696601
15,0.03,0,-86,2.22239173707093
15,0.03,0,-85,2.30816170087295
15,0.03,0,-84,2.39255244350657
15,0.03,0,-83,2.47513537633095
15,0.03,0,-82,2.55547167965406
15,0.03,0,-81,2.63311669247472
15,0.03,0,-80,2.70762478378516
15,0.03,0,-79,2.77855463336478
15,0.03,0,-78,2.84547483418845
15,0.03,0,-77,2.9079697140643
15,0.03,0,-76,2.96564526141443
15,0.03,0,-75,3.01813502971923
15,0.03,0,-74,3.0651058875418
15,0.03,0,-73,3.10626347667033
15,0.03,0,-72,3.14135724013496
15,0.03,0,-71,3.17018488495892
15,0.03,0,-70,3.19259615167298
15,0.03,0,-69,3.20849577391435
15,0.03,0,-68,3.21784552676673
15,0.03,0,-67,3.22066528164868
15,0.03,0,-66,3.21703300814268
15,0.03,0,-65,3.20708368864961
15,0.03,0,-64,3.19100713948187
15,0.03,0,-63,3.1690447611819
15,0.03,0,-62,3.14148527057808
15,0.03,0,-61,3.10865949640275
15,0.03,0,-60,3.07093434819889
15,0.03,0,-59,3.02870609373319
15,0.03,0,-58,2.98239310226083
15,0.03,0,-57,2.93242822887705
15,0.03,0,-56,2.87925102809404
15,0.03,0,-55,2.82329999210415
15,0.03,0,-54,2.7650050105262
15,0.03,0,-53,2.70478024358253
15,0.03,0,-52,2.6430175896469
15,0.03,0,-51,2.58008091119195
15,0.03,0,-50,2.51630116083002
15,0.03,0,-49,2.45197252207436
15,0.03,0,-48,2.38734964852975
15,0.03,0,-47,2.32264605149353
15,0.03,0,-46,2.25803365057211
15,0.03,0,-45,2.19364346613718
15,0.03,0,-44,2.1295673975351
15,0.03,0,-43,2.06586099818329
15,0.03,0,-42,2.002547129233
15,0.03,0,-41,1.93962034843134
15,0.03,0,-40,1.87705187110019
15,0.03,0,-39,1.81479492649089
15,0.03,0,-38,1.75279032566295
15,0.03,0,-37,1.69097205670635
15,0.03,0,-36,1.62927272953821
15,0.03,0,-35,1.56762870533333
15,0.03,0,-34,1.50598476429773
15,0.03,0,-33,1.44429818911429
15,0.03,0,-32,1.38254216890475
15,0.03,0,-31,1.32070845871165
15,0.03,0,-30,1.25880926093053
15,0.03,0,-29,1.196878326385
15,0.03,0,-28,1.13497130241312
15,0.03,0,-27,1.07316538209049
15,0.03,0,-26,1.01155833137866
15,0.03,0,-25,0.950266988609978
15,0.03,0,-24,0.889425342636379
15,0.03,0,-23,0.82918230183943
15,0.03,0,-22,0.769699266029994
15,0.03,0,-21,0.711147607413119
15,0.03,0,-20,0.653706155942065
15,0.03,0,-19,0.597558769502918
15,0.03,0,-18,0.542892051646834
15,0.03,0,-17,0.489893260348642
15,0.03,0,-16,0.438748431892737
15,0.03,0,-15,0.389640725794186
15,0.03,0,-14,0.342748980832856
15,0.03,0,-13,0.298246459759325
15,0.03,0,-12,0.256299751673636
15,0.03,0,-11,0.217067796789733
15,0.03,0,-10,0.180700998229991
15,0.03,0,-9,0.147340389249558
15,0.03,0,-8,0.117116831170857
15,0.03,0,-7,0.0901502263794487
15,0.03,0,-6,0.066548740911801
15,0.03,0,-5,0.0464080413239133
15,0.03,0,-4,0.0298105595950492
15,0.03,0,-3,0.0168248068759873
15,0.03,0,-2,0.00750476125689738
15,0.03,0,-1,0.00188935602508345
15,0.03,0,0,2.09305506024012e-06
15,0.03,0,1,0.00185080129902168
15,0.03,0,2,0.00742755339671286
15,0.03,0,3,0.0167087450068569
15,0.03,0,4,0.0296553325349444
15,0.03,0,5,0.0462132165036877
15,0.03,0,6,0.0663137508402546
15,0.03,0,7,0.0898743536455563
15,0.03,0,8,0.116799193138013
15,0.03,0,9,0.146979923704558
15,0.03,0,10,0.180296451294517
15,0.03,0,11,0.216617714378504
15,0.03,0,12,0.25580247568845
15,0.03,0,13,0.297700130042959
15,0.03,0,14,0.342151543676562
15,0.03,0,15,0.388989949507278
15,0.03,0,16,0.438041929616803
15,0.03,0,17,0.489128519950712
15,0.03,0,18,0.542066472176547
15,0.03,0,19,0.596669703371325
15,0.03,0,20,0.652750955696632
15,0.03,0,21,0.710123675765321
15,0.03,0,22,0.768604107654897
15,0.03,0,23,0.828013575421244
15,0.03,0,24,0.888180911683735
15,0.03,0,25,0.948944969704806
15,0.03,0,26,1.01015713874105
15,0.03,0,27,1.07168376761931
15,0.03,0,28,1.13340839067402
15,0.03,0,29,1.19523364433599
15,0.03,0,30,1.25708276247204
15,0.03,0,31,1.31890054439748
15,0.03,0,32,1.38065370133124
15,0.03,0,33,1.44233050460366
15,0.03,0,34,1.50393968150273
15,0.03,0,35,1.5655085313176
15,0.03,0,36,1.62708026374342
15,0.03,0,37,1.68871059302182
15,0.03,0,38,1.75046365259212
15,0.03,0,39,1.8124073251876
15,0.03,0,40,1.87460811085334
15,0.03,0,41,1.93712567903117
15,0.03,0,42,2.00000726957258
15,0.03,0,43,2.06328212044382
15,0.03,0,44,2.12695610637312
15,0.03,0,45,2.19100677242807
15,0.03,0,46,2.25537893945242
15,0.03,0,47,2.3199810446645
15,0.03,0,48,2.3846823610134
15,0.03,0,49,2.44931121382983
15,0.03,0,50,2.5136542838217
15,0.03,0,51,2.57745705263781
15,0.03,0,52,2.64042541225729
15,0.03,0,53,2.70222842362529
15,0.03,0,54,2.76250217452873
15,0.03,0,55,2.82085465293777
15,0.03,0,56,2.87687152109607
15,0.03,0,57,2.93012264856802
15,0.03,0,58,2.98016924012445
15,0.03,0,59,3.02657137745929
15,0.03,0,60,3.06889578275465
15,0.03,0,61,3.10672360729977
15,0.03,0,62,3.13965804974125
15,0.03,0,63,3.16733161589567
15,0.03,0,64,3.18941284497834
15,0.03,0,65,3.20561234499898
15,0.03,0,66,3.21568800219361
15,0.03,0,67,3.21944925483038
15,0.03,0,68,3.21676034959195
15,0.03,0,69,3.20754252800408
15,0.03,0,70,3.19177512005326
15,0.03,0,71,3.16949555125648
15,0.03,0,72,3.14079829712547
15,0.03,0,73,3.10583284441775
15,0.03,0,74,3.06480074112125
15,0.03,0,75,3.01795183625201
15,0.03,0,76,2.96557982587704
15,0.03,0,77,2.90801723307796
15,0.03,0,78,2.84562995676551
15,0.03,0,79,2.77881152739451
15,0.03,0,80,2.7079772068936
15,0.03,0,81,2.63355806579642
15,0.03,0,82,2.55599516301085
15,0.03,0,83,2.47573394332437
15,0.03,0,84,2.39321895509238
15,0.03,0,85,2.30888897609373
15,0.03,0,86,2.22317261976829
15,0.03,0,87,2.13648447746994
15,0.03,0,88,2.04922183544509
15,0.03,0,89,1.96176198841879
15,0.03,0,90,1.8744601553325
15,0.03,0,91,1.78764798728116
15,0.03,0,92,1.70163264334359
15,0.03,0,93,1.61669639704834
15,0.03,0,94,1.53309672487607
15,0.03,0,95,1.45106681863988
15,0.03,0,96,1.37081645593753
15,0.03,0,97,1.29253315722805
15,0.03,0,98,1.21638355451297
15,0.03,0,99,1.14251489513116
15,0.03,0,100,1.07105660480662
15,0.03,0,101,1.00212183679435
15,0.03,0,102,0.935808938689851
15,0.03,0,103,0.872202775111427
15,0.03,0,104,0.81137585290251
15,0.03,0,105,0.753389205564995
