Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.94681
-178,0,0.94681
-176,0,0.94681
-174,0,0.94681
-172,0,0.94681
-170,0,0.94681
-168,0,0.94681
-166,0,0.94681
-164,0,0.94681
-162,0,0.94681
-160,0,0.94681
-158,0,0.94681
-156,0,0.94681
-154,0,0.94681
-152,0,0.94681
-150,0,0.94681
-148,0,0.94681
-146,0,0.94681
-144,0,0.94681
-142,0,0.94681
-140,0,0.94681
-138,0,0.94681
-136,0,0.94681
-134,0,0.94681
-132,0,0.94681
-130,0,0.94681
-128,0,0.94681
-126,0,0.94681
-124,0,0.94681
-122,0,0.94681
-120,0,0.94681
-118,0,0.94681
-116,0,0.94681
-114,0,0.94681
-112,0,0.94681
-110,0,0.94681
-108,0,0.94681
-106,0,0.94681
-104,0,0.94681
-102,0,0.94681
-100,0,0.94681
-98,0,0.94681
-96,0,0.94681
-94,0,0.94681
-92,0,0.94681
-90,0,0.94681
-88,0,0.94681
-86,0,0.94681
-84,0,0.94681
-82,0,0.94681
-80,0,0.94681
-78,0,0.94681
-76,0,0.94681
-74,0,0.94681
-72,0,0.94681
-70,0,0.94681
-68,0,0.94681
-66,0,0.94681
-64,0,0.94681
-62,0,0.94681
-60,0,0.94681
-58,0,0.94681
-56,0,0.94681
-54,0,0.94681
-52,0,0.94681
-50,0,0.94681
-48,0,0.94681
-46,0,0.94681
-44,0,0.94681
-42,0,0.94681
-40,0,0.94681
-38,0,0.94681
-36,0,0.94681
-34,0,0.94681
-32,0,0.94681
-30,0,0.94681
-28,0,0.94681
-26,0,0.94681
-24,0,0.94681
-22,0,0.94681
-20,0,0.94681
-18,0,0.94681
-16,0,0.94681
-14,0,0.94681
-12,0,0.94681
-10,0,0.94681
-8,0,0.94681
-6,0,0.94681
-4,0,0.94681
-2,0,0.94681
0,0,0.94681
2,0,0.94681
4,0,0.94681
6,0,0.94681
8,0,0.94681
10,0,0.94681
12,0,0.94681
14,0,0.94681
16,0,0.94681
18,0,0.94681
20,0,0.94681
22,0,0.94681
24,0,0.94681
26,0,0.94681
28,0,0.94681
30,0,0.94681
32,0,0.94681
34,0,0.94681
36,0,0.94681
38,0,0.94681
40,0,0.94681
42,0,0.94681
44,0,0.94681
46,0,0.94681
48,0,0.94681
50,0,0.94681
52,0,0.94681
54,0,0.94681
56,0,0.94681
58,0,0.94681
60,0,0.94681
62,0,0.94681
64,0,0.94681
66,0,0.94681
68,0,0.94681
70,0,0.94681
72,0,0.94681
74,0,0.94681
76,0,0.94681
78,0,0.94681
80,0,0.94681
82,0,0.94681
84,0,0.94681
86,0,0.94681
88,0,0.94681
90,0,0.94681
92,0,0.94681
94,0,0.94681
96,0,0.94681
98,0,0.94681
100,0,0.94681
102,0,0.94681
104,0,0.94681
106,0,0.94681
108,0,0.94681
110,0,0.94681
112,0,0.94681
114,0,0.94681
116,0,0.94681
118,0,0.94681
120,0,0.94681
122,0,0.94681
124,0,0.94681
126,0,0.94681
128,0,0.94681
130,0,0.94681
132,0,0.94681
134,0,0.94681
136,0,0.94681
138,0,0.94681
140,0,0.94681
142,0,0.94681
144,0,0.94681
146,0,0.94681
148,0,0.94681
150,0,0.94681
152,0,0.94681
154,0,0.94681
156,0,0.94681
158,0,0.94681
160,0,0.94681
162,0,0.94681
164,0,0.94681
166,0,0.94681
168,0,0.94681
170,0,0.94681
172,0,0.94681
174,0,0.94681
176,0,0.94681
178,0,0.94681
180,0,0.94681
-180,2,0.948362
-178,2,0.948355
-176,2,0.948333
-174,2,0.948295
-172,2,0.948241
-170,2,0.948171
-168,2,0.948087
-166,2,0.947988
-164,2,0.947874
-162,2,0.947748
-160,2,0.947608
-158,2,0.947456
-156,2,0.947292
-154,2,0.947118
-152,2,0.946934
-150,2,0.946741
-148,2,0.94654
-146,2,0.946332
-144,2,0.946118
-142,2,0.945899
-140,2,0.945676
-138,2,0.945451
-136,2,0.945224
-134,2,0.944996
-132,2,0.944769
-130,2,0.944543
-128,2,0.944321
-126,2,0.944102
-124,2,0.943888
-122,2,0.94368
-120,2,0.943479
-118,2,0.943286
-116,2,0.943102
-114,2,0.942927
-112,2,0.942764
-110,2,0.942611
-108,2,0.942471
-106,2,0.942344
-104,2,0.94223
-102,2,0.942131
-100,2,0.942045
-98,2,0.941975
-96,2,0.94192
-94,2,0.94188
-92,2,0.941857
-90,2,0.941849
-88,2,0.941856
-86,2,0.94188
-84,2,0.94192
-82,2,0.941974
-80,2,0.942045
-78,2,0.94213
-76,2,0.942229
-74,2,0.942343
-72,2,0.94247
-70,2,0.94261
-68,2,0.942762
-66,2,0.942926
-64,2,0.9431
-62,2,0.943284
-60,2,0.943477
-58,2,0.943678
-56,2,0.943886
-54,2,0.9441
-52,2,0.944318
-50,2,0.944541
-48,2,0.944766
-46,2,0.944993
-44,2,0.945221
-42,2,0.945448
-40,2,0.945674
-38,2,0.945896
-36,2,0.946115
-34,2,0.946329
-32,2,0.946537
-30,2,0.946738
-28,2,0.946931
-26,2,0.947115
-24,2,0.947289
-22,2,0.947452
-20,2,0.947604
-18,2,0.947744
-16,2,0.947871
-14,2,0.947984
-12,2,0.948083
-10,2,0.948168
-8,2,0.948237
-6,2,0.948291
-4,2,0.948329
-2,2,0.948352
0,2,0.948358
2,2,0.948349
4,2,0.948323
6,2,0.948282
8,2,0.948225
10,2,0.948153
12,2,0.948066
14,2,0.947964
16,2,0.947848
18,2,0.947718
20,2,0.947576
22,2,0.947421
24,2,0.947255
26,2,0.947078
28,2,0.946891
30,2,0.946696
32,2,0.946492
34,2,0.946282
36,2,0.946066
38,2,0.945845
40,2,0.94562
42,2,0.945392
44,2,0.945163
46,2,0.944933
48,2,0.944704
