Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.473161
-178,0,0.473161
-176,0,0.473161
-174,0,0.473161
-172,0,0.473161
-170,0,0.473161
-168,0,0.473161
-166,0,0.473161
-164,0,0.473161
-162,0,0.473161
-160,0,0.473161
-158,0,0.473161
-156,0,0.473161
-154,0,0.473161
-152,0,0.473161
-150,0,0.473161
-148,0,0.473161
-146,0,0.473161
-144,0,0.473161
-142,0,0.473161
-140,0,0.473161
-138,0,0.473161
-136,0,0.473161
-134,0,0.473161
-132,0,0.473161
-130,0,0.473161
-128,0,0.473161
-126,0,0.473161
-124,0,0.473161
-122,0,0.473161
-120,0,0.473161
-118,0,0.473161
-116,0,0.473161
-114,0,0.473161
-112,0,0.473161
-110,0,0.473161
-108,0,0.473161
-106,0,0.473161
-104,0,0.473161
-102,0,0.473161
-100,0,0.473161
-98,0,0.473161
-96,0,0.473161
-94,0,0.473161
-92,0,0.473161
-90,0,0.473161
-88,0,0.473161
-86,0,0.473161
-84,0,0.473161
-82,0,0.473161
-80,0,0.473161
-78,0,0.473161
-76,0,0.473161
-74,0,0.473161
-72,0,0.473161
-70,0,0.473161
-68,0,0.473161
-66,0,0.473161
-64,0,0.473161
-62,0,0.473161
-60,0,0.473161
-58,0,0.473161
-56,0,0.473161
-54,0,0.473161
-52,0,0.473161
-50,0,0.473161
-48,0,0.473161
-46,0,0.473161
-44,0,0.473161
-42,0,0.473161
-40,0,0.473161
-38,0,0.473161
-36,0,0.473161
-34,0,0.473161
-32,0,0.473161
-30,0,0.473161
-28,0,0.473161
-26,0,0.473161
-24,0,0.473161
-22,0,0.473161
-20,0,0.473161
-18,0,0.473161
-16,0,0.473161
-14,0,0.473161
-12,0,0.473161
-10,0,0.473161
-8,0,0.473161
-6,0,0.473161
-4,0,0.473161
-2,0,0.473161
0,0,0.473161
2,0,0.473161
4,0,0.473161
6,0,0.473161
8,0,0.473161
10,0,0.473161
12,0,0.473161
14,0,0.473161
16,0,0.473161
18,0,0.473161
20,0,0.473161
22,0,0.473161
24,0,0.473161
26,0,0.473161
28,0,0.473161
30,0,0.473161
32,0,0.473161
34,0,0.473161
36,0,0.473161
38,0,0.473161
40,0,0.473161
42,0,0.473161
44,0,0.473161
46,0,0.473161
48,0,0.473161
50,0,0.473161
52,0,0.473161
54,0,0.473161
56,0,0.473161
58,0,0.473161
60,0,0.473161
62,0,0.473161
64,0,0.473161
66,0,0.473161
68,0,0.473161
70,0,0.473161
72,0,0.473161
74,0,0.473161
76,0,0.473161
78,0,0.473161
80,0,0.473161
82,0,0.473161
84,0,0.473161
86,0,0.473161
88,0,0.473161
90,0,0.473161
92,0,0.473161
94,0,0.473161
96,0,0.473161
98,0,0.473161
100,0,0.473161
102,0,0.473161
104,0,0.473161
106,0,0.473161
108,0,0.473161
110,0,0.473161
112,0,0.473161
114,0,0.473161
116,0,0.473161
118,0,0.473161
120,0,0.473161
122,0,0.473161
124,0,0.473161
126,0,0.473161
128,0,0.473161
130,0,0.473161
132,0,0.473161
134,0,0.473161
136,0,0.473161
138,0,0.473161
140,0,0.473161
142,0,0.473161
144,0,0.473161
146,0,0.473161
148,0,0.473161
150,0,0.473161
152,0,0.473161
154,0,0.473161
156,0,0.473161
158,0,0.473161
160,0,0.473161
162,0,0.473161
164,0,0.473161
166,0,0.473161
168,0,0.473161
170,0,0.473161
172,0,0.473161
174,0,0.473161
176,0,0.473161
178,0,0.473161
180,0,0.473161
-180,2,0.475383
-178,2,0.475281
-176,2,0.475177
-174,2,0.475071
-172,2,0.474964
-170,2,0.474855
-168,2,0.474745
-166,2,0.474635
-164,2,0.474524
-162,2,0.474413
-160,2,0.474301
-158,2,0.47419
-156,2,0.47408
-154,2,0.47397
-152,2,0.47386
-150,2,0.473752
-148,2,0.473645
-146,2,0.473539
-144,2,0.473435
-142,2,0.473333
-140,2,0.473233
-138,2,0.473134
-136,2,0.473038
-134,2,0.472944
-132,2,0.472852
-130,2,0.472763
-128,2,0.472676
-126,2,0.472592
-124,2,0.472511
-122,2,0.472432
-120,2,0.472356
-118,2,0.472283
-116,2,0.472213
-114,2,0.472145
-112,2,0.472081
-110,2,0.472019
-108,2,0.47196
-106,2,0.471904
-104,2,0.47185
-102,2,0.471799
-100,2,0.471751
-98,2,0.471706
-96,2,0.471663
-94,2,0.471623
-92,2,0.471585
-90,2,0.471549
-88,2,0.471516
-86,2,0.471485
-84,2,0.471456
-82,2,0.471429
-80,2,0.471404
-78,2,0.471381
-76,2,0.47136
-74,2,0.47134
-72,2,0.471322
