Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.00052235
-178,0,0.00052235
-176,0,0.00052235
-174,0,0.00052235
-172,0,0.00052235
-170,0,0.00052235
-168,0,0.00052235
-166,0,0.00052235
-164,0,0.00052235
-162,0,0.00052235
-160,0,0.00052235
-158,0,0.00052235
-156,0,0.00052235
-154,0,0.00052235
-152,0,0.00052235
-150,0,0.00052235
-148,0,0.00052235
-146,0,0.00052235
-144,0,0.00052235
-142,0,0.00052235
-140,0,0.00052235
-138,0,0.00052235
-136,0,0.00052235
-134,0,0.00052235
-132,0,0.00052235
-130,0,0.00052235
-128,0,0.00052235
-126,0,0.00052235
-124,0,0.00052235
-122,0,0.00052235
-120,0,0.00052235
-118,0,0.00052235
-116,0,0.00052235
-114,0,0.00052235
-112,0,0.00052235
-110,0,0.00052235
-108,0,0.00052235
-106,0,0.00052235
-104,0,0.00052235
-102,0,0.00052235
-100,0,0.00052235
-98,0,0.00052235
-96,0,0.00052235
-94,0,0.00052235
-92,0,0.00052235
-90,0,0.00052235
-88,0,0.00052235
-86,0,0.00052235
-84,0,0.00052235
-82,0,0.00052235
-80,0,0.00052235
-78,0,0.00052235
-76,0,0.00052235
-74,0,0.00052235
-72,0,0.00052235
-70,0,0.00052235
-68,0,0.00052235
-66,0,0.00052235
-64,0,0.00052235
-62,0,0.00052235
-60,0,0.00052235
-58,0,0.00052235
-56,0,0.00052235
-54,0,0.00052235
-52,0,0.00052235
-50,0,0.00052235
-48,0,0.00052235
-46,0,0.00052235
-44,0,0.00052235
-42,0,0.00052235
-40,0,0.00052235
-38,0,0.00052235
-36,0,0.00052235
-34,0,0.00052235
-32,0,0.00052235
-30,0,0.00052235
-28,0,0.00052235
-26,0,0.00052235
-24,0,0.00052235
-22,0,0.00052235
-20,0,0.00052235
-18,0,0.00052235
-16,0,0.00052235
-14,0,0.00052235
-12,0,0.00052235
-10,0,0.00052235
-8,0,0.00052235
-6,0,0.00052235
-4,0,0.00052235
-2,0,0.00052235
0,0,0.00052235
2,0,0.00052235
4,0,0.00052235
6,0,0.00052235
8,0,0.00052235
10,0,0.00052235
12,0,0.00052235
14,0,0.00052235
16,0,0.00052235
18,0,0.00052235
20,0,0.00052235
22,0,0.00052235
24,0,0.00052235
26,0,0.00052235
28,0,0.00052235
30,0,0.00052235
32,0,0.00052235
34,0,0.00052235
36,0,0.00052235
38,0,0.00052235
40,0,0.00052235
42,0,0.00052235
44,0,0.00052235
46,0,0.00052235
48,0,0.00052235
50,0,0.00052235
52,0,0.00052235
54,0,0.00052235
56,0,0.00052235
58,0,0.00052235
60,0,0.00052235
62,0,0.00052235
64,0,0.00052235
66,0,0.00052235
68,0,0.00052235
70,0,0.00052235
72,0,0.00052235
74,0,0.00052235
76,0,0.00052235
78,0,0.00052235
80,0,0.00052235
82,0,0.00052235
84,0,0.00052235
86,0,0.00052235
88,0,0.00052235
90,0,0.00052235
92,0,0.00052235
94,0,0.00052235
96,0,0.00052235
98,0,0.00052235
100,0,0.00052235
102,0,0.00052235
104,0,0.00052235
106,0,0.00052235
108,0,0.00052235
110,0,0.00052235
112,0,0.00052235
114,0,0.00052235
116,0,0.00052235
118,0,0.00052235
120,0,0.00052235
122,0,0.00052235
124,0,0.00052235
126,0,0.00052235
128,0,0.00052235
130,0,0.00052235
132,0,0.00052235
134,0,0.00052235
136,0,0.00052235
138,0,0.00052235
140,0,0.00052235
142,0,0.00052235
144,0,0.00052235
146,0,0.00052235
148,0,0.00052235
150,0,0.00052235
152,0,0.00052235
154,0,0.00052235
156,0,0.00052235
158,0,0.00052235
160,0,0.00052235
162,0,0.00052235
164,0,0.00052235
166,0,0.00052235
168,0,0.00052235
170,0,0.00052235
172,0,0.00052235
174,0,0.00052235
176,0,0.00052235
178,0,0.00052235
180,0,0.00052235
-180,2,0.000522515
-178,2,0.000522522
-176,2,0.000522529
-174,2,0.000522535
-172,2,0.00052254
-170,2,0.000522544
-168,2,0.000522548
-166,2,0.000522551
-164,2,0.000522553
-162,2,0.000522554
-160,2,0.000522554
-158,2,0.000522553
-156,2,0.00052255
-154,2,0.000522547
-152,2,0.000522542
-150,2,0.000522536
-148,2,0.000522529
-146,2,0.00052252
-144,2,0.000522511
-142,2,0.000522499
-140,2,0.000522487
-138,2,0.000522473
-136,2,0.000522458
-134,2,0.000522442
-132,2,0.000522424
-130,2,0.000522405
-128,2,0.000522385
-126,2,0.000522363
-124,2,0.000522341
-122,2,0.000522317
-120,2,0.000522293
-118,2,0.000522267
-116,2,0.000522241
-114,2,0.000522213
-112,2,0.000522185
-110,2,0.000522157
-108,2,0.000522127
-106,2,0.000522097
-104,2,0.000522067
-102,2,0.000522037
-100,2,0.000522006
-98,2,0.000521975
-96,2,0.000521944
-94,2,0.000521913
