Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.0245217
-178,0,0.0245217
-176,0,0.0245217
-174,0,0.0245217
-172,0,0.0245217
-170,0,0.0245217
-168,0,0.0245217
-166,0,0.0245217
-164,0,0.0245217
-162,0,0.0245217
-160,0,0.0245217
-158,0,0.0245217
-156,0,0.0245217
-154,0,0.0245217
-152,0,0.0245217
-150,0,0.0245217
-148,0,0.0245217
-146,0,0.0245217
-144,0,0.0245217
-142,0,0.0245217
-140,0,0.0245217
-138,0,0.0245217
-136,0,0.0245217
-134,0,0.0245217
-132,0,0.0245217
-130,0,0.0245217
-128,0,0.0245217
-126,0,0.0245217
-124,0,0.0245217
-122,0,0.0245217
-120,0,0.0245217
-118,0,0.0245217
-116,0,0.0245217
-114,0,0.0245217
-112,0,0.0245217
-110,0,0.0245217
-108,0,0.0245217
-106,0,0.0245217
-104,0,0.0245217
-102,0,0.0245217
-100,0,0.0245217
-98,0,0.0245217
-96,0,0.0245217
-94,0,0.0245217
-92,0,0.0245217
-90,0,0.0245217
-88,0,0.0245217
-86,0,0.0245217
-84,0,0.0245217
-82,0,0.0245217
-80,0,0.0245217
-78,0,0.0245217
-76,0,0.0245217
-74,0,0.0245217
-72,0,0.0245217
-70,0,0.0245217
-68,0,0.0245217
-66,0,0.0245217
-64,0,0.0245217
-62,0,0.0245217
-60,0,0.0245217
-58,0,0.0245217
-56,0,0.0245217
-54,0,0.0245217
-52,0,0.0245217
-50,0,0.0245217
-48,0,0.0245217
-46,0,0.0245217
-44,0,0.0245217
-42,0,0.0245217
-40,0,0.0245217
-38,0,0.0245217
-36,0,0.0245217
-34,0,0.0245217
-32,0,0.0245217
-30,0,0.0245217
-28,0,0.0245217
-26,0,0.0245217
-24,0,0.0245217
-22,0,0.0245217
-20,0,0.0245217
-18,0,0.0245217
-16,0,0.0245217
-14,0,0.0245217
-12,0,0.0245217
-10,0,0.0245217
-8,0,0.0245217
-6,0,0.0245217
-4,0,0.0245217
-2,0,0.0245217
0,0,0.0245217
2,0,0.0245217
4,0,0.0245217
6,0,0.0245217
8,0,0.0245217
10,0,0.0245217
12,0,0.0245217
14,0,0.0245217
16,0,0.0245217
18,0,0.0245217
20,0,0.0245217
22,0,0.0245217
24,0,0.0245217
26,0,0.0245217
28,0,0.0245217
30,0,0.0245217
32,0,0.0245217
34,0,0.0245217
36,0,0.0245217
38,0,0.0245217
40,0,0.0245217
42,0,0.0245217
44,0,0.0245217
46,0,0.0245217
48,0,0.0245217
50,0,0.0245217
52,0,0.0245217
54,0,0.0245217
56,0,0.0245217
58,0,0.0245217
60,0,0.0245217
62,0,0.0245217
