Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.0358749
-178,0,0.0358749
-176,0,0.0358749
-174,0,0.0358749
-172,0,0.0358749
-170,0,0.0358749
-168,0,0.0358749
-166,0,0.0358749
-164,0,0.0358749
-162,0,0.0358749
-160,0,0.0358749
-158,0,0.0358749
-156,0,0.0358749
-154,0,0.0358749
-152,0,0.0358749
-150,0,0.0358749
-148,0,0.0358749
-146,0,0.0358749
-144,0,0.0358749
-142,0,0.0358749
-140,0,0.0358749
-138,0,0.0358749
-136,0,0.0358749
-134,0,0.0358749
-132,0,0.0358749
-130,0,0.0358749
-128,0,0.0358749
-126,0,0.0358749
-124,0,0.0358749
-122,0,0.0358749
-120,0,0.0358749
-118,0,0.0358749
-116,0,0.0358749
-114,0,0.0358749
-112,0,0.0358749
-110,0,0.0358749
-108,0,0.0358749
-106,0,0.0358749
-104,0,0.0358749
-102,0,0.0358749
-100,0,0.0358749
-98,0,0.0358749
-96,0,0.0358749
-94,0,0.0358749
-92,0,0.0358749
-90,0,0.0358749
-88,0,0.0358749
-86,0,0.0358749
-84,0,0.0358749
-82,0,0.0358749
-80,0,0.0358749
-78,0,0.0358749
-76,0,0.0358749
-74,0,0.0358749
-72,0,0.0358749
-70,0,0.0358749
-68,0,0.0358749
-66,0,0.0358749
-64,0,0.0358749
-62,0,0.0358749
-60,0,0.0358749
-58,0,0.0358749
-56,0,0.0358749
-54,0,0.0358749
-52,0,0.0358749
-50,0,0.0358749
-48,0,0.0358749
-46,0,0.0358749
-44,0,0.0358749
-42,0,0.0358749
-40,0,0.0358749
-38,0,0.0358749
-36,0,0.0358749
-34,0,0.0358749
-32,0,0.0358749
-30,0,0.0358749
-28,0,0.0358749
-26,0,0.0358749
-24,0,0.0358749
-22,0,0.0358749
-20,0,0.0358749
-18,0,0.0358749
-16,0,0.0358749
-14,0,0.0358749
-12,0,0.0358749
-10,0,0.0358749
-8,0,0.0358749
-6,0,0.0358749
-4,0,0.0358749
-2,0,0.0358749
0,0,0.0358749
2,0,0.0358749
