Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.757668
-178,0,0.757668
-176,0,0.757668
-174,0,0.757668
-172,0,0.757668
-170,0,0.757668
-168,0,0.757668
-166,0,0.757668
-164,0,0.757668
-162,0,0.757668
-160,0,0.757668
-158,0,0.757668
-156,0,0.757668
-154,0,0.757668
-152,0,0.757668
-150,0,0.757668
-148,0,0.757668
-146,0,0.757668
-144,0,0.757668
-142,0,0.757668
-140,0,0.757668
-138,0,0.757668
-136,0,0.757668
-134,0,0.757668
-132,0,0.757668
-130,0,0.757668
-128,0,0.757668
-126,0,0.757668
-124,0,0.757668
-122,0,0.757668
-120,0,0.757668
-118,0,0.757668
-116,0,0.757668
-114,0,0.757668
-112,0,0.757668
-110,0,0.757668
-108,0,0.757668
-106,0,0.757668
-104,0,0.757668
-102,0,0.757668
-100,0,0.757668
-98,0,0.757668
-96,0,0.757668
-94,0,0.757668
-92,0,0.757668
-90,0,0.757668
-88,0,0.757668
-86,0,0.757668
-84,0,0.757668
-82,0,0.757668
-80,0,0.757668
-78,0,0.757668
-76,0,0.757668
-74,0,0.757668
-72,0,0.757668
-70,0,0.757668
-68,0,0.757668
-66,0,0.757668
-64,0,0.757668
-62,0,0.757668
-60,0,0.757668
-58,0,0.757668
-56,0,0.757668
-54,0,0.757668
-52,0,0.757668
-50,0,0.757668
-48,0,0.757668
-46,0,0.757668
-44,0,0.757668
-42,0,0.757668
-40,0,0.757668
-38,0,0.757668
-36,0,0.757668
-34,0,0.757668
-32,0,0.757668
-30,0,0.757668
-28,0,0.757668
-26,0,0.757668
-24,0,0.757668
-22,0,0.757668
-20,0,0.757668
-18,0,0.757668
-16,0,0.757668
-14,0,0.757668
-12,0,0.757668
-10,0,0.757668
-8,0,0.757668
-6,0,0.757668
-4,0,0.757668
-2,0,0.757668
0,0,0.757668
2,0,0.757668
4,0,0.757668
6,0,0.757668
8,0,0.757668
10,0,0.757668
12,0,0.757668
14,0,0.757668
16,0,0.757668
18,0,0.757668
20,0,0.757668
22,0,0.757668
24,0,0.757668
26,0,0.757668
28,0,0.757668
30,0,0.757668
32,0,0.757668
34,0,0.757668
36,0,0.757668
38,0,0.757668
40,0,0.757668
42,0,0.757668
44,0,0.757668
46,0,0.757668
48,0,0.757668
50,0,0.757668
52,0,0.757668
54,0,0.757668
56,0,0.757668
58,0,0.757668
60,0,0.757668
62,0,0.757668
64,0,0.757668
66,0,0.757668
68,0,0.757668
70,0,0.757668
72,0,0.757668
74,0,0.757668
76,0,0.757668
78,0,0.757668
80,0,0.757668
82,0,0.757668
84,0,0.757668
86,0,0.757668
88,0,0.757668
90,0,0.757668
92,0,0.757668
94,0,0.757668
96,0,0.757668
98,0,0.757668
100,0,0.757668
102,0,0.757668
104,0,0.757668
106,0,0.757668
108,0,0.757668
110,0,0.757668
112,0,0.757668
114,0,0.757668
116,0,0.757668
118,0,0.757668
120,0,0.757668
122,0,0.757668
124,0,0.757668
126,0,0.757668
128,0,0.757668
130,0,0.757668
132,0,0.757668
134,0,0.757668
136,0,0.757668
138,0,0.757668
140,0,0.757668
142,0,0.757668
144,0,0.757668
146,0,0.757668
148,0,0.757668
150,0,0.757668
152,0,0.757668
154,0,0.757668
156,0,0.757668
158,0,0.757668
160,0,0.757668
162,0,0.757668
164,0,0.757668
166,0,0.757668
168,0,0.757668
170,0,0.757668
172,0,0.757668
174,0,0.757668
176,0,0.757668
178,0,0.757668
180,0,0.757668
-180,2,0.810163
-178,2,0.808406
-176,2,0.80659
-174,2,0.804718
-172,2,0.80279
-170,2,0.80081
-168,2,0.79878
-166,2,0.796702
-164,2,0.794579
-162,2,0.792414
-160,2,0.790208
-158,2,0.787964
-156,2,0.785686
-154,2,0.783375
-152,2,0.781035
-150,2,0.778668
-148,2,0.776277
-146,2,0.773865
-144,2,0.771436
-142,2,0.768991
-140,2,0.766533
-138,2,0.764067
-136,2,0.761594
-134,2,0.759118
-132,2,0.756641
-130,2,0.754167
-128,2,0.751699
-126,2,0.74924
-124,2,0.746792
-122,2,0.744359
-120,2,0.741944
-118,2,0.739549
-116,2,0.737178
-114,2,0.734834
-112,2,0.732519
-110,2,0.730237
-108,2,0.72799
-106,2,0.725781
-104,2,0.723612
-102,2,0.721488
-100,2,0.719409
-98,2,0.717379
-96,2,0.715401
-94,2,0.713477
-92,2,0.711609
-90,2,0.709799
-88,2,0.708051
-86,2,0.706366
-84,2,0.704746
-82,2,0.703194
-80,2,0.701712
-78,2,0.7003
-76,2,0.698962
-74,2,0.697699
-72,2,0.696513
-70,2,0.695405
-68,2,0.694376
-66,2,0.693428
-64,2,0.692562
-62,2,0.69178
-60,2,0.691082
-58,2,0.690469
-56,2,0.689942
-54,2,0.689501
-52,2,0.689148
-50,2,0.688883
-48,2,0.688705
-46,2,0.688616
-44,2,0.688615
-42,2,0.688703
-40,2,0.688879
-38,2,0.689143
-36,2,0.689495
-34,2,0.689934
-32,2,0.69046
-30,2,0.691071
-28,2,0.691768
-26,2,0.692549
-24,2,0.693413
-22,2,0.69436
-20,2,0.695387
-18,2,0.696494
-16,2,0.697679
-14,2,0.698941
-12,2,0.700278
-10,2,0.701688
-8,2,0.703169
-6,2,0.70472
-4,2,0.706338
-2,2,0.708022
0,2,0.709769
2,2,0.711577
4,2,0.713444
6,2,0.715368
8,2,0.717345
10,2,0.719374
12,2,0.721451
14,2,0.723575
16,2,0.725742
18,2,0.727951
20,2,0.730197
22,2,0.732479
24,2,0.734793
26,2,0.737136
28,2,0.739506
30,2,0.7419
32,2,0.744315
34,2,0.746747
36,2,0.749195
38,2,0.751654
40,2,0.754121
42,2,0.756595
44,2,0.759071
46,2,0.761547
48,2,0.76402
50,2,0.766486
52,2,0.768944
54,2,0.771389
56,2,0.773819
58,2,0.77623
60,2,0.778621
62,2,0.780989
64,2,0.783329
66,2,0.78564
68,2,0.787919
70,2,0.790163
72,2,0.79237
74,2,0.794536
76,2,0.79666
78,2,0.798738
80,2,0.800769
82,2,0.80275
84,2,0.804678
86,2,0.806552
88,2,0.808369
90,2,0.810127
92,2,0.811824
94,2,0.813458
96,2,0.815027
98,2,0.81653
100,2,0.817964
102,2,0.819327
104,2,0.820619
106,2,0.821838
108,2,0.822982
110,2,0.82405
112,2,0.825041
114,2,0.825953
116,2,0.826786
118,2,0.827539
120,2,0.82821
122,2,0.828799
124,2,0.829306
126,2,0.829729
128,2,0.830068
130,2,0.830323
132,2,0.830493
134,2,0.830579
136,2,0.83058
138,2,0.830496
140,2,0.830328
142,2,0.830074
144,2,0.829737
146,2,0.829316
148,2,0.828811
150,2,0.828224
152,2,0.827554
154,2,0.826803
156,2,0.825972
158,2,0.825061
160,2,0.824072
162,2,0.823006
164,2,0.821863
166,2,0.820646
168,2,0.819356
170,2,0.817993
172,2,0.816561
174,2,0.81506
176,2,0.813492
178,2,0.811859
180,2,0.810163
-180,4,0.867652
-178,4,0.864167
-176,4,0.860564
-174,4,0.856847
-172,4,0.853021
-170,4,0.849088
-168,4,0.845055
-166,4,0.840926
-164,4,0.836705
-162,4,0.832397
-160,4,0.828007
-158,4,0.823541
-156,4,0.819003
-154,4,0.814398
-152,4,0.809732
-150,4,0.80501
-148,4,0.800238
-146,4,0.795421
-144,4,0.790565
-142,4,0.785676
-140,4,0.780759
-138,4,0.77582
-136,4,0.770865
-134,4,0.7659
-132,4,0.760931
-130,4,0.755963
-128,4,0.751003
-126,4,0.746058
-124,4,0.741132
-122,4,0.736231
-120,4,0.731363
-118,4,0.726533
-116,4,0.721747
-114,4,0.717011
-112,4,0.71233
