Phi[deg],Theta[deg],RealizedGainTotal
-180,0,1.50528
-178,0,1.50528
-176,0,1.50528
-174,0,1.50528
-172,0,1.50528
-170,0,1.50528
-168,0,1.50528
-166,0,1.50528
-164,0,1.50528
-162,0,1.50528
-160,0,1.50528
-158,0,1.50528
-156,0,1.50528
-154,0,1.50528
-152,0,1.50528
-150,0,1.50528
-148,0,1.50528
-146,0,1.50528
-144,0,1.50528
-142,0,1.50528
-140,0,1.50528
-138,0,1.50528
-136,0,1.50528
-134,0,1.50528
-132,0,1.50528
-130,0,1.50528
-128,0,1.50528
-126,0,1.50528
-124,0,1.50528
-122,0,1.50528
-120,0,1.50528
-118,0,1.50528
-116,0,1.50528
-114,0,1.50528
-112,0,1.50528
-110,0,1.50528
-108,0,1.50528
-106,0,1.50528
-104,0,1.50528
-102,0,1.50528
-100,0,1.50528
-98,0,1.50528
-96,0,1.50528
-94,0,1.50528
-92,0,1.50528
-90,0,1.50528
-88,0,1.50528
-86,0,1.50528
-84,0,1.50528
-82,0,1.50528
-80,0,1.50528
-78,0,1.50528
-76,0,1.50528
-74,0,1.50528
-72,0,1.50528
-70,0,1.50528
-68,0,1.50528
-66,0,1.50528
-64,0,1.50528
-62,0,1.50528
-60,0,1.50528
-58,0,1.50528
-56,0,1.50528
-54,0,1.50528
-52,0,1.50528
-50,0,1.50528
-48,0,1.50528
-46,0,1.50528
-44,0,1.50528
-42,0,1.50528
-40,0,1.50528
-38,0,1.50528
-36,0,1.50528
-34,0,1.50528
-32,0,1.50528
-30,0,1.50528
-28,0,1.50528
-26,0,1.50528
-24,0,1.50528
-22,0,1.50528
-20,0,1.50528
-18,0,1.50528
-16,0,1.50528
-14,0,1.50528
-12,0,1.50528
-10,0,1.50528
-8,0,1.50528
-6,0,1.50528
-4,0,1.50528
-2,0,1.50528
0,0,1.50528
2,0,1.50528
4,0,1.50528
6,0,1.50528
8,0,1.50528
10,0,1.50528
12,0,1.50528
14,0,1.50528
16,0,1.50528
18,0,1.50528
20,0,1.50528
22,0,1.50528
24,0,1.50528
26,0,1.50528
28,0,1.50528
30,0,1.50528
32,0,1.50528
34,0,1.50528
36,0,1.50528
38,0,1.50528
40,0,1.50528
42,0,1.50528
44,0,1.50528
46,0,1.50528
48,0,1.50528
50,0,1.50528
52,0,1.50528
54,0,1.50528
56,0,1.50528
58,0,1.50528
60,0,1.50528
62,0,1.50528
64,0,1.50528
66,0,1.50528
68,0,1.50528
70,0,1.50528
72,0,1.50528
74,0,1.50528
76,0,1.50528
78,0,1.50528
80,0,1.50528
82,0,1.50528
84,0,1.50528
86,0,1.50528
88,0,1.50528
90,0,1.50528
92,0,1.50528
94,0,1.50528
96,0,1.50528
98,0,1.50528
100,0,1.50528
102,0,1.50528
104,0,1.50528
106,0,1.50528
108,0,1.50528
110,0,1.50528
112,0,1.50528
114,0,1.50528
116,0,1.50528
118,0,1.50528
120,0,1.50528
122,0,1.50528
124,0,1.50528
126,0,1.50528
128,0,1.50528
130,0,1.50528
132,0,1.50528
134,0,1.50528
136,0,1.50528
