Phi[deg],Theta[deg],RealizedGainTotal
-180,0,7.32162e-07
-178,0,7.32162e-07
-176,0,7.32162e-07
-174,0,7.32162e-07
-172,0,7.32162e-07
-170,0,7.32162e-07
-168,0,7.32162e-07
-166,0,7.32162e-07
-164,0,7.32162e-07
-162,0,7.32162e-07
-160,0,7.32162e-07
-158,0,7.32162e-07
-156,0,7.32162e-07
-154,0,7.32162e-07
-152,0,7.32162e-07
-150,0,7.32162e-07
-148,0,7.32162e-07
-146,0,7.32162e-07
-144,0,7.32162e-07
-142,0,7.32162e-07
-140,0,7.32162e-07
-138,0,7.32162e-07
-136,0,7.32162e-07
-134,0,7.32162e-07
-132,0,7.32162e-07
-130,0,7.32162e-07
-128,0,7.32162e-07
-126,0,7.32162e-07
-124,0,7.32162e-07
-122,0,7.32162e-07
-120,0,7.32162e-07
-118,0,7.32162e-07
-116,0,7.32162e-07
-114,0,7.32162e-07
-112,0,7.32162e-07
-110,0,7.32162e-07
-108,0,7.32162e-07
-106,0,7.32162e-07
-104,0,7.32162e-07
-102,0,7.32162e-07
-100,0,7.32162e-07
-98,0,7.32162e-07
-96,0,7.32162e-07
-94,0,7.32162e-07
-92,0,7.32162e-07
-90,0,7.32162e-07
-88,0,7.32162e-07
-86,0,7.32162e-07
-84,0,7.32162e-07
-82,0,7.32162e-07
-80,0,7.32162e-07
-78,0,7.32162e-07
-76,0,7.32162e-07
-74,0,7.32162e-07
-72,0,7.32162e-07
-70,0,7.32162e-07
-68,0,7.32162e-07
-66,0,7.32162e-07
-64,0,7.32162e-07
-62,0,7.32162e-07
-60,0,7.32162e-07
-58,0,7.32162e-07
-56,0,7.32162e-07
-54,0,7.32162e-07
-52,0,7.32162e-07
-50,0,7.32162e-07
-48,0,7.32162e-07
-46,0,7.32162e-07
-44,0,7.32162e-07
-42,0,7.32162e-07
-40,0,7.32162e-07
-38,0,7.32162e-07
-36,0,7.32162e-07
-34,0,7.32162e-07
-32,0,7.32162e-07
-30,0,7.32162e-07
-28,0,7.32162e-07
-26,0,7.32162e-07
-24,0,7.32162e-07
-22,0,7.32162e-07
-20,0,7.32162e-07
-18,0,7.32162e-07
-16,0,7.32162e-07
-14,0,7.32162e-07
-12,0,7.32162e-07
-10,0,7.32162e-07
-8,0,7.32162e-07
-6,0,7.32162e-07
-4,0,7.32162e-07
-2,0,7.32162e-07
0,0,7.32162e-07
2,0,7.32162e-07
4,0,7.32162e-07
6,0,7.32162e-07
8,0,7.32162e-07
10,0,7.32162e-07
12,0,7.32162e-07
14,0,7.32162e-07
16,0,7.32162e-07
18,0,7.32162e-07
20,0,7.32162e-07
22,0,7.32162e-07
24,0,7.32162e-07
26,0,7.32162e-07
28,0,7.32162e-07
30,0,7.32162e-07
32,0,7.32162e-07
34,0,7.32162e-07
36,0,7.32162e-07
38,0,7.32162e-07
40,0,7.32162e-07
42,0,7.32162e-07
44,0,7.32162e-07
46,0,7.32162e-07
48,0,7.32162e-07
50,0,7.32162e-07
52,0,7.32162e-07
54,0,7.32162e-07
56,0,7.32162e-07
58,0,7.32162e-07
60,0,7.32162e-07
62,0,7.32162e-07
64,0,7.32162e-07
66,0,7.32162e-07
68,0,7.32162e-07
70,0,7.32162e-07
72,0,7.32162e-07
74,0,7.32162e-07
76,0,7.32162e-07
78,0,7.32162e-07
80,0,7.32162e-07
82,0,7.32162e-07
84,0,7.32162e-07
86,0,7.32162e-07
88,0,7.32162e-07
90,0,7.32162e-07
92,0,7.32162e-07
94,0,7.32162e-07
96,0,7.32162e-07
98,0,7.32162e-07
100,0,7.32162e-07
102,0,7.32162e-07
104,0,7.32162e-07
106,0,7.32162e-07
108,0,7.32162e-07
110,0,7.32162e-07
112,0,7.32162e-07
114,0,7.32162e-07
116,0,7.32162e-07
118,0,7.32162e-07
120,0,7.32162e-07
122,0,7.32162e-07
124,0,7.32162e-07
126,0,7.32162e-07
128,0,7.32162e-07
130,0,7.32162e-07
132,0,7.32162e-07
134,0,7.32162e-07
136,0,7.32162e-07
138,0,7.32162e-07
140,0,7.32162e-07
142,0,7.32162e-07
144,0,7.32162e-07
146,0,7.32162e-07
148,0,7.32162e-07
150,0,7.32162e-07
152,0,7.32162e-07
154,0,7.32162e-07
156,0,7.32162e-07
158,0,7.32162e-07
160,0,7.32162e-07
162,0,7.32162e-07
164,0,7.32162e-07
166,0,7.32162e-07
168,0,7.32162e-07
170,0,7.32162e-07
172,0,7.32162e-07
174,0,7.32162e-07
176,0,7.32162e-07
178,0,7.32162e-07
180,0,7.32162e-07
-180,2,0.00587012
-178,2,0.00586472
-176,2,0.00585192
-174,2,0.00583175
-172,2,0.00580433
-170,2,0.00576977
-168,2,0.00572824
-166,2,0.00567994
-164,2,0.00562509
-162,2,0.00556396
-160,2,0.00549684
-158,2,0.00542406
-156,2,0.00534597
-154,2,0.00526293
-152,2,0.00517537
-150,2,0.00508369
-148,2,0.00498834
-146,2,0.00488978
-144,2,0.00478849
-142,2,0.00468496
-140,2,0.0045797
-138,2,0.0044732
-136,2,0.00436599
-134,2,0.00425859
-132,2,0.00415152
-130,2,0.00404529
-128,2,0.00394043
-126,2,0.00383743
-124,2,0.00373681
-122,2,0.00363904
-120,2,0.00354461
-118,2,0.00345397
-116,2,0.00336755
-114,2,0.00328579
-112,2,0.00320908
-110,2,0.00313778
-108,2,0.00307225
-106,2,0.00301281
-104,2,0.00295974
-102,2,0.0029133
-100,2,0.00287372
-98,2,0.00284119
-96,2,0.00281588
-94,2,0.0027979
-92,2,0.00278735
-90,2,0.00278428
-88,2,0.0027887
-86,2,0.0028006
-84,2,0.00281993
-82,2,0.00284659
-80,2,0.00288045
-78,2,0.00292136
-76,2,0.00296913
-74,2,0.00302351
-72,2,0.00308426
-70,2,0.00315108
-68,2,0.00322365
-66,2,0.00330163
-64,2,0.00338464
-62,2,0.00347228
-60,2,0.00356413
-58,2,0.00365976
-56,2,0.00375869
-54,2,0.00386046
-52,2,0.00396458
-50,2,0.00407054
-48,2,0.00417784
-46,2,0.00428596
-44,2,0.00439438
-42,2,0.00450257
-40,2,0.00461002
-38,2,0.00471621
-36,2,0.00482063
-34,2,0.00492278
-32,2,0.00502216
-30,2,0.00511829
-28,2,0.00521072
-26,2,0.00529899
-24,2,0.00538269
-22,2,0.00546142
-20,2,0.00553479
-18,2,0.00560245
-16,2,0.00566408
-14,2,0.00571939
-12,2,0.0057681
-10,2,0.00581
-8,2,0.00584488
-6,2,0.00587258
-4,2,0.00589297
-2,2,0.00590595
0,2,0.00591148
2,2,0.00590952
4,2,0.0059001
6,2,0.00588326
8,2,0.0058591
10,2,0.00582774
12,2,0.00578934
14,2,0.00574409
16,2,0.00569222
18,2,0.00563399
20,2,0.00556968
22,2,0.00549963
24,2,0.00542417
26,2,0.00534367
28,2,0.00525855
30,2,0.00516921
32,2,0.0050761
34,2,0.00497967
36,2,0.00488041
38,2,0.00477879
40,2,0.00467532
42,2,0.00457051
44,2,0.00446486
46,2,0.0043589
48,2,0.00425314
50,2,0.00414811
52,2,0.00404432
54,2,0.00394226
56,2,0.00384245
58,2,0.00374537
60,2,0.00365149
62,2,0.00356127
64,2,0.00347515
66,2,0.00339355
68,2,0.00331686
70,2,0.00324546
72,2,0.00317969
74,2,0.00311987
76,2,0.0030663
78,2,0.00301923
80,2,0.00297889
82,2,0.00294547
84,2,0.00291913
86,2,0.00290001
88,2,0.00288818
90,2,0.00288372
92,2,0.00288662
94,2,0.00289689
96,2,0.00291446
98,2,0.00293925
100,2,0.00297113
102,2,0.00300994
104,2,0.0030555
106,2,0.00310758
108,2,0.00316592
110,2,0.00323023
112,2,0.0033002
114,2,0.00337548
116,2,0.0034557
118,2,0.00354047
120,2,0.00362937
122,2,0.00372196
124,2,0.00381779
126,2,0.00391638
128,2,0.00401725
130,2,0.00411991
132,2,0.00422384
134,2,0.00432853
136,2,0.00443348
138,2,0.00453815
140,2,0.00464204
142,2,0.00474463
144,2,0.00484541
146,2,0.00494389
148,2,0.00503958
150,2,0.00513201
152,2,0.00522071
154,2,0.00530525
156,2,0.00538521
158,2,0.00546019
160,2,0.00552981
162,2,0.00559373
164,2,0.00565164
166,2,0.00570323
168,2,0.00574825
170,2,0.00578648
172,2,0.00581772
174,2,0.00584181
176,2,0.00585863
178,2,0.00586808
180,2,0.00587012
-180,4,0.0231816
-178,4,0.0231634
-176,4,0.0231155
-174,4,0.0230378
-172,4,0.0229309
-170,4,0.0227952
-168,4,0.0226315
-166,4,0.0224404
-164,4,0.0222229
-162,4,0.0219802
-160,4,0.0217133
-158,4,0.0214236
-156,4,0.0211125
-154,4,0.0207816
-152,4,0.0204324
-150,4,0.0200666
-148,4,0.0196861
-146,4,0.0192927
-144,4,0.0188884
-142,4,0.018475
-140,4,0.0180547
-138,4,0.0176294
-136,4,0.0172012
-134,4,0.0167723
-132,4,0.0163447
-130,4,0.0159205
-128,4,0.0155017
-126,4,0.0150903
-124,4,0.0146885
-122,4,0.014298
-120,4,0.0139208
-118,4,0.0135588
-116,4,0.0132136
-114,4,0.0128869
-112,4,0.0125804
-110,4,0.0122954
-108,4,0.0120334
-106,4,0.0117956
-104,4,0.0115831
-102,4,0.0113971
-100,4,0.0112383
-98,4,0.0111075
-96,4,0.0110055
-94,4,0.0109326
-92,4,0.0108892
-90,4,0.0108756
-88,4,0.0108918
-86,4,0.0109377
-84,4,0.0110131
-82,4,0.0111177
-80,4,0.0112509
-78,4,0.0114122
-76,4,0.0116007
-74,4,0.0118157
-72,4,0.0120559
-70,4,0.0123204
-68,4,0.0126078
-66,4,0.0129167
-64,4,0.0132457
-62,4,0.0135932
-60,4,0.0139576
-58,4,0.014337
-56,4,0.0147297
-54,4,0.0151338
-52,4,0.0155473
-50,4,0.0159682
-48,4,0.0163945
-46,4,0.0168241
-44,4,0.017255
-42,4,0.0176851
