Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.303889
-178,0,0.303889
-176,0,0.303889
-174,0,0.303889
-172,0,0.303889
-170,0,0.303889
-168,0,0.303889
-166,0,0.303889
-164,0,0.303889
-162,0,0.303889
-160,0,0.303889
-158,0,0.303889
-156,0,0.303889
-154,0,0.303889
-152,0,0.303889
-150,0,0.303889
-148,0,0.303889
-146,0,0.303889
-144,0,0.303889
-142,0,0.303889
-140,0,0.303889
-138,0,0.303889
-136,0,0.303889
-134,0,0.303889
-132,0,0.303889
-130,0,0.303889
-128,0,0.303889
-126,0,0.303889
-124,0,0.303889
-122,0,0.303889
-120,0,0.303889
-118,0,0.303889
-116,0,0.303889
-114,0,0.303889
-112,0,0.303889
-110,0,0.303889
-108,0,0.303889
-106,0,0.303889
-104,0,0.303889
-102,0,0.303889
-100,0,0.303889
-98,0,0.303889
-96,0,0.303889
-94,0,0.303889
-92,0,0.303889
-90,0,0.303889
-88,0,0.303889
-86,0,0.303889
-84,0,0.303889
-82,0,0.303889
-80,0,0.303889
-78,0,0.303889
-76,0,0.303889
-74,0,0.303889
-72,0,0.303889
-70,0,0.303889
-68,0,0.303889
-66,0,0.303889
-64,0,0.303889
-62,0,0.303889
-60,0,0.303889
-58,0,0.303889
-56,0,0.303889
-54,0,0.303889
-52,0,0.303889
-50,0,0.303889
-48,0,0.303889
-46,0,0.303889
-44,0,0.303889
-42,0,0.303889
-40,0,0.303889
-38,0,0.303889
-36,0,0.303889
-34,0,0.303889
-32,0,0.303889
-30,0,0.303889
-28,0,0.303889
-26,0,0.303889
-24,0,0.303889
-22,0,0.303889
-20,0,0.303889
-18,0,0.303889
-16,0,0.303889
-14,0,0.303889
-12,0,0.303889
-10,0,0.303889
-8,0,0.303889
-6,0,0.303889
-4,0,0.303889
-2,0,0.303889
0,0,0.303889
2,0,0.303889
4,0,0.303889
6,0,0.303889
8,0,0.303889
10,0,0.303889
12,0,0.303889
14,0,0.303889
16,0,0.303889
18,0,0.303889
20,0,0.303889
22,0,0.303889
24,0,0.303889
26,0,0.303889
28,0,0.303889
30,0,0.303889
32,0,0.303889
34,0,0.303889
36,0,0.303889
38,0,0.303889
40,0,0.303889
42,0,0.303889
44,0,0.303889
46,0,0.303889
48,0,0.303889
50,0,0.303889
52,0,0.303889
54,0,0.303889
56,0,0.303889
58,0,0.303889
60,0,0.303889
62,0,0.303889
64,0,0.303889
66,0,0.303889
68,0,0.303889
70,0,0.303889
72,0,0.303889
74,0,0.303889
76,0,0.303889
78,0,0.303889
80,0,0.303889
82,0,0.303889
84,0,0.303889
86,0,0.303889
88,0,0.303889
90,0,0.303889
92,0,0.303889
94,0,0.303889
96,0,0.303889
98,0,0.303889
100,0,0.303889
102,0,0.303889
104,0,0.303889
106,0,0.303889
108,0,0.303889
110,0,0.303889
112,0,0.303889
114,0,0.303889
116,0,0.303889
118,0,0.303889
120,0,0.303889
122,0,0.303889
124,0,0.303889
126,0,0.303889
128,0,0.303889
130,0,0.303889
132,0,0.303889
134,0,0.303889
136,0,0.303889
138,0,0.303889
140,0,0.303889
142,0,0.303889
144,0,0.303889
146,0,0.303889
148,0,0.303889
150,0,0.303889
152,0,0.303889
154,0,0.303889
156,0,0.303889
158,0,0.303889
160,0,0.303889
162,0,0.303889
164,0,0.303889
166,0,0.303889
168,0,0.303889
170,0,0.303889
172,0,0.303889
174,0,0.303889
176,0,0.303889
178,0,0.303889
180,0,0.303889
-180,2,0.329775
-178,2,0.328938
-176,2,0.328074
-174,2,0.327183
-172,2,0.326267
-170,2,0.325326
-168,2,0.324362
-166,2,0.323376
-164,2,0.322369
-162,2,0.321343
-160,2,0.320298
-158,2,0.319236
-156,2,0.318158
-154,2,0.317066
-152,2,0.31596
-150,2,0.314843
-148,2,0.313715
-146,2,0.312578
-144,2,0.311433
-142,2,0.310281
-140,2,0.309124
-138,2,0.307964
-136,2,0.306802
-134,2,0.305638
-132,2,0.304475
-130,2,0.303314
-128,2,0.302156
-126,2,0.301003
-124,2,0.299856
-122,2,0.298717
-120,2,0.297586
-118,2,0.296465
-116,2,0.295357
-114,2,0.294261
-112,2,0.293179
-110,2,0.292113
-108,2,0.291064
-106,2,0.290033
-104,2,0.289021
-102,2,0.28803
-100,2,0.287061
-98,2,0.286115
-96,2,0.285193
-94,2,0.284297
-92,2,0.283427
-90,2,0.282585
-88,2,0.281771
-86,2,0.280987
-84,2,0.280234
-82,2,0.279512
-80,2,0.278823
-78,2,0.278168
-76,2,0.277546
-74,2,0.27696
-72,2,0.276409
-70,2,0.275894
-68,2,0.275417
-66,2,0.274978
-64,2,0.274577
-62,2,0.274214
-60,2,0.273891
-58,2,0.273608
-56,2,0.273365
-54,2,0.273162
-52,2,0.272999
-50,2,0.272878
-48,2,0.272798
-46,2,0.272758
-44,2,0.27276
-42,2,0.272803
-40,2,0.272887
-38,2,0.273012
-36,2,0.273178
-34,2,0.273385
-32,2,0.273632
-30,2,0.273919
-28,2,0.274245
-26,2,0.274611
-24,2,0.275016
-22,2,0.275458
-20,2,0.275939
-18,2,0.276456
-16,2,0.27701
-14,2,0.2776
-12,2,0.278225
-10,2,0.278883
-8,2,0.279575
-6,2,0.2803
-4,2,0.281056
-2,2,0.281842
0,2,0.282658
2,2,0.283503
4,2,0.284375
6,2,0.285274
8,2,0.286198
10,2,0.287146
12,2,0.288117
14,2,0.289109
16,2,0.290123
18,2,0.291155
20,2,0.292206
22,2,0.293273
24,2,0.294356
26,2,0.295453
28,2,0.296563
30,2,0.297684
32,2,0.298816
34,2,0.299956
36,2,0.301103
38,2,0.302257
40,2,0.303415
42,2,0.304576
44,2,0.305739
46,2,0.306902
48,2,0.308064
50,2,0.309224
52,2,0.31038
54,2,0.311531
56,2,0.312676
58,2,0.313812
60,2,0.314939
62,2,0.316055
64,2,0.31716
66,2,0.318251
68,2,0.319327
70,2,0.320388
72,2,0.321431
74,2,0.322455
76,2,0.32346
78,2,0.324444
80,2,0.325406
82,2,0.326345
84,2,0.327259
86,2,0.328148
88,2,0.32901
90,2,0.329844
92,2,0.33065
94,2,0.331426
96,2,0.332171
98,2,0.332885
100,2,0.333566
102,2,0.334215
104,2,0.334829
106,2,0.335409
108,2,0.335953
110,2,0.33646
112,2,0.336932
114,2,0.337365
116,2,0.337761
118,2,0.338119
120,2,0.338438
122,2,0.338717
124,2,0.338957
126,2,0.339157
128,2,0.339318
130,2,0.339437
132,2,0.339517
134,2,0.339556
136,2,0.339554
138,2,0.339512
140,2,0.339429
142,2,0.339306
144,2,0.339142
146,2,0.338939
148,2,0.338696
150,2,0.338413
152,2,0.338091
154,2,0.33773
156,2,0.337331
158,2,0.336894
160,2,0.33642
162,2,0.335909
164,2,0.335362
166,2,0.334779
168,2,0.334162
170,2,0.333511
172,2,0.332827
174,2,0.33211
176,2,0.331362
178,2,0.330583
180,2,0.329775
-180,4,0.360105
-178,4,0.358435
-176,4,0.356711
-174,4,0.354935
-172,4,0.353108
-170,4,0.351234
-168,4,0.349314
-166,4,0.347351
-164,4,0.345347
-162,4,0.343305
-160,4,0.341226
-158,4,0.339114
-156,4,0.336971
-154,4,0.3348
-152,4,0.332603
-150,4,0.330383
-148,4,0.328142
-146,4,0.325884
-144,4,0.323609
-142,4,0.321323
-140,4,0.319026
-138,4,0.316722
-136,4,0.314413
-134,4,0.312102
-132,4,0.309792
-130,4,0.307486
-128,4,0.305185
-126,4,0.302893
-124,4,0.300613
-122,4,0.298346
-120,4,0.296096
-118,4,0.293866
-116,4,0.291657
-114,4,0.289473
-112,4,0.287316
-110,4,0.285188
-108,4,0.283093
-106,4,0.281033
-104,4,0.279009
-102,4,0.277026
-100,4,0.275085
-98,4,0.273188
-96,4,0.271338
-94,4,0.269538
-92,4,0.267789
-90,4,0.266094
-88,4,0.264455
-86,4,0.262874
-84,4,0.261354
-82,4,0.259896
-80,4,0.258503
-78,4,0.257175
-76,4,0.255916
-74,4,0.254727
-72,4,0.253609
-70,4,0.252565
-68,4,0.251595
-66,4,0.250701
-64,4,0.249885
-62,4,0.249147
-60,4,0.248488
-58,4,0.247911
-56,4,0.247414
-54,4,0.247
-52,4,0.246669
-50,4,0.246421
-48,4,0.246257
-46,4,0.246176
-44,4,0.24618
-42,4,0.246268
-40,4,0.24644
-38,4,0.246695
-36,4,0.247034
-34,4,0.247456
-32,4,0.247959
-30,4,0.248544
-28,4,0.24921
-26,4,0.249955
-24,4,0.250779
-22,4,0.251679
-20,4,0.252656
-18,4,0.253707
-16,4,0.254831
-14,4,0.256027
-12,4,0.257292
-10,4,0.258625
-8,4,0.260025
-6,4,0.261488
-4,4,0.263014
-2,4,0.2646
0,4,0.266243
2,4,0.267943
4,4,0.269697
6,4,0.271501
8,4,0.273355
10,4,0.275256
12,4,0.277201
14,4,0.279187
16,4,0.281214
18,4,0.283277
20,4,0.285375
22,4,0.287505
24,4,0.289664
26,4,0.29185
28,4,0.29406
30,4,0.296292
32,4,0.298543
34,4,0.30081
36,4,0.303092
38,4,0.305384
40,4,0.307684
42,4,0.309991
44,4,0.312301
46,4,0.314611
48,4,0.316919
50,4,0.319222
52,4,0.321517
54,4,0.323802
56,4,0.326074
58,4,0.328331
60,4,0.33057
62,4,0.332788
64,4,0.334982
66,4,0.33715
68,4,0.33929
70,4,0.341399
72,4,0.343474
74,4,0.345513
76,4,0.347513
78,4,0.349472
80,4,0.351388
82,4,0.353258
84,4,0.35508
86,4,0.356852
88,4,0.358571
