Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.44733
-178,0,0.44733
-176,0,0.44733
-174,0,0.44733
-172,0,0.44733
-170,0,0.44733
-168,0,0.44733
-166,0,0.44733
-164,0,0.44733
-162,0,0.44733
-160,0,0.44733
-158,0,0.44733
-156,0,0.44733
-154,0,0.44733
-152,0,0.44733
-150,0,0.44733
-148,0,0.44733
-146,0,0.44733
-144,0,0.44733
-142,0,0.44733
-140,0,0.44733
-138,0,0.44733
-136,0,0.44733
-134,0,0.44733
-132,0,0.44733
-130,0,0.44733
-128,0,0.44733
-126,0,0.44733
-124,0,0.44733
-122,0,0.44733
-120,0,0.44733
-118,0,0.44733
-116,0,0.44733
-114,0,0.44733
-112,0,0.44733
-110,0,0.44733
-108,0,0.44733
-106,0,0.44733
-104,0,0.44733
-102,0,0.44733
-100,0,0.44733
-98,0,0.44733
-96,0,0.44733
-94,0,0.44733
-92,0,0.44733
-90,0,0.44733
-88,0,0.44733
-86,0,0.44733
-84,0,0.44733
-82,0,0.44733
-80,0,0.44733
-78,0,0.44733
-76,0,0.44733
-74,0,0.44733
-72,0,0.44733
-70,0,0.44733
-68,0,0.44733
-66,0,0.44733
-64,0,0.44733
-62,0,0.44733
-60,0,0.44733
-58,0,0.44733
-56,0,0.44733
-54,0,0.44733
-52,0,0.44733
-50,0,0.44733
-48,0,0.44733
-46,0,0.44733
-44,0,0.44733
-42,0,0.44733
-40,0,0.44733
-38,0,0.44733
-36,0,0.44733
-34,0,0.44733
-32,0,0.44733
-30,0,0.44733
-28,0,0.44733
-26,0,0.44733
-24,0,0.44733
-22,0,0.44733
-20,0,0.44733
-18,0,0.44733
-16,0,0.44733
-14,0,0.44733
-12,0,0.44733
-10,0,0.44733
-8,0,0.44733
-6,0,0.44733
-4,0,0.44733
-2,0,0.44733
0,0,0.44733
2,0,0.44733
4,0,0.44733
6,0,0.44733
8,0,0.44733
10,0,0.44733
12,0,0.44733
14,0,0.44733
16,0,0.44733
18,0,0.44733
20,0,0.44733
22,0,0.44733
24,0,0.44733
26,0,0.44733
28,0,0.44733
30,0,0.44733
32,0,0.44733
34,0,0.44733
36,0,0.44733
38,0,0.44733
40,0,0.44733
42,0,0.44733
44,0,0.44733
46,0,0.44733
48,0,0.44733
50,0,0.44733
52,0,0.44733
54,0,0.44733
56,0,0.44733
58,0,0.44733
60,0,0.44733
62,0,0.44733
64,0,0.44733
66,0,0.44733
68,0,0.44733
70,0,0.44733
72,0,0.44733
74,0,0.44733
76,0,0.44733
78,0,0.44733
80,0,0.44733
82,0,0.44733
84,0,0.44733
86,0,0.44733
88,0,0.44733
90,0,0.44733
92,0,0.44733
94,0,0.44733
96,0,0.44733
98,0,0.44733
100,0,0.44733
102,0,0.44733
104,0,0.44733
106,0,0.44733
108,0,0.44733
110,0,0.44733
112,0,0.44733
114,0,0.44733
116,0,0.44733
118,0,0.44733
120,0,0.44733
122,0,0.44733
124,0,0.44733
126,0,0.44733
128,0,0.44733
130,0,0.44733
132,0,0.44733
134,0,0.44733
136,0,0.44733
138,0,0.44733
140,0,0.44733
142,0,0.44733
144,0,0.44733
146,0,0.44733
148,0,0.44733
150,0,0.44733
152,0,0.44733
154,0,0.44733
156,0,0.44733
158,0,0.44733
160,0,0.44733
162,0,0.44733
164,0,0.44733
166,0,0.44733
168,0,0.44733
170,0,0.44733
172,0,0.44733
174,0,0.44733
176,0,0.44733
178,0,0.44733
180,0,0.44733
-180,2,0.429967
-178,2,0.430379
-176,2,0.430807
-174,2,0.43125
-172,2,0.431709
-170,2,0.432182
-168,2,0.43267
-166,2,0.433171
-164,2,0.433687
-162,2,0.434215
-160,2,0.434757
-158,2,0.43531
-156,2,0.435876
-154,2,0.436452
-152,2,0.43704
-150,2,0.437638
-148,2,0.438245
-146,2,0.438862
-144,2,0.439487
-142,2,0.440119
-140,2,0.440759
-138,2,0.441406
-136,2,0.442058
-134,2,0.442715
-132,2,0.443376
-130,2,0.444041
-128,2,0.444708
-126,2,0.445378
-124,2,0.446048
-122,2,0.446719
-120,2,0.447388
-118,2,0.448057
-116,2,0.448722
-114,2,0.449384
-112,2,0.450042
-110,2,0.450695
-108,2,0.451341
-106,2,0.451979
-104,2,0.45261
-102,2,0.453231
-100,2,0.453842
-98,2,0.454442
-96,2,0.45503
-94,2,0.455605
-92,2,0.456165
-90,2,0.456711
-88,2,0.45724
-86,2,0.457753
-84,2,0.458248
-82,2,0.458724
-80,2,0.459181
-78,2,0.459617
-76,2,0.460032
-74,2,0.460425
-72,2,0.460796
-70,2,0.461143
-68,2,0.461466
-66,2,0.461765
-64,2,0.462038
-62,2,0.462286
-60,2,0.462507
-58,2,0.462702
-56,2,0.46287
-54,2,0.46301
-52,2,0.463123
-50,2,0.463207
-48,2,0.463264
-46,2,0.463293
-44,2,0.463293
-42,2,0.463266
-40,2,0.46321
-38,2,0.463126
-36,2,0.463014
-34,2,0.462874
-32,2,0.462708
-30,2,0.462514
-28,2,0.462293
-26,2,0.462046
-24,2,0.461774
-22,2,0.461476
-20,2,0.461154
-18,2,0.460807
-16,2,0.460438
-14,2,0.460045
-12,2,0.459631
-10,2,0.459195
-8,2,0.458739
-6,2,0.458264
-4,2,0.45777
-2,2,0.457258
0,2,0.456729
2,2,0.456184
4,2,0.455624
6,2,0.45505
8,2,0.454463
10,2,0.453863
12,2,0.453253
14,2,0.452632
16,2,0.452002
18,2,0.451363
20,2,0.450718
22,2,0.450066
24,2,0.449408
26,2,0.448746
28,2,0.448081
30,2,0.447413
32,2,0.446744
34,2,0.446073
36,2,0.445403
38,2,0.444734
40,2,0.444067
42,2,0.443402
44,2,0.44274
46,2,0.442083
48,2,0.441431
50,2,0.440785
52,2,0.440145
54,2,0.439512
56,2,0.438887
58,2,0.43827
60,2,0.437663
62,2,0.437065
64,2,0.436477
66,2,0.4359
68,2,0.435334
70,2,0.43478
72,2,0.434238
74,2,0.433709
76,2,0.433194
78,2,0.432692
80,2,0.432203
82,2,0.43173
84,2,0.431271
86,2,0.430827
88,2,0.430398
90,2,0.429985
92,2,0.429588
94,2,0.429208
96,2,0.428844
98,2,0.428496
100,2,0.428166
102,2,0.427853
104,2,0.427557
106,2,0.427279
108,2,0.427019
110,2,0.426777
112,2,0.426552
114,2,0.426346
116,2,0.426159
118,2,0.425989
120,2,0.425838
122,2,0.425706
124,2,0.425593
126,2,0.425498
128,2,0.425422
130,2,0.425365
132,2,0.425327
134,2,0.425307
136,2,0.425307
138,2,0.425325
140,2,0.425363
142,2,0.425419
144,2,0.425494
146,2,0.425588
148,2,0.4257
150,2,0.425832
152,2,0.425982
154,2,0.42615
156,2,0.426337
158,2,0.426542
160,2,0.426766
162,2,0.427007
164,2,0.427267
166,2,0.427544
168,2,0.427839
170,2,0.428151
172,2,0.428481
174,2,0.428827
176,2,0.429191
178,2,0.429571
180,2,0.429967
-180,4,0.40524
-178,4,0.405954
-176,4,0.406699
-174,4,0.407473
