Phi[deg],Theta[deg],RealizedGainTotal
-180,0,4.43817e-05
-178,0,4.43817e-05
-176,0,4.43817e-05
-174,0,4.43817e-05
-172,0,4.43817e-05
-170,0,4.43817e-05
-168,0,4.43817e-05
-166,0,4.43817e-05
-164,0,4.43817e-05
-162,0,4.43817e-05
-160,0,4.43817e-05
-158,0,4.43817e-05
-156,0,4.43817e-05
-154,0,4.43817e-05
-152,0,4.43817e-05
-150,0,4.43817e-05
-148,0,4.43817e-05
-146,0,4.43817e-05
-144,0,4.43817e-05
-142,0,4.43817e-05
-140,0,4.43817e-05
-138,0,4.43817e-05
-136,0,4.43817e-05
-134,0,4.43817e-05
-132,0,4.43817e-05
-130,0,4.43817e-05
-128,0,4.43817e-05
-126,0,4.43817e-05
-124,0,4.43817e-05
-122,0,4.43817e-05
-120,0,4.43817e-05
-118,0,4.43817e-05
-116,0,4.43817e-05
-114,0,4.43817e-05
-112,0,4.43817e-05
-110,0,4.43817e-05
-108,0,4.43817e-05
-106,0,4.43817e-05
-104,0,4.43817e-05
-102,0,4.43817e-05
-100,0,4.43817e-05
-98,0,4.43817e-05
-96,0,4.43817e-05
-94,0,4.43817e-05
-92,0,4.43817e-05
-90,0,4.43817e-05
-88,0,4.43817e-05
-86,0,4.43817e-05
-84,0,4.43817e-05
-82,0,4.43817e-05
-80,0,4.43817e-05
-78,0,4.43817e-05
-76,0,4.43817e-05
-74,0,4.43817e-05
-72,0,4.43817e-05
-70,0,4.43817e-05
-68,0,4.43817e-05
-66,0,4.43817e-05
-64,0,4.43817e-05
-62,0,4.43817e-05
-60,0,4.43817e-05
-58,0,4.43817e-05
-56,0,4.43817e-05
-54,0,4.43817e-05
-52,0,4.43817e-05
-50,0,4.43817e-05
-48,0,4.43817e-05
-46,0,4.43817e-05
-44,0,4.43817e-05
-42,0,4.43817e-05
-40,0,4.43817e-05
-38,0,4.43817e-05
-36,0,4.43817e-05
-34,0,4.43817e-05
-32,0,4.43817e-05
-30,0,4.43817e-05
-28,0,4.43817e-05
-26,0,4.43817e-05
-24,0,4.43817e-05
-22,0,4.43817e-05
-20,0,4.43817e-05
-18,0,4.43817e-05
-16,0,4.43817e-05
-14,0,4.43817e-05
-12,0,4.43817e-05
-10,0,4.43817e-05
-8,0,4.43817e-05
-6,0,4.43817e-05
-4,0,4.43817e-05
-2,0,4.43817e-05
0,0,4.43817e-05
2,0,4.43817e-05
4,0,4.43817e-05
6,0,4.43817e-05
8,0,4.43817e-05
10,0,4.43817e-05
12,0,4.43817e-05
14,0,4.43817e-05
16,0,4.43817e-05
18,0,4.43817e-05
20,0,4.43817e-05
22,0,4.43817e-05
24,0,4.43817e-05
26,0,4.43817e-05
28,0,4.43817e-05
30,0,4.43817e-05
32,0,4.43817e-05
34,0,4.43817e-05
36,0,4.43817e-05
38,0,4.43817e-05
40,0,4.43817e-05
42,0,4.43817e-05
44,0,4.43817e-05
46,0,4.43817e-05
48,0,4.43817e-05
50,0,4.43817e-05
52,0,4.43817e-05
54,0,4.43817e-05
56,0,4.43817e-05
58,0,4.43817e-05
60,0,4.43817e-05
62,0,4.43817e-05
64,0,4.43817e-05
66,0,4.43817e-05
68,0,4.43817e-05
70,0,4.43817e-05
72,0,4.43817e-05
74,0,4.43817e-05
76,0,4.43817e-05
78,0,4.43817e-05
80,0,4.43817e-05
82,0,4.43817e-05
84,0,4.43817e-05
86,0,4.43817e-05
88,0,4.43817e-05
90,0,4.43817e-05
92,0,4.43817e-05
94,0,4.43817e-05
96,0,4.43817e-05
98,0,4.43817e-05
100,0,4.43817e-05
102,0,4.43817e-05
104,0,4.43817e-05
106,0,4.43817e-05
108,0,4.43817e-05
110,0,4.43817e-05
112,0,4.43817e-05
114,0,4.43817e-05
116,0,4.43817e-05
118,0,4.43817e-05
120,0,4.43817e-05
122,0,4.43817e-05
124,0,4.43817e-05
126,0,4.43817e-05
128,0,4.43817e-05
130,0,4.43817e-05
132,0,4.43817e-05
134,0,4.43817e-05
136,0,4.43817e-05
138,0,4.43817e-05
140,0,4.43817e-05
142,0,4.43817e-05
144,0,4.43817e-05
146,0,4.43817e-05
148,0,4.43817e-05
150,0,4.43817e-05
152,0,4.43817e-05
154,0,4.43817e-05
156,0,4.43817e-05
158,0,4.43817e-05
160,0,4.43817e-05
162,0,4.43817e-05
164,0,4.43817e-05
166,0,4.43817e-05
168,0,4.43817e-05
170,0,4.43817e-05
172,0,4.43817e-05
174,0,4.43817e-05
176,0,4.43817e-05
178,0,4.43817e-05
180,0,4.43817e-05
-180,2,4.4365e-05
-178,2,4.43647e-05
-176,2,4.43643e-05
-174,2,4.4364e-05
-172,2,4.43636e-05
-170,2,4.43633e-05
-168,2,4.43629e-05
-166,2,4.43626e-05
-164,2,4.43622e-05
-162,2,4.43619e-05
-160,2,4.43615e-05
-158,2,4.43611e-05
-156,2,4.43608e-05
-154,2,4.43604e-05
-152,2,4.43601e-05
-150,2,4.43597e-05
-148,2,4.43594e-05
-146,2,4.4359e-05
-144,2,4.43587e-05
-142,2,4.43583e-05
-140,2,4.4358e-05
-138,2,4.43576e-05
