Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.421303
-178,0,0.421303
-176,0,0.421303
-174,0,0.421303
-172,0,0.421303
-170,0,0.421303
-168,0,0.421303
-166,0,0.421303
-164,0,0.421303
-162,0,0.421303
-160,0,0.421303
-158,0,0.421303
-156,0,0.421303
-154,0,0.421303
-152,0,0.421303
-150,0,0.421303
-148,0,0.421303
-146,0,0.421303
-144,0,0.421303
-142,0,0.421303
-140,0,0.421303
-138,0,0.421303
-136,0,0.421303
-134,0,0.421303
-132,0,0.421303
-130,0,0.421303
-128,0,0.421303
-126,0,0.421303
-124,0,0.421303
-122,0,0.421303
-120,0,0.421303
-118,0,0.421303
-116,0,0.421303
-114,0,0.421303
-112,0,0.421303
-110,0,0.421303
-108,0,0.421303
-106,0,0.421303
-104,0,0.421303
-102,0,0.421303
-100,0,0.421303
-98,0,0.421303
-96,0,0.421303
-94,0,0.421303
-92,0,0.421303
-90,0,0.421303
-88,0,0.421303
-86,0,0.421303
-84,0,0.421303
-82,0,0.421303
-80,0,0.421303
-78,0,0.421303
-76,0,0.421303
-74,0,0.421303
-72,0,0.421303
-70,0,0.421303
-68,0,0.421303
-66,0,0.421303
-64,0,0.421303
-62,0,0.421303
-60,0,0.421303
-58,0,0.421303
-56,0,0.421303
-54,0,0.421303
-52,0,0.421303
-50,0,0.421303
-48,0,0.421303
-46,0,0.421303
-44,0,0.421303
-42,0,0.421303
-40,0,0.421303
-38,0,0.421303
-36,0,0.421303
-34,0,0.421303
-32,0,0.421303
-30,0,0.421303
-28,0,0.421303
-26,0,0.421303
-24,0,0.421303
-22,0,0.421303
-20,0,0.421303
-18,0,0.421303
-16,0,0.421303
-14,0,0.421303
-12,0,0.421303
-10,0,0.421303
-8,0,0.421303
-6,0,0.421303
-4,0,0.421303
-2,0,0.421303
0,0,0.421303
2,0,0.421303
4,0,0.421303
6,0,0.421303
8,0,0.421303
10,0,0.421303
12,0,0.421303
14,0,0.421303
16,0,0.421303
18,0,0.421303
20,0,0.421303
22,0,0.421303
24,0,0.421303
26,0,0.421303
28,0,0.421303
30,0,0.421303
32,0,0.421303
34,0,0.421303
36,0,0.421303
38,0,0.421303
40,0,0.421303
42,0,0.421303
44,0,0.421303
46,0,0.421303
48,0,0.421303
50,0,0.421303
52,0,0.421303
54,0,0.421303
56,0,0.421303
58,0,0.421303
60,0,0.421303
62,0,0.421303
64,0,0.421303
66,0,0.421303
68,0,0.421303
70,0,0.421303
72,0,0.421303
74,0,0.421303
76,0,0.421303
78,0,0.421303
80,0,0.421303
82,0,0.421303
84,0,0.421303
86,0,0.421303
88,0,0.421303
90,0,0.421303
92,0,0.421303
94,0,0.421303
96,0,0.421303
98,0,0.421303
100,0,0.421303
102,0,0.421303
104,0,0.421303
106,0,0.421303
108,0,0.421303
110,0,0.421303
112,0,0.421303
114,0,0.421303
116,0,0.421303
118,0,0.421303
120,0,0.421303
122,0,0.421303
124,0,0.421303
126,0,0.421303
128,0,0.421303
130,0,0.421303
132,0,0.421303
134,0,0.421303
136,0,0.421303
138,0,0.421303
140,0,0.421303
142,0,0.421303
144,0,0.421303
146,0,0.421303
148,0,0.421303
150,0,0.421303
152,0,0.421303
154,0,0.421303
156,0,0.421303
158,0,0.421303
160,0,0.421303
162,0,0.421303
164,0,0.421303
166,0,0.421303
168,0,0.421303
170,0,0.421303
172,0,0.421303
174,0,0.421303
176,0,0.421303
178,0,0.421303
180,0,0.421303
-180,2,0.440572
-178,2,0.43991
-176,2,0.439224
-174,2,0.438516
-172,2,0.437787
-170,2,0.437037
-168,2,0.436268
-166,2,0.43548
-164,2,0.434673
-162,2,0.43385
-160,2,0.43301
-158,2,0.432156
-156,2,0.431287
-154,2,0.430404
-152,2,0.42951
-150,2,0.428604
-148,2,0.427688
-146,2,0.426763
-144,2,0.42583
-142,2,0.424891
-140,2,0.423945
-138,2,0.422995
-136,2,0.422041
-134,2,0.421085
-132,2,0.420128
-130,2,0.419171
-128,2,0.418215
-126,2,0.417261
-124,2,0.416311
-122,2,0.415366
-120,2,0.414426
-118,2,0.413494
-116,2,0.41257
-114,2,0.411655
-112,2,0.410751
-110,2,0.409859
-108,2,0.40898
-106,2,0.408115
-104,2,0.407265
-102,2,0.406432
-100,2,0.405616
-98,2,0.404818
-96,2,0.40404
-94,2,0.403283
-92,2,0.402547
-90,2,0.401834
-88,2,0.401145
-86,2,0.40048
-84,2,0.39984
-82,2,0.399227
-80,2,0.398641
-78,2,0.398083
-76,2,0.397553
-74,2,0.397053
-72,2,0.396583
-70,2,0.396144
-68,2,0.395736
-66,2,0.395361
-64,2,0.395017
-62,2,0.394707
-60,2,0.39443
-58,2,0.394187
-56,2,0.393978
-54,2,0.393803
-52,2,0.393663
-50,2,0.393558
-48,2,0.393488
-46,2,0.393453
-44,2,0.393453
-42,2,0.393488
-40,2,0.393559
-38,2,0.393664
-36,2,0.393804
-34,2,0.393979
-32,2,0.394188
-30,2,0.394432
-28,2,0.394709
-26,2,0.395019
-24,2,0.395363
-22,2,0.395739
-20,2,0.396147
-18,2,0.396586
-16,2,0.397056
-14,2,0.397556
-12,2,0.398086
-10,2,0.398644
-8,2,0.39923
-6,2,0.399843
-4,2,0.400483
-2,2,0.401148
0,2,0.401838
2,2,0.402551
4,2,0.403287
6,2,0.404044
8,2,0.404822
10,2,0.40562
12,2,0.406436
14,2,0.407269
16,2,0.408119
18,2,0.408984
20,2,0.409864
22,2,0.410756
24,2,0.41166
26,2,0.412574
28,2,0.413499
30,2,0.414431
32,2,0.41537
34,2,0.416316
36,2,0.417266
38,2,0.418219
40,2,0.419175
42,2,0.420133
44,2,0.42109
46,2,0.422046
48,2,0.422999
50,2,0.423949
52,2,0.424895
54,2,0.425835
56,2,0.426767
58,2,0.427692
60,2,0.428608
62,2,0.429514
64,2,0.430408
66,2,0.43129
68,2,0.432159
70,2,0.433014
72,2,0.433853
74,2,0.434676
76,2,0.435483
78,2,0.436271
80,2,0.43704
82,2,0.43779
84,2,0.438519
86,2,0.439227
88,2,0.439912
90,2,0.440575
92,2,0.441214
94,2,0.441829
96,2,0.442419
98,2,0.442983
100,2,0.443521
102,2,0.444033
104,2,0.444517
106,2,0.444973
108,2,0.445402
110,2,0.445801
112,2,0.446171
114,2,0.446512
116,2,0.446823
118,2,0.447104
120,2,0.447354
122,2,0.447574
124,2,0.447762
126,2,0.44792
128,2,0.448046
130,2,0.448141
132,2,0.448204
134,2,0.448236
136,2,0.448235
138,2,0.448204
140,2,0.44814
142,2,0.448046
144,2,0.447919
146,2,0.447762
148,2,0.447573
150,2,0.447353
152,2,0.447103
154,2,0.446822
156,2,0.446511
