Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.11084
-178,0,0.11084
-176,0,0.11084
-174,0,0.11084
-172,0,0.11084
-170,0,0.11084
-168,0,0.11084
-166,0,0.11084
-164,0,0.11084
-162,0,0.11084
-160,0,0.11084
-158,0,0.11084
-156,0,0.11084
-154,0,0.11084
-152,0,0.11084
-150,0,0.11084
-148,0,0.11084
-146,0,0.11084
-144,0,0.11084
-142,0,0.11084
-140,0,0.11084
-138,0,0.11084
-136,0,0.11084
-134,0,0.11084
-132,0,0.11084
-130,0,0.11084
-128,0,0.11084
-126,0,0.11084
-124,0,0.11084
-122,0,0.11084
-120,0,0.11084
-118,0,0.11084
-116,0,0.11084
-114,0,0.11084
-112,0,0.11084
-110,0,0.11084
-108,0,0.11084
-106,0,0.11084
-104,0,0.11084
-102,0,0.11084
-100,0,0.11084
-98,0,0.11084
-96,0,0.11084
-94,0,0.11084
-92,0,0.11084
-90,0,0.11084
-88,0,0.11084
-86,0,0.11084
-84,0,0.11084
-82,0,0.11084
-80,0,0.11084
-78,0,0.11084
-76,0,0.11084
-74,0,0.11084
-72,0,0.11084
-70,0,0.11084
-68,0,0.11084
-66,0,0.11084
-64,0,0.11084
-62,0,0.11084
-60,0,0.11084
-58,0,0.11084
-56,0,0.11084
-54,0,0.11084
-52,0,0.11084
-50,0,0.11084
-48,0,0.11084
-46,0,0.11084
-44,0,0.11084
-42,0,0.11084
-40,0,0.11084
-38,0,0.11084
-36,0,0.11084
-34,0,0.11084
-32,0,0.11084
-30,0,0.11084
-28,0,0.11084
-26,0,0.11084
-24,0,0.11084
-22,0,0.11084
-20,0,0.11084
-18,0,0.11084
-16,0,0.11084
-14,0,0.11084
-12,0,0.11084
-10,0,0.11084
-8,0,0.11084
-6,0,0.11084
-4,0,0.11084
-2,0,0.11084
0,0,0.11084
2,0,0.11084
4,0,0.11084
6,0,0.11084
8,0,0.11084
10,0,0.11084
12,0,0.11084
14,0,0.11084
16,0,0.11084
18,0,0.11084
20,0,0.11084
22,0,0.11084
24,0,0.11084
26,0,0.11084
28,0,0.11084
30,0,0.11084
32,0,0.11084
34,0,0.11084
36,0,0.11084
38,0,0.11084
40,0,0.11084
42,0,0.11084
44,0,0.11084
46,0,0.11084
48,0,0.11084
50,0,0.11084
52,0,0.11084
54,0,0.11084
56,0,0.11084
58,0,0.11084
60,0,0.11084
62,0,0.11084
64,0,0.11084
66,0,0.11084
68,0,0.11084
70,0,0.11084
72,0,0.11084
74,0,0.11084
76,0,0.11084
78,0,0.11084
80,0,0.11084
82,0,0.11084
84,0,0.11084
86,0,0.11084
88,0,0.11084
90,0,0.11084
92,0,0.11084
94,0,0.11084
96,0,0.11084
98,0,0.11084
100,0,0.11084
102,0,0.11084
104,0,0.11084
106,0,0.11084
108,0,0.11084
110,0,0.11084
112,0,0.11084
114,0,0.11084
116,0,0.11084
118,0,0.11084
120,0,0.11084
122,0,0.11084
124,0,0.11084
126,0,0.11084
128,0,0.11084
130,0,0.11084
132,0,0.11084
134,0,0.11084
136,0,0.11084
138,0,0.11084
140,0,0.11084
142,0,0.11084
144,0,0.11084
146,0,0.11084
148,0,0.11084
150,0,0.11084
152,0,0.11084
154,0,0.11084
156,0,0.11084
158,0,0.11084
160,0,0.11084
162,0,0.11084
164,0,0.11084
166,0,0.11084
168,0,0.11084
170,0,0.11084
172,0,0.11084
174,0,0.11084
176,0,0.11084
178,0,0.11084
180,0,0.11084
-180,2,0.112442
-178,2,0.112384
-176,2,0.112325
-174,2,0.112264
-172,2,0.112202
-170,2,0.112139
-168,2,0.112074
-166,2,0.112008
-164,2,0.11194
-162,2,0.111872
-160,2,0.111803
-158,2,0.111733
-156,2,0.111663
-154,2,0.111592
-152,2,0.11152
-150,2,0.111448
-148,2,0.111376
-146,2,0.111304
-144,2,0.111231
-142,2,0.111159
-140,2,0.111086
-138,2,0.111014
-136,2,0.110942
-134,2,0.11087
-132,2,0.110799
-130,2,0.110728
-128,2,0.110658
-126,2,0.110589
-124,2,0.11052
-122,2,0.110452
-120,2,0.110386
-118,2,0.11032
-116,2,0.110255
-114,2,0.110191
-112,2,0.110128
-110,2,0.110067
-108,2,0.110007
-106,2,0.109948
-104,2,0.109891
-102,2,0.109835
-100,2,0.109781
-98,2,0.109728
-96,2,0.109677
-94,2,0.109628
-92,2,0.10958
-90,2,0.109534
-88,2,0.109489
-86,2,0.109447
-84,2,0.109406
-82,2,0.109367
-80,2,0.10933
-78,2,0.109295
-76,2,0.109262
-74,2,0.109231
-72,2,0.109201
-70,2,0.109174
-68,2,0.109149
-66,2,0.109126
-64,2,0.109105
-62,2,0.109086
-60,2,0.109069
-58,2,0.109054
-56,2,0.109041
-54,2,0.109031
-52,2,0.109022
-50,2,0.109016
-48,2,0.109012
-46,2,0.10901
-44,2,0.10901
-42,2,0.109012
-40,2,0.109016
-38,2,0.109023
-36,2,0.109031
-34,2,0.109042
-32,2,0.109054
-30,2,0.109069
-28,2,0.109086
-26,2,0.109105
-24,2,0.109126
-22,2,0.10915
-20,2,0.109175
-18,2,0.109202
-16,2,0.109231
-14,2,0.109263
-12,2,0.109296
-10,2,0.109331
-8,2,0.109368
-6,2,0.109407
-4,2,0.109448
-2,2,0.10949
0,2,0.109535
2,2,0.109581
4,2,0.109629
6,2,0.109678
8,2,0.109729
10,2,0.109782
12,2,0.109836
14,2,0.109892
16,2,0.10995
18,2,0.110008
20,2,0.110068
22,2,0.11013
24,2,0.110192
26,2,0.110256
28,2,0.110321
30,2,0.110387
32,2,0.110454
34,2,0.110522
36,2,0.11059
38,2,0.11066
40,2,0.11073
42,2,0.1108
44,2,0.110872
46,2,0.110943
48,2,0.111015
50,2,0.111087
52,2,0.11116
54,2,0.111232
56,2,0.111305
58,2,0.111377
60,2,0.11145
62,2,0.111522
64,2,0.111593
66,2,0.111664
68,2,0.111735
70,2,0.111804
72,2,0.111873
74,2,0.111942
76,2,0.112009
78,2,0.112075
80,2,0.11214
82,2,0.112203
84,2,0.112265
86,2,0.112326
88,2,0.112385
90,2,0.112443
92,2,0.112499
94,2,0.112552
96,2,0.112604
98,2,0.112654
100,2,0.112702
102,2,0.112748
104,2,0.112791
106,2,0.112832
108,2,0.112871
110,2,0.112907
112,2,0.112941
114,2,0.112972
116,2,0.113
118,2,0.113026
120,2,0.113049
122,2,0.113069
124,2,0.113086
126,2,0.113101
128,2,0.113112
130,2,0.113121
132,2,0.113127
134,2,0.11313
136,2,0.11313
138,2,0.113127
140,2,0.113121
142,2,0.113112
144,2,0.113101
146,2,0.113086
148,2,0.113069
150,2,0.113048
152,2,0.113025
154,2,0.113
156,2,0.112971
158,2,0.11294
160,2,0.112906
162,2,0.11287
