Phi[deg],Theta[deg],RealizedGainTotal
-180,0,6.13913e-12
-178,0,6.13913e-12
-176,0,6.13913e-12
-174,0,6.13913e-12
-172,0,6.13913e-12
-170,0,6.13913e-12
-168,0,6.13913e-12
-166,0,6.13913e-12
-164,0,6.13913e-12
-162,0,6.13913e-12
-160,0,6.13913e-12
-158,0,6.13913e-12
-156,0,6.13913e-12
-154,0,6.13913e-12
-152,0,6.13913e-12
-150,0,6.13913e-12
-148,0,6.13913e-12
-146,0,6.13913e-12
-144,0,6.13913e-12
-142,0,6.13913e-12
-140,0,6.13913e-12
-138,0,6.13913e-12
-136,0,6.13913e-12
-134,0,6.13913e-12
-132,0,6.13913e-12
-130,0,6.13913e-12
-128,0,6.13913e-12
-126,0,6.13913e-12
-124,0,6.13913e-12
-122,0,6.13913e-12
-120,0,6.13913e-12
-118,0,6.13913e-12
-116,0,6.13913e-12
-114,0,6.13913e-12
-112,0,6.13913e-12
-110,0,6.13913e-12
-108,0,6.13913e-12
-106,0,6.13913e-12
-104,0,6.13913e-12
-102,0,6.13913e-12
-100,0,6.13913e-12
-98,0,6.13913e-12
-96,0,6.13913e-12
-94,0,6.13913e-12
-92,0,6.13913e-12
-90,0,6.13913e-12
-88,0,6.13913e-12
-86,0,6.13913e-12
-84,0,6.13913e-12
-82,0,6.13913e-12
-80,0,6.13913e-12
-78,0,6.13913e-12
-76,0,6.13913e-12
-74,0,6.13913e-12
-72,0,6.13913e-12
-70,0,6.13913e-12
-68,0,6.13913e-12
-66,0,6.13913e-12
-64,0,6.13913e-12
-62,0,6.13913e-12
-60,0,6.13913e-12
-58,0,6.13913e-12
-56,0,6.13913e-12
-54,0,6.13913e-12
-52,0,6.13913e-12
-50,0,6.13913e-12
-48,0,6.13913e-12
-46,0,6.13913e-12
-44,0,6.13913e-12
-42,0,6.13913e-12
-40,0,6.13913e-12
-38,0,6.13913e-12
-36,0,6.13913e-12
-34,0,6.13913e-12
-32,0,6.13913e-12
-30,0,6.13913e-12
-28,0,6.13913e-12
-26,0,6.13913e-12
-24,0,6.13913e-12
-22,0,6.13913e-12
-20,0,6.13913e-12
-18,0,6.13913e-12
-16,0,6.13913e-12
-14,0,6.13913e-12
-12,0,6.13913e-12
-10,0,6.13913e-12
-8,0,6.13913e-12
-6,0,6.13913e-12
-4,0,6.13913e-12
-2,0,6.13913e-12
0,0,6.13913e-12
2,0,6.13913e-12
4,0,6.13913e-12
6,0,6.13913e-12
8,0,6.13913e-12
10,0,6.13913e-12
12,0,6.13913e-12
14,0,6.13913e-12
16,0,6.13913e-12
18,0,6.13913e-12
20,0,6.13913e-12
22,0,6.13913e-12
24,0,6.13913e-12
26,0,6.13913e-12
28,0,6.13913e-12
30,0,6.13913e-12
32,0,6.13913e-12
34,0,6.13913e-12
36,0,6.13913e-12
38,0,6.13913e-12
40,0,6.13913e-12
42,0,6.13913e-12
44,0,6.13913e-12
46,0,6.13913e-12
48,0,6.13913e-12
50,0,6.13913e-12
52,0,6.13913e-12
54,0,6.13913e-12
56,0,6.13913e-12
58,0,6.13913e-12
60,0,6.13913e-12
62,0,6.13913e-12
64,0,6.13913e-12
66,0,6.13913e-12
68,0,6.13913e-12
70,0,6.13913e-12
72,0,6.13913e-12
74,0,6.13913e-12
76,0,6.13913e-12
78,0,6.13913e-12
80,0,6.13913e-12
82,0,6.13913e-12
84,0,6.13913e-12
86,0,6.13913e-12
88,0,6.13913e-12
90,0,6.13913e-12
92,0,6.13913e-12
94,0,6.13913e-12
96,0,6.13913e-12
98,0,6.13913e-12
100,0,6.13913e-12
102,0,6.13913e-12
104,0,6.13913e-12
106,0,6.13913e-12
108,0,6.13913e-12
110,0,6.13913e-12
112,0,6.13913e-12
114,0,6.13913e-12
116,0,6.13913e-12
118,0,6.13913e-12
120,0,6.13913e-12
122,0,6.13913e-12
124,0,6.13913e-12
126,0,6.13913e-12
128,0,6.13913e-12
130,0,6.13913e-12
132,0,6.13913e-12
134,0,6.13913e-12
136,0,6.13913e-12
138,0,6.13913e-12
140,0,6.13913e-12
142,0,6.13913e-12
144,0,6.13913e-12
146,0,6.13913e-12
148,0,6.13913e-12
150,0,6.13913e-12
152,0,6.13913e-12
154,0,6.13913e-12
156,0,6.13913e-12
158,0,6.13913e-12
160,0,6.13913e-12
162,0,6.13913e-12
164,0,6.13913e-12
166,0,6.13913e-12
168,0,6.13913e-12
170,0,6.13913e-12
172,0,6.13913e-12
174,0,6.13913e-12
176,0,6.13913e-12
178,0,6.13913e-12
180,0,6.13913e-12
