Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.5629
-178,0,0.5629
-176,0,0.5629
-174,0,0.5629
-172,0,0.5629
-170,0,0.5629
-168,0,0.5629
-166,0,0.5629
-164,0,0.5629
-162,0,0.5629
-160,0,0.5629
-158,0,0.5629
-156,0,0.5629
-154,0,0.5629
-152,0,0.5629
-150,0,0.5629
-148,0,0.5629
-146,0,0.5629
-144,0,0.5629
-142,0,0.5629
-140,0,0.5629
-138,0,0.5629
-136,0,0.5629
-134,0,0.5629
-132,0,0.5629
-130,0,0.5629
-128,0,0.5629
-126,0,0.5629
-124,0,0.5629
-122,0,0.5629
-120,0,0.5629
-118,0,0.5629
-116,0,0.5629
-114,0,0.5629
-112,0,0.5629
-110,0,0.5629
-108,0,0.5629
-106,0,0.5629
-104,0,0.5629
-102,0,0.5629
-100,0,0.5629
-98,0,0.5629
-96,0,0.5629
-94,0,0.5629
-92,0,0.5629
-90,0,0.5629
-88,0,0.5629
-86,0,0.5629
-84,0,0.5629
-82,0,0.5629
-80,0,0.5629
-78,0,0.5629
-76,0,0.5629
-74,0,0.5629
-72,0,0.5629
-70,0,0.5629
-68,0,0.5629
-66,0,0.5629
-64,0,0.5629
-62,0,0.5629
-60,0,0.5629
-58,0,0.5629
-56,0,0.5629
-54,0,0.5629
-52,0,0.5629
-50,0,0.5629
-48,0,0.5629
-46,0,0.5629
-44,0,0.5629
-42,0,0.5629
-40,0,0.5629
-38,0,0.5629
-36,0,0.5629
-34,0,0.5629
-32,0,0.5629
-30,0,0.5629
-28,0,0.5629
-26,0,0.5629
-24,0,0.5629
-22,0,0.5629
-20,0,0.5629
-18,0,0.5629
-16,0,0.5629
-14,0,0.5629
-12,0,0.5629
-10,0,0.5629
-8,0,0.5629
-6,0,0.5629
-4,0,0.5629
-2,0,0.5629
0,0,0.5629
2,0,0.5629
4,0,0.5629
6,0,0.5629
8,0,0.5629
10,0,0.5629
12,0,0.5629
14,0,0.5629
16,0,0.5629
18,0,0.5629
20,0,0.5629
22,0,0.5629
24,0,0.5629
26,0,0.5629
28,0,0.5629
30,0,0.5629
32,0,0.5629
34,0,0.5629
36,0,0.5629
38,0,0.5629
40,0,0.5629
42,0,0.5629
44,0,0.5629
46,0,0.5629
48,0,0.5629
50,0,0.5629
52,0,0.5629
54,0,0.5629
56,0,0.5629
58,0,0.5629
60,0,0.5629
62,0,0.5629
64,0,0.5629
66,0,0.5629
68,0,0.5629
70,0,0.5629
72,0,0.5629
74,0,0.5629
76,0,0.5629
78,0,0.5629
80,0,0.5629
82,0,0.5629
84,0,0.5629
86,0,0.5629
88,0,0.5629
90,0,0.5629
92,0,0.5629
94,0,0.5629
96,0,0.5629
98,0,0.5629
100,0,0.5629
102,0,0.5629
104,0,0.5629
106,0,0.5629
108,0,0.5629
110,0,0.5629
112,0,0.5629
114,0,0.5629
116,0,0.5629
118,0,0.5629
120,0,0.5629
122,0,0.5629
124,0,0.5629
126,0,0.5629
128,0,0.5629
130,0,0.5629
132,0,0.5629
134,0,0.5629
136,0,0.5629
138,0,0.5629
140,0,0.5629
142,0,0.5629
144,0,0.5629
146,0,0.5629
148,0,0.5629
150,0,0.5629
152,0,0.5629
154,0,0.5629
156,0,0.5629
158,0,0.5629
160,0,0.5629
162,0,0.5629
164,0,0.5629
166,0,0.5629
168,0,0.5629
170,0,0.5629
172,0,0.5629
174,0,0.5629
176,0,0.5629
178,0,0.5629
180,0,0.5629
-180,2,0.591321
-178,2,0.590341
-176,2,0.589328
-174,2,0.588283
-172,2,0.587206
-170,2,0.586098
-168,2,0.584962
-166,2,0.583798
-164,2,0.582608
-162,2,0.581392
-160,2,0.580153
-158,2,0.578891
-156,2,0.577609
-154,2,0.576307
-152,2,0.574987
-150,2,0.573651
-148,2,0.5723
-146,2,0.570936
-144,2,0.569561
-142,2,0.568175
-140,2,0.566781
-138,2,0.56538
-136,2,0.563975
-134,2,0.562566
-132,2,0.561156
-130,2,0.559746
-128,2,0.558337
-126,2,0.556933
-124,2,0.555534
-122,2,0.554142
-120,2,0.552759
-118,2,0.551386
-116,2,0.550026
-114,2,0.54868
-112,2,0.54735
-110,2,0.546037
-108,2,0.544744
