Phi[deg],Theta[deg],RealizedGainTotal
-180,0,2.21996e-05
-178,0,2.21996e-05
-176,0,2.21996e-05
-174,0,2.21996e-05
-172,0,2.21996e-05
-170,0,2.21996e-05
-168,0,2.21996e-05
-166,0,2.21996e-05
-164,0,2.21996e-05
-162,0,2.21996e-05
-160,0,2.21996e-05
-158,0,2.21996e-05
-156,0,2.21996e-05
-154,0,2.21996e-05
-152,0,2.21996e-05
-150,0,2.21996e-05
-148,0,2.21996e-05
-146,0,2.21996e-05
-144,0,2.21996e-05
-142,0,2.21996e-05
-140,0,2.21996e-05
-138,0,2.21996e-05
-136,0,2.21996e-05
-134,0,2.21996e-05
-132,0,2.21996e-05
-130,0,2.21996e-05
-128,0,2.21996e-05
-126,0,2.21996e-05
-124,0,2.21996e-05
-122,0,2.21996e-05
-120,0,2.21996e-05
-118,0,2.21996e-05
-116,0,2.21996e-05
-114,0,2.21996e-05
-112,0,2.21996e-05
-110,0,2.21996e-05
-108,0,2.21996e-05
-106,0,2.21996e-05
-104,0,2.21996e-05
-102,0,2.21996e-05
-100,0,2.21996e-05
-98,0,2.21996e-05
-96,0,2.21996e-05
-94,0,2.21996e-05
-92,0,2.21996e-05
-90,0,2.21996e-05
-88,0,2.21996e-05
-86,0,2.21996e-05
-84,0,2.21996e-05
-82,0,2.21996e-05
-80,0,2.21996e-05
-78,0,2.21996e-05
-76,0,2.21996e-05
-74,0,2.21996e-05
-72,0,2.21996e-05
-70,0,2.21996e-05
-68,0,2.21996e-05
-66,0,2.21996e-05
-64,0,2.21996e-05
-62,0,2.21996e-05
-60,0,2.21996e-05
-58,0,2.21996e-05
-56,0,2.21996e-05
-54,0,2.21996e-05
-52,0,2.21996e-05
-50,0,2.21996e-05
-48,0,2.21996e-05
-46,0,2.21996e-05
-44,0,2.21996e-05
-42,0,2.21996e-05
-40,0,2.21996e-05
-38,0,2.21996e-05
-36,0,2.21996e-05
-34,0,2.21996e-05
-32,0,2.21996e-05
-30,0,2.21996e-05
-28,0,2.21996e-05
-26,0,2.21996e-05
-24,0,2.21996e-05
-22,0,2.21996e-05
-20,0,2.21996e-05
-18,0,2.21996e-05
-16,0,2.21996e-05
-14,0,2.21996e-05
