Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.150796
-178,0,0.150796
-176,0,0.150796
-174,0,0.150796
-172,0,0.150796
-170,0,0.150796
-168,0,0.150796
-166,0,0.150796
-164,0,0.150796
-162,0,0.150796
-160,0,0.150796
-158,0,0.150796
-156,0,0.150796
-154,0,0.150796
-152,0,0.150796
-150,0,0.150796
-148,0,0.150796
-146,0,0.150796
-144,0,0.150796
-142,0,0.150796
-140,0,0.150796
-138,0,0.150796
-136,0,0.150796
-134,0,0.150796
-132,0,0.150796
-130,0,0.150796
-128,0,0.150796
-126,0,0.150796
-124,0,0.150796
-122,0,0.150796
-120,0,0.150796
-118,0,0.150796
-116,0,0.150796
-114,0,0.150796
-112,0,0.150796
-110,0,0.150796
-108,0,0.150796
-106,0,0.150796
-104,0,0.150796
-102,0,0.150796
-100,0,0.150796
-98,0,0.150796
-96,0,0.150796
-94,0,0.150796
-92,0,0.150796
-90,0,0.150796
-88,0,0.150796
-86,0,0.150796
-84,0,0.150796
-82,0,0.150796
-80,0,0.150796
-78,0,0.150796
-76,0,0.150796
-74,0,0.150796
-72,0,0.150796
-70,0,0.150796
-68,0,0.150796
-66,0,0.150796
-64,0,0.150796
-62,0,0.150796
-60,0,0.150796
-58,0,0.150796
-56,0,0.150796
-54,0,0.150796
-52,0,0.150796
-50,0,0.150796
-48,0,0.150796
-46,0,0.150796
-44,0,0.150796
-42,0,0.150796
-40,0,0.150796
-38,0,0.150796
-36,0,0.150796
-34,0,0.150796
-32,0,0.150796
-30,0,0.150796
-28,0,0.150796
-26,0,0.150796
-24,0,0.150796
-22,0,0.150796
-20,0,0.150796
-18,0,0.150796
-16,0,0.150796
-14,0,0.150796
-12,0,0.150796
-10,0,0.150796
-8,0,0.150796
-6,0,0.150796
-4,0,0.150796
-2,0,0.150796
0,0,0.150796
2,0,0.150796
4,0,0.150796
6,0,0.150796
8,0,0.150796
10,0,0.150796
12,0,0.150796
14,0,0.150796
16,0,0.150796
18,0,0.150796
20,0,0.150796
22,0,0.150796
24,0,0.150796
26,0,0.150796
28,0,0.150796
30,0,0.150796
32,0,0.150796
34,0,0.150796
36,0,0.150796
38,0,0.150796
40,0,0.150796
42,0,0.150796
44,0,0.150796
46,0,0.150796
48,0,0.150796
50,0,0.150796
52,0,0.150796
54,0,0.150796
56,0,0.150796
58,0,0.150796
60,0,0.150796
62,0,0.150796
