Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.630924
-178,0,0.630924
-176,0,0.630924
-174,0,0.630924
-172,0,0.630924
-170,0,0.630924
-168,0,0.630924
-166,0,0.630924
-164,0,0.630924
-162,0,0.630924
-160,0,0.630924
-158,0,0.630924
-156,0,0.630924
-154,0,0.630924
-152,0,0.630924
-150,0,0.630924
-148,0,0.630924
-146,0,0.630924
-144,0,0.630924
-142,0,0.630924
-140,0,0.630924
-138,0,0.630924
-136,0,0.630924
-134,0,0.630924
-132,0,0.630924
-130,0,0.630924
-128,0,0.630924
-126,0,0.630924
-124,0,0.630924
-122,0,0.630924
-120,0,0.630924
-118,0,0.630924
-116,0,0.630924
-114,0,0.630924
-112,0,0.630924
-110,0,0.630924
-108,0,0.630924
-106,0,0.630924
-104,0,0.630924
-102,0,0.630924
-100,0,0.630924
-98,0,0.630924
-96,0,0.630924
-94,0,0.630924
-92,0,0.630924
-90,0,0.630924
-88,0,0.630924
-86,0,0.630924
-84,0,0.630924
-82,0,0.630924
-80,0,0.630924
-78,0,0.630924
-76,0,0.630924
-74,0,0.630924
-72,0,0.630924
-70,0,0.630924
-68,0,0.630924
-66,0,0.630924
-64,0,0.630924
-62,0,0.630924
-60,0,0.630924
-58,0,0.630924
-56,0,0.630924
-54,0,0.630924
-52,0,0.630924
-50,0,0.630924
-48,0,0.630924
-46,0,0.630924
-44,0,0.630924
-42,0,0.630924
-40,0,0.630924
-38,0,0.630924
-36,0,0.630924
-34,0,0.630924
-32,0,0.630924
-30,0,0.630924
-28,0,0.630924
-26,0,0.630924
-24,0,0.630924
-22,0,0.630924
-20,0,0.630924
-18,0,0.630924
-16,0,0.630924
-14,0,0.630924
-12,0,0.630924
-10,0,0.630924
-8,0,0.630924
-6,0,0.630924
-4,0,0.630924
-2,0,0.630924
0,0,0.630924
2,0,0.630924
4,0,0.630924
6,0,0.630924
8,0,0.630924
10,0,0.630924
12,0,0.630924
14,0,0.630924
16,0,0.630924
18,0,0.630924
20,0,0.630924
22,0,0.630924
24,0,0.630924
26,0,0.630924
28,0,0.630924
30,0,0.630924
32,0,0.630924
34,0,0.630924
36,0,0.630924
38,0,0.630924
40,0,0.630924
42,0,0.630924
44,0,0.630924
46,0,0.630924
48,0,0.630924
50,0,0.630924
52,0,0.630924
54,0,0.630924
56,0,0.630924
58,0,0.630924
60,0,0.630924
62,0,0.630924
64,0,0.630924
66,0,0.630924
68,0,0.630924
70,0,0.630924
72,0,0.630924
74,0,0.630924
76,0,0.630924
78,0,0.630924
80,0,0.630924
82,0,0.630924
84,0,0.630924
86,0,0.630924
88,0,0.630924
90,0,0.630924
92,0,0.630924
94,0,0.630924
96,0,0.630924
98,0,0.630924
100,0,0.630924
102,0,0.630924
104,0,0.630924
106,0,0.630924
108,0,0.630924
110,0,0.630924
112,0,0.630924
114,0,0.630924
116,0,0.630924
118,0,0.630924
120,0,0.630924
122,0,0.630924
124,0,0.630924
126,0,0.630924
128,0,0.630924
130,0,0.630924
132,0,0.630924
134,0,0.630924
136,0,0.630924
138,0,0.630924
140,0,0.630924
142,0,0.630924
144,0,0.630924
146,0,0.630924
148,0,0.630924
150,0,0.630924
152,0,0.630924
154,0,0.630924
156,0,0.630924
158,0,0.630924
160,0,0.630924
162,0,0.630924
164,0,0.630924
166,0,0.630924
168,0,0.630924
170,0,0.630924
172,0,0.630924
174,0,0.630924
176,0,0.630924
178,0,0.630924
180,0,0.630924
-180,2,0.639892
-178,2,0.639599
-176,2,0.639294
-174,2,0.638975
-172,2,0.638643
-170,2,0.638298
-168,2,0.637939
-166,2,0.637568
-164,2,0.637184
-162,2,0.636788
-160,2,0.636379
-158,2,0.635957
-156,2,0.635524
-154,2,0.635079
-152,2,0.634623
-150,2,0.634156
-148,2,0.633678
-146,2,0.633189
-144,2,0.632691
-142,2,0.632184
-140,2,0.631668
-138,2,0.631143
-136,2,0.630611
-134,2,0.630072
-132,2,0.629526
-130,2,0.628975
-128,2,0.628418
-126,2,0.627858
-124,2,0.627294
-122,2,0.626727
-120,2,0.626158
-118,2,0.625588
-116,2,0.625018
-114,2,0.624449
-112,2,0.623881
-110,2,0.623316
-108,2,0.622754
-106,2,0.622197
-104,2,0.621646
-102,2,0.621101
-100,2,0.620563
-98,2,0.620034
-96,2,0.619514
-94,2,0.619005
-92,2,0.618507
-90,2,0.618021
-88,2,0.617548
-86,2,0.61709
-84,2,0.616647
-82,2,0.616219
-80,2,0.615809
-78,2,0.615417
-76,2,0.615043
-74,2,0.614688
-72,2,0.614353
-70,2,0.614039
-68,2,0.613747
-66,2,0.613477
-64,2,0.613229
-62,2,0.613005
-60,2,0.612804
-58,2,0.612628
-56,2,0.612476
-54,2,0.612349
-52,2,0.612247
-50,2,0.61217
-48,2,0.612119
-46,2,0.612093
-44,2,0.612094
-42,2,0.61212
-40,2,0.612171
-38,2,0.612249
-36,2,0.612351
-34,2,0.612479
-32,2,0.612631
-30,2,0.612808
-28,2,0.61301
-26,2,0.613235
-24,2,0.613483
-22,2,0.613753
-20,2,0.614046
-18,2,0.614361
-16,2,0.614696
-14,2,0.615051
-12,2,0.615425
-10,2,0.615818
-8,2,0.616229
-6,2,0.616657
-4,2,0.6171
-2,2,0.617559
0,2,0.618032
2,2,0.618518
4,2,0.619016
6,2,0.619526
8,2,0.620046
10,2,0.620575
12,2,0.621113
14,2,0.621658
16,2,0.62221
18,2,0.622767
20,2,0.623329
22,2,0.623894
24,2,0.624461
26,2,0.625031
28,2,0.625601
30,2,0.626171
32,2,0.626739
34,2,0.627306
36,2,0.62787
38,2,0.628431
40,2,0.628987
42,2,0.629539
44,2,0.630084
46,2,0.630623
48,2,0.631155
50,2,0.631679
52,2,0.632196
54,2,0.632703
56,2,0.633201
58,2,0.633689
60,2,0.634166
62,2,0.634633
64,2,0.635089
66,2,0.635534
68,2,0.635967
70,2,0.636388
72,2,0.636797
74,2,0.637193
76,2,0.637577
78,2,0.637948
80,2,0.638305
82,2,0.63865
84,2,0.638982
86,2,0.639301
88,2,0.639606
90,2,0.639898
92,2,0.640177
94,2,0.640442
96,2,0.640695
98,2,0.640934
100,2,0.64116
102,2,0.641372
104,2,0.641572
106,2,0.641759
108,2,0.641933
110,2,0.642094
112,2,0.642242
114,2,0.642378
116,2,0.642501
118,2,0.642611
120,2,0.642709
122,2,0.642795
124,2,0.642868
126,2,0.642929
128,2,0.642977
130,2,0.643014
132,2,0.643038
134,2,0.64305
136,2,0.64305
138,2,0.643038
140,2,0.643013
142,2,0.642976
144,2,0.642928
146,2,0.642866
148,2,0.642793
150,2,0.642707
152,2,0.642609
154,2,0.642498
156,2,0.642375
158,2,0.642239
160,2,0.64209
162,2,0.641929
164,2,0.641755
166,2,0.641568
168,2,0.641368
170,2,0.641155
172,2,0.640929
174,2,0.640689
176,2,0.640437
178,2,0.640171
180,2,0.639892
-180,4,0.645399
-178,4,0.644984
-176,4,0.64454
-174,4,0.644069
-172,4,0.643568
-170,4,0.643037
-168,4,0.642475
-166,4,0.641883
-164,4,0.641258
-162,4,0.640602
-160,4,0.639913
-158,4,0.639191
-156,4,0.638437
-154,4,0.637649
-152,4,0.636829
-150,4,0.635975
-148,4,0.635089
-146,4,0.634171
-144,4,0.633222
-142,4,0.632241
-140,4,0.63123
-138,4,0.63019
-136,4,0.629121
-134,4,0.628025
-132,4,0.626903
-130,4,0.625757
-128,4,0.624587
-126,4,0.623396
-124,4,0.622185
-122,4,0.620957
-120,4,0.619713
-118,4,0.618455
-116,4,0.617185
-114,4,0.615906
-112,4,0.614621
-110,4,0.613331
-108,4,0.61204
-106,4,0.61075
-104,4,0.609463
-102,4,0.608183
-100,4,0.606912
-98,4,0.605653
-96,4,0.604409
-94,4,0.603183
-92,4,0.601978
-90,4,0.600797
-88,4,0.599642
-86,4,0.598517
-84,4,0.597424
-82,4,0.596366
-80,4,0.595346
-78,4,0.594366
-76,4,0.593429
-74,4,0.592538
-72,4,0.591695
-70,4,0.590902
-68,4,0.590161
-66,4,0.589474
-64,4,0.588844
-62,4,0.588272
-60,4,0.587759
-58,4,0.587307
-56,4,0.586918
-54,4,0.586592
-52,4,0.58633
-50,4,0.586133
-48,4,0.586002
-46,4,0.585936
-44,4,0.585937
-42,4,0.586004
-40,4,0.586137
-38,4,0.586335
-36,4,0.586598
-34,4,0.586926
-32,4,0.587317
-30,4,0.58777
-28,4,0.588284
-26,4,0.588857
-24,4,0.589489
-22,4,0.590177
-20,4,0.590919
-18,4,0.591713
-16,4,0.592557
-14,4,0.59345
-12,4,0.594387
-10,4,0.595368
-8,4,0.596389
-6,4,0.597447
-4,4,0.598541
-2,4,0.599667
0,4,0.600823
2,4,0.602005
4,4,0.60321
6,4,0.604436
8,4,0.605681
10,4,0.60694
12,4,0.608211
14,4,0.609491
16,4,0.610778
18,4,0.612068
20,4,0.61336
22,4,0.614649
24,4,0.615934
26,4,0.617213
28,4,0.618482
30,4,0.61974
32,4,0.620984
34,4,0.622212
36,4,0.623422
38,4,0.624612
40,4,0.625782
42,4,0.626927
44,4,0.628049
46,4,0.629144
48,4,0.630212
50,4,0.631252
52,4,0.632262
54,4,0.633242
56,4,0.634191
58,4,0.635108
60,4,0.635993
62,4,0.636846
64,4,0.637666
66,4,0.638453
68,4,0.639207
70,4,0.639928
72,4,0.640616
74,4,0.641272
76,4,0.641895
78,4,0.642487
80,4,0.643048
82,4,0.643578
84,4,0.644079
86,4,0.64455
88,4,0.644992
90,4,0.645407
92,4,0.645795
94,4,0.646158
96,4,0.646495
98,4,0.646808
100,4,0.647098
102,4,0.647365
104,4,0.647611
106,4,0.647837
108,4,0.648043
110,4,0.648231
112,4,0.6484
114,4,0.648553
116,4,0.648689
118,4,0.648809
120,4,0.648914
122,4,0.649005
124,4,0.649082
126,4,0.649145
128,4,0.649195
130,4,0.649232
132,4,0.649257
134,4,0.649269
136,4,0.649269
138,4,0.649257
140,4,0.649232
142,4,0.649194
144,4,0.649144
146,4,0.64908
148,4,0.649003
150,4,0.648912
152,4,0.648807
154,4,0.648686
156,4,0.64855
158,4,0.648397
160,4,0.648227
162,4,0.648039
164,4,0.647833
166,4,0.647607
168,4,0.64736
170,4,0.647092
172,4,0.646802
174,4,0.646488
176,4,0.646151
178,4,0.645788
180,4,0.645399
-180,6,0.647925
-178,6,0.647523
-176,6,0.647079
-174,6,0.646588
-172,6,0.646049
-170,6,0.645461
-168,6,0.644819
-166,6,0.644124
-164,6,0.643372
-162,6,0.642563
-160,6,0.641694
-158,6,0.640765
-156,6,0.639774
-154,6,0.63872
-152,6,0.637603
-150,6,0.636422
-148,6,0.635176
-146,6,0.633866
-144,6,0.632492
-142,6,0.631054
-140,6,0.629553
-138,6,0.62799
-136,6,0.626367
-134,6,0.624683
-132,6,0.622942
-130,6,0.621146
-128,6,0.619297
-126,6,0.617397
-124,6,0.615449
-122,6,0.613457
-120,6,0.611423
-118,6,0.609352
-116,6,0.607248
-114,6,0.605114
-112,6,0.602956
-110,6,0.600777
-108,6,0.598582
-106,6,0.596377
-104,6,0.594167
-102,6,0.591956
-100,6,0.589751
-98,6,0.587557
-96,6,0.58538
-94,6,0.583225
-92,6,0.581098
-90,6,0.579006
-88,6,0.576953
-86,6,0.574946
-84,6,0.57299
-82,6,0.571091
-80,6,0.569255
-78,6,0.567487
-76,6,0.565793
-74,6,0.564177
-72,6,0.562645
-70,6,0.561201
-68,6,0.559849
-66,6,0.558595
-64,6,0.557442
-62,6,0.556393
-60,6,0.555452
-58,6,0.554623
-56,6,0.553907
-54,6,0.553306
-52,6,0.552824
-50,6,0.552462
-48,6,0.55222
-46,6,0.552099
-44,6,0.552101
-42,6,0.552224
-40,6,0.552468
-38,6,0.552834
-36,6,0.553318
-34,6,0.553921
-32,6,0.554639
-30,6,0.555472
-28,6,0.556415
-26,6,0.557466
-24,6,0.558621
-22,6,0.559878
-20,6,0.561231
