Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.255375
-178,0,0.255375
-176,0,0.255375
-174,0,0.255375
-172,0,0.255375
-170,0,0.255375
-168,0,0.255375
-166,0,0.255375
-164,0,0.255375
-162,0,0.255375
-160,0,0.255375
-158,0,0.255375
-156,0,0.255375
-154,0,0.255375
-152,0,0.255375
-150,0,0.255375
-148,0,0.255375
-146,0,0.255375
-144,0,0.255375
-142,0,0.255375
-140,0,0.255375
-138,0,0.255375
-136,0,0.255375
-134,0,0.255375
-132,0,0.255375
-130,0,0.255375
-128,0,0.255375
-126,0,0.255375
-124,0,0.255375
-122,0,0.255375
-120,0,0.255375
-118,0,0.255375
-116,0,0.255375
-114,0,0.255375
-112,0,0.255375
-110,0,0.255375
-108,0,0.255375
-106,0,0.255375
-104,0,0.255375
-102,0,0.255375
-100,0,0.255375
-98,0,0.255375
-96,0,0.255375
-94,0,0.255375
-92,0,0.255375
-90,0,0.255375
-88,0,0.255375
-86,0,0.255375
-84,0,0.255375
-82,0,0.255375
-80,0,0.255375
-78,0,0.255375
-76,0,0.255375
-74,0,0.255375
-72,0,0.255375
-70,0,0.255375
-68,0,0.255375
-66,0,0.255375
-64,0,0.255375
-62,0,0.255375
-60,0,0.255375
-58,0,0.255375
-56,0,0.255375
-54,0,0.255375
-52,0,0.255375
-50,0,0.255375
-48,0,0.255375
-46,0,0.255375
-44,0,0.255375
-42,0,0.255375
-40,0,0.255375
-38,0,0.255375
-36,0,0.255375
-34,0,0.255375
-32,0,0.255375
-30,0,0.255375
-28,0,0.255375
-26,0,0.255375
-24,0,0.255375
-22,0,0.255375
-20,0,0.255375
-18,0,0.255375
-16,0,0.255375
-14,0,0.255375
-12,0,0.255375
-10,0,0.255375
-8,0,0.255375
-6,0,0.255375
-4,0,0.255375
-2,0,0.255375
0,0,0.255375
2,0,0.255375
4,0,0.255375
6,0,0.255375
8,0,0.255375
10,0,0.255375
12,0,0.255375
14,0,0.255375
16,0,0.255375
18,0,0.255375
20,0,0.255375
22,0,0.255375
24,0,0.255375
26,0,0.255375
28,0,0.255375
30,0,0.255375
32,0,0.255375
34,0,0.255375
36,0,0.255375
38,0,0.255375
40,0,0.255375
42,0,0.255375
44,0,0.255375
46,0,0.255375
48,0,0.255375
50,0,0.255375
52,0,0.255375
54,0,0.255375
56,0,0.255375
58,0,0.255375
60,0,0.255375
62,0,0.255375
64,0,0.255375
66,0,0.255375
68,0,0.255375
70,0,0.255375
72,0,0.255375
74,0,0.255375
76,0,0.255375
78,0,0.255375
80,0,0.255375
82,0,0.255375
84,0,0.255375
86,0,0.255375
88,0,0.255375
90,0,0.255375
92,0,0.255375
94,0,0.255375
96,0,0.255375
98,0,0.255375
100,0,0.255375
102,0,0.255375
104,0,0.255375
106,0,0.255375
108,0,0.255375
110,0,0.255375
112,0,0.255375
114,0,0.255375
116,0,0.255375
118,0,0.255375
120,0,0.255375
122,0,0.255375
124,0,0.255375
126,0,0.255375
128,0,0.255375
130,0,0.255375
