Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.221947
-178,0,0.221947
-176,0,0.221947
-174,0,0.221947
-172,0,0.221947
-170,0,0.221947
-168,0,0.221947
-166,0,0.221947
-164,0,0.221947
-162,0,0.221947
-160,0,0.221947
-158,0,0.221947
-156,0,0.221947
-154,0,0.221947
-152,0,0.221947
-150,0,0.221947
-148,0,0.221947
-146,0,0.221947
-144,0,0.221947
-142,0,0.221947
-140,0,0.221947
-138,0,0.221947
-136,0,0.221947
-134,0,0.221947
-132,0,0.221947
-130,0,0.221947
-128,0,0.221947
-126,0,0.221947
-124,0,0.221947
-122,0,0.221947
-120,0,0.221947
-118,0,0.221947
-116,0,0.221947
-114,0,0.221947
-112,0,0.221947
-110,0,0.221947
-108,0,0.221947
-106,0,0.221947
-104,0,0.221947
-102,0,0.221947
-100,0,0.221947
-98,0,0.221947
-96,0,0.221947
-94,0,0.221947
-92,0,0.221947
-90,0,0.221947
-88,0,0.221947
-86,0,0.221947
-84,0,0.221947
-82,0,0.221947
-80,0,0.221947
-78,0,0.221947
-76,0,0.221947
-74,0,0.221947
-72,0,0.221947
-70,0,0.221947
-68,0,0.221947
-66,0,0.221947
-64,0,0.221947
-62,0,0.221947
-60,0,0.221947
-58,0,0.221947
-56,0,0.221947
-54,0,0.221947
-52,0,0.221947
-50,0,0.221947
-48,0,0.221947
-46,0,0.221947
-44,0,0.221947
-42,0,0.221947
-40,0,0.221947
-38,0,0.221947
-36,0,0.221947
-34,0,0.221947
-32,0,0.221947
-30,0,0.221947
-28,0,0.221947
-26,0,0.221947
-24,0,0.221947
-22,0,0.221947
-20,0,0.221947
-18,0,0.221947
-16,0,0.221947
-14,0,0.221947
-12,0,0.221947
-10,0,0.221947
-8,0,0.221947
-6,0,0.221947
-4,0,0.221947
-2,0,0.221947
0,0,0.221947
2,0,0.221947
4,0,0.221947
6,0,0.221947
8,0,0.221947
10,0,0.221947
12,0,0.221947
14,0,0.221947
16,0,0.221947
18,0,0.221947
20,0,0.221947
22,0,0.221947
24,0,0.221947
26,0,0.221947
28,0,0.221947
30,0,0.221947
32,0,0.221947
34,0,0.221947
36,0,0.221947
38,0,0.221947
40,0,0.221947
42,0,0.221947
44,0,0.221947
46,0,0.221947
48,0,0.221947
50,0,0.221947
52,0,0.221947
54,0,0.221947
56,0,0.221947
58,0,0.221947
60,0,0.221947
62,0,0.221947
64,0,0.221947
66,0,0.221947
68,0,0.221947
70,0,0.221947
72,0,0.221947
74,0,0.221947
76,0,0.221947
78,0,0.221947
80,0,0.221947
82,0,0.221947
84,0,0.221947
86,0,0.221947
88,0,0.221947
90,0,0.221947
92,0,0.221947
94,0,0.221947
96,0,0.221947
98,0,0.221947
100,0,0.221947
102,0,0.221947
104,0,0.221947
106,0,0.221947
108,0,0.221947
110,0,0.221947
112,0,0.221947
114,0,0.221947
116,0,0.221947
118,0,0.221947
120,0,0.221947
122,0,0.221947
124,0,0.221947
126,0,0.221947
128,0,0.221947
130,0,0.221947
132,0,0.221947
134,0,0.221947
136,0,0.221947
138,0,0.221947
140,0,0.221947
142,0,0.221947
144,0,0.221947
146,0,0.221947
148,0,0.221947
150,0,0.221947
152,0,0.221947
154,0,0.221947
156,0,0.221947
158,0,0.221947
160,0,0.221947
162,0,0.221947
164,0,0.221947
166,0,0.221947
168,0,0.221947
170,0,0.221947
172,0,0.221947
174,0,0.221947
176,0,0.221947
178,0,0.221947
180,0,0.221947
-180,2,0.222351
-178,2,0.22235
-176,2,0.222349
-174,2,0.222346
-172,2,0.222343
-170,2,0.222339
-168,2,0.222334
-166,2,0.222328
-164,2,0.222321
-162,2,0.222314
-160,2,0.222305
-158,2,0.222297
-156,2,0.222287
-154,2,0.222277
-152,2,0.222266
-150,2,0.222255
-148,2,0.222243
-146,2,0.222231
-144,2,0.222219
-142,2,0.222206
-140,2,0.222193
-138,2,0.22218
-136,2,0.222167
-134,2,0.222153
-132,2,0.22214
-130,2,0.222127
-128,2,0.222114
-126,2,0.222102
-124,2,0.222089
-122,2,0.222077
-120,2,0.222065
-118,2,0.222054
-116,2,0.222044
-114,2,0.222033
-112,2,0.222024
-110,2,0.222015
-108,2,0.222007
-106,2,0.222
-104,2,0.221993
-102,2,0.221987
-100,2,0.221982
-98,2,0.221978
-96,2,0.221975
-94,2,0.221973
-92,2,0.221971
-90,2,0.221971
-88,2,0.221971
-86,2,0.221972
-84,2,0.221975
-82,2,0.221978
-80,2,0.221982
-78,2,0.221987
-76,2,0.221992
-74,2,0.221999
-72,2,0.222006
-70,2,0.222014
-68,2,0.222023
-66,2,0.222032
-64,2,0.222042
-62,2,0.222053
-60,2,0.222064
-58,2,0.222076
-56,2,0.222088
-54,2,0.2221
-52,2,0.222113
-50,2,0.222125
-48,2,0.222138
-46,2,0.222152
-44,2,0.222165
-42,2,0.222178
-40,2,0.222191
-38,2,0.222204
-36,2,0.222216
-34,2,0.222229
-32,2,0.222241
-30,2,0.222252
-28,2,0.222264
-26,2,0.222274
-24,2,0.222284
-22,2,0.222294
-20,2,0.222303
-18,2,0.222311
-16,2,0.222318
-14,2,0.222325
-12,2,0.222331
-10,2,0.222336
-8,2,0.22234
-6,2,0.222343
