Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.162285
-178,0,0.162285
-176,0,0.162285
-174,0,0.162285
-172,0,0.162285
-170,0,0.162285
-168,0,0.162285
-166,0,0.162285
-164,0,0.162285
-162,0,0.162285
-160,0,0.162285
-158,0,0.162285
-156,0,0.162285
-154,0,0.162285
-152,0,0.162285
-150,0,0.162285
-148,0,0.162285
-146,0,0.162285
-144,0,0.162285
-142,0,0.162285
-140,0,0.162285
-138,0,0.162285
-136,0,0.162285
-134,0,0.162285
-132,0,0.162285
-130,0,0.162285
-128,0,0.162285
-126,0,0.162285
-124,0,0.162285
-122,0,0.162285
-120,0,0.162285
-118,0,0.162285
-116,0,0.162285
-114,0,0.162285
-112,0,0.162285
-110,0,0.162285
-108,0,0.162285
-106,0,0.162285
-104,0,0.162285
-102,0,0.162285
-100,0,0.162285
-98,0,0.162285
-96,0,0.162285
-94,0,0.162285
-92,0,0.162285
-90,0,0.162285
-88,0,0.162285
-86,0,0.162285
-84,0,0.162285
-82,0,0.162285
-80,0,0.162285
-78,0,0.162285
-76,0,0.162285
-74,0,0.162285
-72,0,0.162285
-70,0,0.162285
-68,0,0.162285
-66,0,0.162285
-64,0,0.162285
-62,0,0.162285
-60,0,0.162285
-58,0,0.162285
-56,0,0.162285
-54,0,0.162285
-52,0,0.162285
-50,0,0.162285
-48,0,0.162285
-46,0,0.162285
-44,0,0.162285
-42,0,0.162285
-40,0,0.162285
-38,0,0.162285
-36,0,0.162285
-34,0,0.162285
-32,0,0.162285
-30,0,0.162285
-28,0,0.162285
-26,0,0.162285
-24,0,0.162285
-22,0,0.162285
-20,0,0.162285
-18,0,0.162285
-16,0,0.162285
-14,0,0.162285
-12,0,0.162285
-10,0,0.162285
-8,0,0.162285
-6,0,0.162285
-4,0,0.162285
-2,0,0.162285
0,0,0.162285
2,0,0.162285
4,0,0.162285
6,0,0.162285
8,0,0.162285
10,0,0.162285
12,0,0.162285
14,0,0.162285
16,0,0.162285
18,0,0.162285
20,0,0.162285
22,0,0.162285
24,0,0.162285
26,0,0.162285
28,0,0.162285
30,0,0.162285
32,0,0.162285
34,0,0.162285
36,0,0.162285
38,0,0.162285
40,0,0.162285
42,0,0.162285
44,0,0.162285
46,0,0.162285
48,0,0.162285
50,0,0.162285
52,0,0.162285
54,0,0.162285
56,0,0.162285
58,0,0.162285
60,0,0.162285
62,0,0.162285
64,0,0.162285
66,0,0.162285
68,0,0.162285
70,0,0.162285
72,0,0.162285
74,0,0.162285
76,0,0.162285
78,0,0.162285
80,0,0.162285
82,0,0.162285
84,0,0.162285
86,0,0.162285
88,0,0.162285
90,0,0.162285
92,0,0.162285
94,0,0.162285
96,0,0.162285
98,0,0.162285
100,0,0.162285
102,0,0.162285
104,0,0.162285
106,0,0.162285
108,0,0.162285
110,0,0.162285
112,0,0.162285
114,0,0.162285
116,0,0.162285
118,0,0.162285
120,0,0.162285
122,0,0.162285
124,0,0.162285
126,0,0.162285
128,0,0.162285
130,0,0.162285
132,0,0.162285
134,0,0.162285
136,0,0.162285
138,0,0.162285
140,0,0.162285
142,0,0.162285
144,0,0.162285
146,0,0.162285
148,0,0.162285
150,0,0.162285
152,0,0.162285
154,0,0.162285
156,0,0.162285
158,0,0.162285
160,0,0.162285
162,0,0.162285
164,0,0.162285
166,0,0.162285
168,0,0.162285
170,0,0.162285
172,0,0.162285
174,0,0.162285
176,0,0.162285
178,0,0.162285
180,0,0.162285
-180,2,0.168093
-178,2,0.167904
-176,2,0.167708
-174,2,0.167505
-172,2,0.167295
-170,2,0.16708
-168,2,0.166858
-166,2,0.166631
-164,2,0.166398
-162,2,0.16616
-160,2,0.165917
-158,2,0.165668
-156,2,0.165416
-154,2,0.165159
-152,2,0.164897
-150,2,0.164632
-148,2,0.164364
-146,2,0.164093
-144,2,0.163818
-142,2,0.163541
-140,2,0.163262
-138,2,0.162981
-136,2,0.162698
-134,2,0.162415
-132,2,0.16213
-130,2,0.161845
-128,2,0.161559
-126,2,0.161274
-124,2,0.160989
-122,2,0.160706
-120,2,0.160423
-118,2,0.160142
-116,2,0.159864
-114,2,0.159587
-112,2,0.159314
-110,2,0.159043
-108,2,0.158776
-106,2,0.158513
-104,2,0.158254
-102,2,0.158
-100,2,0.157751
-98,2,0.157507
-96,2,0.157268
-94,2,0.157036
-92,2,0.15681
-90,2,0.156591
-88,2,0.156379
-86,2,0.156174
-84,2,0.155976
-82,2,0.155787
-80,2,0.155606
-78,2,0.155433
-76,2,0.155269
-74,2,0.155114
-72,2,0.154969
-70,2,0.154833
-68,2,0.154706
-66,2,0.154589
-64,2,0.154483
-62,2,0.154386
-60,2,0.1543
-58,2,0.154225
-56,2,0.15416
-54,2,0.154106
-52,2,0.154062
-50,2,0.15403
-48,2,0.154008
-46,2,0.153998
-44,2,0.153998
-42,2,0.154009
-40,2,0.154032
-38,2,0.154065
-36,2,0.154109
-34,2,0.154164
-32,2,0.15423
-30,2,0.154306
-28,2,0.154393
-26,2,0.15449
-24,2,0.154597
-22,2,0.154714
-20,2,0.154841
-18,2,0.154978
-16,2,0.155125
-14,2,0.15528
-12,2,0.155445
-10,2,0.155618
-8,2,0.155799
-6,2,0.155989
-4,2,0.156187
-2,2,0.156393
0,2,0.156605
2,2,0.156825
4,2,0.157051
6,2,0.157284
8,2,0.157523
10,2,0.157767
12,2,0.158017
14,2,0.158271
16,2,0.15853
18,2,0.158794
20,2,0.159061
22,2,0.159332
24,2,0.159606
26,2,0.159882
28,2,0.160161
30,2,0.160442
32,2,0.160725
34,2,0.161008
36,2,0.161293
38,2,0.161578
40,2,0.161864
42,2,0.162149
44,2,0.162434
46,2,0.162717
48,2,0.163
50,2,0.163281
52,2,0.16356
54,2,0.163837
56,2,0.164111
58,2,0.164382
60,2,0.16465
62,2,0.164915
64,2,0.165176
66,2,0.165433
68,2,0.165685
70,2,0.165933
72,2,0.166176
74,2,0.166414
76,2,0.166647
78,2,0.166874
80,2,0.167095
82,2,0.16731
84,2,0.167519
86,2,0.167721
88,2,0.167917
90,2,0.168106
92,2,0.168288
94,2,0.168462
96,2,0.16863
98,2,0.16879
100,2,0.168942
102,2,0.169086
104,2,0.169223
106,2,0.169352
108,2,0.169472
110,2,0.169585
112,2,0.169689
114,2,0.169784
116,2,0.169871
118,2,0.16995
120,2,0.17002
122,2,0.170081
124,2,0.170134
126,2,0.170178
128,2,0.170213
130,2,0.170239
132,2,0.170257
134,2,0.170265
136,2,0.170265
138,2,0.170256
140,2,0.170238
142,2,0.170211
144,2,0.170175
146,2,0.170131
148,2,0.170078
150,2,0.170016
152,2,0.169945
154,2,0.169866
156,2,0.169778
158,2,0.169682
160,2,0.169577
162,2,0.169464
164,2,0.169343
166,2,0.169214
168,2,0.169077
170,2,0.168932
172,2,0.168779
174,2,0.168619
176,2,0.168451
178,2,0.168275
180,2,0.168093
-180,4,0.174052
-178,4,0.173702
-176,4,0.173338
-174,4,0.17296
-172,4,0.172569
-170,4,0.172165
-168,4,0.171748
-166,4,0.171319
-164,4,0.170878
-162,4,0.170425
-160,4,0.169961
-158,4,0.169485
-156,4,0.168999
-154,4,0.168503
-152,4,0.167998
-150,4,0.167483
-148,4,0.166959
-146,4,0.166427
-144,4,0.165888
-142,4,0.165341
-140,4,0.164788
-138,4,0.16423
-136,4,0.163666
-134,4,0.163097
-132,4,0.162525
-130,4,0.161949
-128,4,0.161371
-126,4,0.160792
-124,4,0.160211
-122,4,0.159631
-120,4,0.159051
-118,4,0.158472
-116,4,0.157896
-114,4,0.157323
-112,4,0.156754
-110,4,0.15619
-108,4,0.155631
-106,4,0.155079
-104,4,0.154534
-102,4,0.153997
-100,4,0.153469
-98,4,0.152952
-96,4,0.152445
-94,4,0.151949
-92,4,0.151466
-90,4,0.150997
-88,4,0.150541
-86,4,0.1501
-84,4,0.149675
-82,4,0.149265
-80,4,0.148873
-78,4,0.148499
-76,4,0.148143
-74,4,0.147806
-72,4,0.147489
-70,4,0.147192
-68,4,0.146916
-66,4,0.146661
-64,4,0.146427
-62,4,0.146216
-60,4,0.146027
-58,4,0.145862
-56,4,0.145719
-54,4,0.1456
-52,4,0.145505
-50,4,0.145433
-48,4,0.145386
-46,4,0.145362
-44,4,0.145363
-42,4,0.145388
-40,4,0.145437
-38,4,0.14551
-36,4,0.145607
-34,4,0.145728
-32,4,0.145872
-30,4,0.146039
-28,4,0.146229
-26,4,0.146442
-24,4,0.146677
-22,4,0.146933
-20,4,0.147211
-18,4,0.147509
-16,4,0.147828
-14,4,0.148166
-12,4,0.148523
-10,4,0.148899
-8,4,0.149292
-6,4,0.149702
-4,4,0.150129
-2,4,0.150571
0,4,0.151027
2,4,0.151498
4,4,0.151982
6,4,0.152478
8,4,0.152986
10,4,0.153504
12,4,0.154033
14,4,0.15457
16,4,0.155115
18,4,0.155668
20,4,0.156227
22,4,0.156792
24,4,0.157361
26,4,0.157935
28,4,0.158511
30,4,0.15909
32,4,0.15967
34,4,0.16025
36,4,0.160831
38,4,0.16141
40,4,0.161988
42,4,0.162563
44,4,0.163135
46,4,0.163704
48,4,0.164267
50,4,0.164826
52,4,0.165378
54,4,0.165924
56,4,0.166463
58,4,0.166994
60,4,0.167518
62,4,0.168032
64,4,0.168537
66,4,0.169032
68,4,0.169518
70,4,0.169992
72,4,0.170456
74,4,0.170908
76,4,0.171349
78,4,0.171777
80,4,0.172193
82,4,0.172596
84,4,0.172986
86,4,0.173363
88,4,0.173726
90,4,0.174076
92,4,0.174411
94,4,0.174732
96,4,0.175039
98,4,0.175332
100,4,0.17561
102,4,0.175873
104,4,0.176121
106,4,0.176353
108,4,0.176571
110,4,0.176774
112,4,0.176961
114,4,0.177133
116,4,0.177289
118,4,0.17743
120,4,0.177555
122,4,0.177665
124,4,0.177759
126,4,0.177837
128,4,0.177899
130,4,0.177946
132,4,0.177977
134,4,0.177992
136,4,0.177992
138,4,0.177976
140,4,0.177944
142,4,0.177896
144,4,0.177832
146,4,0.177753
148,4,0.177658
150,4,0.177547
152,4,0.177421
154,4,0.177279
156,4,0.177122
158,4,0.176949
160,4,0.176761
162,4,0.176557
164,4,0.176338
166,4,0.176104
168,4,0.175855
170,4,0.175591
172,4,0.175312
174,4,0.175019
176,4,0.174711
178,4,0.174389
180,4,0.174052
-180,6,0.180178
-178,6,0.179692
-176,6,0.179186
-174,6,0.178658
-172,6,0.17811
-170,6,0.177542
-168,6,0.176954
-166,6,0.176346
-164,6,0.175719
-162,6,0.175072
-160,6,0.174407
-158,6,0.173724
-156,6,0.173023
-154,6,0.172304
-152,6,0.171569
-150,6,0.170817
-148,6,0.17005
-146,6,0.169268
-144,6,0.168472
-142,6,0.167662
-140,6,0.16684
-138,6,0.166006
-136,6,0.165161
-134,6,0.164307
-132,6,0.163443
-130,6,0.162572
-128,6,0.161695
-126,6,0.160811
-124,6,0.159924
-122,6,0.159033
-120,6,0.158141
-118,6,0.157248
-116,6,0.156355
-114,6,0.155465
-112,6,0.154579
-110,6,0.153697
-108,6,0.152822
-106,6,0.151955
-104,6,0.151097
-102,6,0.15025
-100,6,0.149415
-98,6,0.148594
-96,6,0.147788
-94,6,0.146999
-92,6,0.146228
-90,6,0.145477
-88,6,0.144746
-86,6,0.144038
-84,6,0.143354
-82,6,0.142695
-80,6,0.142063
-78,6,0.141458
-76,6,0.140882
-74,6,0.140337
-72,6,0.139822
-70,6,0.13934
-68,6,0.138891
-66,6,0.138476
-64,6,0.138096
-62,6,0.137752
-60,6,0.137444
-58,6,0.137174
-56,6,0.136941
-54,6,0.136746
-52,6,0.136591
-50,6,0.136474
-48,6,0.136396
-46,6,0.136358
-44,6,0.136359
-42,6,0.1364
-40,6,0.13648
-38,6,0.1366
-36,6,0.136758
-34,6,0.136955
-32,6,0.13719
-30,6,0.137463
-28,6,0.137773
-26,6,0.138119
-24,6,0.138502
-22,6,0.138919
-20,6,0.13937
-18,6,0.139855
-16,6,0.140371
-14,6,0.140919
-12,6,0.141497
-10,6,0.142104
-8,6,0.142738
-6,6,0.143399
-4,6,0.144084
-2,6,0.144794
0,6,0.145525
2,6,0.146278
4,6,0.14705
6,6,0.147841
8,6,0.148648
10,6,0.14947
12,6,0.150305
14,6,0.151153
16,6,0.152012
18,6,0.15288
20,6,0.153756
22,6,0.154637
24,6,0.155524
26,6,0.156415
