Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.752033
-178,0,0.752033
-176,0,0.752033
-174,0,0.752033
-172,0,0.752033
-170,0,0.752033
-168,0,0.752033
-166,0,0.752033
-164,0,0.752033
-162,0,0.752033
-160,0,0.752033
-158,0,0.752033
-156,0,0.752033
-154,0,0.752033
-152,0,0.752033
-150,0,0.752033
-148,0,0.752033
-146,0,0.752033
-144,0,0.752033
-142,0,0.752033
-140,0,0.752033
-138,0,0.752033
-136,0,0.752033
-134,0,0.752033
-132,0,0.752033
-130,0,0.752033
-128,0,0.752033
-126,0,0.752033
-124,0,0.752033
-122,0,0.752033
-120,0,0.752033
-118,0,0.752033
-116,0,0.752033
-114,0,0.752033
-112,0,0.752033
-110,0,0.752033
-108,0,0.752033
-106,0,0.752033
-104,0,0.752033
-102,0,0.752033
-100,0,0.752033
-98,0,0.752033
-96,0,0.752033
-94,0,0.752033
-92,0,0.752033
-90,0,0.752033
-88,0,0.752033
-86,0,0.752033
-84,0,0.752033
-82,0,0.752033
-80,0,0.752033
-78,0,0.752033
-76,0,0.752033
-74,0,0.752033
-72,0,0.752033
-70,0,0.752033
-68,0,0.752033
-66,0,0.752033
-64,0,0.752033
-62,0,0.752033
-60,0,0.752033
-58,0,0.752033
-56,0,0.752033
-54,0,0.752033
-52,0,0.752033
-50,0,0.752033
-48,0,0.752033
-46,0,0.752033
-44,0,0.752033
-42,0,0.752033
-40,0,0.752033
-38,0,0.752033
-36,0,0.752033
-34,0,0.752033
-32,0,0.752033
-30,0,0.752033
-28,0,0.752033
-26,0,0.752033
-24,0,0.752033
-22,0,0.752033
-20,0,0.752033
-18,0,0.752033
-16,0,0.752033
-14,0,0.752033
-12,0,0.752033
-10,0,0.752033
-8,0,0.752033
-6,0,0.752033
-4,0,0.752033
-2,0,0.752033
0,0,0.752033
2,0,0.752033
4,0,0.752033
6,0,0.752033
8,0,0.752033
10,0,0.752033
12,0,0.752033
14,0,0.752033
16,0,0.752033
18,0,0.752033
20,0,0.752033
22,0,0.752033
24,0,0.752033
26,0,0.752033
28,0,0.752033
30,0,0.752033
32,0,0.752033
34,0,0.752033
36,0,0.752033
38,0,0.752033
40,0,0.752033
42,0,0.752033
44,0,0.752033
46,0,0.752033
48,0,0.752033
50,0,0.752033
52,0,0.752033
54,0,0.752033
56,0,0.752033
58,0,0.752033
60,0,0.752033
62,0,0.752033
64,0,0.752033
66,0,0.752033
68,0,0.752033
70,0,0.752033
72,0,0.752033
74,0,0.752033
76,0,0.752033
78,0,0.752033
80,0,0.752033
82,0,0.752033
84,0,0.752033
86,0,0.752033
88,0,0.752033
90,0,0.752033
92,0,0.752033
94,0,0.752033
96,0,0.752033
98,0,0.752033
100,0,0.752033
102,0,0.752033
104,0,0.752033
106,0,0.752033
108,0,0.752033
110,0,0.752033
112,0,0.752033
114,0,0.752033
116,0,0.752033
118,0,0.752033
120,0,0.752033
122,0,0.752033
124,0,0.752033
126,0,0.752033
128,0,0.752033
130,0,0.752033
132,0,0.752033
134,0,0.752033
136,0,0.752033
138,0,0.752033
140,0,0.752033
142,0,0.752033
144,0,0.752033
146,0,0.752033
148,0,0.752033
150,0,0.752033
152,0,0.752033
154,0,0.752033
156,0,0.752033
158,0,0.752033
160,0,0.752033
162,0,0.752033
164,0,0.752033
166,0,0.752033
168,0,0.752033
170,0,0.752033
172,0,0.752033
174,0,0.752033
176,0,0.752033
178,0,0.752033
180,0,0.752033
-180,2,0.756944
-178,2,0.756681
-176,2,0.756412
-174,2,0.756136
-172,2,0.755855
-170,2,0.755568
-168,2,0.755277
-166,2,0.754981
-164,2,0.754681
-162,2,0.754378
-160,2,0.754072
-158,2,0.753764
-156,2,0.753454
-154,2,0.753143
-152,2,0.752831
-150,2,0.752519
-148,2,0.752207
-146,2,0.751896
-144,2,0.751586
-142,2,0.751277
-140,2,0.75097
-138,2,0.750665
-136,2,0.750364
-134,2,0.750065
-132,2,0.749769
-130,2,0.749478
-128,2,0.74919
-126,2,0.748907
-124,2,0.748629
-122,2,0.748356
-120,2,0.748088
-118,2,0.747825
-116,2,0.747568
-114,2,0.747317
-112,2,0.747072
-110,2,0.746834
-108,2,0.746602
-106,2,0.746376
-104,2,0.746157
-102,2,0.745946
-100,2,0.745741
-98,2,0.745543
-96,2,0.745352
-94,2,0.745169
-92,2,0.744992
-90,2,0.744823
-88,2,0.744662
-86,2,0.744507
-84,2,0.744361
-82,2,0.744221
-80,2,0.744089
-78,2,0.743964
-76,2,0.743847
-74,2,0.743738
-72,2,0.743635
-70,2,0.74354
-68,2,0.743453
-66,2,0.743372
-64,2,0.7433
-62,2,0.743234
-60,2,0.743176
-58,2,0.743125
-56,2,0.743081
-54,2,0.743045
-52,2,0.743016
-50,2,0.742994
-48,2,0.742979
-46,2,0.742972
-44,2,0.742972
-42,2,0.742979
-40,2,0.742993
-38,2,0.743014
-36,2,0.743043
-34,2,0.743079
-32,2,0.743123
-30,2,0.743173
-28,2,0.743231
-26,2,0.743296
-24,2,0.743369
-22,2,0.743449
-20,2,0.743536
-18,2,0.74363
-16,2,0.743732
-14,2,0.743842
-12,2,0.743959
-10,2,0.744083
-8,2,0.744215
-6,2,0.744354
-4,2,0.7445
-2,2,0.744654
0,2,0.744816
2,2,0.744984
4,2,0.74516
6,2,0.745343
8,2,0.745534
10,2,0.745731
12,2,0.745936
14,2,0.746148
16,2,0.746366
18,2,0.746591
20,2,0.746823
22,2,0.747061
24,2,0.747306
26,2,0.747557
28,2,0.747813
30,2,0.748076
32,2,0.748344
34,2,0.748617
36,2,0.748895
38,2,0.749178
40,2,0.749465
42,2,0.749757
44,2,0.750052
46,2,0.75035
48,2,0.750652
50,2,0.750957
52,2,0.751264
54,2,0.751572
56,2,0.751883
58,2,0.752194
60,2,0.752506
62,2,0.752818
64,2,0.75313
66,2,0.753441
68,2,0.753751
70,2,0.754059
72,2,0.754365
74,2,0.754668
76,2,0.754968
78,2,0.755264
80,2,0.755556
82,2,0.755843
84,2,0.756125
86,2,0.756401
88,2,0.75667
90,2,0.756933
92,2,0.757188
94,2,0.757436
96,2,0.757675
98,2,0.757905
100,2,0.758127
102,2,0.758338
104,2,0.75854
106,2,0.758731
108,2,0.758911
110,2,0.75908
112,2,0.759237
114,2,0.759383
116,2,0.759516
118,2,0.759637
120,2,0.759745
122,2,0.75984
124,2,0.759922
126,2,0.75999
128,2,0.760045
130,2,0.760087
132,2,0.760115
134,2,0.760129
136,2,0.760129
138,2,0.760116
140,2,0.760088
142,2,0.760047
144,2,0.759993
146,2,0.759925
148,2,0.759843
150,2,0.759749
152,2,0.759641
154,2,0.759521
156,2,0.759388
158,2,0.759243
160,2,0.759087
162,2,0.758918
164,2,0.758738
166,2,0.758548
168,2,0.758347
170,2,0.758136
172,2,0.757915
174,2,0.757685
176,2,0.757446
178,2,0.757199
180,2,0.756944
-180,4,0.759473
-178,4,0.758855
-176,4,0.758225
-174,4,0.757583
-172,4,0.756932
-170,4,0.756272
-168,4,0.755605
-166,4,0.754932
-164,4,0.754255
-162,4,0.753576
-160,4,0.752895
-158,4,0.752214
-156,4,0.751534
-154,4,0.750858
-152,4,0.750184
-150,4,0.749516
-148,4,0.748855
-146,4,0.7482
-144,4,0.747554
-142,4,0.746917
-140,4,0.74629
-138,4,0.745675
-136,4,0.745071
-134,4,0.74448
-132,4,0.743902
-130,4,0.743338
-128,4,0.742789
-126,4,0.742254
-124,4,0.741735
-122,4,0.741232
-120,4,0.740745
-118,4,0.740274
-116,4,0.73982
-114,4,0.739382
-112,4,0.738961
-110,4,0.738556
-108,4,0.738169
-106,4,0.737798
-104,4,0.737443
-102,4,0.737105
-100,4,0.736783
-98,4,0.736477
-96,4,0.736187
-94,4,0.735912
-92,4,0.735652
-90,4,0.735407
-88,4,0.735176
-86,4,0.734959
-84,4,0.734756
-82,4,0.734566
-80,4,0.734389
-78,4,0.734225
-76,4,0.734072
-74,4,0.733932
-72,4,0.733802
-70,4,0.733684
-68,4,0.733576
-66,4,0.733478
-64,4,0.733391
-62,4,0.733313
-60,4,0.733244
-58,4,0.733185
-56,4,0.733134
-54,4,0.733092
-52,4,0.733059
-50,4,0.733034
-48,4,0.733017
-46,4,0.733008
-44,4,0.733008
-42,4,0.733016
-40,4,0.733032
-38,4,0.733057
-36,4,0.73309
-34,4,0.733131
-32,4,0.733181
-30,4,0.73324
-28,4,0.733308
-26,4,0.733386
-24,4,0.733473
-22,4,0.73357
-20,4,0.733677
-18,4,0.733795
-16,4,0.733924
-14,4,0.734064
-12,4,0.734216
-10,4,0.73438
-8,4,0.734556
-6,4,0.734745
-4,4,0.734948
-2,4,0.735164
0,4,0.735394
2,4,0.735639
4,4,0.735898
6,4,0.736172
8,4,0.736462
10,4,0.736767
12,4,0.737088
14,4,0.737426
16,4,0.73778
18,4,0.73815
20,4,0.738537
22,4,0.738941
24,4,0.739361
26,4,0.739798
28,4,0.740252
30,4,0.740722
32,4,0.741209
34,4,0.741712
36,4,0.74223
38,4,0.742764
40,4,0.743313
42,4,0.743876
44,4,0.744454
46,4,0.745044
48,4,0.745648
50,4,0.746263
52,4,0.746889
54,4,0.747526
56,4,0.748172
58,4,0.748826
60,4,0.749488
62,4,0.750156
64,4,0.750829
66,4,0.751506
68,4,0.752185
70,4,0.752866
72,4,0.753547
74,4,0.754227
76,4,0.754904
78,4,0.755577
80,4,0.756244
82,4,0.756905
84,4,0.757557
86,4,0.758199
88,4,0.75883
90,4,0.759448
92,4,0.760051
94,4,0.760639
96,4,0.76121
98,4,0.761762
100,4,0.762294
102,4,0.762805
104,4,0.763293
106,4,0.763757
108,4,0.764196
110,4,0.764609
112,4,0.764995
114,4,0.765352
116,4,0.76568
118,4,0.765978
120,4,0.766245
122,4,0.766481
124,4,0.766684
126,4,0.766854
128,4,0.766991
130,4,0.767094
132,4,0.767163
134,4,0.767198
136,4,0.767199
138,4,0.767165
140,4,0.767097
142,4,0.766996
144,4,0.76686
146,4,0.766691
148,4,0.76649
150,4,0.766255
152,4,0.76599
154,4,0.765693
156,4,0.765366
158,4,0.76501
160,4,0.764625
162,4,0.764213
164,4,0.763775
166,4,0.763312
168,4,0.762825
170,4,0.762315
172,4,0.761784
174,4,0.761232
176,4,0.760663
178,4,0.760075
180,4,0.759473
-180,6,0.759576
-178,6,0.758514
-176,6,0.757435
-174,6,0.756341
-172,6,0.755235
-170,6,0.754119
-168,6,0.752998
-166,6,0.751873
-164,6,0.750748
-162,6,0.749624
-160,6,0.748505
-158,6,0.747393
-156,6,0.746291
-154,6,0.7452
-152,6,0.744123
-150,6,0.743063
-148,6,0.742021
-146,6,0.740998
-144,6,0.739998
-142,6,0.739021
-140,6,0.738068
-138,6,0.737142
-136,6,0.736243
-134,6,0.735372
-132,6,0.734531
-130,6,0.73372
-128,6,0.73294
-126,6,0.732191
-124,6,0.731473
-122,6,0.730788
-120,6,0.730134
-118,6,0.729512
-116,6,0.728922
-114,6,0.728364
-112,6,0.727837
-110,6,0.727341
-108,6,0.726875
-106,6,0.726439
-104,6,0.726031
-102,6,0.725652
-100,6,0.725299
-98,6,0.724973
-96,6,0.724673
-94,6,0.724396
-92,6,0.724143
-90,6,0.723911
-88,6,0.723701
-86,6,0.72351
-84,6,0.723338
-82,6,0.723183
-80,6,0.723045
-78,6,0.722921
-76,6,0.722811
-74,6,0.722715
-72,6,0.72263
-70,6,0.722556
-68,6,0.722491
-66,6,0.722436
-64,6,0.722388
-62,6,0.722348
-60,6,0.722314
-58,6,0.722285
-56,6,0.722262
-54,6,0.722244
-52,6,0.722229
-50,6,0.722219
-48,6,0.722212
-46,6,0.722208
-44,6,0.722208
-42,6,0.722211
-40,6,0.722218
-38,6,0.722228
-36,6,0.722241
-34,6,0.722259
-32,6,0.722282
-30,6,0.72231
-28,6,0.722343
-26,6,0.722383
-24,6,0.72243
-22,6,0.722485
-20,6,0.722549
-18,6,0.722622
-16,6,0.722706
-14,6,0.722802
-12,6,0.722911
-10,6,0.723034
-8,6,0.723171
-6,6,0.723325
-4,6,0.723497
-2,6,0.723687
0,6,0.723896
2,6,0.724126
4,6,0.724379
6,6,0.724654
8,6,0.724954
10,6,0.725279
12,6,0.72563
14,6,0.726008
16,6,0.726414
18,6,0.72685
20,6,0.727314
22,6,0.727809
24,6,0.728335
26,6,0.728892
28,6,0.729481
30,6,0.730101
32,6,0.730754
34,6,0.731438
36,6,0.732155
38,6,0.732903
40,6,0.733682
42,6,0.734492
44,6,0.735332
46,6,0.736202
48,6,0.7371
50,6,0.738025
52,6,0.738977
54,6,0.739953
56,6,0.740953
58,6,0.741975
60,6,0.743017
62,6,0.744077
64,6,0.745153
66,6,0.746243
68,6,0.747346
70,6,0.748458
72,6,0.749577
74,6,0.7507
76,6,0.751826
78,6,0.752951
80,6,0.754073
82,6,0.755189
84,6,0.756295
86,6,0.75739
88,6,0.75847
90,6,0.759533
92,6,0.760575
94,6,0.761593
96,6,0.762585
98,6,0.763548
100,6,0.764479
102,6,0.765375
104,6,0.766234
106,6,0.767053
108,6,0.76783
110,6,0.768562
112,6,0.769247
114,6,0.769882
116,6,0.770467
118,6,0.770999
120,6,0.771476
122,6,0.771897
124,6,0.772261
126,6,0.772566
128,6,0.772811
130,6,0.772996
132,6,0.773121
134,6,0.773183
136,6,0.773185
138,6,0.773124
140,6,0.773002
142,6,0.77282
144,6,0.772577
146,6,0.772274
148,6,0.771913
150,6,0.771494
152,6,0.771019
154,6,0.770489
156,6,0.769906
158,6,0.769273
160,6,0.76859
162,6,0.76786
164,6,0.767085
166,6,0.766268
168,6,0.76541
170,6,0.764516
172,6,0.763586
174,6,0.762624
176,6,0.761634
178,6,0.760616
180,6,0.759576
-180,8,0.75724
-178,8,0.755651
-176,8,0.75404
-174,8,0.752413
-172,8,0.750774
-170,8,0.749129
-168,8,0.747482
-166,8,0.745836
-164,8,0.744198
-162,8,0.74257
-160,8,0.740958
-158,8,0.739365
-156,8,0.737794
-154,8,0.73625
-152,8,0.734736
-150,8,0.733254
-148,8,0.731809
-146,8,0.730402
