Phi[deg],Theta[deg],RealizedGainTotal
-180,0,4.0598e-06
-178,0,4.0598e-06
-176,0,4.0598e-06
-174,0,4.0598e-06
-172,0,4.0598e-06
-170,0,4.0598e-06
-168,0,4.0598e-06
-166,0,4.0598e-06
-164,0,4.0598e-06
-162,0,4.0598e-06
-160,0,4.0598e-06
-158,0,4.0598e-06
-156,0,4.0598e-06
-154,0,4.0598e-06
-152,0,4.0598e-06
-150,0,4.0598e-06
-148,0,4.0598e-06
-146,0,4.0598e-06
-144,0,4.0598e-06
-142,0,4.0598e-06
-140,0,4.0598e-06
-138,0,4.0598e-06
-136,0,4.0598e-06
-134,0,4.0598e-06
-132,0,4.0598e-06
-130,0,4.0598e-06
-128,0,4.0598e-06
-126,0,4.0598e-06
-124,0,4.0598e-06
-122,0,4.0598e-06
-120,0,4.0598e-06
-118,0,4.0598e-06
-116,0,4.0598e-06
-114,0,4.0598e-06
-112,0,4.0598e-06
-110,0,4.0598e-06
-108,0,4.0598e-06
-106,0,4.0598e-06
-104,0,4.0598e-06
-102,0,4.0598e-06
-100,0,4.0598e-06
-98,0,4.0598e-06
-96,0,4.0598e-06
-94,0,4.0598e-06
-92,0,4.0598e-06
-90,0,4.0598e-06
-88,0,4.0598e-06
-86,0,4.0598e-06
-84,0,4.0598e-06
-82,0,4.0598e-06
-80,0,4.0598e-06
-78,0,4.0598e-06
-76,0,4.0598e-06
-74,0,4.0598e-06
-72,0,4.0598e-06
-70,0,4.0598e-06
-68,0,4.0598e-06
-66,0,4.0598e-06
-64,0,4.0598e-06
-62,0,4.0598e-06
-60,0,4.0598e-06
-58,0,4.0598e-06
-56,0,4.0598e-06
-54,0,4.0598e-06
-52,0,4.0598e-06
-50,0,4.0598e-06
-48,0,4.0598e-06
-46,0,4.0598e-06
-44,0,4.0598e-06
-42,0,4.0598e-06
-40,0,4.0598e-06
-38,0,4.0598e-06
-36,0,4.0598e-06
-34,0,4.0598e-06
-32,0,4.0598e-06
-30,0,4.0598e-06
-28,0,4.0598e-06
-26,0,4.0598e-06
-24,0,4.0598e-06
-22,0,4.0598e-06
-20,0,4.0598e-06
-18,0,4.0598e-06
-16,0,4.0598e-06
-14,0,4.0598e-06
-12,0,4.0598e-06
-10,0,4.0598e-06
-8,0,4.0598e-06
-6,0,4.0598e-06
-4,0,4.0598e-06
-2,0,4.0598e-06
0,0,4.0598e-06
2,0,4.0598e-06
4,0,4.0598e-06
6,0,4.0598e-06
8,0,4.0598e-06
10,0,4.0598e-06
12,0,4.0598e-06
14,0,4.0598e-06
16,0,4.0598e-06
18,0,4.0598e-06
20,0,4.0598e-06
22,0,4.0598e-06
24,0,4.0598e-06
26,0,4.0598e-06
28,0,4.0598e-06
30,0,4.0598e-06
32,0,4.0598e-06
34,0,4.0598e-06
36,0,4.0598e-06
38,0,4.0598e-06
40,0,4.0598e-06
42,0,4.0598e-06
44,0,4.0598e-06
46,0,4.0598e-06
48,0,4.0598e-06
50,0,4.0598e-06
52,0,4.0598e-06
54,0,4.0598e-06
56,0,4.0598e-06
58,0,4.0598e-06
60,0,4.0598e-06
62,0,4.0598e-06
64,0,4.0598e-06
66,0,4.0598e-06
68,0,4.0598e-06
70,0,4.0598e-06
72,0,4.0598e-06
74,0,4.0598e-06
76,0,4.0598e-06
78,0,4.0598e-06
80,0,4.0598e-06
82,0,4.0598e-06
84,0,4.0598e-06
86,0,4.0598e-06
88,0,4.0598e-06
90,0,4.0598e-06
92,0,4.0598e-06
94,0,4.0598e-06
96,0,4.0598e-06
98,0,4.0598e-06
100,0,4.0598e-06
102,0,4.0598e-06
104,0,4.0598e-06
106,0,4.0598e-06
108,0,4.0598e-06
110,0,4.0598e-06
112,0,4.0598e-06
114,0,4.0598e-06
116,0,4.0598e-06
118,0,4.0598e-06
120,0,4.0598e-06
122,0,4.0598e-06
124,0,4.0598e-06
126,0,4.0598e-06
128,0,4.0598e-06
130,0,4.0598e-06
132,0,4.0598e-06
134,0,4.0598e-06
136,0,4.0598e-06
138,0,4.0598e-06
140,0,4.0598e-06
142,0,4.0598e-06
144,0,4.0598e-06
146,0,4.0598e-06
148,0,4.0598e-06
150,0,4.0598e-06
152,0,4.0598e-06
154,0,4.0598e-06
156,0,4.0598e-06
158,0,4.0598e-06
160,0,4.0598e-06
162,0,4.0598e-06
164,0,4.0598e-06
166,0,4.0598e-06
168,0,4.0598e-06
170,0,4.0598e-06
172,0,4.0598e-06
174,0,4.0598e-06
176,0,4.0598e-06
178,0,4.0598e-06
180,0,4.0598e-06
-180,2,0.000406978
-178,2,0.000409664
-176,2,0.000412775
-174,2,0.000416305
-172,2,0.000420245
-170,2,0.000424585
-168,2,0.000429313
-166,2,0.000434415
-164,2,0.000439873
-162,2,0.00044567
-160,2,0.000451785
-158,2,0.000458198
-156,2,0.000464886
-154,2,0.000471822
-152,2,0.000478982
-150,2,0.000486338
-148,2,0.000493862
-146,2,0.000501524
-144,2,0.000509294
-142,2,0.00051714
-140,2,0.000525032
-138,2,0.000532936
-136,2,0.000540822
-134,2,0.000548656
-132,2,0.000556405
-130,2,0.000564038
-128,2,0.000571522
-126,2,0.000578826
-124,2,0.000585919
-122,2,0.000592771
-120,2,0.000599352
-118,2,0.000605634
-116,2,0.00061159
-114,2,0.000617195
-112,2,0.000622423
-110,2,0.000627252
-108,2,0.000631661
-106,2,0.00063563
-104,2,0.000639142
-102,2,0.000642181
-100,2,0.000644733
-98,2,0.000646786
-96,2,0.000648331
-94,2,0.000649361
-92,2,0.000649869
-90,2,0.000649854
-88,2,0.000649315
-86,2,0.000648252
-84,2,0.00064667
-82,2,0.000644574
-80,2,0.000641973
-78,2,0.000638877
-76,2,0.000635298
-74,2,0.000631251
-72,2,0.000626751
-70,2,0.000621818
-68,2,0.000616471
-66,2,0.000610733
-64,2,0.000604626
-62,2,0.000598176
-60,2,0.000591409
-58,2,0.000584353
-56,2,0.000577037
-54,2,0.00056949
-52,2,0.000561744
-50,2,0.000553829
-48,2,0.000545778
-46,2,0.000537624
-44,2,0.000529399
-42,2,0.000521136
-40,2,0.000512868
-38,2,0.000504628
-36,2,0.000496449
-34,2,0.000488362
-32,2,0.000480399
-30,2,0.00047259
-28,2,0.000464966
-26,2,0.000457556
-24,2,0.000450386
-22,2,0.000443483
-20,2,0.000436872
-18,2,0.000430576
-16,2,0.000424618
-14,2,0.000419018
-12,2,0.000413793
-10,2,0.00040896
-8,2,0.000404534
-6,2,0.000400527
-4,2,0.000396949
-2,2,0.00039381
0,2,0.000391114
2,2,0.000388868
4,2,0.000387071
6,2,0.000385724
8,2,0.000384825
10,2,0.000384369
12,2,0.00038435
14,2,0.000384759
16,2,0.000385585
18,2,0.000386817
20,2,0.000388439
22,2,0.000390435
24,2,0.000392789
26,2,0.000395479
28,2,0.000398487
30,2,0.000401788
32,2,0.00040536
34,2,0.000409178
36,2,0.000413217
38,2,0.00041745
40,2,0.000421849
42,2,0.000426388
44,2,0.000431036
46,2,0.000435768
48,2,0.000440552
50,2,0.000445361
52,2,0.000450166
54,2,0.000454939
56,2,0.000459652
58,2,0.000464277
60,2,0.000468788
62,2,0.000473159
64,2,0.000477366
66,2,0.000481385
68,2,0.000485193
70,2,0.000488769
72,2,0.000492093
74,2,0.000495148
76,2,0.000497916
78,2,0.000500384
80,2,0.000502537
82,2,0.000504365
84,2,0.000505858
86,2,0.000507009
88,2,0.000507812
90,2,0.000508265
92,2,0.000508366
94,2,0.000508115
96,2,0.000507515
98,2,0.000506571
100,2,0.00050529
102,2,0.00050368
104,2,0.000501752
106,2,0.000499518
108,2,0.000496993
110,2,0.000494191
112,2,0.000491132
114,2,0.000487834
116,2,0.000484317
118,2,0.000480603
120,2,0.000476715
122,2,0.000472678
124,2,0.000468517
126,2,0.000464258
128,2,0.000459927
130,2,0.000455552
132,2,0.000451161
134,2,0.000446781
136,2,0.000442442
138,2,0.00043817
140,2,0.000433995
142,2,0.000429944
144,2,0.000426045
146,2,0.000422324
148,2,0.000418807
150,2,0.00041552
152,2,0.000412487
154,2,0.000409732
156,2,0.000407275
158,2,0.000405138
160,2,0.000403341
162,2,0.000401899
164,2,0.00040083
166,2,0.000400147
168,2,0.000399863
170,2,0.000399989
172,2,0.000400532
174,2,0.000401499
176,2,0.000402894
178,2,0.000404721
180,2,0.000406978
-180,4,0.0015924
-178,4,0.00159819
-176,4,0.00160569
-174,4,0.00161488
-172,4,0.00162574
-170,4,0.00163822
-168,4,0.0016523
-166,4,0.0016679
-164,4,0.00168498
-162,4,0.00170348
-160,4,0.0017233
-158,4,0.00174438
-156,4,0.00176663
-154,4,0.00178996
-152,4,0.00181426
-150,4,0.00183943
-148,4,0.00186537
-146,4,0.00189196
-144,4,0.00191909
-142,4,0.00194664
-140,4,0.00197448
-138,4,0.0020025
-136,4,0.00203057
-134,4,0.00205856
-132,4,0.00208635
-130,4,0.00211382
-128,4,0.00214084
-126,4,0.00216729
-124,4,0.00219306
-122,4,0.00221801
-120,4,0.00224205
-118,4,0.00226505
-116,4,0.00228693
-114,4,0.00230757
-112,4,0.00232688
-110,4,0.00234477
-108,4,0.00236117
-106,4,0.00237599
-104,4,0.00238916
-102,4,0.00240064
-100,4,0.00241035
-98,4,0.00241826
-96,4,0.00242433
-94,4,0.00242852
-92,4,0.00243083
-90,4,0.00243123
-88,4,0.00242972
-86,4,0.00242631
-84,4,0.00242101
-82,4,0.00241384
-80,4,0.00240484
-78,4,0.00239404
-76,4,0.00238149
-74,4,0.00236724
-72,4,0.00235136
-70,4,0.00233392
-68,4,0.002315
-66,4,0.00229467
-64,4,0.00227302
-62,4,0.00225017
-60,4,0.00222619
-58,4,0.00220121
-56,4,0.00217533
-54,4,0.00214866
-52,4,0.00212133
-50,4,0.00209345
-48,4,0.00206515
-46,4,0.00203655
-44,4,0.00200778
-42,4,0.00197896
-40,4,0.00195022
-38,4,0.00192168
-36,4,0.00189348
-34,4,0.00186572
-32,4,0.00183853
-30,4,0.00181202
-28,4,0.00178632
-26,4,0.00176152
-24,4,0.00173773
-22,4,0.00171506
-20,4,0.00169358
-18,4,0.0016734
-16,4,0.00165459
-14,4,0.00163723
-12,4,0.00162138
-10,4,0.0016071
-8,4,0.00159444
-6,4,0.00158345
-4,4,0.00157417
-2,4,0.00156661
0,4,0.00156081
2,4,0.00155676
4,4,0.00155448
6,4,0.00155395
8,4,0.00155516
10,4,0.00155808
12,4,0.00156269
14,4,0.00156895
16,4,0.0015768
18,4,0.00158619
20,4,0.00159706
22,4,0.00160934
24,4,0.00162295
26,4,0.00163781
28,4,0.00165384
30,4,0.00167093
32,4,0.001689
34,4,0.00170793
36,4,0.00172763
38,4,0.00174798
40,4,0.00176887
42,4,0.00179018
44,4,0.00181181
46,4,0.00183363
48,4,0.00185552
50,4,0.00187736
52,4,0.00189905
54,4,0.00192047
56,4,0.00194149
58,4,0.00196202
60,4,0.00198194
62,4,0.00200115
64,4,0.00201954
66,4,0.00203703
68,4,0.00205352
70,4,0.00206892
72,4,0.00208316
74,4,0.00209617
76,4,0.00210787
78,4,0.00211821
80,4,0.00212713
82,4,0.0021346
84,4,0.00214056
86,4,0.00214501
88,4,0.0021479
90,4,0.00214923
92,4,0.002149
94,4,0.00214721
96,4,0.00214387
98,4,0.002139
100,4,0.00213262
102,4,0.00212478
104,4,0.00211552
106,4,0.00210488
108,4,0.00209293
110,4,0.00207973
112,4,0.00206535
114,4,0.00204988
116,4,0.00203339
118,4,0.00201598
120,4,0.00199774
122,4,0.00197876
124,4,0.00195916
126,4,0.00193904
128,4,0.0019185
130,4,0.00189767
132,4,0.00187665
134,4,0.00185557
136,4,0.00183453
138,4,0.00181365
140,4,0.00179306
142,4,0.00177287
144,4,0.00175318
146,4,0.00173411
148,4,0.00171578
150,4,0.00169828
152,4,0.00168172
154,4,0.00166619
156,4,0.0016518
158,4,0.00163862
160,4,0.00162673
162,4,0.00161622
164,4,0.00160715
166,4,0.00159959
168,4,0.00159359
170,4,0.00158919
172,4,0.00158644
174,4,0.00158536
176,4,0.00158599
178,4,0.00158834
180,4,0.0015924
-180,6,0.00353839
-178,6,0.00354766
-176,6,0.00356075
-174,6,0.00357761
-172,6,0.0035982
-170,6,0.00362243
-168,6,0.00365022
-166,6,0.00368145
-164,6,0.00371601
-162,6,0.00375373
-160,6,0.00379447
-158,6,0.00383804
-156,6,0.00388426
-154,6,0.00393293
-152,6,0.00398383
-150,6,0.00403673
-148,6,0.0040914
-146,6,0.00414759
-144,6,0.00420505
-142,6,0.00426351
