Phi[deg],Theta[deg],RealizedGainTotal
-180,0,1.42378
-178,0,1.42378
-176,0,1.42378
-174,0,1.42378
-172,0,1.42378
-170,0,1.42378
-168,0,1.42378
-166,0,1.42378
-164,0,1.42378
-162,0,1.42378
-160,0,1.42378
-158,0,1.42378
-156,0,1.42378
-154,0,1.42378
-152,0,1.42378
-150,0,1.42378
-148,0,1.42378
-146,0,1.42378
-144,0,1.42378
-142,0,1.42378
-140,0,1.42378
-138,0,1.42378
-136,0,1.42378
-134,0,1.42378
-132,0,1.42378
-130,0,1.42378
-128,0,1.42378
-126,0,1.42378
-124,0,1.42378
-122,0,1.42378
-120,0,1.42378
-118,0,1.42378
-116,0,1.42378
-114,0,1.42378
-112,0,1.42378
-110,0,1.42378
-108,0,1.42378
-106,0,1.42378
-104,0,1.42378
-102,0,1.42378
-100,0,1.42378
-98,0,1.42378
-96,0,1.42378
-94,0,1.42378
-92,0,1.42378
-90,0,1.42378
-88,0,1.42378
-86,0,1.42378
-84,0,1.42378
-82,0,1.42378
-80,0,1.42378
-78,0,1.42378
-76,0,1.42378
-74,0,1.42378
-72,0,1.42378
-70,0,1.42378
-68,0,1.42378
-66,0,1.42378
-64,0,1.42378
-62,0,1.42378
-60,0,1.42378
-58,0,1.42378
-56,0,1.42378
-54,0,1.42378
-52,0,1.42378
-50,0,1.42378
-48,0,1.42378
-46,0,1.42378
-44,0,1.42378
-42,0,1.42378
-40,0,1.42378
-38,0,1.42378
-36,0,1.42378
-34,0,1.42378
-32,0,1.42378
-30,0,1.42378
-28,0,1.42378
-26,0,1.42378
-24,0,1.42378
-22,0,1.42378
-20,0,1.42378
-18,0,1.42378
-16,0,1.42378
-14,0,1.42378
-12,0,1.42378
-10,0,1.42378
-8,0,1.42378
-6,0,1.42378
-4,0,1.42378
-2,0,1.42378
0,0,1.42378
2,0,1.42378
4,0,1.42378
6,0,1.42378
8,0,1.42378
10,0,1.42378
12,0,1.42378
14,0,1.42378
16,0,1.42378
18,0,1.42378
20,0,1.42378
22,0,1.42378
24,0,1.42378
26,0,1.42378
28,0,1.42378
30,0,1.42378
32,0,1.42378
34,0,1.42378
36,0,1.42378
38,0,1.42378
40,0,1.42378
42,0,1.42378
44,0,1.42378
46,0,1.42378
48,0,1.42378
50,0,1.42378
52,0,1.42378
54,0,1.42378
56,0,1.42378
58,0,1.42378
60,0,1.42378
62,0,1.42378
64,0,1.42378
66,0,1.42378
68,0,1.42378
70,0,1.42378
72,0,1.42378
74,0,1.42378
76,0,1.42378
78,0,1.42378
80,0,1.42378
82,0,1.42378
84,0,1.42378
86,0,1.42378
88,0,1.42378
90,0,1.42378
92,0,1.42378
94,0,1.42378
96,0,1.42378
98,0,1.42378
100,0,1.42378
102,0,1.42378
104,0,1.42378
106,0,1.42378
108,0,1.42378
110,0,1.42378
112,0,1.42378
114,0,1.42378
116,0,1.42378
118,0,1.42378
120,0,1.42378
122,0,1.42378
124,0,1.42378
126,0,1.42378
128,0,1.42378
130,0,1.42378
132,0,1.42378
134,0,1.42378
136,0,1.42378
138,0,1.42378
140,0,1.42378
142,0,1.42378
144,0,1.42378
146,0,1.42378
148,0,1.42378
150,0,1.42378
152,0,1.42378
154,0,1.42378
156,0,1.42378
158,0,1.42378
160,0,1.42378
162,0,1.42378
164,0,1.42378
166,0,1.42378
168,0,1.42378
170,0,1.42378
172,0,1.42378
174,0,1.42378
176,0,1.42378
178,0,1.42378
180,0,1.42378
-180,2,1.42093
-178,2,1.42092
-176,2,1.42089
-174,2,1.42084
-172,2,1.42076
-170,2,1.42066
-168,2,1.42054
-166,2,1.4204
-164,2,1.42024
-162,2,1.42006
-160,2,1.41986
-158,2,1.41965
-156,2,1.41942
-154,2,1.41917
-152,2,1.41891
-150,2,1.41864
-148,2,1.41835
-146,2,1.41806
-144,2,1.41776
-142,2,1.41745
-140,2,1.41713
-138,2,1.41681
-136,2,1.41649
-134,2,1.41617
-132,2,1.41585
-130,2,1.41553
-128,2,1.41521
-126,2,1.41491
-124,2,1.4146
-122,2,1.41431
-120,2,1.41402
-118,2,1.41375
-116,2,1.41349
-114,2,1.41324
-112,2,1.41301
-110,2,1.4128
-108,2,1.4126
-106,2,1.41242
-104,2,1.41226
-102,2,1.41212
-100,2,1.41199
-98,2,1.4119
-96,2,1.41182
-94,2,1.41176
-92,2,1.41173
-90,2,1.41172
-88,2,1.41173
-86,2,1.41176
-84,2,1.41182
-82,2,1.4119
-80,2,1.41199
-78,2,1.41212
-76,2,1.41226
-74,2,1.41242
-72,2,1.4126
-70,2,1.4128
-68,2,1.41301
-66,2,1.41324
-64,2,1.41349
-62,2,1.41375
-60,2,1.41402
-58,2,1.41431
-56,2,1.4146
-54,2,1.41491
-52,2,1.41522
-50,2,1.41553
-48,2,1.41585
-46,2,1.41617
-44,2,1.41649
-42,2,1.41681
-40,2,1.41713
-38,2,1.41745
-36,2,1.41776
-34,2,1.41806
-32,2,1.41835
-30,2,1.41864
-28,2,1.41891
-26,2,1.41917
-24,2,1.41942
-22,2,1.41965
-20,2,1.41986
-18,2,1.42006
-16,2,1.42024
-14,2,1.4204
-12,2,1.42054
-10,2,1.42066
-8,2,1.42076
-6,2,1.42084
-4,2,1.42089
-2,2,1.42093
0,2,1.42094
2,2,1.42092
4,2,1.42089
6,2,1.42083
8,2,1.42075
10,2,1.42065
12,2,1.42053
14,2,1.42039
16,2,1.42022
18,2,1.42004
20,2,1.41984
22,2,1.41963
24,2,1.41939
26,2,1.41914
28,2,1.41888
30,2,1.41861
32,2,1.41832
34,2,1.41802
36,2,1.41772
38,2,1.41741
40,2,1.41709
42,2,1.41677
44,2,1.41645
46,2,1.41612
48,2,1.4158
50,2,1.41548
52,2,1.41517
54,2,1.41485
56,2,1.41455
58,2,1.41425
60,2,1.41397
62,2,1.41369
64,2,1.41343
66,2,1.41319
68,2,1.41295
70,2,1.41274
72,2,1.41254
74,2,1.41236
76,2,1.41219
78,2,1.41205
80,2,1.41193
82,2,1.41183
84,2,1.41175
86,2,1.4117
88,2,1.41166
90,2,1.41165
92,2,1.41166
94,2,1.4117
96,2,1.41175
98,2,1.41183
100,2,1.41193
102,2,1.41205
104,2,1.41219
106,2,1.41236
108,2,1.41254
110,2,1.41274
112,2,1.41295
114,2,1.41318
116,2,1.41343
118,2,1.41369
120,2,1.41397
122,2,1.41425
124,2,1.41455
126,2,1.41485
128,2,1.41516
130,2,1.41548
