Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.314701
-178,0,0.314701
-176,0,0.314701
-174,0,0.314701
-172,0,0.314701
-170,0,0.314701
-168,0,0.314701
-166,0,0.314701
-164,0,0.314701
-162,0,0.314701
-160,0,0.314701
-158,0,0.314701
-156,0,0.314701
-154,0,0.314701
-152,0,0.314701
-150,0,0.314701
-148,0,0.314701
-146,0,0.314701
-144,0,0.314701
-142,0,0.314701
-140,0,0.314701
-138,0,0.314701
-136,0,0.314701
-134,0,0.314701
-132,0,0.314701
-130,0,0.314701
-128,0,0.314701
-126,0,0.314701
-124,0,0.314701
-122,0,0.314701
-120,0,0.314701
-118,0,0.314701
-116,0,0.314701
-114,0,0.314701
-112,0,0.314701
-110,0,0.314701
-108,0,0.314701
-106,0,0.314701
-104,0,0.314701
-102,0,0.314701
-100,0,0.314701
-98,0,0.314701
-96,0,0.314701
-94,0,0.314701
-92,0,0.314701
-90,0,0.314701
-88,0,0.314701
-86,0,0.314701
-84,0,0.314701
-82,0,0.314701
-80,0,0.314701
-78,0,0.314701
-76,0,0.314701
-74,0,0.314701
-72,0,0.314701
-70,0,0.314701
-68,0,0.314701
-66,0,0.314701
-64,0,0.314701
-62,0,0.314701
-60,0,0.314701
-58,0,0.314701
-56,0,0.314701
-54,0,0.314701
-52,0,0.314701
-50,0,0.314701
-48,0,0.314701
-46,0,0.314701
-44,0,0.314701
-42,0,0.314701
-40,0,0.314701
-38,0,0.314701
-36,0,0.314701
-34,0,0.314701
-32,0,0.314701
-30,0,0.314701
-28,0,0.314701
-26,0,0.314701
-24,0,0.314701
-22,0,0.314701
-20,0,0.314701
-18,0,0.314701
-16,0,0.314701
-14,0,0.314701
-12,0,0.314701
-10,0,0.314701
-8,0,0.314701
-6,0,0.314701
-4,0,0.314701
-2,0,0.314701
0,0,0.314701
2,0,0.314701
4,0,0.314701
6,0,0.314701
8,0,0.314701
10,0,0.314701
12,0,0.314701
14,0,0.314701
16,0,0.314701
18,0,0.314701
20,0,0.314701
22,0,0.314701
24,0,0.314701
26,0,0.314701
28,0,0.314701
30,0,0.314701
32,0,0.314701
34,0,0.314701
36,0,0.314701
38,0,0.314701
40,0,0.314701
42,0,0.314701
44,0,0.314701
46,0,0.314701
48,0,0.314701
50,0,0.314701
52,0,0.314701
54,0,0.314701
56,0,0.314701
58,0,0.314701
60,0,0.314701
62,0,0.314701
64,0,0.314701
66,0,0.314701
68,0,0.314701
70,0,0.314701
72,0,0.314701
74,0,0.314701
76,0,0.314701
78,0,0.314701
80,0,0.314701
82,0,0.314701
84,0,0.314701
86,0,0.314701
88,0,0.314701
90,0,0.314701
92,0,0.314701
94,0,0.314701
96,0,0.314701
98,0,0.314701
100,0,0.314701
102,0,0.314701
104,0,0.314701
106,0,0.314701
108,0,0.314701
110,0,0.314701
112,0,0.314701
114,0,0.314701
116,0,0.314701
118,0,0.314701
120,0,0.314701
122,0,0.314701
124,0,0.314701
126,0,0.314701
128,0,0.314701
130,0,0.314701
132,0,0.314701
134,0,0.314701
136,0,0.314701
138,0,0.314701
140,0,0.314701
142,0,0.314701
144,0,0.314701
146,0,0.314701
148,0,0.314701
150,0,0.314701
152,0,0.314701
154,0,0.314701
156,0,0.314701
158,0,0.314701
160,0,0.314701
162,0,0.314701
164,0,0.314701
166,0,0.314701
168,0,0.314701
170,0,0.314701
172,0,0.314701
174,0,0.314701
