Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.743193
-178,0,0.743193
-176,0,0.743193
-174,0,0.743193
-172,0,0.743193
-170,0,0.743193
-168,0,0.743193
-166,0,0.743193
-164,0,0.743193
-162,0,0.743193
-160,0,0.743193
-158,0,0.743193
-156,0,0.743193
-154,0,0.743193
-152,0,0.743193
-150,0,0.743193
-148,0,0.743193
-146,0,0.743193
-144,0,0.743193
-142,0,0.743193
-140,0,0.743193
-138,0,0.743193
-136,0,0.743193
-134,0,0.743193
-132,0,0.743193
-130,0,0.743193
-128,0,0.743193
-126,0,0.743193
-124,0,0.743193
-122,0,0.743193
-120,0,0.743193
-118,0,0.743193
-116,0,0.743193
-114,0,0.743193
-112,0,0.743193
-110,0,0.743193
-108,0,0.743193
-106,0,0.743193
-104,0,0.743193
-102,0,0.743193
-100,0,0.743193
-98,0,0.743193
-96,0,0.743193
-94,0,0.743193
-92,0,0.743193
-90,0,0.743193
-88,0,0.743193
-86,0,0.743193
-84,0,0.743193
-82,0,0.743193
-80,0,0.743193
-78,0,0.743193
-76,0,0.743193
-74,0,0.743193
-72,0,0.743193
-70,0,0.743193
-68,0,0.743193
-66,0,0.743193
-64,0,0.743193
-62,0,0.743193
-60,0,0.743193
-58,0,0.743193
-56,0,0.743193
-54,0,0.743193
-52,0,0.743193
-50,0,0.743193
-48,0,0.743193
-46,0,0.743193
-44,0,0.743193
-42,0,0.743193
-40,0,0.743193
-38,0,0.743193
-36,0,0.743193
-34,0,0.743193
-32,0,0.743193
-30,0,0.743193
-28,0,0.743193
-26,0,0.743193
-24,0,0.743193
-22,0,0.743193
-20,0,0.743193
-18,0,0.743193
-16,0,0.743193
-14,0,0.743193
-12,0,0.743193
-10,0,0.743193
-8,0,0.743193
-6,0,0.743193
-4,0,0.743193
-2,0,0.743193
0,0,0.743193
2,0,0.743193
4,0,0.743193
6,0,0.743193
8,0,0.743193
10,0,0.743193
12,0,0.743193
14,0,0.743193
16,0,0.743193
18,0,0.743193
20,0,0.743193
22,0,0.743193
24,0,0.743193
26,0,0.743193
28,0,0.743193
30,0,0.743193
32,0,0.743193
34,0,0.743193
36,0,0.743193
38,0,0.743193
40,0,0.743193
42,0,0.743193
44,0,0.743193
46,0,0.743193
48,0,0.743193
50,0,0.743193
52,0,0.743193
54,0,0.743193
56,0,0.743193
58,0,0.743193
60,0,0.743193
62,0,0.743193
64,0,0.743193
66,0,0.743193
68,0,0.743193
70,0,0.743193
72,0,0.743193
74,0,0.743193
76,0,0.743193
78,0,0.743193
80,0,0.743193
82,0,0.743193
84,0,0.743193
86,0,0.743193
88,0,0.743193
90,0,0.743193
92,0,0.743193
94,0,0.743193
96,0,0.743193
98,0,0.743193
100,0,0.743193
102,0,0.743193
104,0,0.743193
106,0,0.743193
108,0,0.743193
110,0,0.743193
112,0,0.743193
114,0,0.743193
116,0,0.743193
118,0,0.743193
120,0,0.743193
122,0,0.743193
124,0,0.743193
126,0,0.743193
128,0,0.743193
130,0,0.743193
132,0,0.743193
134,0,0.743193
136,0,0.743193
138,0,0.743193
140,0,0.743193
142,0,0.743193
144,0,0.743193
146,0,0.743193
148,0,0.743193
150,0,0.743193
152,0,0.743193
154,0,0.743193
156,0,0.743193
158,0,0.743193
160,0,0.743193
162,0,0.743193
164,0,0.743193
166,0,0.743193
168,0,0.743193
170,0,0.743193
172,0,0.743193
174,0,0.743193
176,0,0.743193
178,0,0.743193
180,0,0.743193
-180,2,0.739106
-178,2,0.738922
-176,2,0.738738
-174,2,0.738554
-172,2,0.738371
-170,2,0.73819
-168,2,0.738012
-166,2,0.737837
-164,2,0.737666
-162,2,0.7375
-160,2,0.737339
-158,2,0.737185
-156,2,0.737037
-154,2,0.736896
-152,2,0.736763
-150,2,0.736639
-148,2,0.736523
-146,2,0.736416
-144,2,0.736319
-142,2,0.736231
-140,2,0.736154
-138,2,0.736087
-136,2,0.73603
-134,2,0.735984
-132,2,0.735948
-130,2,0.735924
-128,2,0.73591
-126,2,0.735906
-124,2,0.735913
-122,2,0.73593
-120,2,0.735958
-118,2,0.735995
-116,2,0.736041
-114,2,0.736096
-112,2,0.73616
-110,2,0.736232
-108,2,0.736312
-106,2,0.736399
-104,2,0.736492
-102,2,0.736591
-100,2,0.736696
-98,2,0.736805
-96,2,0.736918
-94,2,0.737035
-92,2,0.737154
-90,2,0.737276
-88,2,0.737398
-86,2,0.737521
-84,2,0.737644
-82,2,0.737765
-80,2,0.737886
-78,2,0.738003
-76,2,0.738118
-74,2,0.738229
-72,2,0.738336
-70,2,0.738438
-68,2,0.738535
-66,2,0.738625
-64,2,0.738709
-62,2,0.738786
-60,2,0.738856
-58,2,0.738918
-56,2,0.738971
-54,2,0.739016
-52,2,0.739053
-50,2,0.73908
-48,2,0.739098
-46,2,0.739107
-44,2,0.739107
-42,2,0.739098
-40,2,0.739079
-38,2,0.739051
-36,2,0.739015
-34,2,0.738969
-32,2,0.738916
-30,2,0.738854
-28,2,0.738784
-26,2,0.738707
-24,2,0.738622
-22,2,0.738531
-20,2,0.738435
-18,2,0.738332
-16,2,0.738225
-14,2,0.738114
-12,2,0.737999
-10,2,0.737881
-8,2,0.73776
-6,2,0.737638
-4,2,0.737515
-2,2,0.737392
0,2,0.73727
2,2,0.737148
4,2,0.737029
6,2,0.736912
8,2,0.736799
10,2,0.736689
12,2,0.736584
14,2,0.736485
16,2,0.736392
18,2,0.736305
20,2,0.736225
22,2,0.736153
24,2,0.736089
26,2,0.736034
28,2,0.735987
30,2,0.73595
32,2,0.735923
34,2,0.735906
36,2,0.735899
38,2,0.735903
40,2,0.735917
42,2,0.735941
44,2,0.735977
46,2,0.736023
48,2,0.73608
50,2,0.736147
