Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.679236
-178,0,0.679236
-176,0,0.679236
-174,0,0.679236
-172,0,0.679236
-170,0,0.679236
-168,0,0.679236
-166,0,0.679236
-164,0,0.679236
-162,0,0.679236
-160,0,0.679236
-158,0,0.679236
-156,0,0.679236
-154,0,0.679236
-152,0,0.679236
-150,0,0.679236
-148,0,0.679236
-146,0,0.679236
-144,0,0.679236
-142,0,0.679236
-140,0,0.679236
-138,0,0.679236
-136,0,0.679236
-134,0,0.679236
-132,0,0.679236
-130,0,0.679236
-128,0,0.679236
-126,0,0.679236
-124,0,0.679236
-122,0,0.679236
-120,0,0.679236
-118,0,0.679236
-116,0,0.679236
-114,0,0.679236
-112,0,0.679236
-110,0,0.679236
-108,0,0.679236
-106,0,0.679236
-104,0,0.679236
-102,0,0.679236
-100,0,0.679236
-98,0,0.679236
-96,0,0.679236
-94,0,0.679236
-92,0,0.679236
-90,0,0.679236
-88,0,0.679236
-86,0,0.679236
-84,0,0.679236
-82,0,0.679236
-80,0,0.679236
-78,0,0.679236
-76,0,0.679236
-74,0,0.679236
-72,0,0.679236
-70,0,0.679236
-68,0,0.679236
-66,0,0.679236
-64,0,0.679236
-62,0,0.679236
-60,0,0.679236
-58,0,0.679236
-56,0,0.679236
-54,0,0.679236
-52,0,0.679236
-50,0,0.679236
-48,0,0.679236
-46,0,0.679236
-44,0,0.679236
-42,0,0.679236
-40,0,0.679236
-38,0,0.679236
-36,0,0.679236
-34,0,0.679236
-32,0,0.679236
-30,0,0.679236
-28,0,0.679236
-26,0,0.679236
-24,0,0.679236
-22,0,0.679236
-20,0,0.679236
-18,0,0.679236
-16,0,0.679236
-14,0,0.679236
-12,0,0.679236
-10,0,0.679236
-8,0,0.679236
-6,0,0.679236
-4,0,0.679236
-2,0,0.679236
0,0,0.679236
2,0,0.679236
4,0,0.679236
6,0,0.679236
8,0,0.679236
10,0,0.679236
12,0,0.679236
14,0,0.679236
16,0,0.679236
18,0,0.679236
20,0,0.679236
22,0,0.679236
24,0,0.679236
26,0,0.679236
28,0,0.679236
30,0,0.679236
32,0,0.679236
34,0,0.679236
36,0,0.679236
38,0,0.679236
40,0,0.679236
42,0,0.679236
44,0,0.679236
46,0,0.679236
48,0,0.679236
50,0,0.679236
52,0,0.679236
54,0,0.679236
56,0,0.679236
58,0,0.679236
60,0,0.679236
62,0,0.679236
64,0,0.679236
66,0,0.679236
68,0,0.679236
70,0,0.679236
72,0,0.679236
74,0,0.679236
76,0,0.679236
78,0,0.679236
80,0,0.679236
82,0,0.679236
84,0,0.679236
86,0,0.679236
88,0,0.679236
90,0,0.679236
92,0,0.679236
94,0,0.679236
96,0,0.679236
98,0,0.679236
100,0,0.679236
102,0,0.679236
104,0,0.679236
106,0,0.679236
108,0,0.679236
110,0,0.679236
112,0,0.679236
114,0,0.679236
116,0,0.679236
118,0,0.679236
120,0,0.679236
122,0,0.679236
124,0,0.679236
126,0,0.679236
128,0,0.679236
130,0,0.679236
132,0,0.679236
134,0,0.679236
136,0,0.679236
138,0,0.679236
140,0,0.679236
142,0,0.679236
144,0,0.679236
146,0,0.679236
148,0,0.679236
150,0,0.679236
152,0,0.679236
154,0,0.679236
156,0,0.679236
158,0,0.679236
160,0,0.679236
162,0,0.679236
164,0,0.679236
166,0,0.679236
168,0,0.679236
170,0,0.679236
172,0,0.679236
174,0,0.679236
176,0,0.679236
178,0,0.679236
180,0,0.679236
-180,2,0.697991
-178,2,0.697358
-176,2,0.6967
-174,2,0.696017
-172,2,0.695308
-170,2,0.694575
-168,2,0.693818
-166,2,0.693038
-164,2,0.692234
-162,2,0.691408
-160,2,0.69056
-158,2,0.68969
-156,2,0.6888
-154,2,0.68789
-152,2,0.686961
-150,2,0.686013
-148,2,0.685048
-146,2,0.684067
-144,2,0.68307
-142,2,0.682058
-140,2,0.681033
-138,2,0.679995
-136,2,0.678946
-134,2,0.677887
-132,2,0.676819
-130,2,0.675744
-128,2,0.674662
-126,2,0.673576
-124,2,0.672486
-122,2,0.671394
-120,2,0.670302
-118,2,0.669211
-116,2,0.668123
-114,2,0.667038
-112,2,0.66596
-110,2,0.664889
-108,2,0.663828
-106,2,0.662777
-104,2,0.661739
-102,2,0.660715
-100,2,0.659707
-98,2,0.658717
-96,2,0.657746
-94,2,0.656796
-92,2,0.655869
-90,2,0.654966
-88,2,0.654089
-86,2,0.65324
-84,2,0.652419
-82,2,0.65163
-80,2,0.650872
-78,2,0.650148
-76,2,0.649459
-74,2,0.648806
-72,2,0.648191
-70,2,0.647615
-68,2,0.647078
-66,2,0.646582
-64,2,0.646128
-62,2,0.645717
-60,2,0.645349
-58,2,0.645026
-56,2,0.644748
-54,2,0.644516
-52,2,0.644329
-50,2,0.644189
-48,2,0.644096
-46,2,0.644049
-44,2,0.64405
-42,2,0.644097
-40,2,0.644192
-38,2,0.644333
-36,2,0.644521
-34,2,0.644754
-32,2,0.645033
-30,2,0.645358
-28,2,0.645726
-26,2,0.646138
-24,2,0.646593
-22,2,0.64709
-20,2,0.647628
-18,2,0.648205
-16,2,0.648821
-14,2,0.649475
-12,2,0.650165
-10,2,0.650889
-8,2,0.651648
-6,2,0.652438
-4,2,0.653259
-2,2,0.654109
0,2,0.654987
2,2,0.65589
4,2,0.656818
6,2,0.657768
