Phi[deg],Theta[deg],RealizedGainTotal
-180,0,0.0874838
-178,0,0.0874838
-176,0,0.0874838
-174,0,0.0874838
-172,0,0.0874838
-170,0,0.0874838
-168,0,0.0874838
-166,0,0.0874838
-164,0,0.0874838
-162,0,0.0874838
-160,0,0.0874838
-158,0,0.0874838
-156,0,0.0874838
-154,0,0.0874838
-152,0,0.0874838
-150,0,0.0874838
-148,0,0.0874838
-146,0,0.0874838
-144,0,0.0874838
-142,0,0.0874838
-140,0,0.0874838
-138,0,0.0874838
-136,0,0.0874838
-134,0,0.0874838
-132,0,0.0874838
-130,0,0.0874838
-128,0,0.0874838
-126,0,0.0874838
-124,0,0.0874838
-122,0,0.0874838
-120,0,0.0874838
-118,0,0.0874838
-116,0,0.0874838
-114,0,0.0874838
-112,0,0.0874838
-110,0,0.0874838
-108,0,0.0874838
-106,0,0.0874838
-104,0,0.0874838
-102,0,0.0874838
-100,0,0.0874838
-98,0,0.0874838
-96,0,0.0874838
-94,0,0.0874838
-92,0,0.0874838
-90,0,0.0874838
-88,0,0.0874838
-86,0,0.0874838
-84,0,0.0874838
-82,0,0.0874838
-80,0,0.0874838
-78,0,0.0874838
-76,0,0.0874838
-74,0,0.0874838
-72,0,0.0874838
-70,0,0.0874838
-68,0,0.0874838
-66,0,0.0874838
-64,0,0.0874838
-62,0,0.0874838
-60,0,0.0874838
-58,0,0.0874838
-56,0,0.0874838
-54,0,0.0874838
-52,0,0.0874838
-50,0,0.0874838
-48,0,0.0874838
-46,0,0.0874838
-44,0,0.0874838
-42,0,0.0874838
-40,0,0.0874838
-38,0,0.0874838
-36,0,0.0874838
-34,0,0.0874838
-32,0,0.0874838
-30,0,0.0874838
-28,0,0.0874838
-26,0,0.0874838
-24,0,0.0874838
-22,0,0.0874838
-20,0,0.0874838
-18,0,0.0874838
-16,0,0.0874838
-14,0,0.0874838
-12,0,0.0874838
-10,0,0.0874838
-8,0,0.0874838
-6,0,0.0874838
-4,0,0.0874838
-2,0,0.0874838
0,0,0.0874838
2,0,0.0874838
4,0,0.0874838
6,0,0.0874838
8,0,0.0874838
10,0,0.0874838
12,0,0.0874838
14,0,0.0874838
16,0,0.0874838
18,0,0.0874838
20,0,0.0874838
22,0,0.0874838
24,0,0.0874838
26,0,0.0874838
28,0,0.0874838
30,0,0.0874838
32,0,0.0874838
34,0,0.0874838
36,0,0.0874838
38,0,0.0874838
40,0,0.0874838
42,0,0.0874838
44,0,0.0874838
46,0,0.0874838
48,0,0.0874838
50,0,0.0874838
52,0,0.0874838
54,0,0.0874838
56,0,0.0874838
58,0,0.0874838
60,0,0.0874838
62,0,0.0874838
64,0,0.0874838
66,0,0.0874838
68,0,0.0874838
70,0,0.0874838
72,0,0.0874838
74,0,0.0874838
76,0,0.0874838
78,0,0.0874838
80,0,0.0874838
82,0,0.0874838
84,0,0.0874838
86,0,0.0874838
88,0,0.0874838
90,0,0.0874838
92,0,0.0874838
94,0,0.0874838
96,0,0.0874838
98,0,0.0874838
100,0,0.0874838
102,0,0.0874838
104,0,0.0874838
106,0,0.0874838
108,0,0.0874838
110,0,0.0874838
112,0,0.0874838
114,0,0.0874838
116,0,0.0874838
118,0,0.0874838
120,0,0.0874838
122,0,0.0874838
124,0,0.0874838
126,0,0.0874838
128,0,0.0874838
130,0,0.0874838
132,0,0.0874838
134,0,0.0874838
136,0,0.0874838
138,0,0.0874838
140,0,0.0874838
142,0,0.0874838
144,0,0.0874838
146,0,0.0874838
148,0,0.0874838
150,0,0.0874838
152,0,0.0874838
154,0,0.0874838
156,0,0.0874838
158,0,0.0874838
160,0,0.0874838
162,0,0.0874838
164,0,0.0874838
166,0,0.0874838
168,0,0.0874838
170,0,0.0874838
172,0,0.0874838
174,0,0.0874838
176,0,0.0874838
178,0,0.0874838
180,0,0.0874838
-180,2,0.0873787
-178,2,0.0873791
-176,2,0.087379
-174,2,0.0873785
-172,2,0.0873774
-170,2,0.087376
-168,2,0.0873741
-166,2,0.0873717
-164,2,0.087369
-162,2,0.0873658
-160,2,0.0873622
-158,2,0.0873583
-156,2,0.087354
-154,2,0.0873494
-152,2,0.0873446
-150,2,0.0873394
-148,2,0.087334
-146,2,0.0873284
-144,2,0.0873225
-142,2,0.0873166
-140,2,0.0873105
-138,2,0.0873043
-136,2,0.087298
-134,2,0.0872917
-132,2,0.0872854
-130,2,0.0872792
-128,2,0.087273
-126,2,0.0872669
-124,2,0.0872609
