Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,4.03719,0.854134,-1.53385,-1.39861,-1.01164e-13,-5.90214e-14
-178,0,4.03719,0.854134,-1.53385,-1.39861,-1.34165e-13,-3.86683e-14
-176,0,4.03719,0.854134,-1.53385,-1.39861,-1.75661e-13,-1.60044e-14
-174,0,4.03719,0.854134,-1.53385,-1.39861,-2.20312e-13,5.29429e-15
-172,0,4.03719,0.854134,-1.53385,-1.39861,-2.63144e-13,2.19062e-14
-170,0,4.03719,0.854134,-1.53385,-1.39861,-3.00372e-13,3.15008e-14
-168,0,4.03719,0.854134,-1.53385,-1.39861,-3.29799e-13,3.32078e-14
-166,0,4.03719,0.854134,-1.53385,-1.39861,-3.50735e-13,2.77821e-14
-164,0,4.03719,0.854134,-1.53385,-1.39861,-3.63541e-13,1.73994e-14
-162,0,4.03719,0.854134,-1.53385,-1.39861,-3.68991e-13,5.12069e-15
-160,0,4.03719,0.854134,-1.53385,-1.39861,-3.67716e-13,-5.84545e-15
-158,0,4.03719,0.854134,-1.53385,-1.39861,-3.59933e-13,-1.28937e-14
-156,0,4.03719,0.854134,-1.53385,-1.39861,-3.45566e-13,-1.45897e-14
-154,0,4.03719,0.854134,-1.53385,-1.39861,-3.24699e-13,-1.09112e-14
-152,0,4.03719,0.854134,-1.53385,-1.39861,-2.9818e-13,-3.10908e-15
-150,0,4.03719,0.854134,-1.53385,-1.39861,-2.68123e-13,6.75749e-15
-148,0,4.03719,0.854134,-1.53385,-1.39861,-2.38048e-13,1.64672e-14
-146,0,4.03719,0.854134,-1.53385,-1.39861,-2.12523e-13,2.42749e-14
-144,0,4.03719,0.854134,-1.53385,-1.39861,-1.96319e-13,2.93629e-14
-142,0,4.03719,0.854134,-1.53385,-1.39861,-1.93244e-13,3.1989e-14
-140,0,4.03719,0.854134,-1.53385,-1.39861,-2.04983e-13,3.33103e-14
-138,0,4.03719,0.854134,-1.53385,-1.39861,-2.30284e-13,3.49615e-14
-136,0,4.03719,0.854134,-1.53385,-1.39861,-2.64782e-13,3.85331e-14
-134,0,4.03719,0.854134,-1.53385,-1.39861,-3.01594e-13,4.51189e-14
-132,0,4.03719,0.854134,-1.53385,-1.39861,-3.32613e-13,5.50667e-14
-130,0,4.03719,0.854134,-1.53385,-1.39861,-3.50232e-13,6.79911e-14
-128,0,4.03719,0.854134,-1.53385,-1.39861,-3.49089e-13,8.30159e-14
-126,0,4.03719,0.854134,-1.53385,-1.39861,-3.27393e-13,9.91344e-14
-124,0,4.03719,0.854134,-1.53385,-1.39861,-2.87487e-13,1.1554e-13
-122,0,4.03719,0.854134,-1.53385,-1.39861,-2.35467e-13,1.31791e-13
-120,0,4.03719,0.854134,-1.53385,-1.39861,-1.79944e-13,1.47749e-13
-118,0,4.03719,0.854134,-1.53385,-1.39861,-1.30204e-13,1.633e-13
