Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-757.488,-398.003,757.821,398.763,-1.51611e-13,-3.88364e-13
-178,0,-757.488,-398.003,757.821,398.763,-1.57366e-13,-3.84947e-13
-176,0,-757.488,-398.003,757.821,398.763,-1.62651e-13,-3.826e-13
-174,0,-757.488,-398.003,757.821,398.763,-1.66932e-13,-3.80967e-13
-172,0,-757.488,-398.003,757.821,398.763,-1.6975e-13,-3.79621e-13
-170,0,-757.488,-398.003,757.821,398.763,-1.70776e-13,-3.78166e-13
-168,0,-757.488,-398.003,757.821,398.763,-1.69858e-13,-3.76331e-13
-166,0,-757.488,-398.003,757.821,398.763,-1.67049e-13,-3.74025e-13
-164,0,-757.488,-398.003,757.821,398.763,-1.62609e-13,-3.71359e-13
-162,0,-757.488,-398.003,757.821,398.763,-1.56987e-13,-3.68618e-13
-160,0,-757.488,-398.003,757.821,398.763,-1.50769e-13,-3.66197e-13
-158,0,-757.488,-398.003,757.821,398.763,-1.44606e-13,-3.64512e-13
-156,0,-757.488,-398.003,757.821,398.763,-1.39124e-13,-3.63905e-13
-154,0,-757.488,-398.003,757.821,398.763,-1.34827e-13,-3.6456e-13
-152,0,-757.488,-398.003,757.821,398.763,-1.3201e-13,-3.6645e-13
-150,0,-757.488,-398.003,757.821,398.763,-1.30702e-13,-3.69328e-13
-148,0,-757.488,-398.003,757.821,398.763,-1.30641e-13,-3.72755e-13
-146,0,-757.488,-398.003,757.821,398.763,-1.31303e-13,-3.76173e-13
-144,0,-757.488,-398.003,757.821,398.763,-1.3198e-13,-3.78993e-13
-142,0,-757.488,-398.003,757.821,398.763,-1.31897e-13,-3.80706e-13
-140,0,-757.488,-398.003,757.821,398.763,-1.30351e-13,-3.80968e-13
-138,0,-757.488,-398.003,757.821,398.763,-1.26858e-13,-3.79668e-13
-136,0,-757.488,-398.003,757.821,398.763,-1.21259e-13,-3.76952e-13
-134,0,-757.488,-398.003,757.821,398.763,-1.13793e-13,-3.73208e-13
-132,0,-757.488,-398.003,757.821,398.763,-1.05091e-13,-3.69002e-13
-130,0,-757.488,-398.003,757.821,398.763,-9.61044e-14,-3.64987e-13
-128,0,-757.488,-398.003,757.821,398.763,-8.79705e-14,-3.618e-13
-126,0,-757.488,-398.003,757.821,398.763,-8.18386e-14,-3.59947e-13
-124,0,-757.488,-398.003,757.821,398.763,-7.86819e-14,-3.59724e-13
-122,0,-757.488,-398.003,757.821,398.763,-7.91325e-14,-3.61151e-13
-120,0,-757.488,-398.003,757.821,398.763,-8.33667e-14,-3.63966e-13
-118,0,-757.488,-398.003,757.821,398.763,-9.10626e-14,-3.67653e-13
-116,0,-757.488,-398.003,757.821,398.763,-1.01437e-13,-3.71515e-13
-114,0,-757.488,-398.003,757.821,398.763,-1.13354e-13,-3.74774e-13
-112,0,-757.488,-398.003,757.821,398.763,-1.25489e-13,-3.76695e-13
