Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,119.23,-12.6701,119.19,-12.6659,-7.26815e-16,-3.36065e-15
-178,0,119.23,-12.6701,119.19,-12.6659,-1.06082e-15,-3.96087e-15
-176,0,119.23,-12.6701,119.19,-12.6659,-1.43194e-15,-4.42483e-15
-174,0,119.23,-12.6701,119.19,-12.6659,-1.80255e-15,-4.73222e-15
-172,0,119.23,-12.6701,119.19,-12.6659,-2.12668e-15,-4.88441e-15
-170,0,119.23,-12.6701,119.19,-12.6659,-2.35621e-15,-4.90177e-15
-168,0,119.23,-12.6701,119.19,-12.6659,-2.44789e-15,-4.81861e-15
-166,0,119.23,-12.6701,119.19,-12.6659,-2.37035e-15,-4.67646e-15
-164,0,119.23,-12.6701,119.19,-12.6659,-2.10981e-15,-4.51699e-15
-162,0,119.23,-12.6701,119.19,-12.6659,-1.67369e-15,-4.37553e-15
-160,0,119.23,-12.6701,119.19,-12.6659,-1.0916e-15,-4.27628e-15
-158,0,119.23,-12.6701,119.19,-12.6659,-4.13193e-16,-4.22954e-15
-156,0,119.23,-12.6701,119.19,-12.6659,2.96568e-16,-4.23137e-15
-154,0,119.23,-12.6701,119.19,-12.6659,9.6442e-16,-4.26547e-15
-152,0,119.23,-12.6701,119.19,-12.6659,1.51702e-15,-4.30662e-15
-150,0,119.23,-12.6701,119.19,-12.6659,1.88937e-15,-4.32531e-15
-148,0,119.23,-12.6701,119.19,-12.6659,2.0324e-15,-4.29243e-15
-146,0,119.23,-12.6701,119.19,-12.6659,1.91871e-15,-4.18363e-15
-144,0,119.23,-12.6701,119.19,-12.6659,1.54582e-15,-3.98253e-15
-142,0,119.23,-12.6701,119.19,-12.6659,9.36588e-16,-3.68269e-15
-140,0,119.23,-12.6701,119.19,-12.6659,1.36759e-16,-3.28801e-15
-138,0,119.23,-12.6701,119.19,-12.6659,-7.89889e-16,-2.81192e-15
-136,0,119.23,-12.6701,119.19,-12.6659,-1.76831e-15,-2.27542e-15
-134,0,119.23,-12.6701,119.19,-12.6659,-2.71991e-15,-1.70458e-15
-132,0,119.23,-12.6701,119.19,-12.6659,-3.57047e-15,-1.12769e-15
-130,0,119.23,-12.6701,119.19,-12.6659,-4.25719e-15,-5.72619e-16
-128,0,119.23,-12.6701,119.19,-12.6659,-4.73438e-15,-6.44126e-17
-126,0,119.23,-12.6701,119.19,-12.6659,-4.97698e-15,3.76459e-16
-124,0,119.23,-12.6701,119.19,-12.6659,-4.98183e-15,7.35312e-16
-122,0,119.23,-12.6701,119.19,-12.6659,-4.76654e-15,1.00383e-15
-120,0,119.23,-12.6701,119.19,-12.6659,-4.36614e-15,1.18011e-15
-118,0,119.23,-12.6701,119.19,-12.6659,-3.82824e-15,1.26815e-15
-116,0,119.23,-12.6701,119.19,-12.6659,-3.20696e-15,1.27702e-15
-114,0,119.23,-12.6701,119.19,-12.6659,-2.55672e-15,1.21954e-15
-112,0,119.23,-12.6701,119.19,-12.6659,-1.92644e-15,1.11076e-15
-110,0,119.23,-12.6701,119.19,-12.6659,-1.35488e-15,9.66286e-16
-108,0,119.23,-12.6701,119.19,-12.6659,-8.67688e-16,8.00498e-16
-106,0,119.23,-12.6701,119.19,-12.6659,-4.76389e-16,6.24965e-16
-104,0,119.23,-12.6701,119.19,-12.6659,-1.79363e-16,4.47184e-16
-102,0,119.23,-12.6701,119.19,-12.6659,3.5459e-17,2.69876e-16
-100,0,119.23,-12.6701,119.19,-12.6659,1.86686e-16,9.0974e-17
-98,0,119.23,-12.6701,119.19,-12.6659,2.95002e-16,-9.55823e-17
-96,0,119.23,-12.6701,119.19,-12.6659,3.789e-16,-2.98305e-16
-94,0,119.23,-12.6701,119.19,-12.6659,4.51296e-16,-5.26016e-16
-92,0,119.23,-12.6701,119.19,-12.6659,5.17557e-16,-7.85409e-16
-90,0,119.23,-12.6701,119.19,-12.6659,5.75212e-16,-1.07869e-15
-88,0,119.23,-12.6701,119.19,-12.6659,6.1533e-16,-1.40175e-15
-86,0,119.23,-12.6701,119.19,-12.6659,6.25236e-16,-1.74321e-15
-84,0,119.23,-12.6701,119.19,-12.6659,5.92016e-16,-2.08468e-15
-82,0,119.23,-12.6701,119.19,-12.6659,5.06101e-16,-2.40234e-15
-80,0,119.23,-12.6701,119.19,-12.6659,3.64247e-16,-2.66967e-15
-78,0,119.23,-12.6701,119.19,-12.6659,1.71311e-16,-2.86105e-15
-76,0,119.23,-12.6701,119.19,-12.6659,-5.95089e-17,-2.95579e-15
-74,0,119.23,-12.6701,119.19,-12.6659,-3.08019e-16,-2.94181e-15
-72,0,119.23,-12.6701,119.19,-12.6659,-5.49705e-16,-2.81849e-15
-70,0,119.23,-12.6701,119.19,-12.6659,-7.5922e-16,-2.59802e-15
-68,0,119.23,-12.6701,119.19,-12.6659,-9.1403e-16,-2.30501e-15
-66,0,119.23,-12.6701,119.19,-12.6659,-9.97542e-16,-1.97415e-15
-64,0,119.23,-12.6701,119.19,-12.6659,-1.00117e-15,-1.64626e-15
-62,0,119.23,-12.6701,119.19,-12.6659,-9.2498e-16,-1.36309e-15
-60,0,119.23,-12.6701,119.19,-12.6659,-7.76996e-16,-1.16167e-15
-58,0,119.23,-12.6701,119.19,-12.6659,-5.71249e-16,-1.06908e-15
-56,0,119.23,-12.6701,119.19,-12.6659,-3.25234e-16,-1.09827e-15
-54,0,119.23,-12.6701,119.19,-12.6659,-5.72648e-17,-1.24576e-15
-52,0,119.23,-12.6701,119.19,-12.6659,2.15678e-16,-1.49161e-15
-50,0,119.23,-12.6701,119.19,-12.6659,4.79182e-16,-1.80168e-15
-48,0,119.23,-12.6701,119.19,-12.6659,7.21576e-16,-2.13195e-15
-46,0,119.23,-12.6701,119.19,-12.6659,9.33169e-16,-2.43429e-15
-44,0,119.23,-12.6701,119.19,-12.6659,1.10494e-15,-2.66293e-15
-42,0,119.23,-12.6701,119.19,-12.6659,1.22722e-15,-2.78063e-15
-40,0,119.23,-12.6701,119.19,-12.6659,1.28897e-15,-2.7637e-15
-38,0,119.23,-12.6701,119.19,-12.6659,1.27809e-15,-2.60513e-15
-36,0,119.23,-12.6701,119.19,-12.6659,1.18293e-15,-2.31543e-15
-34,0,119.23,-12.6701,119.19,-12.6659,9.94901e-16,-1.92096e-15
-32,0,119.23,-12.6701,119.19,-12.6659,7.11803e-16,-1.46025e-15
-30,0,119.23,-12.6701,119.19,-12.6659,3.40976e-16,-9.78643e-16
-28,0,119.23,-12.6701,119.19,-12.6659,-9.83815e-17,-5.22197e-16
-26,0,119.23,-12.6701,119.19,-12.6659,-5.74572e-16,-1.31746e-16
-24,0,119.23,-12.6701,119.19,-12.6659,-1.04494e-15,1.62078e-16
-22,0,119.23,-12.6701,119.19,-12.6659,-1.45972e-15,3.42149e-16
-20,0,119.23,-12.6701,119.19,-12.6659,-1.76787e-15,4.06077e-16
-18,0,119.23,-12.6701,119.19,-12.6659,-1.92408e-15,3.65282e-16
-16,0,119.23,-12.6701,119.19,-12.6659,-1.89593e-15,2.42175e-16
-14,0,119.23,-12.6701,119.19,-12.6659,-1.66989e-15,6.5955e-17
-12,0,119.23,-12.6701,119.19,-12.6659,-1.25503e-15,-1.32243e-16
