Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-0.257998,0.118237,-1.21224,-0.2839,2.05694e-13,-1.62567e-13
-178,0,-0.257998,0.118237,-1.21224,-0.2839,2.05959e-13,-1.63942e-13
-176,0,-0.257998,0.118237,-1.21224,-0.2839,2.07074e-13,-1.65773e-13
-174,0,-0.257998,0.118237,-1.21224,-0.2839,2.08889e-13,-1.67959e-13
-172,0,-0.257998,0.118237,-1.21224,-0.2839,2.1117e-13,-1.70361e-13
-170,0,-0.257998,0.118237,-1.21224,-0.2839,2.13633e-13,-1.72814e-13
-168,0,-0.257998,0.118237,-1.21224,-0.2839,2.15979e-13,-1.75139e-13
-166,0,-0.257998,0.118237,-1.21224,-0.2839,2.17926e-13,-1.77158e-13
-164,0,-0.257998,0.118237,-1.21224,-0.2839,2.19253e-13,-1.78719e-13
-162,0,-0.257998,0.118237,-1.21224,-0.2839,2.19815e-13,-1.79702e-13
-160,0,-0.257998,0.118237,-1.21224,-0.2839,2.19573e-13,-1.80043e-13
-158,0,-0.257998,0.118237,-1.21224,-0.2839,2.18588e-13,-1.79735e-13
-156,0,-0.257998,0.118237,-1.21224,-0.2839,2.17017e-13,-1.78833e-13
-154,0,-0.257998,0.118237,-1.21224,-0.2839,2.15093e-13,-1.77449e-13
-152,0,-0.257998,0.118237,-1.21224,-0.2839,2.13093e-13,-1.75742e-13
-150,0,-0.257998,0.118237,-1.21224,-0.2839,2.11304e-13,-1.73904e-13
-148,0,-0.257998,0.118237,-1.21224,-0.2839,2.09984e-13,-1.72138e-13
-146,0,-0.257998,0.118237,-1.21224,-0.2839,2.09335e-13,-1.70641e-13
-144,0,-0.257998,0.118237,-1.21224,-0.2839,2.09472e-13,-1.69579e-13
-142,0,-0.257998,0.118237,-1.21224,-0.2839,2.10415e-13,-1.69079e-13
-140,0,-0.257998,0.118237,-1.21224,-0.2839,2.12085e-13,-1.6921e-13
-138,0,-0.257998,0.118237,-1.21224,-0.2839,2.14319e-13,-1.69979e-13
-136,0,-0.257998,0.118237,-1.21224,-0.2839,2.16887e-13,-1.71334e-13
-134,0,-0.257998,0.118237,-1.21224,-0.2839,2.1953e-13,-1.73167e-13
-132,0,-0.257998,0.118237,-1.21224,-0.2839,2.21988e-13,-1.75328e-13
-130,0,-0.257998,0.118237,-1.21224,-0.2839,2.24037e-13,-1.77643e-13
-128,0,-0.257998,0.118237,-1.21224,-0.2839,2.25513e-13,-1.79925e-13
-126,0,-0.257998,0.118237,-1.21224,-0.2839,2.26333e-13,-1.82e-13
-124,0,-0.257998,0.118237,-1.21224,-0.2839,2.26499e-13,-1.83718e-13
-122,0,-0.257998,0.118237,-1.21224,-0.2839,2.26095e-13,-1.84965e-13
-120,0,-0.257998,0.118237,-1.21224,-0.2839,2.25268e-13,-1.85673e-13
-118,0,-0.257998,0.118237,-1.21224,-0.2839,2.24203e-13,-1.85825e-13
-116,0,-0.257998,0.118237,-1.21224,-0.2839,2.23095e-13,-1.85447e-13
-114,0,-0.257998,0.118237,-1.21224,-0.2839,2.22115e-13,-1.84606e-13
-112,0,-0.257998,0.118237,-1.21224,-0.2839,2.21386e-13,-1.83399e-13
-110,0,-0.257998,0.118237,-1.21224,-0.2839,2.20963e-13,-1.81941e-13
-108,0,-0.257998,0.118237,-1.21224,-0.2839,2.20831e-13,-1.80351e-13
-106,0,-0.257998,0.118237,-1.21224,-0.2839,2.20901e-13,-1.78744e-13
-104,0,-0.257998,0.118237,-1.21224,-0.2839,2.21034e-13,-1.77218e-13
-102,0,-0.257998,0.118237,-1.21224,-0.2839,2.21059e-13,-1.75849e-13
-100,0,-0.257998,0.118237,-1.21224,-0.2839,2.20808e-13,-1.74686e-13
-98,0,-0.257998,0.118237,-1.21224,-0.2839,2.20143e-13,-1.73753e-13
-96,0,-0.257998,0.118237,-1.21224,-0.2839,2.18984e-13,-1.73047e-13
-94,0,-0.257998,0.118237,-1.21224,-0.2839,2.17325e-13,-1.7255e-13
-92,0,-0.257998,0.118237,-1.21224,-0.2839,2.15243e-13,-1.72226e-13
-90,0,-0.257998,0.118237,-1.21224,-0.2839,2.12893e-13,-1.72032e-13
-88,0,-0.257998,0.118237,-1.21224,-0.2839,2.10486e-13,-1.71926e-13
-86,0,-0.257998,0.118237,-1.21224,-0.2839,2.08265e-13,-1.71863e-13
-84,0,-0.257998,0.118237,-1.21224,-0.2839,2.06472e-13,-1.7181e-13
-82,0,-0.257998,0.118237,-1.21224,-0.2839,2.0531e-13,-1.71736e-13
-80,0,-0.257998,0.118237,-1.21224,-0.2839,2.04914e-13,-1.7162e-13
-78,0,-0.257998,0.118237,-1.21224,-0.2839,2.0533e-13,-1.71449e-13
-76,0,-0.257998,0.118237,-1.21224,-0.2839,2.06498e-13,-1.71211e-13
-74,0,-0.257998,0.118237,-1.21224,-0.2839,2.08265e-13,-1.70903e-13
-72,0,-0.257998,0.118237,-1.21224,-0.2839,2.10393e-13,-1.70521e-13
-70,0,-0.257998,0.118237,-1.21224,-0.2839,2.12595e-13,-1.70066e-13
-68,0,-0.257998,0.118237,-1.21224,-0.2839,2.14568e-13,-1.69541e-13
-66,0,-0.257998,0.118237,-1.21224,-0.2839,2.16037e-13,-1.68953e-13
-64,0,-0.257998,0.118237,-1.21224,-0.2839,2.16789e-13,-1.68318e-13
-62,0,-0.257998,0.118237,-1.21224,-0.2839,2.16707e-13,-1.67657e-13
-60,0,-0.257998,0.118237,-1.21224,-0.2839,2.1579e-13,-1.66999e-13
