Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.58318e-15,2.23877e-15
-178,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.66338e-15,2.13486e-15
-176,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.70656e-15,2.05633e-15
-174,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.6968e-15,2.00347e-15
-172,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.62302e-15,1.97318e-15
-170,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.48204e-15,1.96162e-15
-168,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.28067e-15,1.96637e-15
-166,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.03626e-15,1.98775e-15
-164,0,-0.00108833,-0.000762569,72.3857,-9.28006,-7.75401e-16,2.02864e-15
-162,0,-0.00108833,-0.000762569,72.3857,-9.28006,-5.30677e-16,2.09296e-15
-160,0,-0.00108833,-0.000762569,72.3857,-9.28006,-3.35924e-16,2.18308e-15
-158,0,-0.00108833,-0.000762569,72.3857,-9.28006,-2.20634e-16,2.29689e-15
-156,0,-0.00108833,-0.000762569,72.3857,-9.28006,-2.04514e-16,2.42561e-15
-154,0,-0.00108833,-0.000762569,72.3857,-9.28006,-2.93223e-16,2.55295e-15
-152,0,-0.00108833,-0.000762569,72.3857,-9.28006,-4.76162e-16,2.65624e-15
-150,0,-0.00108833,-0.000762569,72.3857,-9.28006,-7.26931e-16,2.70965e-15
-148,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.00655e-15,2.68896e-15
-146,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.26911e-15,2.57705e-15
-144,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.46894e-15,2.36891e-15
-142,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.56826e-15,2.07495e-15
-140,0,-0.00108833,-0.000762569,72.3857,-9.28006,-1.54381e-15,1.72167e-15
