Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,372.534,633.016,-374.141,-634.232,2.59497e-13,3.29713e-13
-178,0,372.534,633.016,-374.141,-634.232,2.63443e-13,3.24612e-13
-176,0,372.534,633.016,-374.141,-634.232,2.70695e-13,3.23113e-13
-174,0,372.534,633.016,-374.141,-634.232,2.73314e-13,3.23698e-13
-172,0,372.534,633.016,-374.141,-634.232,2.63696e-13,3.26866e-13
-170,0,372.534,633.016,-374.141,-634.232,2.3793e-13,3.34623e-13
-168,0,372.534,633.016,-374.141,-634.232,1.98014e-13,3.49329e-13
-166,0,372.534,633.016,-374.141,-634.232,1.52051e-13,3.72334e-13
-164,0,372.534,633.016,-374.141,-634.232,1.12249e-13,4.02908e-13
-162,0,372.534,633.016,-374.141,-634.232,9.12614e-14,4.37845e-13
-160,0,372.534,633.016,-374.141,-634.232,9.8027e-14,4.71881e-13
-158,0,372.534,633.016,-374.141,-634.232,1.34474e-13,4.98851e-13
-156,0,372.534,633.016,-374.141,-634.232,1.94229e-13,5.13215e-13
-154,0,372.534,633.016,-374.141,-634.232,2.63862e-13,5.11536e-13
-152,0,372.534,633.016,-374.141,-634.232,3.26393e-13,4.93471e-13
-150,0,372.534,633.016,-374.141,-634.232,3.66044e-13,4.61985e-13
-148,0,372.534,633.016,-374.141,-634.232,3.72813e-13,4.22749e-13
-146,0,372.534,633.016,-374.141,-634.232,3.45462e-13,3.82868e-13
-144,0,372.534,633.016,-374.141,-634.232,2.92001e-13,3.49282e-13
-142,0,372.534,633.016,-374.141,-634.232,2.27502e-13,3.27267e-13
-140,0,372.534,633.016,-374.141,-634.232,1.69897e-13,3.19386e-13
-138,0,372.534,633.016,-374.141,-634.232,1.35023e-13,3.25145e-13
-136,0,372.534,633.016,-374.141,-634.232,1.32356e-13,3.41398e-13
-134,0,372.534,633.016,-374.141,-634.232,1.62656e-13,3.6336e-13
-132,0,372.534,633.016,-374.141,-634.232,2.18127e-13,3.85921e-13
-130,0,372.534,633.016,-374.141,-634.232,2.84913e-13,4.04931e-13
-128,0,372.534,633.016,-374.141,-634.232,3.47117e-13,4.18098e-13
-126,0,372.534,633.016,-374.141,-634.232,3.91079e-13,4.25292e-13
-124,0,372.534,633.016,-374.141,-634.232,4.08722e-13,4.28207e-13
-122,0,372.534,633.016,-374.141,-634.232,3.99087e-13,4.29504e-13
-120,0,372.534,633.016,-374.141,-634.232,3.6783e-13,4.31715e-13
-118,0,372.534,633.016,-374.141,-634.232,3.25021e-13,4.36237e-13
-116,0,372.534,633.016,-374.141,-634.232,2.82077e-13,4.42758e-13
-114,0,372.534,633.016,-374.141,-634.232,2.48788e-13,4.493e-13
-112,0,372.534,633.016,-374.141,-634.232,2.31247e-13,4.52889e-13
-110,0,372.534,633.016,-374.141,-634.232,2.31103e-13,4.50676e-13
-108,0,372.534,633.016,-374.141,-634.232,2.46117e-13,4.41141e-13
-106,0,372.534,633.016,-374.141,-634.232,2.71582e-13,4.2498e-13
-104,0,372.534,633.016,-374.141,-634.232,3.02013e-13,4.05321e-13
-102,0,372.534,633.016,-374.141,-634.232,3.32545e-13,3.87095e-13
-100,0,372.534,633.016,-374.141,-634.232,3.59693e-13,3.75668e-13
-98,0,372.534,633.016,-374.141,-634.232,3.81428e-13,3.75082e-13
-96,0,372.534,633.016,-374.141,-634.232,3.96795e-13,3.86445e-13
-94,0,372.534,633.016,-374.141,-634.232,4.05406e-13,4.07024e-13
-92,0,372.534,633.016,-374.141,-634.232,4.07114e-13,4.30445e-13
-90,0,372.534,633.016,-374.141,-634.232,4.02022e-13,4.4811e-13
-88,0,372.534,633.016,-374.141,-634.232,3.9076e-13,4.51537e-13
-86,0,372.534,633.016,-374.141,-634.232,3.74825e-13,4.35023e-13
-84,0,372.534,633.016,-374.141,-634.232,3.567e-13,3.97845e-13
-82,0,372.534,633.016,-374.141,-634.232,3.39563e-13,3.45254e-13
-80,0,372.534,633.016,-374.141,-634.232,3.26573e-13,2.87828e-13
-78,0,372.534,633.016,-374.141,-634.232,3.19892e-13,2.39199e-13
-76,0,372.534,633.016,-374.141,-634.232,3.19779e-13,2.12652e-13
-74,0,372.534,633.016,-374.141,-634.232,3.24083e-13,2.17509e-13
-72,0,372.534,633.016,-374.141,-634.232,3.28396e-13,2.56319e-13
-70,0,372.534,633.016,-374.141,-634.232,3.26921e-13,3.23735e-13
-68,0,372.534,633.016,-374.141,-634.232,3.13892e-13,4.07494e-13
-66,0,372.534,633.016,-374.141,-634.232,2.85196e-13,4.91345e-13
-64,0,372.534,633.016,-374.141,-634.232,2.39767e-13,5.5916e-13
