Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-2206.04,-4514.11,-2207.14,-4512.45,-2.50423e-14,-3.05287e-14
-178,0,-2206.04,-4514.11,-2207.14,-4512.45,2.62099e-15,-2.2081e-14
-176,0,-2206.04,-4514.11,-2207.14,-4512.45,2.75994e-14,-1.09325e-14
-174,0,-2206.04,-4514.11,-2207.14,-4512.45,4.7312e-14,9.47314e-16
-172,0,-2206.04,-4514.11,-2207.14,-4512.45,5.96626e-14,1.15732e-14
-170,0,-2206.04,-4514.11,-2207.14,-4512.45,6.32987e-14,1.92482e-14
-168,0,-2206.04,-4514.11,-2207.14,-4512.45,5.77711e-14,2.28203e-14
-166,0,-2206.04,-4514.11,-2207.14,-4512.45,4.357e-14,2.18494e-14
-164,0,-2206.04,-4514.11,-2207.14,-4512.45,2.20345e-14,1.66583e-14
-162,0,-2206.04,-4514.11,-2207.14,-4512.45,-4.84635e-15,8.26331e-15
-160,0,-2206.04,-4514.11,-2207.14,-4512.45,-3.47055e-14,-1.80072e-15
-158,0,-2206.04,-4514.11,-2207.14,-4512.45,-6.5096e-14,-1.17269e-14
-156,0,-2206.04,-4514.11,-2207.14,-4512.45,-9.37662e-14,-1.971e-14
-154,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.18871e-13,-2.42014e-14
-152,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.39089e-13,-2.41057e-14
-150,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.53648e-13,-1.8893e-14
-148,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.62256e-13,-8.61922e-15
-146,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.64978e-13,6.13613e-15
-144,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.62102e-13,2.43915e-14
-142,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.54017e-13,4.49125e-14
-140,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.41143e-13,6.63581e-14
-138,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.23931e-13,8.73999e-14
-136,0,-2206.04,-4514.11,-2207.14,-4512.45,-1.02913e-13,1.06803e-13
-134,0,-2206.04,-4514.11,-2207.14,-4512.45,-7.87958e-14,1.23469e-13
-132,0,-2206.04,-4514.11,-2207.14,-4512.45,-5.25546e-14,1.36451e-13
-130,0,-2206.04,-4514.11,-2207.14,-4512.45,-2.54897e-14,1.44969e-13
-128,0,-2206.04,-4514.11,-2207.14,-4512.45,7.83066e-16,1.48427e-13
-126,0,-2206.04,-4514.11,-2207.14,-4512.45,2.44269e-14,1.4646e-13
-124,0,-2206.04,-4514.11,-2207.14,-4512.45,4.35605e-14,1.39003e-13
-122,0,-2206.04,-4514.11,-2207.14,-4512.45,5.64934e-14,1.26369e-13
-120,0,-2206.04,-4514.11,-2207.14,-4512.45,6.19785e-14,1.09312e-13
-118,0,-2206.04,-4514.11,-2207.14,-4512.45,5.94337e-14,8.90565e-14
-116,0,-2206.04,-4514.11,-2207.14,-4512.45,4.90852e-14,6.72519e-14
