Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,940.478,6606.95,-940.79,-6611.71,1.639e-12,1.13112e-12
-178,0,940.478,6606.95,-940.79,-6611.71,1.58635e-12,1.22583e-12
-176,0,940.478,6606.95,-940.79,-6611.71,1.52841e-12,1.30383e-12
-174,0,940.478,6606.95,-940.79,-6611.71,1.48298e-12,1.34937e-12
-172,0,940.478,6606.95,-940.79,-6611.71,1.46399e-12,1.35323e-12
-170,0,940.478,6606.95,-940.79,-6611.71,1.47926e-12,1.31643e-12
-168,0,940.478,6606.95,-940.79,-6611.71,1.52941e-12,1.25106e-12
-166,0,940.478,6606.95,-940.79,-6611.71,1.60788e-12,1.17731e-12
-164,0,940.478,6606.95,-940.79,-6611.71,1.70187e-12,1.11757e-12
-162,0,940.478,6606.95,-940.79,-6611.71,1.79444e-12,1.08934e-12
-160,0,940.478,6606.95,-940.79,-6611.71,1.86753e-12,1.09951e-12
-158,0,940.478,6606.95,-940.79,-6611.71,1.90575e-12,1.14224e-12
-156,0,940.478,6606.95,-940.79,-6611.71,1.90032e-12,1.20116e-12
-154,0,940.478,6606.95,-940.79,-6611.71,1.85179e-12,1.25517e-12
-152,0,940.478,6606.95,-940.79,-6611.71,1.77089e-12,1.28563e-12
-150,0,940.478,6606.95,-940.79,-6611.71,1.67643e-12,1.28242e-12
-148,0,940.478,6606.95,-940.79,-6611.71,1.59069e-12,1.24657e-12
-146,0,940.478,6606.95,-940.79,-6611.71,1.53338e-12,1.18887e-12
-144,0,940.478,6606.95,-940.79,-6611.71,1.5159e-12,1.12529e-12
-142,0,940.478,6606.95,-940.79,-6611.71,1.53795e-12,1.07114e-12
-140,0,940.478,6606.95,-940.79,-6611.71,1.58766e-12,1.03649e-12
-138,0,940.478,6606.95,-940.79,-6611.71,1.64552e-12,1.02424e-12
-136,0,940.478,6606.95,-940.79,-6611.71,1.69078e-12,1.03142e-12
-134,0,940.478,6606.95,-940.79,-6611.71,1.70818e-12,1.0525e-12
-132,0,940.478,6606.95,-940.79,-6611.71,1.69283e-12,1.08303e-12
-130,0,940.478,6606.95,-940.79,-6611.71,1.65134e-12,1.12167e-12
-128,0,940.478,6606.95,-940.79,-6611.71,1.59898e-12,1.16995e-12
-126,0,940.478,6606.95,-940.79,-6611.71,1.55385e-12,1.22969e-12
-124,0,940.478,6606.95,-940.79,-6611.71,1.5303e-12,1.29983e-12
-122,0,940.478,6606.95,-940.79,-6611.71,1.53393e-12,1.37406e-12
-120,0,940.478,6606.95,-940.79,-6611.71,1.55999e-12,1.44088e-12
-118,0,940.478,6606.95,-940.79,-6611.71,1.59567e-12,1.48617e-12
-116,0,940.478,6606.95,-940.79,-6611.71,1.62529e-12,1.49757e-12
-114,0,940.478,6606.95,-940.79,-6611.71,1.63652e-12,1.46897e-12
-112,0,940.478,6606.95,-940.79,-6611.71,1.62517e-12,1.40338e-12
-110,0,940.478,6606.95,-940.79,-6611.71,1.59704e-12,1.31295e-12
-108,0,940.478,6606.95,-940.79,-6611.71,1.56609e-12,1.21622e-12
-106,0,940.478,6606.95,-940.79,-6611.71,1.54972e-12,1.13334e-12
-104,0,940.478,6606.95,-940.79,-6611.71,1.5629e-12,1.08097e-12
-102,0,940.478,6606.95,-940.79,-6611.71,1.61303e-12,1.06841e-12
-100,0,940.478,6606.95,-940.79,-6611.71,1.69732e-12,1.09579e-12
-98,0,940.478,6606.95,-940.79,-6611.71,1.80333e-12,1.15473e-12
-96,0,940.478,6606.95,-940.79,-6611.71,1.91226e-12,1.23075e-12
-94,0,940.478,6606.95,-940.79,-6611.71,2.00396e-12,1.30665e-12
-92,0,940.478,6606.95,-940.79,-6611.71,2.06199e-12,1.36577e-12
-90,0,940.478,6606.95,-940.79,-6611.71,2.07737e-12,1.39487e-12
-88,0,940.478,6606.95,-940.79,-6611.71,2.05014e-12,1.38611e-12
-86,0,940.478,6606.95,-940.79,-6611.71,1.98861e-12,1.33827e-12
-84,0,940.478,6606.95,-940.79,-6611.71,1.90656e-12,1.25717e-12
-82,0,940.478,6606.95,-940.79,-6611.71,1.81959e-12,1.155e-12
-80,0,940.478,6606.95,-940.79,-6611.71,1.74131e-12,1.04846e-12
-78,0,940.478,6606.95,-940.79,-6611.71,1.68044e-12,9.55723e-13
-76,0,940.478,6606.95,-940.79,-6611.71,1.63938e-12,8.9242e-13
-74,0,940.478,6606.95,-940.79,-6611.71,1.6146e-12,8.67811e-13
-72,0,940.478,6606.95,-940.79,-6611.71,1.59856e-12,8.82115e-13
-70,0,940.478,6606.95,-940.79,-6611.71,1.58277e-12,9.26171e-13
-68,0,940.478,6606.95,-940.79,-6611.71,1.56106e-12,9.8382e-13
-66,0,940.478,6606.95,-940.79,-6611.71,1.5322e-12,1.03655e-12
-64,0,940.478,6606.95,-940.79,-6611.71,1.50089e-12,1.06902e-12
-62,0,940.478,6606.95,-940.79,-6611.71,1.47668e-12,1.07362e-12
-60,0,940.478,6606.95,-940.79,-6611.71,1.471e-12,1.05245e-12
-58,0,940.478,6606.95,-940.79,-6611.71,1.49306e-12,1.01601e-12
-56,0,940.478,6606.95,-940.79,-6611.71,1.54597e-12,9.78998e-13
-54,0,940.478,6606.95,-940.79,-6611.71,1.62442e-12,9.54851e-13
-52,0,940.478,6606.95,-940.79,-6611.71,1.71505e-12,9.51023e-13
-50,0,940.478,6606.95,-940.79,-6611.71,1.7996e-12,9.66829e-13
-48,0,940.478,6606.95,-940.79,-6611.71,1.86016e-12,9.94572e-13
-46,0,940.478,6606.95,-940.79,-6611.71,1.88478e-12,1.02339e-12
-44,0,940.478,6606.95,-940.79,-6611.71,1.8716e-12,1.04419e-12
-42,0,940.478,6606.95,-940.79,-6611.71,1.82988e-12,1.05364e-12
-40,0,940.478,6606.95,-940.79,-6611.71,1.77734e-12,1.05547e-12
-38,0,940.478,6606.95,-940.79,-6611.71,1.7345e-12,1.0587e-12
-36,0,940.478,6606.95,-940.79,-6611.71,1.71786e-12,1.07343e-12
-34,0,940.478,6606.95,-940.79,-6611.71,1.73403e-12,1.10593e-12
-32,0,940.478,6606.95,-940.79,-6611.71,1.7771e-12,1.1551e-12
-30,0,940.478,6606.95,-940.79,-6611.71,1.83008e-12,1.21167e-12
-28,0,940.478,6606.95,-940.79,-6611.71,1.87013e-12,1.26054e-12
-26,0,940.478,6606.95,-940.79,-6611.71,1.87594e-12,1.2855e-12
-24,0,940.478,6606.95,-940.79,-6611.71,1.83476e-12,1.27447e-12
-22,0,940.478,6606.95,-940.79,-6611.71,1.74698e-12,1.22365e-12
-20,0,940.478,6606.95,-940.79,-6611.71,1.62656e-12,1.13904e-12
-18,0,940.478,6606.95,-940.79,-6611.71,1.49736e-12,1.03513e-12
-16,0,940.478,6606.95,-940.79,-6611.71,1.38661e-12,9.31284e-13
-14,0,940.478,6606.95,-940.79,-6611.71,1.31735e-12,8.47078e-13
