Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,2115.29,5281.93,-2116.8,-5286.35,1.34043e-12,-4.51363e-13
-178,0,2115.29,5281.93,-2116.8,-5286.35,1.37146e-12,-3.9775e-13
-176,0,2115.29,5281.93,-2116.8,-5286.35,1.40285e-12,-3.41713e-13
-174,0,2115.29,5281.93,-2116.8,-5286.35,1.4119e-12,-2.97891e-13
-172,0,2115.29,5281.93,-2116.8,-5286.35,1.38176e-12,-2.78919e-13
-170,0,2115.29,5281.93,-2116.8,-5286.35,1.30816e-12,-2.91753e-13
-168,0,2115.29,5281.93,-2116.8,-5286.35,1.20169e-12,-3.35561e-13
-166,0,2115.29,5281.93,-2116.8,-5286.35,1.08505e-12,-4.01896e-13
-164,0,2115.29,5281.93,-2116.8,-5286.35,9.86048e-13,-4.77128e-13
-162,0,2115.29,5281.93,-2116.8,-5286.35,9.29118e-13,-5.46361e-13
-160,0,2115.29,5281.93,-2116.8,-5286.35,9.28048e-13,-5.97573e-13
-158,0,2115.29,5281.93,-2116.8,-5286.35,9.82394e-13,-6.24672e-13
-156,0,2115.29,5281.93,-2116.8,-5286.35,1.07838e-12,-6.28585e-13
-154,0,2115.29,5281.93,-2116.8,-5286.35,1.19364e-12,-6.16151e-13
-152,0,2115.29,5281.93,-2116.8,-5286.35,1.30381e-12,-5.97359e-13
-150,0,2115.29,5281.93,-2116.8,-5286.35,1.38888e-12,-5.81926e-13
-148,0,2115.29,5281.93,-2116.8,-5286.35,1.43728e-12,-5.76357e-13
-146,0,2115.29,5281.93,-2116.8,-5286.35,1.44709e-12,-5.82345e-13
-144,0,2115.29,5281.93,-2116.8,-5286.35,1.4245e-12,-5.96879e-13
-142,0,2115.29,5281.93,-2116.8,-5286.35,1.38083e-12,-6.13813e-13
-140,0,2115.29,5281.93,-2116.8,-5286.35,1.32915e-12,-6.26269e-13
-138,0,2115.29,5281.93,-2116.8,-5286.35,1.28158e-12,-6.29024e-13
-136,0,2115.29,5281.93,-2116.8,-5286.35,1.24768e-12,-6.20183e-13
-134,0,2115.29,5281.93,-2116.8,-5286.35,1.23371e-12,-6.01668e-13
-132,0,2115.29,5281.93,-2116.8,-5286.35,1.24244e-12,-5.78496e-13
-130,0,2115.29,5281.93,-2116.8,-5286.35,1.27314e-12,-5.5712e-13
-128,0,2115.29,5281.93,-2116.8,-5286.35,1.32178e-12,-5.43343e-13
-126,0,2115.29,5281.93,-2116.8,-5286.35,1.38171e-12,-5.40427e-13
-124,0,2115.29,5281.93,-2116.8,-5286.35,1.44473e-12,-5.47935e-13
-122,0,2115.29,5281.93,-2116.8,-5286.35,1.50287e-12,-5.61684e-13
-120,0,2115.29,5281.93,-2116.8,-5286.35,1.55017e-12,-5.74883e-13
-118,0,2115.29,5281.93,-2116.8,-5286.35,1.58401e-12,-5.80237e-13
-116,0,2115.29,5281.93,-2116.8,-5286.35,1.60524e-12,-5.72468e-13
-114,0,2115.29,5281.93,-2116.8,-5286.35,1.61702e-12,-5.5054e-13
-112,0,2115.29,5281.93,-2116.8,-5286.35,1.62272e-12,-5.18827e-13
-110,0,2115.29,5281.93,-2116.8,-5286.35,1.62372e-12,-4.86705e-13
-108,0,2115.29,5281.93,-2116.8,-5286.35,1.61827e-12,-4.66436e-13
-106,0,2115.29,5281.93,-2116.8,-5286.35,1.60199e-12,-4.69774e-13
-104,0,2115.29,5281.93,-2116.8,-5286.35,1.57026e-12,-5.04146e-13
-102,0,2115.29,5281.93,-2116.8,-5286.35,1.52147e-12,-5.69563e-13
-100,0,2115.29,5281.93,-2116.8,-5286.35,1.45977e-12,-6.57306e-13
-98,0,2115.29,5281.93,-2116.8,-5286.35,1.39596e-12,-7.5103e-13
-96,0,2115.29,5281.93,-2116.8,-5286.35,1.34555e-12,-8.30233e-13
-94,0,2115.29,5281.93,-2116.8,-5286.35,1.32427e-12,-8.75321e-13
-92,0,2115.29,5281.93,-2116.8,-5286.35,1.34242e-12,-8.72956e-13
-90,0,2115.29,5281.93,-2116.8,-5286.35,1.4e-12,-8.2018e-13
-88,0,2115.29,5281.93,-2116.8,-5286.35,1.48471e-12,-7.26058e-13
-86,0,2115.29,5281.93,-2116.8,-5286.35,1.57397e-12,-6.10234e-13
-84,0,2115.29,5281.93,-2116.8,-5286.35,1.64079e-12,-4.98632e-13
-82,0,2115.29,5281.93,-2116.8,-5286.35,1.66188e-12,-4.17347e-13
-80,0,2115.29,5281.93,-2116.8,-5286.35,1.6254e-12,-3.86303e-13
-78,0,2115.29,5281.93,-2116.8,-5286.35,1.53564e-12,-4.14358e-13
-76,0,2115.29,5281.93,-2116.8,-5286.35,1.41293e-12,-4.97162e-13
-74,0,2115.29,5281.93,-2116.8,-5286.35,1.28845e-12,-6.18333e-13
-72,0,2115.29,5281.93,-2116.8,-5286.35,1.19533e-12,-7.53613e-13
-70,0,2115.29,5281.93,-2116.8,-5286.35,1.15886e-12,-8.76836e-13
-68,0,2115.29,5281.93,-2116.8,-5286.35,1.18893e-12,-9.66075e-13
-66,0,2115.29,5281.93,-2116.8,-5286.35,1.27706e-12,-1.00831e-12
-64,0,2115.29,5281.93,-2116.8,-5286.35,1.39921e-12,-1.0014e-12
-62,0,2115.29,5281.93,-2116.8,-5286.35,1.52335e-12,-9.53124e-13
-60,0,2115.29,5281.93,-2116.8,-5286.35,1.61938e-12,-8.77684e-13
-58,0,2115.29,5281.93,-2116.8,-5286.35,1.66819e-12,-7.91104e-13
-56,0,2115.29,5281.93,-2116.8,-5286.35,1.66684e-12,-7.07018e-13
-54,0,2115.29,5281.93,-2116.8,-5286.35,1.62832e-12,-6.34154e-13
-52,0,2115.29,5281.93,-2116.8,-5286.35,1.57584e-12,-5.76097e-13
-50,0,2115.29,5281.93,-2116.8,-5286.35,1.53394e-12,-5.33036e-13
-48,0,2115.29,5281.93,-2116.8,-5286.35,1.51938e-12,-5.04395e-13
-46,0,2115.29,5281.93,-2116.8,-5286.35,1.53503e-12,-4.91004e-13
-44,0,2115.29,5281.93,-2116.8,-5286.35,1.56901e-12,-4.95683e-13
-42,0,2115.29,5281.93,-2116.8,-5286.35,1.5994e-12,-5.21896e-13
-40,0,2115.29,5281.93,-2116.8,-5286.35,1.6028e-12,-5.71053e-13
-38,0,2115.29,5281.93,-2116.8,-5286.35,1.56376e-12,-6.39739e-13
-36,0,2115.29,5281.93,-2116.8,-5286.35,1.48155e-12,-7.18355e-13
-34,0,2115.29,5281.93,-2116.8,-5286.35,1.37163e-12,-7.9215e-13
-32,0,2115.29,5281.93,-2116.8,-5286.35,1.26115e-12,-8.44676e-13
-30,0,2115.29,5281.93,-2116.8,-5286.35,1.17981e-12,-8.62638e-13
-28,0,2115.29,5281.93,-2116.8,-5286.35,1.14932e-12,-8.40365e-13
-26,0,2115.29,5281.93,-2116.8,-5286.35,1.17529e-12,-7.82133e-13
-24,0,2115.29,5281.93,-2116.8,-5286.35,1.24458e-12,-7.01255e-13
-22,0,2115.29,5281.93,-2116.8,-5286.35,1.32946e-12,-6.16068e-13
-20,0,2115.29,5281.93,-2116.8,-5286.35,1.39725e-12,-5.44148e-13
-18,0,2115.29,5281.93,-2116.8,-5286.35,1.42204e-12,-4.96831e-13
-16,0,2115.29,5281.93,-2116.8,-5286.35,1.3945e-12,-4.76008e-13
-14,0,2115.29,5281.93,-2116.8,-5286.35,1.32584e-12,-4.74322e-13
-12,0,2115.29,5281.93,-2116.8,-5286.35,1.24431e-12,-4.78571e-13
-10,0,2115.29,5281.93,-2116.8,-5286.35,1.18532e-12,-4.74913e-13
-8,0,2115.29,5281.93,-2116.8,-5286.35,1.17834e-12,-4.53834e-13
-6,0,2115.29,5281.93,-2116.8,-5286.35,1.23547e-12,-4.13074e-13
-4,0,2115.29,5281.93,-2116.8,-5286.35,1.34561e-12,-3.57593e-13
-2,0,2115.29,5281.93,-2116.8,-5286.35,1.47682e-12,-2.96963e-13
0,0,2115.29,5281.93,-2116.8,-5286.35,1.58606e-12,-2.41533e-13
2,0,2115.29,5281.93,-2116.8,-5286.35,1.63319e-12,-1.99076e-13
4,0,2115.29,5281.93,-2116.8,-5286.35,1.59456e-12,-1.73235e-13
6,0,2115.29,5281.93,-2116.8,-5286.35,1.47126e-12,-1.64102e-13
8,0,2115.29,5281.93,-2116.8,-5286.35,1.28947e-12,-1.7021e-13
10,0,2115.29,5281.93,-2116.8,-5286.35,1.09256e-12,-1.90631e-13
12,0,2115.29,5281.93,-2116.8,-5286.35,9.27889e-13,-2.25907e-13
14,0,2115.29,5281.93,-2116.8,-5286.35,8.32545e-13,-2.77254e-13
16,0,2115.29,5281.93,-2116.8,-5286.35,8.22907e-13,-3.44474e-13
18,0,2115.29,5281.93,-2116.8,-5286.35,8.91156e-13,-4.23777e-13
20,0,2115.29,5281.93,-2116.8,-5286.35,1.00949e-12,-5.06889e-13
22,0,2115.29,5281.93,-2116.8,-5286.35,1.14019e-12,-5.82287e-13
24,0,2115.29,5281.93,-2116.8,-5286.35,1.24773e-12,-6.38368e-13
26,0,2115.29,5281.93,-2116.8,-5286.35,1.30901e-12,-6.67376e-13
28,0,2115.29,5281.93,-2116.8,-5286.35,1.31836e-12,-6.6838e-13
30,0,2115.29,5281.93,-2116.8,-5286.35,1.28651e-12,-6.47874e-13
32,0,2115.29,5281.93,-2116.8,-5286.35,1.23449e-12,-6.17503e-13
34,0,2115.29,5281.93,-2116.8,-5286.35,1.1852e-12,-5.89692e-13
36,0,2115.29,5281.93,-2116.8,-5286.35,1.15588e-12,-5.72904e-13
38,0,2115.29,5281.93,-2116.8,-5286.35,1.15383e-12,-5.6852e-13
40,0,2115.29,5281.93,-2116.8,-5286.35,1.17633e-12,-5.70725e-13
42,0,2115.29,5281.93,-2116.8,-5286.35,1.21404e-12,-5.69509e-13
44,0,2115.29,5281.93,-2116.8,-5286.35,1.25601e-12,-5.55588e-13
46,0,2115.29,5281.93,-2116.8,-5286.35,1.29408e-12,-5.25151e-13
48,0,2115.29,5281.93,-2116.8,-5286.35,1.32522e-12,-4.82367e-13
50,0,2115.29,5281.93,-2116.8,-5286.35,1.35113e-12,-4.38479e-13
52,0,2115.29,5281.93,-2116.8,-5286.35,1.37595e-12,-4.07718e-13
