Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,1.14485,-0.916287,-5579.24,-5244.74,2.1987e-13,-1.41887e-13
-178,0,1.14485,-0.916287,-5579.24,-5244.74,2.23496e-13,-1.26233e-13
-176,0,1.14485,-0.916287,-5579.24,-5244.74,2.25598e-13,-1.10657e-13
-174,0,1.14485,-0.916287,-5579.24,-5244.74,2.25466e-13,-9.81713e-14
-172,0,1.14485,-0.916287,-5579.24,-5244.74,2.22595e-13,-9.15187e-14
-170,0,1.14485,-0.916287,-5579.24,-5244.74,2.16731e-13,-9.25524e-14
-168,0,1.14485,-0.916287,-5579.24,-5244.74,2.07906e-13,-1.01791e-13
-166,0,1.14485,-0.916287,-5579.24,-5244.74,1.96447e-13,-1.18261e-13
-164,0,1.14485,-0.916287,-5579.24,-5244.74,1.82972e-13,-1.39657e-13
-162,0,1.14485,-0.916287,-5579.24,-5244.74,1.68348e-13,-1.62794e-13
-160,0,1.14485,-0.916287,-5579.24,-5244.74,1.53623e-13,-1.84252e-13
-158,0,1.14485,-0.916287,-5579.24,-5244.74,1.39911e-13,-2.01063e-13
-156,0,1.14485,-0.916287,-5579.24,-5244.74,1.28258e-13,-2.11302e-13
-154,0,1.14485,-0.916287,-5579.24,-5244.74,1.19484e-13,-2.14439e-13
-152,0,1.14485,-0.916287,-5579.24,-5244.74,1.14043e-13,-2.11385e-13
-150,0,1.14485,-0.916287,-5579.24,-5244.74,1.11925e-13,-2.04222e-13
-148,0,1.14485,-0.916287,-5579.24,-5244.74,1.12644e-13,-1.95687e-13
-146,0,1.14485,-0.916287,-5579.24,-5244.74,1.15309e-13,-1.88519e-13
-144,0,1.14485,-0.916287,-5579.24,-5244.74,1.18804e-13,-1.8483e-13
-142,0,1.14485,-0.916287,-5579.24,-5244.74,1.22036e-13,-1.85619e-13
-140,0,1.14485,-0.916287,-5579.24,-5244.74,1.24211e-13,-1.90558e-13
-138,0,1.14485,-0.916287,-5579.24,-5244.74,1.25082e-13,-1.98065e-13
-136,0,1.14485,-0.916287,-5579.24,-5244.74,1.25096e-13,-2.05663e-13
-134,0,1.14485,-0.916287,-5579.24,-5244.74,1.25391e-13,-2.10518e-13
-132,0,1.14485,-0.916287,-5579.24,-5244.74,1.27633e-13,-2.10045e-13
-130,0,1.14485,-0.916287,-5579.24,-5244.74,1.33684e-13,-2.02442e-13
-128,0,1.14485,-0.916287,-5579.24,-5244.74,1.45181e-13,-1.87049e-13
-126,0,1.14485,-0.916287,-5579.24,-5244.74,1.6308e-13,-1.64446e-13
-124,0,1.14485,-0.916287,-5579.24,-5244.74,1.87291e-13,-1.36306e-13
-122,0,1.14485,-0.916287,-5579.24,-5244.74,2.16474e-13,-1.05031e-13
-120,0,1.14485,-0.916287,-5579.24,-5244.74,2.48079e-13,-7.32788e-14
-118,0,1.14485,-0.916287,-5579.24,-5244.74,2.78627e-13,-4.34815e-14
-116,0,1.14485,-0.916287,-5579.24,-5244.74,3.0422e-13,-1.74673e-14
-114,0,1.14485,-0.916287,-5579.24,-5244.74,3.21173e-13,3.74676e-15
-112,0,1.14485,-0.916287,-5579.24,-5244.74,3.26666e-13,1.99614e-14
-110,0,1.14485,-0.916287,-5579.24,-5244.74,3.19279e-13,3.16238e-14
-108,0,1.14485,-0.916287,-5579.24,-5244.74,2.99302e-13,3.95388e-14
-106,0,1.14485,-0.916287,-5579.24,-5244.74,2.68749e-13,4.45474e-14
-104,0,1.14485,-0.916287,-5579.24,-5244.74,2.31064e-13,4.72544e-14
-102,0,1.14485,-0.916287,-5579.24,-5244.74,1.90579e-13,4.78681e-14
-100,0,1.14485,-0.916287,-5579.24,-5244.74,1.51815e-13,4.61797e-14
-98,0,1.14485,-0.916287,-5579.24,-5244.74,1.18772e-13,4.16735e-14
-96,0,1.14485,-0.916287,-5579.24,-5244.74,9.43323e-14,3.37223e-14
-94,0,1.14485,-0.916287,-5579.24,-5244.74,7.98953e-14,2.18101e-14
