Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-374.975,-2746.5,-379.423,-2743,-1.39672e-12,-7.41038e-13
-178,0,-374.975,-2746.5,-379.423,-2743,-1.35702e-12,-7.87536e-13
-176,0,-374.975,-2746.5,-379.423,-2743,-1.31619e-12,-8.1925e-13
-174,0,-374.975,-2746.5,-379.423,-2743,-1.29484e-12,-8.3345e-13
-172,0,-374.975,-2746.5,-379.423,-2743,-1.31091e-12,-8.29826e-13
-170,0,-374.975,-2746.5,-379.423,-2743,-1.37423e-12,-8.10399e-13
-168,0,-374.975,-2746.5,-379.423,-2743,-1.48311e-12,-7.78955e-13
-166,0,-374.975,-2746.5,-379.423,-2743,-1.62382e-12,-7.39947e-13
-164,0,-374.975,-2746.5,-379.423,-2743,-1.77318e-12,-6.97103e-13
-162,0,-374.975,-2746.5,-379.423,-2743,-1.90358e-12,-6.52175e-13
-160,0,-374.975,-2746.5,-379.423,-2743,-1.98937e-12,-6.04381e-13
-158,0,-374.975,-2746.5,-379.423,-2743,-2.01278e-12,-5.50914e-13
-156,0,-374.975,-2746.5,-379.423,-2743,-1.96823e-12,-4.88536e-13
-154,0,-374.975,-2746.5,-379.423,-2743,-1.86382e-12,-4.15836e-13
-152,0,-374.975,-2746.5,-379.423,-2743,-1.71967e-12,-3.35357e-13
-150,0,-374.975,-2746.5,-379.423,-2743,-1.56359e-12,-2.54693e-13
-148,0,-374.975,-2746.5,-379.423,-2743,-1.42497e-12,-1.85901e-13
-146,0,-374.975,-2746.5,-379.423,-2743,-1.32841e-12,-1.43087e-13
-144,0,-374.975,-2746.5,-379.423,-2743,-1.28848e-12,-1.38693e-13
-142,0,-374.975,-2746.5,-379.423,-2743,-1.30694e-12,-1.79557e-13
-140,0,-374.975,-2746.5,-379.423,-2743,-1.37279e-12,-2.64037e-13
-138,0,-374.975,-2746.5,-379.423,-2743,-1.46539e-12,-3.81293e-13
-136,0,-374.975,-2746.5,-379.423,-2743,-1.55957e-12,-5.13166e-13
-134,0,-374.975,-2746.5,-379.423,-2743,-1.63171e-12,-6.38294e-13
-132,0,-374.975,-2746.5,-379.423,-2743,-1.66523e-12,-7.37322e-13
-130,0,-374.975,-2746.5,-379.423,-2743,-1.65428e-12,-7.9765e-13
-128,0,-374.975,-2746.5,-379.423,-2743,-1.60467e-12,-8.16256e-13
-126,0,-374.975,-2746.5,-379.423,-2743,-1.53201e-12,-7.99709e-13
-124,0,-374.975,-2746.5,-379.423,-2743,-1.45751e-12,-7.61394e-13
-122,0,-374.975,-2746.5,-379.423,-2743,-1.40256e-12,-7.1689e-13
-120,0,-374.975,-2746.5,-379.423,-2743,-1.38336e-12,-6.79032e-13
-118,0,-374.975,-2746.5,-379.423,-2743,-1.40702e-12,-6.54282e-13
-116,0,-374.975,-2746.5,-379.423,-2743,-1.47004e-12,-6.41556e-13
-114,0,-374.975,-2746.5,-379.423,-2743,-1.55939e-12,-6.33792e-13
-112,0,-374.975,-2746.5,-379.423,-2743,-1.65598e-12,-6.2157e-13
-110,0,-374.975,-2746.5,-379.423,-2743,-1.73952e-12,-5.97414e-13
-108,0,-374.975,-2746.5,-379.423,-2743,-1.79347e-12,-5.59162e-13
-106,0,-374.975,-2746.5,-379.423,-2743,-1.80897e-12,-5.1117e-13
-104,0,-374.975,-2746.5,-379.423,-2743,-1.78673e-12,-4.62935e-13
-102,0,-374.975,-2746.5,-379.423,-2743,-1.73649e-12,-4.25653e-13
-100,0,-374.975,-2746.5,-379.423,-2743,-1.67436e-12,-4.08016e-13
-98,0,-374.975,-2746.5,-379.423,-2743,-1.61871e-12,-4.12832e-13
-96,0,-374.975,-2746.5,-379.423,-2743,-1.58579e-12,-4.35763e-13
-94,0,-374.975,-2746.5,-379.423,-2743,-1.58611e-12,-4.66715e-13
-92,0,-374.975,-2746.5,-379.423,-2743,-1.62245e-12,-4.93415e-13
-90,0,-374.975,-2746.5,-379.423,-2743,-1.68992e-12,-5.05933e-13
-88,0,-374.975,-2746.5,-379.423,-2743,-1.77775e-12,-5.00469e-13
-86,0,-374.975,-2746.5,-379.423,-2743,-1.87237e-12,-4.81008e-13
-84,0,-374.975,-2746.5,-379.423,-2743,-1.96081e-12,-4.58134e-13
-82,0,-374.975,-2746.5,-379.423,-2743,-2.03347e-12,-4.45321e-13
-80,0,-374.975,-2746.5,-379.423,-2743,-2.0857e-12,-4.53934e-13
-78,0,-374.975,-2746.5,-379.423,-2743,-2.11777e-12,-4.88667e-13
-76,0,-374.975,-2746.5,-379.423,-2743,-2.13354e-12,-5.45053e-13
-74,0,-374.975,-2746.5,-379.423,-2743,-2.1383e-12,-6.10011e-13
-72,0,-374.975,-2746.5,-379.423,-2743,-2.13644e-12,-6.65387e-13
-70,0,-374.975,-2746.5,-379.423,-2743,-2.12981e-12,-6.9344e-13
-68,0,-374.975,-2746.5,-379.423,-2743,-2.1172e-12,-6.82532e-13
-66,0,-374.975,-2746.5,-379.423,-2743,-2.09501e-12,-6.31193e-13
-64,0,-374.975,-2746.5,-379.423,-2743,-2.05897e-12,-5.4923e-13
-62,0,-374.975,-2746.5,-379.423,-2743,-2.00622e-12,-4.55459e-13
-60,0,-374.975,-2746.5,-379.423,-2743,-1.93726e-12,-3.72718e-13
-58,0,-374.975,-2746.5,-379.423,-2743,-1.8568e-12,-3.21631e-13
-56,0,-374.975,-2746.5,-379.423,-2743,-1.77353e-12,-3.14975e-13
-54,0,-374.975,-2746.5,-379.423,-2743,-1.69846e-12,-3.54259e-13
-52,0,-374.975,-2746.5,-379.423,-2743,-1.64244e-12,-4.29467e-13
-50,0,-374.975,-2746.5,-379.423,-2743,-1.61339e-12,-5.21927e-13
-48,0,-374.975,-2746.5,-379.423,-2743,-1.61416e-12,-6.09417e-13
-46,0,-374.975,-2746.5,-379.423,-2743,-1.64151e-12,-6.72024e-13
-44,0,-374.975,-2746.5,-379.423,-2743,-1.68671e-12,-6.97162e-13
-42,0,-374.975,-2746.5,-379.423,-2743,-1.73753e-12,-6.825e-13
-40,0,-374.975,-2746.5,-379.423,-2743,-1.78129e-12,-6.36183e-13
-38,0,-374.975,-2746.5,-379.423,-2743,-1.808e-12,-5.74467e-13
-36,0,-374.975,-2746.5,-379.423,-2743,-1.81277e-12,-5.17521e-13
-34,0,-374.975,-2746.5,-379.423,-2743,-1.79683e-12,-4.84487e-13
-32,0,-374.975,-2746.5,-379.423,-2743,-1.7668e-12,-4.88952e-13
-30,0,-374.975,-2746.5,-379.423,-2743,-1.73236e-12,-5.35781e-13
-28,0,-374.975,-2746.5,-379.423,-2743,-1.70305e-12,-6.19868e-13
-26,0,-374.975,-2746.5,-379.423,-2743,-1.68512e-12,-7.26981e-13
-24,0,-374.975,-2746.5,-379.423,-2743,-1.67932e-12,-8.36488e-13
-22,0,-374.975,-2746.5,-379.423,-2743,-1.68052e-12,-9.25448e-13
-20,0,-374.975,-2746.5,-379.423,-2743,-1.67916e-12,-9.73343e-13
-18,0,-374.975,-2746.5,-379.423,-2743,-1.66437e-12,-9.66618e-13
-16,0,-374.975,-2746.5,-379.423,-2743,-1.62773e-12,-9.02107e-13
-14,0,-374.975,-2746.5,-379.423,-2743,-1.5667e-12,-7.88585e-13
-12,0,-374.975,-2746.5,-379.423,-2743,-1.48652e-12,-6.45893e-13
-10,0,-374.975,-2746.5,-379.423,-2743,-1.40001e-12,-5.01537e-13
-8,0,-374.975,-2746.5,-379.423,-2743,-1.32508e-12,-3.85221e-13
-6,0,-374.975,-2746.5,-379.423,-2743,-1.28053e-12,-3.22337e-13
-4,0,-374.975,-2746.5,-379.423,-2743,-1.28124e-12,-3.27854e-13
-2,0,-374.975,-2746.5,-379.423,-2743,-1.33401e-12,-4.02176e-13
0,0,-374.975,-2746.5,-379.423,-2743,-1.4352e-12,-5.30202e-13
2,0,-374.975,-2746.5,-379.423,-2743,-1.57082e-12,-6.84146e-13
4,0,-374.975,-2746.5,-379.423,-2743,-1.71924e-12,-8.29697e-13
6,0,-374.975,-2746.5,-379.423,-2743,-1.85567e-12,-9.34153e-13
8,0,-374.975,-2746.5,-379.423,-2743,-1.95746e-12,-9.74501e-13
10,0,-374.975,-2746.5,-379.423,-2743,-2.00889e-12,-9.43281e-13
12,0,-374.975,-2746.5,-379.423,-2743,-2.00425e-12,-8.50553e-13
14,0,-374.975,-2746.5,-379.423,-2743,-1.94861e-12,-7.21291e-13
16,0,-374.975,-2746.5,-379.423,-2743,-1.85631e-12,-5.888e-13
18,0,-374.975,-2746.5,-379.423,-2743,-1.74748e-12,-4.85875e-13
20,0,-374.975,-2746.5,-379.423,-2743,-1.64377e-12,-4.36125e-13
22,0,-374.975,-2746.5,-379.423,-2743,-1.56421e-12,-4.47859e-13
24,0,-374.975,-2746.5,-379.423,-2743,-1.52201e-12,-5.12238e-13
26,0,-374.975,-2746.5,-379.423,-2743,-1.52295e-12,-6.06156e-13
28,0,-374.975,-2746.5,-379.423,-2743,-1.5653e-12,-6.98984e-13
30,0,-374.975,-2746.5,-379.423,-2743,-1.64114e-12,-7.6119e-13
32,0,-374.975,-2746.5,-379.423,-2743,-1.73832e-12,-7.72382e-13
34,0,-374.975,-2746.5,-379.423,-2743,-1.84279e-12,-7.26534e-13
36,0,-374.975,-2746.5,-379.423,-2743,-1.9407e-12,-6.33043e-13
38,0,-374.975,-2746.5,-379.423,-2743,-2.02009e-12,-5.13526e-13
40,0,-374.975,-2746.5,-379.423,-2743,-2.07207e-12,-3.95481e-13
42,0,-374.975,-2746.5,-379.423,-2743,-2.09171e-12,-3.04754e-13
44,0,-374.975,-2746.5,-379.423,-2743,-2.07836e-12,-2.59007e-13
46,0,-374.975,-2746.5,-379.423,-2743,-2.03576e-12,-2.63894e-13
48,0,-374.975,-2746.5,-379.423,-2743,-1.97151e-12,-3.1281e-13
50,0,-374.975,-2746.5,-379.423,-2743,-1.8961e-12,-3.89923e-13
52,0,-374.975,-2746.5,-379.423,-2743,-1.82134e-12,-4.75365e-13
