Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,0.0640782,0.529034,412.616,-3229.76,-2.24167e-13,-2.78233e-14
-178,0,0.0640782,0.529034,412.616,-3229.76,-2.31626e-13,-5.2161e-14
-176,0,0.0640782,0.529034,412.616,-3229.76,-2.33036e-13,-7.09446e-14
-174,0,0.0640782,0.529034,412.616,-3229.76,-2.29543e-13,-8.16293e-14
-172,0,0.0640782,0.529034,412.616,-3229.76,-2.23063e-13,-8.31205e-14
-170,0,0.0640782,0.529034,412.616,-3229.76,-2.158e-13,-7.58702e-14
-168,0,0.0640782,0.529034,412.616,-3229.76,-2.09729e-13,-6.17157e-14
-166,0,0.0640782,0.529034,412.616,-3229.76,-2.06148e-13,-4.34963e-14
-164,0,0.0640782,0.529034,412.616,-3229.76,-2.05408e-13,-2.45203e-14
-162,0,0.0640782,0.529034,412.616,-3229.76,-2.0687e-13,-7.97973e-15
-160,0,0.0640782,0.529034,412.616,-3229.76,-2.09088e-13,3.58776e-15
-158,0,0.0640782,0.529034,412.616,-3229.76,-2.1019e-13,8.69671e-15
-156,0,0.0640782,0.529034,412.616,-3229.76,-2.08352e-13,7.10991e-15
-154,0,0.0640782,0.529034,412.616,-3229.76,-2.02278e-13,-1.94419e-16
-152,0,0.0640782,0.529034,412.616,-3229.76,-1.91554e-13,-1.12697e-14
-150,0,0.0640782,0.529034,412.616,-3229.76,-1.76821e-13,-2.36104e-14
-148,0,0.0640782,0.529034,412.616,-3229.76,-1.59705e-13,-3.46465e-14
-146,0,0.0640782,0.529034,412.616,-3229.76,-1.42521e-13,-4.22302e-14
-144,0,0.0640782,0.529034,412.616,-3229.76,-1.27813e-13,-4.50305e-14
-142,0,0.0640782,0.529034,412.616,-3229.76,-1.17826e-13,-4.27648e-14
-140,0,0.0640782,0.529034,412.616,-3229.76,-1.14011e-13,-3.62327e-14
-138,0,0.0640782,0.529034,412.616,-3229.76,-1.16694e-13,-2.71485e-14
-136,0,0.0640782,0.529034,412.616,-3229.76,-1.24952e-13,-1.78076e-14
-134,0,0.0640782,0.529034,412.616,-3229.76,-1.36764e-13,-1.06496e-14
-132,0,0.0640782,0.529034,412.616,-3229.76,-1.49379e-13,-7.79779e-15
-130,0,0.0640782,0.529034,412.616,-3229.76,-1.59855e-13,-1.06579e-14
-128,0,0.0640782,0.529034,412.616,-3229.76,-1.65661e-13,-1.96462e-14
-126,0,0.0640782,0.529034,412.616,-3229.76,-1.65206e-13,-3.40953e-14
-124,0,0.0640782,0.529034,412.616,-3229.76,-1.58208e-13,-5.23517e-14
-122,0,0.0640782,0.529034,412.616,-3229.76,-1.45818e-13,-7.20471e-14
-120,0,0.0640782,0.529034,412.616,-3229.76,-1.30459e-13,-9.0496e-14
-118,0,0.0640782,0.529034,412.616,-3229.76,-1.15435e-13,-1.05149e-13
-116,0,0.0640782,0.529034,412.616,-3229.76,-1.04343e-13,-1.14025e-13
-114,0,0.0640782,0.529034,412.616,-3229.76,-1.00431e-13,-1.16045e-13
-112,0,0.0640782,0.529034,412.616,-3229.76,-1.06e-13,-1.11217e-13
-110,0,0.0640782,0.529034,412.616,-3229.76,-1.2197e-13,-1.00639e-13
-108,0,0.0640782,0.529034,412.616,-3229.76,-1.47681e-13,-8.6315e-14
-106,0,0.0640782,0.529034,412.616,-3229.76,-1.80975e-13,-7.08308e-14
-104,0,0.0640782,0.529034,412.616,-3229.76,-2.18526e-13,-5.69305e-14
