Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-0.00186823,-0.00296594,566.857,101.071,1.00241e-15,-3.34395e-16
-178,0,-0.00186823,-0.00296594,566.857,101.071,4.80331e-16,9.18167e-16
-176,0,-0.00186823,-0.00296594,566.857,101.071,3.87871e-16,2.00297e-15
-174,0,-0.00186823,-0.00296594,566.857,101.071,6.48459e-16,2.89433e-15
-172,0,-0.00186823,-0.00296594,566.857,101.071,1.13786e-15,3.5975e-15
-170,0,-0.00186823,-0.00296594,566.857,101.071,1.70785e-15,4.14021e-15
-168,0,-0.00186823,-0.00296594,566.857,101.071,2.21209e-15,4.56248e-15
-166,0,-0.00186823,-0.00296594,566.857,101.071,2.53003e-15,4.90683e-15
-164,0,-0.00186823,-0.00296594,566.857,101.071,2.58516e-15,5.21058e-15
-162,0,-0.00186823,-0.00296594,566.857,101.071,2.35491e-15,5.5012e-15
-160,0,-0.00186823,-0.00296594,566.857,101.071,1.87119e-15,5.79506e-15
-158,0,-0.00186823,-0.00296594,566.857,101.071,1.21169e-15,6.09901e-15
-156,0,-0.00186823,-0.00296594,566.857,101.071,4.8407e-16,6.41383e-15
-154,0,-0.00186823,-0.00296594,566.857,101.071,-1.94188e-16,6.7381e-15
-152,0,-0.00186823,-0.00296594,566.857,101.071,-7.16723e-16,7.07127e-15
-150,0,-0.00186823,-0.00296594,566.857,101.071,-1.00648e-15,7.41499e-15
-148,0,-0.00186823,-0.00296594,566.857,101.071,-1.02826e-15,7.77221e-15
-146,0,-0.00186823,-0.00296594,566.857,101.071,-7.93683e-16,8.14433e-15
-144,0,-0.00186823,-0.00296594,566.857,101.071,-3.58051e-16,8.52726e-15
-142,0,-0.00186823,-0.00296594,566.857,101.071,1.90136e-16,8.9074e-15
-140,0,-0.00186823,-0.00296594,566.857,101.071,7.4507e-16,9.25901e-15
-138,0,-0.00186823,-0.00296594,566.857,101.071,1.20207e-15,9.54401e-15
-136,0,-0.00186823,-0.00296594,566.857,101.071,1.4755e-15,9.71482e-15
-134,0,-0.00186823,-0.00296594,566.857,101.071,1.51307e-15,9.72027e-15
-132,0,-0.00186823,-0.00296594,566.857,101.071,1.30444e-15,9.51382e-15
-130,0,-0.00186823,-0.00296594,566.857,101.071,8.82543e-16,9.06287e-15
-128,0,-0.00186823,-0.00296594,566.857,101.071,3.17887e-16,8.35733e-15
-126,0,-0.00186823,-0.00296594,566.857,101.071,-2.93384e-16,7.41586e-15
-124,0,-0.00186823,-0.00296594,566.857,101.071,-8.45381e-16,6.28819e-15
-122,0,-0.00186823,-0.00296594,566.857,101.071,-1.23974e-15,5.05267e-15
-120,0,-0.00186823,-0.00296594,566.857,101.071,-1.40146e-15,3.80905e-15
-118,0,-0.00186823,-0.00296594,566.857,101.071,-1.29068e-15,2.66717e-15
-116,0,-0.00186823,-0.00296594,566.857,101.071,-9.08775e-16,1.73321e-15
-114,0,-0.00186823,-0.00296594,566.857,101.071,-2.97764e-16,1.09566e-15
-112,0,-0.00186823,-0.00296594,566.857,101.071,4.66611e-16,8.1305e-16
-110,0,-0.00186823,-0.00296594,566.857,101.071,1.28691e-15,9.05838e-16
-108,0,-0.00186823,-0.00296594,566.857,101.071,2.0591e-15,1.35357e-15
-106,0,-0.00186823,-0.00296594,566.857,101.071,2.68825e-15,2.09812e-15
-104,0,-0.00186823,-0.00296594,566.857,101.071,3.10245e-15,3.05242e-15
-102,0,-0.00186823,-0.00296594,566.857,101.071,3.2628e-15,4.11341e-15
-100,0,-0.00186823,-0.00296594,566.857,101.071,3.16812e-15,5.17695e-15
-98,0,-0.00186823,-0.00296594,566.857,101.071,2.8539e-15,6.15231e-15
-96,0,-0.00186823,-0.00296594,566.857,101.071,2.38592e-15,6.97368e-15
-94,0,-0.00186823,-0.00296594,566.857,101.071,1.84972e-15,7.60692e-15
-92,0,-0.00186823,-0.00296594,566.857,101.071,1.33766e-15,8.05023e-15
-90,0,-0.00186823,-0.00296594,566.857,101.071,9.35786e-16,8.32905e-15
-88,0,-0.00186823,-0.00296594,566.857,101.071,7.121e-16,8.48591e-15
-86,0,-0.00186823,-0.00296594,566.857,101.071,7.081e-16,8.56747e-15
-84,0,-0.00186823,-0.00296594,566.857,101.071,9.34291e-16,8.61108e-15
-82,0,-0.00186823,-0.00296594,566.857,101.071,1.37001e-15,8.63377e-15
-80,0,-0.00186823,-0.00296594,566.857,101.071,1.96713e-15,8.6256e-15
-78,0,-0.00186823,-0.00296594,566.857,101.071,2.65673e-15,8.54927e-15
-76,0,-0.00186823,-0.00296594,566.857,101.071,3.35743e-15,8.34598e-15
-74,0,-0.00186823,-0.00296594,566.857,101.071,3.98423e-15,7.94708e-15
-72,0,-0.00186823,-0.00296594,566.857,101.071,4.45666e-15,7.2894e-15
-70,0,-0.00186823,-0.00296594,566.857,101.071,4.70545e-15,6.33162e-15
-68,0,-0.00186823,-0.00296594,566.857,101.071,4.67752e-15,5.06877e-15
-66,0,-0.00186823,-0.00296594,566.857,101.071,4.33909e-15,3.54186e-15
-64,0,-0.00186823,-0.00296594,566.857,101.071,3.67747e-15,1.84062e-15
-62,0,-0.00186823,-0.00296594,566.857,101.071,2.70175e-15,9.82918e-17
-60,0,-0.00186823,-0.00296594,566.857,101.071,1.44289e-15,-1.52136e-15
-58,0,-0.00186823,-0.00296594,566.857,101.071,-4.66772e-17,-2.84316e-15
-56,0,-0.00186823,-0.00296594,566.857,101.071,-1.69399e-15,-3.7031e-15
-54,0,-0.00186823,-0.00296594,566.857,101.071,-3.40752e-15,-3.9711e-15
-52,0,-0.00186823,-0.00296594,566.857,101.071,-5.08047e-15,-3.57048e-15
-50,0,-0.00186823,-0.00296594,566.857,101.071,-6.5962e-15,-2.49098e-15
-48,0,-0.00186823,-0.00296594,566.857,101.071,-7.83581e-15,-7.93357e-16
-46,0,-0.00186823,-0.00296594,566.857,101.071,-8.68798e-15,1.39545e-15
-44,0,-0.00186823,-0.00296594,566.857,101.071,-9.06032e-15,3.89588e-15
-42,0,-0.00186823,-0.00296594,566.857,101.071,-8.89117e-15,6.49624e-15
-40,0,-0.00186823,-0.00296594,566.857,101.071,-8.16019e-15,8.97714e-15
-38,0,-0.00186823,-0.00296594,566.857,101.071,-6.89597e-15,1.11364e-14
-36,0,-0.00186823,-0.00296594,566.857,101.071,-5.17897e-15,1.28107e-14
-34,0,-0.00186823,-0.00296594,566.857,101.071,-3.13843e-15,1.38919e-14
-32,0,-0.00186823,-0.00296594,566.857,101.071,-9.42856e-16,1.43345e-14
-30,0,-0.00186823,-0.00296594,566.857,101.071,1.21567e-15,1.41554e-14
-28,0,-0.00186823,-0.00296594,566.857,101.071,3.14176e-15,1.34253e-14
-26,0,-0.00186823,-0.00296594,566.857,101.071,4.65934e-15,1.22541e-14
-24,0,-0.00186823,-0.00296594,566.857,101.071,5.63351e-15,1.07736e-14
-22,0,-0.00186823,-0.00296594,566.857,101.071,5.98848e-15,9.11894e-15
-20,0,-0.00186823,-0.00296594,566.857,101.071,5.71874e-15,7.41358e-15
-18,0,-0.00186823,-0.00296594,566.857,101.071,4.89124e-15,5.7581e-15
-16,0,-0.00186823,-0.00296594,566.857,101.071,3.63778e-15,4.22556e-15
-14,0,-0.00186823,-0.00296594,566.857,101.071,2.13809e-15,2.86236e-15
-12,0,-0.00186823,-0.00296594,566.857,101.071,5.95675e-16,1.69395e-15
-10,0,-0.00186823,-0.00296594,566.857,101.071,-7.90418e-16,7.33381e-16
-8,0,-0.00186823,-0.00296594,566.857,101.071,-1.85371e-15,-9.7784e-18
-6,0,-0.00186823,-0.00296594,566.857,101.071,-2.4842e-15,-5.22336e-16
-4,0,-0.00186823,-0.00296594,566.857,101.071,-2.6442e-15,-7.84111e-16
-2,0,-0.00186823,-0.00296594,566.857,101.071,-2.37354e-15,-7.69186e-16
0,0,-0.00186823,-0.00296594,566.857,101.071,-1.78294e-15,-4.51671e-16
2,0,-0.00186823,-0.00296594,566.857,101.071,-1.03637e-15,1.85206e-16
4,0,-0.00186823,-0.00296594,566.857,101.071,-3.24875e-16,1.13869e-15
6,0,-0.00186823,-0.00296594,566.857,101.071,1.64243e-16,2.37724e-15
8,0,-0.00186823,-0.00296594,566.857,101.071,2.78198e-16,3.83481e-15
10,0,-0.00186823,-0.00296594,566.857,101.071,-7.54874e-17,5.41061e-15
12,0,-0.00186823,-0.00296594,566.857,101.071,-9.12256e-16,6.97535e-15
14,0,-0.00186823,-0.00296594,566.857,101.071,-2.16567e-15,8.38359e-15
16,0,-0.00186823,-0.00296594,566.857,101.071,-3.69538e-15,9.49103e-15
18,0,-0.00186823,-0.00296594,566.857,101.071,-5.30687e-15,1.0174e-14
20,0,-0.00186823,-0.00296594,566.857,101.071,-6.77989e-15,1.03483e-14
22,0,-0.00186823,-0.00296594,566.857,101.071,-7.90136e-15,9.98371e-15
24,0,-0.00186823,-0.00296594,566.857,101.071,-8.49745e-15,9.11207e-15
26,0,-0.00186823,-0.00296594,566.857,101.071,-8.45979e-15,7.8262e-15
28,0,-0.00186823,-0.00296594,566.857,101.071,-7.76182e-15,6.26985e-15
30,0,-0.00186823,-0.00296594,566.857,101.071,-6.46249e-15,4.61925e-15
32,0,-0.00186823,-0.00296594,566.857,101.071,-4.69703e-15,3.05889e-15
34,0,-0.00186823,-0.00296594,566.857,101.071,-2.65616e-15,1.75484e-15
36,0,-0.00186823,-0.00296594,566.857,101.071,-5.57186e-16,8.29832e-16
38,0,-0.00186823,-0.00296594,566.857,101.071,1.38823e-15,3.4403e-16
40,0,-0.00186823,-0.00296594,566.857,101.071,3.00451e-15,2.84715e-16
42,0,-0.00186823,-0.00296594,566.857,101.071,4.17593e-15,5.66923e-16
44,0,-0.00186823,-0.00296594,566.857,101.071,4.86009e-15,1.04534e-15
46,0,-0.00186823,-0.00296594,566.857,101.071,5.08903e-15,1.536e-15
48,0,-0.00186823,-0.00296594,566.857,101.071,4.9583e-15,1.8448e-15
50,0,-0.00186823,-0.00296594,566.857,101.071,4.60601e-15,1.79853e-15
52,0,-0.00186823,-0.00296594,566.857,101.071,4.1858e-15,1.27386e-15
54,0,-0.00186823,-0.00296594,566.857,101.071,3.83841e-15,2.19606e-16
56,0,-0.00186823,-0.00296594,566.857,101.071,3.6669e-15,-1.33128e-15
58,0,-0.00186823,-0.00296594,566.857,101.071,3.71961e-15,-3.26207e-15
60,0,-0.00186823,-0.00296594,566.857,101.071,3.98384e-15,-5.38529e-15
62,0,-0.00186823,-0.00296594,566.857,101.071,4.39107e-15,-7.46664e-15
64,0,-0.00186823,-0.00296594,566.857,101.071,4.83251e-15,-9.25653e-15
66,0,-0.00186823,-0.00296594,566.857,101.071,5.18221e-15,-1.05245e-14
68,0,-0.00186823,-0.00296594,566.857,101.071,5.3233e-15,-1.10917e-14
70,0,-0.00186823,-0.00296594,566.857,101.071,5.17249e-15,-1.0856e-14
72,0,-0.00186823,-0.00296594,566.857,101.071,4.69854e-15,-9.80664e-15
74,0,-0.00186823,-0.00296594,566.857,101.071,3.93101e-15,-8.02617e-15
76,0,-0.00186823,-0.00296594,566.857,101.071,2.95772e-15,-5.67861e-15
78,0,-0.00186823,-0.00296594,566.857,101.071,1.9112e-15,-2.98671e-15
80,0,-0.00186823,-0.00296594,566.857,101.071,9.46362e-16,-2.01179e-16
82,0,-0.00186823,-0.00296594,566.857,101.071,2.13317e-16,2.4333e-15
84,0,-0.00186823,-0.00296594,566.857,101.071,-1.69938e-16,4.71012e-15
86,0,-0.00186823,-0.00296594,566.857,101.071,-1.40056e-16,6.48604e-15
88,0,-0.00186823,-0.00296594,566.857,101.071,2.97996e-16,7.69622e-15
90,0,-0.00186823,-0.00296594,566.857,101.071,1.06878e-15,8.35674e-15
92,0,-0.00186823,-0.00296594,566.857,101.071,2.03635e-15,8.55471e-15
94,0,-0.00186823,-0.00296594,566.857,101.071,3.02497e-15,8.4279e-15
96,0,-0.00186823,-0.00296594,566.857,101.071,3.8472e-15,8.1373e-15
98,0,-0.00186823,-0.00296594,566.857,101.071,4.3347e-15,7.83736e-15
100,0,-0.00186823,-0.00296594,566.857,101.071,4.36663e-15,7.64871e-15
102,0,-0.00186823,-0.00296594,566.857,101.071,3.89074e-15,7.63795e-15
104,0,-0.00186823,-0.00296594,566.857,101.071,2.93352e-15,7.80753e-15
106,0,-0.00186823,-0.00296594,566.857,101.071,1.59739e-15,8.0975e-15
108,0,-0.00186823,-0.00296594,566.857,101.071,4.54038e-17,8.39852e-15
