Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-2788.03,-2620.81,-2788.13,-2621.13,1.42779e-13,-1.36698e-14
-178,0,-2788.03,-2620.81,-2788.13,-2621.13,1.53484e-13,-2.55108e-15
-176,0,-2788.03,-2620.81,-2788.13,-2621.13,1.61561e-13,-7.33296e-15
-174,0,-2788.03,-2620.81,-2788.13,-2621.13,1.66801e-13,-2.86675e-14
-172,0,-2788.03,-2620.81,-2788.13,-2621.13,1.69379e-13,-6.45356e-14
-170,0,-2788.03,-2620.81,-2788.13,-2621.13,1.69718e-13,-1.10432e-13
-168,0,-2788.03,-2620.81,-2788.13,-2621.13,1.6832e-13,-1.59993e-13
-166,0,-2788.03,-2620.81,-2788.13,-2621.13,1.65618e-13,-2.05975e-13
-164,0,-2788.03,-2620.81,-2788.13,-2621.13,1.61875e-13,-2.41428e-13
-162,0,-2788.03,-2620.81,-2788.13,-2621.13,1.57166e-13,-2.60855e-13
-160,0,-2788.03,-2620.81,-2788.13,-2621.13,1.51434e-13,-2.61161e-13
-158,0,-2788.03,-2620.81,-2788.13,-2621.13,1.44612e-13,-2.42209e-13
-156,0,-2788.03,-2620.81,-2788.13,-2621.13,1.36764e-13,-2.06889e-13
-154,0,-2788.03,-2620.81,-2788.13,-2621.13,1.28207e-13,-1.60669e-13
-152,0,-2788.03,-2620.81,-2788.13,-2621.13,1.19572e-13,-1.10717e-13
-150,0,-2788.03,-2620.81,-2788.13,-2621.13,1.11783e-13,-6.47332e-14
-148,0,-2788.03,-2620.81,-2788.13,-2621.13,1.0594e-13,-2.9698e-14
-146,0,-2788.03,-2620.81,-2788.13,-2621.13,1.03141e-13,-1.07606e-14
-144,0,-2788.03,-2620.81,-2788.13,-2621.13,1.04262e-13,-1.04445e-14
-142,0,-2788.03,-2620.81,-2788.13,-2621.13,1.09761e-13,-2.83063e-14
-140,0,-2788.03,-2620.81,-2788.13,-2621.13,1.19546e-13,-6.1091e-14
