Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,5.71069,4.35702,-10.2225,-4.21445,-7.67134e-13,-1.59598e-13
-178,0,5.71069,4.35702,-10.2225,-4.21445,-8.06214e-13,-1.79019e-13
-176,0,5.71069,4.35702,-10.2225,-4.21445,-8.32768e-13,-2.05358e-13
-174,0,5.71069,4.35702,-10.2225,-4.21445,-8.45432e-13,-2.36371e-13
-172,0,5.71069,4.35702,-10.2225,-4.21445,-8.44368e-13,-2.69754e-13
-170,0,5.71069,4.35702,-10.2225,-4.21445,-8.31182e-13,-3.03422e-13
-168,0,5.71069,4.35702,-10.2225,-4.21445,-8.08698e-13,-3.3571e-13
-166,0,5.71069,4.35702,-10.2225,-4.21445,-7.80601e-13,-3.65473e-13
-164,0,5.71069,4.35702,-10.2225,-4.21445,-7.50998e-13,-3.9209e-13
-162,0,5.71069,4.35702,-10.2225,-4.21445,-7.23944e-13,-4.15374e-13
-160,0,5.71069,4.35702,-10.2225,-4.21445,-7.02999e-13,-4.35423e-13
-158,0,5.71069,4.35702,-10.2225,-4.21445,-6.90844e-13,-4.52452e-13
-156,0,5.71069,4.35702,-10.2225,-4.21445,-6.8902e-13,-4.66628e-13
-154,0,5.71069,4.35702,-10.2225,-4.21445,-6.97797e-13,-4.77958e-13
-152,0,5.71069,4.35702,-10.2225,-4.21445,-7.16203e-13,-4.86237e-13
-150,0,5.71069,4.35702,-10.2225,-4.21445,-7.42187e-13,-4.91062e-13
-148,0,5.71069,4.35702,-10.2225,-4.21445,-7.72901e-13,-4.91918e-13
-146,0,5.71069,4.35702,-10.2225,-4.21445,-8.0507e-13,-4.88293e-13
-144,0,5.71069,4.35702,-10.2225,-4.21445,-8.35382e-13,-4.79817e-13
-142,0,5.71069,4.35702,-10.2225,-4.21445,-8.60879e-13,-4.66383e-13
-140,0,5.71069,4.35702,-10.2225,-4.21445,-8.79271e-13,-4.48218e-13
-138,0,5.71069,4.35702,-10.2225,-4.21445,-8.89164e-13,-4.25915e-13
-136,0,5.71069,4.35702,-10.2225,-4.21445,-8.90157e-13,-4.00386e-13
-134,0,5.71069,4.35702,-10.2225,-4.21445,-8.82815e-13,-3.72777e-13
-132,0,5.71069,4.35702,-10.2225,-4.21445,-8.68524e-13,-3.44341e-13
-130,0,5.71069,4.35702,-10.2225,-4.21445,-8.49246e-13,-3.16305e-13
-128,0,5.71069,4.35702,-10.2225,-4.21445,-8.2722e-13,-2.89759e-13
-126,0,5.71069,4.35702,-10.2225,-4.21445,-8.04648e-13,-2.65579e-13
-124,0,5.71069,4.35702,-10.2225,-4.21445,-7.83406e-13,-2.44403e-13
-122,0,5.71069,4.35702,-10.2225,-4.21445,-7.64823e-13,-2.26667e-13
-120,0,5.71069,4.35702,-10.2225,-4.21445,-7.49551e-13,-2.12672e-13
-118,0,5.71069,4.35702,-10.2225,-4.21445,-7.37548e-13,-2.02686e-13
-116,0,5.71069,4.35702,-10.2225,-4.21445,-7.28152e-13,-1.97025e-13
-114,0,5.71069,4.35702,-10.2225,-4.21445,-7.20266e-13,-1.9611e-13
-112,0,5.71069,4.35702,-10.2225,-4.21445,-7.12579e-13,-2.0047e-13
-110,0,5.71069,4.35702,-10.2225,-4.21445,-7.03832e-13,-2.10674e-13
-108,0,5.71069,4.35702,-10.2225,-4.21445,-6.93058e-13,-2.27207e-13
-106,0,5.71069,4.35702,-10.2225,-4.21445,-6.79773e-13,-2.503e-13
-104,0,5.71069,4.35702,-10.2225,-4.21445,-6.64098e-13,-2.79751e-13
-102,0,5.71069,4.35702,-10.2225,-4.21445,-6.46779e-13,-3.14765e-13
-100,0,5.71069,4.35702,-10.2225,-4.21445,-6.29115e-13,-3.53866e-13
-98,0,5.71069,4.35702,-10.2225,-4.21445,-6.12808e-13,-3.94892e-13
-96,0,5.71069,4.35702,-10.2225,-4.21445,-5.99736e-13,-4.35117e-13
-94,0,5.71069,4.35702,-10.2225,-4.21445,-5.91717e-13,-4.71471e-13
-92,0,5.71069,4.35702,-10.2225,-4.21445,-5.90253e-13,-5.00867e-13
-90,0,5.71069,4.35702,-10.2225,-4.21445,-5.96324e-13,-5.2057e-13
-88,0,5.71069,4.35702,-10.2225,-4.21445,-6.10239e-13,-5.28574e-13
-86,0,5.71069,4.35702,-10.2225,-4.21445,-6.31566e-13,-5.23924e-13
-84,0,5.71069,4.35702,-10.2225,-4.21445,-6.59151e-13,-5.06923e-13
-82,0,5.71069,4.35702,-10.2225,-4.21445,-6.91214e-13,-4.79195e-13
-80,0,5.71069,4.35702,-10.2225,-4.21445,-7.25521e-13,-4.43564e-13
-78,0,5.71069,4.35702,-10.2225,-4.21445,-7.59596e-13,-4.03775e-13
-76,0,5.71069,4.35702,-10.2225,-4.21445,-7.90956e-13,-3.6407e-13
-74,0,5.71069,4.35702,-10.2225,-4.21445,-8.17346e-13,-3.28672e-13
-72,0,5.71069,4.35702,-10.2225,-4.21445,-8.36935e-13,-3.01266e-13
-70,0,5.71069,4.35702,-10.2225,-4.21445,-8.48482e-13,-2.84521e-13
-68,0,5.71069,4.35702,-10.2225,-4.21445,-8.51428e-13,-2.79745e-13
