Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,108.933,-997.355,106.585,-997.268,-2.15807e-13,-9.53052e-15
-178,0,108.933,-997.355,106.585,-997.268,-2.11813e-13,-2.59292e-15
-176,0,108.933,-997.355,106.585,-997.268,-2.21723e-13,1.54072e-14
-174,0,108.933,-997.355,106.585,-997.268,-2.37835e-13,3.92601e-14
-172,0,108.933,-997.355,106.585,-997.268,-2.50666e-13,6.31168e-14
-170,0,108.933,-997.355,106.585,-997.268,-2.51905e-13,8.20039e-14
-168,0,108.933,-997.355,106.585,-997.268,-2.3699e-13,9.29456e-14
-166,0,108.933,-997.355,106.585,-997.268,-2.0659e-13,9.53851e-14
-164,0,108.933,-997.355,106.585,-997.268,-1.66586e-13,9.08429e-14
-162,0,108.933,-997.355,106.585,-997.268,-1.26533e-13,8.20057e-14
-160,0,108.933,-997.355,106.585,-997.268,-9.70277e-14,7.16199e-14
-158,0,108.933,-997.355,106.585,-997.268,-8.66831e-14,6.16049e-14
-156,0,108.933,-997.355,106.585,-997.268,-9.95502e-14,5.2685e-14
-154,0,108.933,-997.355,106.585,-997.268,-1.33708e-13,4.46207e-14
-152,0,108.933,-997.355,106.585,-997.268,-1.81447e-13,3.68753e-14
-150,0,108.933,-997.355,106.585,-997.268,-2.31034e-13,2.93792e-14
-148,0,108.933,-997.355,106.585,-997.268,-2.6964e-13,2.3017e-14
-146,0,108.933,-997.355,106.585,-997.268,-2.86656e-13,1.95818e-14
-144,0,108.933,-997.355,106.585,-997.268,-2.76526e-13,2.11614e-14
-142,0,108.933,-997.355,106.585,-997.268,-2.40324e-13,2.91693e-14
-140,0,108.933,-997.355,106.585,-997.268,-1.85645e-13,4.34066e-14
-138,0,108.933,-997.355,106.585,-997.268,-1.24812e-13,6.15671e-14
-136,0,108.933,-997.355,106.585,-997.268,-7.18736e-14,7.94619e-14
-134,0,108.933,-997.355,106.585,-997.268,-3.91824e-14,9.19913e-14
-132,0,108.933,-997.355,106.585,-997.268,-3.44528e-14,9.46067e-14
-130,0,108.933,-997.355,106.585,-997.268,-5.90672e-14,8.48037e-14
-128,0,108.933,-997.355,106.585,-997.268,-1.08033e-13,6.31386e-14
-126,0,108.933,-997.355,106.585,-997.268,-1.7154e-13,3.33872e-14
-124,0,108.933,-997.355,106.585,-997.268,-2.3763e-13,1.73822e-15
-122,0,108.933,-997.355,106.585,-997.268,-2.95207e-13,-2.4773e-14
-120,0,108.933,-997.355,106.585,-997.268,-3.36553e-13,-4.01281e-14
-118,0,108.933,-997.355,106.585,-997.268,-3.58716e-13,-4.0922e-14
-116,0,108.933,-997.355,106.585,-997.268,-3.63487e-13,-2.72137e-14
-114,0,108.933,-997.355,106.585,-997.268,-3.56104e-13,-2.39576e-15
-112,0,108.933,-997.355,106.585,-997.268,-3.43204e-13,2.78347e-14
-110,0,108.933,-997.355,106.585,-997.268,-3.3068e-13,5.70419e-14
-108,0,108.933,-997.355,106.585,-997.268,-3.22116e-13,7.96444e-14
-106,0,108.933,-997.355,106.585,-997.268,-3.18183e-13,9.20574e-14
-104,0,108.933,-997.355,106.585,-997.268,-3.17064e-13,9.3097e-14
-102,0,108.933,-997.355,106.585,-997.268,-3.15636e-13,8.36383e-14
-100,0,108.933,-997.355,106.585,-997.268,-3.10901e-13,6.57778e-14
-98,0,108.933,-997.355,106.585,-997.268,-3.01144e-13,4.18969e-14
-96,0,108.933,-997.355,106.585,-997.268,-2.86433e-13,1.40125e-14
-94,0,108.933,-997.355,106.585,-997.268,-2.68361e-13,-1.63632e-14
-92,0,108.933,-997.355,106.585,-997.268,-2.49207e-13,-4.78747e-14
-90,0,108.933,-997.355,106.585,-997.268,-2.30919e-13,-7.87335e-14
-88,0,108.933,-997.355,106.585,-997.268,-2.14347e-13,-1.06252e-13
-86,0,108.933,-997.355,106.585,-997.268,-1.9905e-13,-1.2683e-13
-84,0,108.933,-997.355,106.585,-997.268,-1.83758e-13,-1.36546e-13
-82,0,108.933,-997.355,106.585,-997.268,-1.67286e-13,-1.32242e-13
-80,0,108.933,-997.355,106.585,-997.268,-1.49523e-13,-1.12761e-13
-78,0,108.933,-997.355,106.585,-997.268,-1.32052e-13,-7.98882e-14
-76,0,108.933,-997.355,106.585,-997.268,-1.18099e-13,-3.85701e-14
-74,0,108.933,-997.355,106.585,-997.268,-1.11722e-13,3.78343e-15
-72,0,108.933,-997.355,106.585,-997.268,-1.16489e-13,3.88221e-14
-70,0,108.933,-997.355,106.585,-997.268,-1.34051e-13,5.92251e-14
-68,0,108.933,-997.355,106.585,-997.268,-1.63132e-13,6.05641e-14
-66,0,108.933,-997.355,106.585,-997.268,-1.99351e-13,4.25044e-14
-64,0,108.933,-997.355,106.585,-997.268,-2.35988e-13,8.97444e-15
-62,0,108.933,-997.355,106.585,-997.268,-2.6557e-13,-3.2768e-14
-60,0,108.933,-997.355,106.585,-997.268,-2.81802e-13,-7.39131e-14
-58,0,108.933,-997.355,106.585,-997.268,-2.81285e-13,-1.06219e-13
-56,0,108.933,-997.355,106.585,-997.268,-2.64483e-13,-1.23885e-13
-54,0,108.933,-997.355,106.585,-997.268,-2.35638e-13,-1.2468e-13
-52,0,108.933,-997.355,106.585,-997.268,-2.01638e-13,-1.10075e-13
-50,0,108.933,-997.355,106.585,-997.268,-1.70164e-13,-8.44263e-14
-48,0,108.933,-997.355,106.585,-997.268,-1.47661e-13,-5.35172e-14
-46,0,108.933,-997.355,106.585,-997.268,-1.37722e-13,-2.29229e-14
-44,0,108.933,-997.355,106.585,-997.268,-1.40329e-13,3.3315e-15
-42,0,108.933,-997.355,106.585,-997.268,-1.52139e-13,2.35e-14
-40,0,108.933,-997.355,106.585,-997.268,-1.67686e-13,3.81191e-14
-38,0,108.933,-997.355,106.585,-997.268,-1.81114e-13,4.93974e-14
-36,0,108.933,-997.355,106.585,-997.268,-1.87912e-13,6.02567e-14
-34,0,108.933,-997.355,106.585,-997.268,-1.86165e-13,7.334e-14
-32,0,108.933,-997.355,106.585,-997.268,-1.76999e-13,9.02535e-14
-30,0,108.933,-997.355,106.585,-997.268,-1.64142e-13,1.11186e-13
-28,0,108.933,-997.355,106.585,-997.268,-1.52797e-13,1.34924e-13
-26,0,108.933,-997.355,106.585,-997.268,-1.48167e-13,1.59166e-13
-24,0,108.933,-997.355,106.585,-997.268,-1.54066e-13,1.81008e-13
-22,0,108.933,-997.355,106.585,-997.268,-1.7198e-13,1.97475e-13
-20,0,108.933,-997.355,106.585,-997.268,-2.00759e-13,2.06017e-13
-18,0,108.933,-997.355,106.585,-997.268,-2.36989e-13,2.04923e-13
-16,0,108.933,-997.355,106.585,-997.268,-2.75869e-13,1.93651e-13
-14,0,108.933,-997.355,106.585,-997.268,-3.12317e-13,1.73022e-13
-12,0,108.933,-997.355,106.585,-997.268,-3.42046e-13,1.45253e-13
-10,0,108.933,-997.355,106.585,-997.268,-3.62321e-13,1.13754e-13
-8,0,108.933,-997.355,106.585,-997.268,-3.7228e-13,8.26625e-14
-6,0,108.933,-997.355,106.585,-997.268,-3.72787e-13,5.61341e-14
-4,0,108.933,-997.355,106.585,-997.268,-3.65894e-13,3.75117e-14
-2,0,108.933,-997.355,106.585,-997.268,-3.54086e-13,2.85562e-14
0,0,108.933,-997.355,106.585,-997.268,-3.39523e-13,2.89633e-14
2,0,108.933,-997.355,106.585,-997.268,-3.23473e-13,3.6346e-14
4,0,108.933,-997.355,106.585,-997.268,-3.06097e-13,4.67525e-14
6,0,108.933,-997.355,106.585,-997.268,-2.86646e-13,5.56346e-14
8,0,108.933,-997.355,106.585,-997.268,-2.64054e-13,5.90334e-14
10,0,108.933,-997.355,106.585,-997.268,-2.37737e-13,5.46607e-14
12,0,108.933,-997.355,106.585,-997.268,-2.08407e-13,4.25604e-14
14,0,108.933,-997.355,106.585,-997.268,-1.7858e-13,2.51438e-14
16,0,108.933,-997.355,106.585,-997.268,-1.5257e-13,6.56936e-15
18,0,108.933,-997.355,106.585,-997.268,-1.35833e-13,-8.3649e-15
20,0,108.933,-997.355,106.585,-997.268,-1.33723e-13,-1.55034e-14
22,0,108.933,-997.355,106.585,-997.268,-1.49916e-13,-1.24241e-14
24,0,108.933,-997.355,106.585,-997.268,-1.84924e-13,9.62681e-16
26,0,108.933,-997.355,106.585,-997.268,-2.35156e-13,2.24556e-14
28,0,108.933,-997.355,106.585,-997.268,-2.92942e-13,4.81986e-14
30,0,108.933,-997.355,106.585,-997.268,-3.47682e-13,7.36955e-14
32,0,108.933,-997.355,106.585,-997.268,-3.87979e-13,9.48958e-14
34,0,108.933,-997.355,106.585,-997.268,-4.04323e-13,1.09052e-13
36,0,108.933,-997.355,106.585,-997.268,-3.91634e-13,1.15152e-13
38,0,108.933,-997.355,106.585,-997.268,-3.50946e-13,1.1387e-13
40,0,108.933,-997.355,106.585,-997.268,-2.89671e-13,1.07142e-13
42,0,108.933,-997.355,106.585,-997.268,-2.20234e-13,9.75335e-14
44,0,108.933,-997.355,106.585,-997.268,-1.57313e-13,8.76169e-14
46,0,108.933,-997.355,106.585,-997.268,-1.14348e-13,7.94959e-14
48,0,108.933,-997.355,106.585,-997.268,-1.00222e-13,7.45391e-14
50,0,108.933,-997.355,106.585,-997.268,-1.17021e-13,7.32988e-14
52,0,108.933,-997.355,106.585,-997.268,-1.59524e-13,7.55447e-14
54,0,108.933,-997.355,106.585,-997.268,-2.16596e-13,8.035e-14
56,0,108.933,-997.355,106.585,-997.268,-2.7413e-13,8.6206e-14
