Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-0.38696,0.157303,-2.0468,-0.841832,6.062e-14,-4.51475e-13
-178,0,-0.38696,0.157303,-2.0468,-0.841832,6.44755e-14,-4.55229e-13
-176,0,-0.38696,0.157303,-2.0468,-0.841832,6.76823e-14,-4.57292e-13
-174,0,-0.38696,0.157303,-2.0468,-0.841832,6.98337e-14,-4.57364e-13
-172,0,-0.38696,0.157303,-2.0468,-0.841832,7.0655e-14,-4.55323e-13
-170,0,-0.38696,0.157303,-2.0468,-0.841832,7.00296e-14,-4.51242e-13
-168,0,-0.38696,0.157303,-2.0468,-0.841832,6.80069e-14,-4.45404e-13
-166,0,-0.38696,0.157303,-2.0468,-0.841832,6.47906e-14,-4.38289e-13
-164,0,-0.38696,0.157303,-2.0468,-0.841832,6.07108e-14,-4.30543e-13
-162,0,-0.38696,0.157303,-2.0468,-0.841832,5.61834e-14,-4.22926e-13
-160,0,-0.38696,0.157303,-2.0468,-0.841832,5.16621e-14,-4.1624e-13
-158,0,-0.38696,0.157303,-2.0468,-0.841832,4.75889e-14,-4.11255e-13
-156,0,-0.38696,0.157303,-2.0468,-0.841832,4.43489e-14,-4.08615e-13
-154,0,-0.38696,0.157303,-2.0468,-0.841832,4.22343e-14,-4.08769e-13
-152,0,-0.38696,0.157303,-2.0468,-0.841832,4.14202e-14,-4.11906e-13
-150,0,-0.38696,0.157303,-2.0468,-0.841832,4.19561e-14,-4.17921e-13
-148,0,-0.38696,0.157303,-2.0468,-0.841832,4.37706e-14,-4.26412e-13
-146,0,-0.38696,0.157303,-2.0468,-0.841832,4.66894e-14,-4.3671e-13
-144,0,-0.38696,0.157303,-2.0468,-0.841832,5.04627e-14,-4.47944e-13
-142,0,-0.38696,0.157303,-2.0468,-0.841832,5.47976e-14,-4.59129e-13
-140,0,-0.38696,0.157303,-2.0468,-0.841832,5.93913e-14,-4.69272e-13
-138,0,-0.38696,0.157303,-2.0468,-0.841832,6.39609e-14,-4.77486e-13
-136,0,-0.38696,0.157303,-2.0468,-0.841832,6.82661e-14,-4.83085e-13
-134,0,-0.38696,0.157303,-2.0468,-0.841832,7.21216e-14,-4.85663e-13
-132,0,-0.38696,0.157303,-2.0468,-0.841832,7.54006e-14,-4.85137e-13
-130,0,-0.38696,0.157303,-2.0468,-0.841832,7.8029e-14,-4.81747e-13
-128,0,-0.38696,0.157303,-2.0468,-0.841832,7.99719e-14,-4.76027e-13
-126,0,-0.38696,0.157303,-2.0468,-0.841832,8.12177e-14,-4.68724e-13
-124,0,-0.38696,0.157303,-2.0468,-0.841832,8.17623e-14,-4.60708e-13
-122,0,-0.38696,0.157303,-2.0468,-0.841832,8.15963e-14,-4.52857e-13
-120,0,-0.38696,0.157303,-2.0468,-0.841832,8.06999e-14,-4.45956e-13
-118,0,-0.38696,0.157303,-2.0468,-0.841832,7.90447e-14,-4.40603e-13
-116,0,-0.38696,0.157303,-2.0468,-0.841832,7.66036e-14,-4.37152e-13
-114,0,-0.38696,0.157303,-2.0468,-0.841832,7.33661e-14,-4.3569e-13
-112,0,-0.38696,0.157303,-2.0468,-0.841832,6.93573e-14,-4.36048e-13
-110,0,-0.38696,0.157303,-2.0468,-0.841832,6.46549e-14,-4.37855e-13
-108,0,-0.38696,0.157303,-2.0468,-0.841832,5.94018e-14,-4.40612e-13
-106,0,-0.38696,0.157303,-2.0468,-0.841832,5.38106e-14,-4.4378e-13
-104,0,-0.38696,0.157303,-2.0468,-0.841832,4.81576e-14,-4.46867e-13
-102,0,-0.38696,0.157303,-2.0468,-0.841832,4.27658e-14,-4.49502e-13
-100,0,-0.38696,0.157303,-2.0468,-0.841832,3.79786e-14,-4.51484e-13
-98,0,-0.38696,0.157303,-2.0468,-0.841832,3.4126e-14,-4.52799e-13
-96,0,-0.38696,0.157303,-2.0468,-0.841832,3.14889e-14,-4.53604e-13
-94,0,-0.38696,0.157303,-2.0468,-0.841832,3.02651e-14,-4.54183e-13
-92,0,-0.38696,0.157303,-2.0468,-0.841832,3.0541e-14,-4.54885e-13
-90,0,-0.38696,0.157303,-2.0468,-0.841832,3.22751e-14,-4.56045e-13
-88,0,-0.38696,0.157303,-2.0468,-0.841832,3.52933e-14,-4.57922e-13
-86,0,-0.38696,0.157303,-2.0468,-0.841832,3.92991e-14,-4.60635e-13
-84,0,-0.38696,0.157303,-2.0468,-0.841832,4.38966e-14,-4.64135e-13
-82,0,-0.38696,0.157303,-2.0468,-0.841832,4.86254e-14,-4.68199e-13
-80,0,-0.38696,0.157303,-2.0468,-0.841832,5.30028e-14,-4.72452e-13
-78,0,-0.38696,0.157303,-2.0468,-0.841832,5.65709e-14,-4.76413e-13
-76,0,-0.38696,0.157303,-2.0468,-0.841832,5.8942e-14,-4.79557e-13
-74,0,-0.38696,0.157303,-2.0468,-0.841832,5.984e-14,-4.81384e-13
-72,0,-0.38696,0.157303,-2.0468,-0.841832,5.91326e-14,-4.81483e-13
-70,0,-0.38696,0.157303,-2.0468,-0.841832,5.68523e-14,-4.79585e-13
-68,0,-0.38696,0.157303,-2.0468,-0.841832,5.32018e-14,-4.75593e-13
-66,0,-0.38696,0.157303,-2.0468,-0.841832,4.85451e-14,-4.69601e-13
