Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,1.24746,-3.63663,-2.53352,-2.70137,1.16515e-12,1.40136e-12
-178,0,1.24746,-3.63663,-2.53352,-2.70137,1.1568e-12,1.45427e-12
-176,0,1.24746,-3.63663,-2.53352,-2.70137,1.11108e-12,1.5138e-12
-174,0,1.24746,-3.63663,-2.53352,-2.70137,1.04189e-12,1.5789e-12
-172,0,1.24746,-3.63663,-2.53352,-2.70137,9.65512e-13,1.6472e-12
-170,0,1.24746,-3.63663,-2.53352,-2.70137,8.96301e-13,1.71337e-12
-168,0,1.24746,-3.63663,-2.53352,-2.70137,8.43783e-13,1.76871e-12
-166,0,1.24746,-3.63663,-2.53352,-2.70137,8.11733e-13,1.80245e-12
-164,0,1.24746,-3.63663,-2.53352,-2.70137,7.99172e-13,1.80457e-12
-162,0,1.24746,-3.63663,-2.53352,-2.70137,8.02494e-13,1.76939e-12
-160,0,1.24746,-3.63663,-2.53352,-2.70137,8.17656e-13,1.69864e-12
-158,0,1.24746,-3.63663,-2.53352,-2.70137,8.41504e-13,1.60278e-12
-156,0,1.24746,-3.63663,-2.53352,-2.70137,8.71817e-13,1.49982e-12
-154,0,1.24746,-3.63663,-2.53352,-2.70137,9.06262e-13,1.41157e-12
-152,0,1.24746,-3.63663,-2.53352,-2.70137,9.4102e-13,1.3582e-12
-150,0,1.24746,-3.63663,-2.53352,-2.70137,9.70005e-13,1.35266e-12
-148,0,1.24746,-3.63663,-2.53352,-2.70137,9.85365e-13,1.39647e-12
-146,0,1.24746,-3.63663,-2.53352,-2.70137,9.79407e-13,1.47855e-12
-144,0,1.24746,-3.63663,-2.53352,-2.70137,9.47398e-13,1.57743e-12
-142,0,1.24746,-3.63663,-2.53352,-2.70137,8.90211e-13,1.66658e-12
-140,0,1.24746,-3.63663,-2.53352,-2.70137,8.15638e-13,1.72132e-12
-138,0,1.24746,-3.63663,-2.53352,-2.70137,7.37581e-13,1.72557e-12
-136,0,1.24746,-3.63663,-2.53352,-2.70137,6.73008e-13,1.67637e-12
