Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,-107.337,995.543,105.519,-996.192,3.74971e-13,7.74519e-14
-178,0,-107.337,995.543,105.519,-996.192,3.52425e-13,1.47475e-13
-176,0,-107.337,995.543,105.519,-996.192,3.51945e-13,2.0907e-13
-174,0,-107.337,995.543,105.519,-996.192,3.74493e-13,2.52979e-13
-172,0,-107.337,995.543,105.519,-996.192,4.16526e-13,2.73505e-13
-170,0,-107.337,995.543,105.519,-996.192,4.70115e-13,2.69698e-13
-168,0,-107.337,995.543,105.519,-996.192,5.24129e-13,2.45593e-13
-166,0,-107.337,995.543,105.519,-996.192,5.66445e-13,2.09417e-13
-164,0,-107.337,995.543,105.519,-996.192,5.86788e-13,1.71883e-13
-162,0,-107.337,995.543,105.519,-996.192,5.7948e-13,1.43886e-13
-160,0,-107.337,995.543,105.519,-996.192,5.45265e-13,1.34052e-13
-158,0,-107.337,995.543,105.519,-996.192,4.91532e-13,1.4668e-13
-156,0,-107.337,995.543,105.519,-996.192,4.3067e-13,1.80561e-13
-154,0,-107.337,995.543,105.519,-996.192,3.76891e-13,2.29021e-13
-152,0,-107.337,995.543,105.519,-996.192,3.42357e-13,2.81269e-13
-150,0,-107.337,995.543,105.519,-996.192,3.33768e-13,3.24842e-13
-148,0,-107.337,995.543,105.519,-996.192,3.50461e-13,3.48603e-13
-146,0,-107.337,995.543,105.519,-996.192,3.8468e-13,3.45609e-13
-144,0,-107.337,995.543,105.519,-996.192,4.23967e-13,3.15067e-13
-142,0,-107.337,995.543,105.519,-996.192,4.54975e-13,2.6284e-13
-140,0,-107.337,995.543,105.519,-996.192,4.67496e-13,2.00251e-13
-138,0,-107.337,995.543,105.519,-996.192,4.57455e-13,1.41421e-13
-136,0,-107.337,995.543,105.519,-996.192,4.27904e-13,9.97791e-14
-134,0,-107.337,995.543,105.519,-996.192,3.87755e-13,8.46729e-14
-132,0,-107.337,995.543,105.519,-996.192,3.48687e-13,9.89903e-14
-130,0,-107.337,995.543,105.519,-996.192,3.21276e-13,1.38496e-13
-128,0,-107.337,995.543,105.519,-996.192,3.11623e-13,1.93082e-13
-126,0,-107.337,995.543,105.519,-996.192,3.19548e-13,2.49603e-13
-124,0,-107.337,995.543,105.519,-996.192,3.38883e-13,2.95464e-13
-122,0,-107.337,995.543,105.519,-996.192,3.59667e-13,3.2194e-13
-120,0,-107.337,995.543,105.519,-996.192,3.71446e-13,3.26228e-13
-118,0,-107.337,995.543,105.519,-996.192,3.66556e-13,3.11665e-13
-116,0,-107.337,995.543,105.519,-996.192,3.42321e-13,2.8609e-13
-114,0,-107.337,995.543,105.519,-996.192,3.01562e-13,2.58913e-13
-112,0,-107.337,995.543,105.519,-996.192,2.51397e-13,2.37869e-13
-110,0,-107.337,995.543,105.519,-996.192,2.00886e-13,2.2652e-13
-108,0,-107.337,995.543,105.519,-996.192,1.58425e-13,2.23312e-13
-106,0,-107.337,995.543,105.519,-996.192,1.29756e-13,2.2248e-13
-104,0,-107.337,995.543,105.519,-996.192,1.17159e-13,2.16461e-13
-102,0,-107.337,995.543,105.519,-996.192,1.19888e-13,1.98985e-13
-100,0,-107.337,995.543,105.519,-996.192,1.35442e-13,1.67752e-13
-98,0,-107.337,995.543,105.519,-996.192,1.60997e-13,1.25758e-13
-96,0,-107.337,995.543,105.519,-996.192,1.94367e-13,8.07734e-14
-94,0,-107.337,995.543,105.519,-996.192,2.34134e-13,4.30895e-14
-92,0,-107.337,995.543,105.519,-996.192,2.79014e-13,2.22492e-14
-90,0,-107.337,995.543,105.519,-996.192,3.269e-13,2.38289e-14
-88,0,-107.337,995.543,105.519,-996.192,3.74179e-13,4.73419e-14
