Phi[deg],Theta[deg],re(rEX)[mV],im(rEX)[mV],re(rEY)[mV],im(rEY)[mV],re(rEZ)[mV],im(rEZ)[mV]
-180,0,1.51248,1.64409,-5419.66,-6599.88,-5.93197e-13,-7.87188e-14
-178,0,1.51248,1.64409,-5419.66,-6599.88,-5.84781e-13,-4.18595e-14
-176,0,1.51248,1.64409,-5419.66,-6599.88,-5.56236e-13,2.01695e-14
-174,0,1.51248,1.64409,-5419.66,-6599.88,-5.09954e-13,9.68732e-14
-172,0,1.51248,1.64409,-5419.66,-6599.88,-4.5007e-13,1.74293e-13
-170,0,1.51248,1.64409,-5419.66,-6599.88,-3.82732e-13,2.37873e-13
-168,0,1.51248,1.64409,-5419.66,-6599.88,-3.16293e-13,2.75704e-13
-166,0,1.51248,1.64409,-5419.66,-6599.88,-2.60944e-13,2.81329e-13
-164,0,1.51248,1.64409,-5419.66,-6599.88,-2.27511e-13,2.55334e-13
-162,0,1.51248,1.64409,-5419.66,-6599.88,-2.2543e-13,2.05279e-13
-160,0,1.51248,1.64409,-5419.66,-6599.88,-2.60372e-13,1.43936e-13
-158,0,1.51248,1.64409,-5419.66,-6599.88,-3.3218e-13,8.62492e-14
-156,0,1.51248,1.64409,-5419.66,-6599.88,-4.33884e-13,4.58174e-14
-154,0,1.51248,1.64409,-5419.66,-6599.88,-5.52293e-13,3.17915e-14
-152,0,1.51248,1.64409,-5419.66,-6599.88,-6.70245e-13,4.69875e-14
-150,0,1.51248,1.64409,-5419.66,-6599.88,-7.7007e-13,8.76678e-14
-148,0,1.51248,1.64409,-5419.66,-6599.88,-8.37432e-13,1.44986e-13
-146,0,1.51248,1.64409,-5419.66,-6599.88,-8.64526e-13,2.07644e-13
-144,0,1.51248,1.64409,-5419.66,-6599.88,-8.51735e-13,2.64981e-13
-142,0,1.51248,1.64409,-5419.66,-6599.88,-8.07272e-13,3.09643e-13
-140,0,1.51248,1.64409,-5419.66,-6599.88,-7.44889e-13,3.39101e-13
-138,0,1.51248,1.64409,-5419.66,-6599.88,-6.80267e-13,3.5565e-13
-136,0,1.51248,1.64409,-5419.66,-6599.88,-6.27104e-13,3.64952e-13
-134,0,1.51248,1.64409,-5419.66,-6599.88,-5.9395e-13,3.73594e-13
-132,0,1.51248,1.64409,-5419.66,-6599.88,-5.82646e-13,3.86428e-13
-130,0,1.51248,1.64409,-5419.66,-6599.88,-5.88721e-13,4.04483e-13
-128,0,1.51248,1.64409,-5419.66,-6599.88,-6.03552e-13,4.24116e-13
-126,0,1.51248,1.64409,-5419.66,-6599.88,-6.17581e-13,4.37685e-13
-124,0,1.51248,1.64409,-5419.66,-6599.88,-6.23618e-13,4.35633e-13
-122,0,1.51248,1.64409,-5419.66,-6599.88,-6.19233e-13,4.09442e-13
-120,0,1.51248,1.64409,-5419.66,-6599.88,-6.07564e-13,3.54662e-13
-118,0,1.51248,1.64409,-5419.66,-6599.88,-5.96305e-13,2.73162e-13
-116,0,1.51248,1.64409,-5419.66,-6599.88,-5.95189e-13,1.73907e-13
-114,0,1.51248,1.64409,-5419.66,-6599.88,-6.12708e-13,7.19e-14
-112,0,1.51248,1.64409,-5419.66,-6599.88,-6.53039e-13,-1.45772e-14
-110,0,1.51248,1.64409,-5419.66,-6599.88,-7.14081e-13,-6.78792e-14
-108,0,1.51248,1.64409,-5419.66,-6599.88,-7.87225e-13,-7.51695e-14
-106,0,1.51248,1.64409,-5419.66,-6599.88,-8.58997e-13,-3.18243e-14
-104,0,1.51248,1.64409,-5419.66,-6599.88,-9.1421e-13,5.68358e-14
-102,0,1.51248,1.64409,-5419.66,-6599.88,-9.39801e-13,1.76043e-13
-100,0,1.51248,1.64409,-5419.66,-6599.88,-9.28363e-13,3.04349e-13
-98,0,1.51248,1.64409,-5419.66,-6599.88,-8.80366e-13,4.18154e-13
-96,0,1.51248,1.64409,-5419.66,-6599.88,-8.0441e-13,4.97013e-13
-94,0,1.51248,1.64409,-5419.66,-6599.88,-7.15332e-13,5.28471e-13
-92,0,1.51248,1.64409,-5419.66,-6599.88,-6.30568e-13,5.11232e-13
-90,0,1.51248,1.64409,-5419.66,-6599.88,-5.65661e-13,4.55761e-13
-88,0,1.51248,1.64409,-5419.66,-6599.88,-5.30092e-13,3.82036e-13
-86,0,1.51248,1.64409,-5419.66,-6599.88,-5.24605e-13,3.14825e-13
-84,0,1.51248,1.64409,-5419.66,-6599.88,-5.40835e-13,2.77519e-13
-82,0,1.51248,1.64409,-5419.66,-6599.88,-5.6351e-13,2.85995e-13
-80,0,1.51248,1.64409,-5419.66,-6599.88,-5.74754e-13,3.44046e-13
-78,0,1.51248,1.64409,-5419.66,-6599.88,-5.59441e-13,4.41628e-13
-76,0,1.51248,1.64409,-5419.66,-6599.88,-5.10157e-13,5.56546e-13
-74,0,1.51248,1.64409,-5419.66,-6599.88,-4.3034e-13,6.5935e-13
-72,0,1.51248,1.64409,-5419.66,-6599.88,-3.34585e-13,7.20386e-13
-70,0,1.51248,1.64409,-5419.66,-6599.88,-2.45793e-13,7.17368e-13
-68,0,1.51248,1.64409,-5419.66,-6599.88,-1.8975e-13,6.41549e-13
-66,0,1.51248,1.64409,-5419.66,-6599.88,-1.8842e-13,5.00896e-13
