Phi[deg],Theta[deg],GainTotal
-180,0,1.94801
-178,0,1.94801
-176,0,1.94801
-174,0,1.94801
-172,0,1.94801
-170,0,1.94801
-168,0,1.94801
-166,0,1.94801
-164,0,1.94801
-162,0,1.94801
-160,0,1.94801
-158,0,1.94801
-156,0,1.94801
-154,0,1.94801
-152,0,1.94801
-150,0,1.94801
-148,0,1.94801
-146,0,1.94801
-144,0,1.94801
-142,0,1.94801
-140,0,1.94801
-138,0,1.94801
-136,0,1.94801
-134,0,1.94801
-132,0,1.94801
-130,0,1.94801
-128,0,1.94801
-126,0,1.94801
-124,0,1.94801
-122,0,1.94801
-120,0,1.94801
-118,0,1.94801
-116,0,1.94801
-114,0,1.94801
-112,0,1.94801
-110,0,1.94801
-108,0,1.94801
-106,0,1.94801
-104,0,1.94801
-102,0,1.94801
-100,0,1.94801
-98,0,1.94801
-96,0,1.94801
-94,0,1.94801
-92,0,1.94801
-90,0,1.94801
-88,0,1.94801
-86,0,1.94801
-84,0,1.94801
-82,0,1.94801
-80,0,1.94801
-78,0,1.94801
-76,0,1.94801
-74,0,1.94801
-72,0,1.94801
-70,0,1.94801
-68,0,1.94801
-66,0,1.94801
-64,0,1.94801
-62,0,1.94801
-60,0,1.94801
-58,0,1.94801
-56,0,1.94801
-54,0,1.94801
-52,0,1.94801
-50,0,1.94801
-48,0,1.94801
-46,0,1.94801
-44,0,1.94801
-42,0,1.94801
-40,0,1.94801
-38,0,1.94801
-36,0,1.94801
-34,0,1.94801
-32,0,1.94801
-30,0,1.94801
-28,0,1.94801
-26,0,1.94801
-24,0,1.94801
-22,0,1.94801
-20,0,1.94801
-18,0,1.94801
-16,0,1.94801
-14,0,1.94801
-12,0,1.94801
-10,0,1.94801
-8,0,1.94801
-6,0,1.94801
-4,0,1.94801
-2,0,1.94801
0,0,1.94801
2,0,1.94801
4,0,1.94801
6,0,1.94801
8,0,1.94801
10,0,1.94801
12,0,1.94801
14,0,1.94801
16,0,1.94801
18,0,1.94801
20,0,1.94801
22,0,1.94801
24,0,1.94801
26,0,1.94801
28,0,1.94801
30,0,1.94801
32,0,1.94801
34,0,1.94801
36,0,1.94801
38,0,1.94801
40,0,1.94801
42,0,1.94801
44,0,1.94801
46,0,1.94801
48,0,1.94801
50,0,1.94801
52,0,1.94801
54,0,1.94801
56,0,1.94801
58,0,1.94801
60,0,1.94801
62,0,1.94801
64,0,1.94801
66,0,1.94801
68,0,1.94801
70,0,1.94801
72,0,1.94801
74,0,1.94801
76,0,1.94801
78,0,1.94801
80,0,1.94801
82,0,1.94801
84,0,1.94801
86,0,1.94801
88,0,1.94801
90,0,1.94801
92,0,1.94801
94,0,1.94801
96,0,1.94801
98,0,1.94801
100,0,1.94801
102,0,1.94801
104,0,1.94801
106,0,1.94801
108,0,1.94801
110,0,1.94801
112,0,1.94801
114,0,1.94801
116,0,1.94801
118,0,1.94801
120,0,1.94801
122,0,1.94801
124,0,1.94801
126,0,1.94801
128,0,1.94801
130,0,1.94801
132,0,1.94801
134,0,1.94801
136,0,1.94801
138,0,1.94801
140,0,1.94801
142,0,1.94801
144,0,1.94801
146,0,1.94801
148,0,1.94801
150,0,1.94801
152,0,1.94801
154,0,1.94801
156,0,1.94801
158,0,1.94801
160,0,1.94801
162,0,1.94801
164,0,1.94801
166,0,1.94801
168,0,1.94801
170,0,1.94801
172,0,1.94801
174,0,1.94801
176,0,1.94801
178,0,1.94801
180,0,1.94801
-180,2,2.01108
-178,2,2.00889
-176,2,2.00662
-174,2,2.00428
-172,2,2.00186
-170,2,1.99938
-168,2,1.99683
-166,2,1.99421
-164,2,1.99154
-162,2,1.9888
-160,2,1.98601
-158,2,1.98316
-156,2,1.98027
-154,2,1.97732
-152,2,1.97434
-150,2,1.97131
-148,2,1.96825
-146,2,1.96515
-144,2,1.96202
-142,2,1.95887
-140,2,1.95569
-138,2,1.95249
-136,2,1.94928
-134,2,1.94606
-132,2,1.94283
-130,2,1.9396
-128,2,1.93637
-126,2,1.93314
-124,2,1.92992
-122,2,1.92671
-120,2,1.92352
-118,2,1.92034
-116,2,1.9172
-114,2,1.91408
-112,2,1.91099
-110,2,1.90794
-108,2,1.90494
-106,2,1.90197
-104,2,1.89906
-102,2,1.8962
-100,2,1.89339
-98,2,1.89065
-96,2,1.88797
-94,2,1.88536
-92,2,1.88282
-90,2,1.88035
-88,2,1.87797
-86,2,1.87567
-84,2,1.87345
-82,2,1.87132
-80,2,1.86929
-78,2,1.86735
-76,2,1.86551
-74,2,1.86377
-72,2,1.86214
-70,2,1.86061
-68,2,1.85919
-66,2,1.85788
-64,2,1.85668
-62,2,1.8556
-60,2,1.85463
-58,2,1.85378
-56,2,1.85305
-54,2,1.85244
-52,2,1.85195
-50,2,1.85158
-48,2,1.85134
-46,2,1.85122
-44,2,1.85122
-42,2,1.85135
-40,2,1.85159
-38,2,1.85196
-36,2,1.85245
-34,2,1.85307
-32,2,1.8538
-30,2,1.85465
-28,2,1.85562
-26,2,1.85671
-24,2,1.85791
-22,2,1.85922
-20,2,1.86065
-18,2,1.86218
-16,2,1.86382
-14,2,1.86556
-12,2,1.8674
-10,2,1.86935
-8,2,1.87138
-6,2,1.87351
-4,2,1.87573
-2,2,1.87803
0,2,1.88042
2,2,1.88289
4,2,1.88543
6,2,1.88804
8,2,1.89072
10,2,1.89347
12,2,1.89627
14,2,1.89914
16,2,1.90205
18,2,1.90502
20,2,1.90802
22,2,1.91107
24,2,1.91416
26,2,1.91728
28,2,1.92043
30,2,1.9236
32,2,1.92679
34,2,1.93
36,2,1.93322
38,2,1.93645
40,2,1.93968
42,2,1.94292
44,2,1.94615
46,2,1.94937
48,2,1.95258
50,2,1.95577
52,2,1.95895
54,2,1.9621
56,2,1.96523
58,2,1.96832
60,2,1.97139
62,2,1.97441
64,2,1.9774
66,2,1.98034
68,2,1.98323
70,2,1.98608
72,2,1.98887
74,2,1.9916
76,2,1.99428
78,2,1.99689
80,2,1.99944
82,2,2.00192
84,2,2.00434
86,2,2.00668
88,2,2.00894
90,2,2.01113
92,2,2.01324
94,2,2.01526
96,2,2.01721
98,2,2.01906
100,2,2.02083
102,2,2.02252
104,2,2.02411
106,2,2.02561
108,2,2.02701
110,2,2.02832
112,2,2.02954
114,2,2.03066
116,2,2.03167
118,2,2.03259
120,2,2.03341
122,2,2.03413
124,2,2.03475
126,2,2.03527
