Phi[deg],Theta[deg],GainTotal
-180,0,3.17839
-178,0,3.17839
-176,0,3.17839
-174,0,3.17839
-172,0,3.17839
-170,0,3.17839
-168,0,3.17839
-166,0,3.17839
-164,0,3.17839
-162,0,3.17839
-160,0,3.17839
-158,0,3.17839
-156,0,3.17839
-154,0,3.17839
-152,0,3.17839
-150,0,3.17839
-148,0,3.17839
-146,0,3.17839
-144,0,3.17839
-142,0,3.17839
-140,0,3.17839
-138,0,3.17839
-136,0,3.17839
-134,0,3.17839
-132,0,3.17839
-130,0,3.17839
-128,0,3.17839
-126,0,3.17839
-124,0,3.17839
-122,0,3.17839
-120,0,3.17839
-118,0,3.17839
-116,0,3.17839
-114,0,3.17839
-112,0,3.17839
-110,0,3.17839
-108,0,3.17839
-106,0,3.17839
-104,0,3.17839
-102,0,3.17839
-100,0,3.17839
-98,0,3.17839
-96,0,3.17839
-94,0,3.17839
-92,0,3.17839
-90,0,3.17839
-88,0,3.17839
-86,0,3.17839
-84,0,3.17839
-82,0,3.17839
-80,0,3.17839
-78,0,3.17839
-76,0,3.17839
-74,0,3.17839
-72,0,3.17839
-70,0,3.17839
-68,0,3.17839
-66,0,3.17839
-64,0,3.17839
-62,0,3.17839
-60,0,3.17839
-58,0,3.17839
-56,0,3.17839
-54,0,3.17839
-52,0,3.17839
-50,0,3.17839
-48,0,3.17839
-46,0,3.17839
-44,0,3.17839
-42,0,3.17839
-40,0,3.17839
-38,0,3.17839
-36,0,3.17839
-34,0,3.17839
-32,0,3.17839
-30,0,3.17839
-28,0,3.17839
-26,0,3.17839
-24,0,3.17839
-22,0,3.17839
-20,0,3.17839
-18,0,3.17839
-16,0,3.17839
-14,0,3.17839
-12,0,3.17839
-10,0,3.17839
-8,0,3.17839
-6,0,3.17839
-4,0,3.17839
-2,0,3.17839
0,0,3.17839
2,0,3.17839
4,0,3.17839
6,0,3.17839
8,0,3.17839
10,0,3.17839
12,0,3.17839
14,0,3.17839
16,0,3.17839
18,0,3.17839
20,0,3.17839
22,0,3.17839
24,0,3.17839
26,0,3.17839
28,0,3.17839
30,0,3.17839
32,0,3.17839
34,0,3.17839
36,0,3.17839
38,0,3.17839
40,0,3.17839
42,0,3.17839
44,0,3.17839
46,0,3.17839
48,0,3.17839
50,0,3.17839
52,0,3.17839
54,0,3.17839
56,0,3.17839
58,0,3.17839
60,0,3.17839
62,0,3.17839
64,0,3.17839
66,0,3.17839
68,0,3.17839
70,0,3.17839
72,0,3.17839
74,0,3.17839
76,0,3.17839
78,0,3.17839
80,0,3.17839
82,0,3.17839
84,0,3.17839
86,0,3.17839
88,0,3.17839
90,0,3.17839
92,0,3.17839
94,0,3.17839
96,0,3.17839
98,0,3.17839
100,0,3.17839
102,0,3.17839
104,0,3.17839
106,0,3.17839
108,0,3.17839
110,0,3.17839
112,0,3.17839
114,0,3.17839
116,0,3.17839
118,0,3.17839
120,0,3.17839
122,0,3.17839
124,0,3.17839
126,0,3.17839
128,0,3.17839
130,0,3.17839
132,0,3.17839
134,0,3.17839
136,0,3.17839
138,0,3.17839
140,0,3.17839
142,0,3.17839
144,0,3.17839
146,0,3.17839
148,0,3.17839
150,0,3.17839
152,0,3.17839
154,0,3.17839
156,0,3.17839
158,0,3.17839
160,0,3.17839
162,0,3.17839
164,0,3.17839
166,0,3.17839
168,0,3.17839
170,0,3.17839
172,0,3.17839
174,0,3.17839
176,0,3.17839
178,0,3.17839
180,0,3.17839
-180,2,3.22424
-178,2,3.22273
-176,2,3.22116
-174,2,3.21951
-172,2,3.21778
-170,2,3.21598
-168,2,3.21411
-166,2,3.21217
-164,2,3.21015
-162,2,3.20806
-160,2,3.2059
-158,2,3.20366
-156,2,3.20136
-154,2,3.19899
-152,2,3.19655
-150,2,3.19404
-148,2,3.19147
-146,2,3.18883
-144,2,3.18614
-142,2,3.18338
-140,2,3.18057
-138,2,3.17771
-136,2,3.1748
-134,2,3.17185
-132,2,3.16885
-130,2,3.16581
-128,2,3.16274
-126,2,3.15964
-124,2,3.15651
-122,2,3.15335
-120,2,3.15019
-118,2,3.14701
-116,2,3.14382
-114,2,3.14063
-112,2,3.13744
-110,2,3.13426
-108,2,3.1311
-106,2,3.12796
-104,2,3.12484
-102,2,3.12175
-100,2,3.11871
-98,2,3.1157
-96,2,3.11275
-94,2,3.10985
-92,2,3.10701
-90,2,3.10424
-88,2,3.10154
-86,2,3.09891
-84,2,3.09638
-82,2,3.09393
-80,2,3.09158
-78,2,3.08932
-76,2,3.08717
-74,2,3.08513
