Phi[deg],Theta[deg],GainTotal
-180,0,0.225656
-178,0,0.225656
-176,0,0.225656
-174,0,0.225656
-172,0,0.225656
-170,0,0.225656
-168,0,0.225656
-166,0,0.225656
-164,0,0.225656
-162,0,0.225656
-160,0,0.225656
-158,0,0.225656
-156,0,0.225656
-154,0,0.225656
-152,0,0.225656
-150,0,0.225656
-148,0,0.225656
-146,0,0.225656
-144,0,0.225656
-142,0,0.225656
-140,0,0.225656
-138,0,0.225656
-136,0,0.225656
-134,0,0.225656
-132,0,0.225656
-130,0,0.225656
-128,0,0.225656
-126,0,0.225656
-124,0,0.225656
-122,0,0.225656
-120,0,0.225656
-118,0,0.225656
-116,0,0.225656
-114,0,0.225656
-112,0,0.225656
-110,0,0.225656
-108,0,0.225656
-106,0,0.225656
-104,0,0.225656
-102,0,0.225656
-100,0,0.225656
-98,0,0.225656
-96,0,0.225656
-94,0,0.225656
-92,0,0.225656
-90,0,0.225656
-88,0,0.225656
-86,0,0.225656
-84,0,0.225656
-82,0,0.225656
-80,0,0.225656
-78,0,0.225656
-76,0,0.225656
-74,0,0.225656
-72,0,0.225656
-70,0,0.225656
-68,0,0.225656
-66,0,0.225656
-64,0,0.225656
-62,0,0.225656
-60,0,0.225656
-58,0,0.225656
-56,0,0.225656
-54,0,0.225656
-52,0,0.225656
-50,0,0.225656
-48,0,0.225656
-46,0,0.225656
-44,0,0.225656
-42,0,0.225656
-40,0,0.225656
-38,0,0.225656
-36,0,0.225656
-34,0,0.225656
-32,0,0.225656
-30,0,0.225656
-28,0,0.225656
-26,0,0.225656
-24,0,0.225656
-22,0,0.225656
-20,0,0.225656
-18,0,0.225656
-16,0,0.225656
-14,0,0.225656
-12,0,0.225656
-10,0,0.225656
-8,0,0.225656
-6,0,0.225656
-4,0,0.225656
-2,0,0.225656
0,0,0.225656
2,0,0.225656
4,0,0.225656
6,0,0.225656
8,0,0.225656
10,0,0.225656
12,0,0.225656
14,0,0.225656
16,0,0.225656
18,0,0.225656
20,0,0.225656
22,0,0.225656
24,0,0.225656
26,0,0.225656
28,0,0.225656
30,0,0.225656
32,0,0.225656
34,0,0.225656
36,0,0.225656
38,0,0.225656
40,0,0.225656
42,0,0.225656
44,0,0.225656
46,0,0.225656
48,0,0.225656
50,0,0.225656
52,0,0.225656
54,0,0.225656
56,0,0.225656
58,0,0.225656
60,0,0.225656
62,0,0.225656
64,0,0.225656
66,0,0.225656
68,0,0.225656
70,0,0.225656
72,0,0.225656
74,0,0.225656
76,0,0.225656
78,0,0.225656
80,0,0.225656
82,0,0.225656
84,0,0.225656
86,0,0.225656
88,0,0.225656
90,0,0.225656
92,0,0.225656
94,0,0.225656
96,0,0.225656
98,0,0.225656
100,0,0.225656
102,0,0.225656
104,0,0.225656
106,0,0.225656
108,0,0.225656
110,0,0.225656
112,0,0.225656
114,0,0.225656
116,0,0.225656
118,0,0.225656
120,0,0.225656
122,0,0.225656
124,0,0.225656
126,0,0.225656
128,0,0.225656
130,0,0.225656
132,0,0.225656
134,0,0.225656
136,0,0.225656
138,0,0.225656
140,0,0.225656
142,0,0.225656
144,0,0.225656
146,0,0.225656
148,0,0.225656
150,0,0.225656
152,0,0.225656
154,0,0.225656
156,0,0.225656
158,0,0.225656
160,0,0.225656
162,0,0.225656
164,0,0.225656
166,0,0.225656
168,0,0.225656
170,0,0.225656
172,0,0.225656
174,0,0.225656
176,0,0.225656
178,0,0.225656
180,0,0.225656
-180,2,0.26097
-178,2,0.259819
-176,2,0.258631
-174,2,0.257407
-172,2,0.256149
-170,2,0.254858
-168,2,0.253536
-166,2,0.252184
-164,2,0.250804
-162,2,0.249399
-160,2,0.247969
-158,2,0.246516
-156,2,0.245043
-154,2,0.24355
-152,2,0.24204
-150,2,0.240515
-148,2,0.238977
-146,2,0.237426
-144,2,0.235866
-142,2,0.234298
-140,2,0.232723
-138,2,0.231145
-136,2,0.229564
-134,2,0.227983
-132,2,0.226403
-130,2,0.224826
-128,2,0.223255
-126,2,0.221691
-124,2,0.220135
-122,2,0.218591
-120,2,0.217059
-118,2,0.215541
-116,2,0.21404
-114,2,0.212556
-112,2,0.211092
-110,2,0.20965
-108,2,0.208231
-106,2,0.206837
-104,2,0.205469
-102,2,0.20413
-100,2,0.202821
-98,2,0.201543
-96,2,0.200298
-94,2,0.199087
-92,2,0.197913
-90,2,0.196776
-88,2,0.195677
-86,2,0.194619
-84,2,0.193602
-82,2,0.192628
-80,2,0.191698
-78,2,0.190814
-76,2,0.189975
-74,2,0.189183
-72,2,0.18844
-70,2,0.187746
-68,2,0.187103
-66,2,0.18651
-64,2,0.185968
-62,2,0.18548
-60,2,0.185044
-58,2,0.184661
-56,2,0.184333
-54,2,0.184059
-52,2,0.18384
-50,2,0.183677
-48,2,0.183568
-46,2,0.183515
-44,2,0.183518
-42,2,0.183576
-40,2,0.183689
-38,2,0.183858
-36,2,0.184082
-34,2,0.18436
-32,2,0.184693
-30,2,0.18508
-28,2,0.185521
-26,2,0.186015
-24,2,0.18656
-22,2,0.187158
-20,2,0.187806
-18,2,0.188504
-16,2,0.189252
-14,2,0.190047
-12,2,0.19089
-10,2,0.191779
-8,2,0.192713
-6,2,0.19369
-4,2,0.194711
-2,2,0.195772
0,2,0.196874
2,2,0.198014
4,2,0.199192
6,2,0.200405
8,2,0.201653
10,2,0.202933
12,2,0.204245
14,2,0.205587
16,2,0.206956
18,2,0.208352
20,2,0.209773
22,2,0.211217
24,2,0.212682
26,2,0.214167
28,2,0.215669
30,2,0.217188
32,2,0.218721
34,2,0.220266
36,2,0.221822
38,2,0.223386
40,2,0.224958
42,2,0.226534
44,2,0.228114
46,2,0.229695
48,2,0.231275
50,2,0.232853
52,2,0.234427
54,2,0.235994
56,2,0.237553
58,2,0.239102
60,2,0.240639
62,2,0.242163
64,2,0.243671
66,2,0.245161
68,2,0.246633
70,2,0.248083
72,2,0.249511
74,2,0.250914
76,2,0.252291
78,2,0.253641
80,2,0.25496
82,2,0.256248
84,2,0.257504
86,2,0.258725
88,2,0.25991
90,2,0.261058
92,2,0.262166
94,2,0.263235
96,2,0.264262
98,2,0.265246
100,2,0.266185
102,2,0.26708
104,2,0.267928
106,2,0.268728
108,2,0.269479
110,2,0.270181
112,2,0.270832
114,2,0.271432
116,2,0.271979
118,2,0.272474
120,2,0.272915
122,2,0.273302
124,2,0.273635
126,2,0.273912
128,2,0.274134
130,2,0.2743
132,2,0.27441
134,2,0.274464
136,2,0.274462
138,2,0.274404
140,2,0.274289
142,2,0.274119
144,2,0.273893
146,2,0.273611
148,2,0.273275
150,2,0.272884
152,2,0.272439
154,2,0.27194
156,2,0.271388
158,2,0.270785
160,2,0.270129
162,2,0.269424
164,2,0.268669
166,2,0.267865
168,2,0.267013
170,2,0.266115
172,2,0.265172
174,2,0.264185
176,2,0.263154
178,2,0.262082
180,2,0.26097
-180,4,0.301289
-178,4,0.298999
-176,4,0.296638
-174,4,0.294208
-172,4,0.291713
-170,4,0.289156
-168,4,0.28654
-166,4,0.283869
-164,4,0.281147
-162,4,0.278376
-160,4,0.27556
-158,4,0.272703
-156,4,0.269809
-154,4,0.26688
-152,4,0.26392
-150,4,0.260934
-148,4,0.257924
-146,4,0.254893
-144,4,0.251846
-142,4,0.248786
-140,4,0.245717
-138,4,0.242641
-136,4,0.239563
-134,4,0.236485
-132,4,0.233411
-130,4,0.230345
-128,4,0.22729
-126,4,0.224249
-124,4,0.221225
-122,4,0.218222
-120,4,0.215243
-118,4,0.212292
-116,4,0.209371
-114,4,0.206483
-112,4,0.203632
-110,4,0.200822
-108,4,0.198054
-106,4,0.195333
-104,4,0.192661
-102,4,0.190042
-100,4,0.187479
-98,4,0.184974
-96,4,0.182531
-94,4,0.180152
-92,4,0.177842
-90,4,0.175601
-88,4,0.173435
-86,4,0.171344
-84,4,0.169333
-82,4,0.167403
-80,4,0.165558
-78,4,0.1638
-76,4,0.162132
-74,4,0.160555
-72,4,0.159073
-70,4,0.157687
-68,4,0.1564
-66,4,0.155213
-64,4,0.154129
-62,4,0.153148
-60,4,0.152273
-58,4,0.151505
-56,4,0.150846
-54,4,0.150295
-52,4,0.149854
-50,4,0.149525
-48,4,0.149307
-46,4,0.1492
-44,4,0.149205
-42,4,0.149322
-40,4,0.149551
-38,4,0.149892
-36,4,0.150343
-34,4,0.150904
-32,4,0.151574
-30,4,0.152352
-28,4,0.153237
-26,4,0.154227
-24,4,0.155322
-22,4,0.156518
-20,4,0.157814
-18,4,0.159209
-16,4,0.1607
-14,4,0.162286
-12,4,0.163962
-10,4,0.165728
-8,4,0.167581
-6,4,0.169518
-4,4,0.171537
-2,4,0.173634
0,4,0.175807
2,4,0.178053
4,4,0.18037
6,4,0.182754
8,4,0.185202
10,4,0.187712
12,4,0.19028
14,4,0.192903
16,4,0.195578
18,4,0.198303
20,4,0.201073
22,4,0.203886
24,4,0.206739
26,4,0.209629
28,4,0.212551
30,4,0.215504
32,4,0.218484
34,4,0.221487
36,4,0.224511
38,4,0.227552
40,4,0.230607
42,4,0.233672
44,4,0.236744
46,4,0.23982
48,4,0.242897
50,4,0.245971
52,4,0.249038
54,4,0.252095
56,4,0.255139
58,4,0.258166
60,4,0.261173
62,4,0.264156
64,4,0.267111
66,4,0.270036
68,4,0.272926
70,4,0.275778
72,4,0.278589
74,4,0.281355
76,4,0.284072
78,4,0.286738
80,4,0.289348
82,4,0.291899
84,4,0.294389
86,4,0.296813
88,4,0.299168
90,4,0.301451
92,4,0.30366
94,4,0.30579
96,4,0.30784
98,4,0.309806
100,4,0.311686
102,4,0.313476
104,4,0.315174
106,4,0.316779
108,4,0.318287
110,4,0.319697
112,4,0.321006
114,4,0.322212
116,4,0.323314
118,4,0.32431
120,4,0.325199
122,4,0.325979
124,4,0.326649
126,4,0.327209
128,4,0.327657
130,4,0.327992
132,4,0.328215
134,4,0.328324
136,4,0.328321
138,4,0.328203
140,4,0.327973
142,4,0.32763
144,4,0.327175
146,4,0.326608
148,4,0.32593
150,4,0.325142
152,4,0.324246
154,4,0.323242
156,4,0.322133
158,4,0.320919
160,4,0.319603
162,4,0.318186
164,4,0.316671
166,4,0.315059
168,4,0.313354
170,4,0.311557
172,4,0.30967
174,4,0.307698
176,4,0.305641
178,4,0.303504
180,4,0.301289
-180,6,0.344937
-178,6,0.341541
-176,6,0.338044
-174,6,0.33445
-172,6,0.330765
-170,6,0.326995
-168,6,0.323144
-166,6,0.319218
-164,6,0.315223
-162,6,0.311164
-160,6,0.307047
-158,6,0.302876
-156,6,0.298658
-154,6,0.294396
-152,6,0.290098
-150,6,0.285767
-148,6,0.281408
-146,6,0.277028
-144,6,0.27263
-142,6,0.268219
-140,6,0.263801
-138,6,0.259379
-136,6,0.254957
-134,6,0.250541
-132,6,0.246135
-130,6,0.241742
-128,6,0.237367
-126,6,0.233014
-124,6,0.228686
-122,6,0.224388
-120,6,0.220124
-118,6,0.215897
-116,6,0.211711
-114,6,0.207571
-112,6,0.203479
-110,6,0.19944
-108,6,0.195458
-106,6,0.191536
-104,6,0.187679
-102,6,0.183891
-100,6,0.180176
-98,6,0.176538
-96,6,0.172982
-94,6,0.169511
-92,6,0.166131
-90,6,0.162845
-88,6,0.159659
-86,6,0.156577
-84,6,0.153603
-82,6,0.150743
-80,6,0.148
-78,6,0.14538
-76,6,0.142886
-74,6,0.140524
-72,6,0.138297
-70,6,0.136211
-68,6,0.134268
-66,6,0.132473
-64,6,0.130829
-62,6,0.12934
-60,6,0.12801
-58,6,0.12684
-56,6,0.125833
-54,6,0.124992
-52,6,0.124319
-50,6,0.123815
-48,6,0.123481
-46,6,0.123318
-44,6,0.123327
-42,6,0.123507
-40,6,0.123857
