Phi[deg],Theta[deg],GainTotal
-180,0,6.4068
-178,0,6.4068
-176,0,6.4068
-174,0,6.4068
-172,0,6.4068
-170,0,6.4068
-168,0,6.4068
-166,0,6.4068
-164,0,6.4068
-162,0,6.4068
-160,0,6.4068
-158,0,6.4068
-156,0,6.4068
-154,0,6.4068
-152,0,6.4068
-150,0,6.4068
-148,0,6.4068
-146,0,6.4068
-144,0,6.4068
-142,0,6.4068
-140,0,6.4068
-138,0,6.4068
-136,0,6.4068
-134,0,6.4068
-132,0,6.4068
-130,0,6.4068
-128,0,6.4068
-126,0,6.4068
-124,0,6.4068
-122,0,6.4068
-120,0,6.4068
-118,0,6.4068
-116,0,6.4068
-114,0,6.4068
-112,0,6.4068
-110,0,6.4068
-108,0,6.4068
-106,0,6.4068
-104,0,6.4068
-102,0,6.4068
-100,0,6.4068
-98,0,6.4068
-96,0,6.4068
-94,0,6.4068
-92,0,6.4068
-90,0,6.4068
-88,0,6.4068
-86,0,6.4068
-84,0,6.4068
-82,0,6.4068
-80,0,6.4068
-78,0,6.4068
-76,0,6.4068
-74,0,6.4068
-72,0,6.4068
-70,0,6.4068
-68,0,6.4068
-66,0,6.4068
-64,0,6.4068
-62,0,6.4068
-60,0,6.4068
-58,0,6.4068
-56,0,6.4068
-54,0,6.4068
-52,0,6.4068
-50,0,6.4068
-48,0,6.4068
-46,0,6.4068
-44,0,6.4068
-42,0,6.4068
-40,0,6.4068
-38,0,6.4068
-36,0,6.4068
-34,0,6.4068
-32,0,6.4068
-30,0,6.4068
-28,0,6.4068
-26,0,6.4068
-24,0,6.4068
-22,0,6.4068
-20,0,6.4068
-18,0,6.4068
-16,0,6.4068
-14,0,6.4068
-12,0,6.4068
-10,0,6.4068
-8,0,6.4068
-6,0,6.4068
-4,0,6.4068
-2,0,6.4068
0,0,6.4068
2,0,6.4068
4,0,6.4068
6,0,6.4068
8,0,6.4068
10,0,6.4068
12,0,6.4068
14,0,6.4068
16,0,6.4068
18,0,6.4068
20,0,6.4068
22,0,6.4068
24,0,6.4068
26,0,6.4068
28,0,6.4068
30,0,6.4068
32,0,6.4068
34,0,6.4068
36,0,6.4068
38,0,6.4068
40,0,6.4068
42,0,6.4068
44,0,6.4068
46,0,6.4068
48,0,6.4068
50,0,6.4068
52,0,6.4068
54,0,6.4068
56,0,6.4068
58,0,6.4068
60,0,6.4068
62,0,6.4068
64,0,6.4068
66,0,6.4068
68,0,6.4068
70,0,6.4068
72,0,6.4068
74,0,6.4068
76,0,6.4068
78,0,6.4068
80,0,6.4068
82,0,6.4068
84,0,6.4068
86,0,6.4068
88,0,6.4068
90,0,6.4068
92,0,6.4068
94,0,6.4068
96,0,6.4068
98,0,6.4068
100,0,6.4068
102,0,6.4068
104,0,6.4068
106,0,6.4068
108,0,6.4068
110,0,6.4068
112,0,6.4068
114,0,6.4068
116,0,6.4068
118,0,6.4068
120,0,6.4068
122,0,6.4068
124,0,6.4068
126,0,6.4068
128,0,6.4068
130,0,6.4068
132,0,6.4068
134,0,6.4068
136,0,6.4068
138,0,6.4068
140,0,6.4068
142,0,6.4068
144,0,6.4068
146,0,6.4068
148,0,6.4068
150,0,6.4068
152,0,6.4068
154,0,6.4068
156,0,6.4068
158,0,6.4068
160,0,6.4068
162,0,6.4068
164,0,6.4068
166,0,6.4068
168,0,6.4068
170,0,6.4068
172,0,6.4068
174,0,6.4068
176,0,6.4068
178,0,6.4068
180,0,6.4068
-180,2,6.3861
-178,2,6.38605
-176,2,6.38591
-174,2,6.38567
-172,2,6.38533
-170,2,6.38489
-168,2,6.38436
-166,2,6.38374
-164,2,6.38302
-162,2,6.38223
-160,2,6.38135
-158,2,6.3804
-156,2,6.37938
-154,2,6.37828
-152,2,6.37713
-150,2,6.37592
-148,2,6.37466
-146,2,6.37336
-144,2,6.37202
-142,2,6.37065
-140,2,6.36925
-138,2,6.36784
-136,2,6.36641
-134,2,6.36498
-132,2,6.36356
-130,2,6.36214
-128,2,6.36075
-126,2,6.35937
-124,2,6.35803
-122,2,6.35673
-120,2,6.35547
-118,2,6.35425
-116,2,6.3531
-114,2,6.352
-112,2,6.35098
-110,2,6.35002
-108,2,6.34914
-106,2,6.34834
-104,2,6.34763
-102,2,6.347
-100,2,6.34647
-98,2,6.34602
-96,2,6.34568
-94,2,6.34543
-92,2,6.34528
-90,2,6.34523
-88,2,6.34528
-86,2,6.34543
-84,2,6.34568
-82,2,6.34603
-80,2,6.34647
-78,2,6.347
-76,2,6.34763
-74,2,6.34834
-72,2,6.34914
-70,2,6.35002
-68,2,6.35098
-66,2,6.35201
-64,2,6.3531
-62,2,6.35426
-60,2,6.35547
-58,2,6.35673
-56,2,6.35804
-54,2,6.35938
-52,2,6.36076
-50,2,6.36215
-48,2,6.36357
-46,2,6.36499
-44,2,6.36642
-42,2,6.36785
-40,2,6.36926
-38,2,6.37066
-36,2,6.37203
-34,2,6.37337
-32,2,6.37467
-30,2,6.37593
-28,2,6.37714
-26,2,6.3783
-24,2,6.37939
-22,2,6.38041
-20,2,6.38137
-18,2,6.38224
-16,2,6.38304
-14,2,6.38375
-12,2,6.38437
-10,2,6.3849
-8,2,6.38534
-6,2,6.38568
-4,2,6.38593
-2,2,6.38607
0,2,6.38612
2,2,6.38606
4,2,6.38591
6,2,6.38565
8,2,6.3853
10,2,6.38486
12,2,6.38431
14,2,6.38368
16,2,6.38296
18,2,6.38216
20,2,6.38127
22,2,6.38031
24,2,6.37927
26,2,6.37817
28,2,6.37701
30,2,6.37579
32,2,6.37452
34,2,6.37321
36,2,6.37186
38,2,6.37048
40,2,6.36907
42,2,6.36765
44,2,6.36622
46,2,6.36479
48,2,6.36335
50,2,6.36193
52,2,6.36053
54,2,6.35915
56,2,6.3578
58,2,6.35649
60,2,6.35522
62,2,6.35401
64,2,6.35284
66,2,6.35175
68,2,6.35071
70,2,6.34975
72,2,6.34887
74,2,6.34807
76,2,6.34735
78,2,6.34672
80,2,6.34618
82,2,6.34574
84,2,6.34539
86,2,6.34514
88,2,6.34499
90,2,6.34494
92,2,6.34499
94,2,6.34514
96,2,6.34539
98,2,6.34574
100,2,6.34618
102,2,6.34672
104,2,6.34734
106,2,6.34806
108,2,6.34886
110,2,6.34974
112,2,6.3507
114,2,6.35174
116,2,6.35283
118,2,6.35399
120,2,6.35521
122,2,6.35648
124,2,6.35779
126,2,6.35914
128,2,6.36051
130,2,6.36192
132,2,6.36334
134,2,6.36477
136,2,6.36621
138,2,6.36764
140,2,6.36906
142,2,6.37046
144,2,6.37184
146,2,6.37319
148,2,6.3745
150,2,6.37577
152,2,6.37699
154,2,6.37815
156,2,6.37925
158,2,6.38029
160,2,6.38125
162,2,6.38214
164,2,6.38294
166,2,6.38366
168,2,6.3843
170,2,6.38484
172,2,6.38528
174,2,6.38564
176,2,6.38589
178,2,6.38604
180,2,6.3861
-180,4,6.32405
-178,4,6.32386
-176,4,6.32329
-174,4,6.32232
-172,4,6.32097
-170,4,6.31925
-168,4,6.31715
-166,4,6.3147
-164,4,6.31189
-162,4,6.30876
-160,4,6.30531
-158,4,6.30156
-156,4,6.29752
-154,4,6.29322
-152,4,6.28868
-150,4,6.28393
-148,4,6.27897
-146,4,6.27384
-144,4,6.26856
-142,4,6.26317
-140,4,6.25767
-138,4,6.25211
-136,4,6.24651
-134,4,6.24089
-132,4,6.23529
-130,4,6.22972
-128,4,6.22423
-126,4,6.21883
-124,4,6.21354
-122,4,6.20841
-120,4,6.20345
-118,4,6.19868
-116,4,6.19413
-114,4,6.18983
-112,4,6.18578
-110,4,6.18202
-108,4,6.17856
-106,4,6.17542
-104,4,6.17261
-102,4,6.17014
-100,4,6.16804
-98,4,6.1663
-96,4,6.16494
-94,4,6.16396
-92,4,6.16338
-90,4,6.16318
-88,4,6.16338
-86,4,6.16396
-84,4,6.16494
-82,4,6.1663
-80,4,6.16804
-78,4,6.17015
-76,4,6.17261
-74,4,6.17542
-72,4,6.17857
-70,4,6.18203
-68,4,6.18579
-66,4,6.18983
-64,4,6.19414
-62,4,6.19869
-60,4,6.20345
-58,4,6.20842
-56,4,6.21355
-54,4,6.21883
-52,4,6.22424
-50,4,6.22973
-48,4,6.2353
-46,4,6.2409
-44,4,6.24652
-42,4,6.25213
-40,4,6.25769
-38,4,6.26318
-36,4,6.26858
-34,4,6.27386
-32,4,6.27899
-30,4,6.28394
-28,4,6.2887
-26,4,6.29325
-24,4,6.29754
-22,4,6.30158
-20,4,6.30533
-18,4,6.30879
-16,4,6.31192
-14,4,6.31472
-12,4,6.31718
-10,4,6.31927
-8,4,6.321
-6,4,6.32235
-4,4,6.32332
-2,4,6.3239
0,4,6.32408
2,4,6.32388
4,4,6.32328
6,4,6.32229
8,4,6.32092
10,4,6.31918
12,4,6.31706
14,4,6.31459
16,4,6.31177
18,4,6.30861
