Phi[deg],Theta[deg],GainTotal
-180,0,2.2438
-178,0,2.2438
-176,0,2.2438
-174,0,2.2438
-172,0,2.2438
-170,0,2.2438
-168,0,2.2438
-166,0,2.2438
-164,0,2.2438
-162,0,2.2438
-160,0,2.2438
-158,0,2.2438
-156,0,2.2438
-154,0,2.2438
-152,0,2.2438
-150,0,2.2438
-148,0,2.2438
-146,0,2.2438
-144,0,2.2438
-142,0,2.2438
-140,0,2.2438
-138,0,2.2438
-136,0,2.2438
-134,0,2.2438
-132,0,2.2438
-130,0,2.2438
-128,0,2.2438
-126,0,2.2438
-124,0,2.2438
-122,0,2.2438
-120,0,2.2438
-118,0,2.2438
-116,0,2.2438
-114,0,2.2438
-112,0,2.2438
-110,0,2.2438
-108,0,2.2438
-106,0,2.2438
-104,0,2.2438
-102,0,2.2438
-100,0,2.2438
-98,0,2.2438
-96,0,2.2438
-94,0,2.2438
-92,0,2.2438
-90,0,2.2438
-88,0,2.2438
-86,0,2.2438
-84,0,2.2438
-82,0,2.2438
-80,0,2.2438
-78,0,2.2438
-76,0,2.2438
-74,0,2.2438
-72,0,2.2438
-70,0,2.2438
-68,0,2.2438
-66,0,2.2438
-64,0,2.2438
-62,0,2.2438
-60,0,2.2438
-58,0,2.2438
-56,0,2.2438
-54,0,2.2438
-52,0,2.2438
-50,0,2.2438
-48,0,2.2438
-46,0,2.2438
-44,0,2.2438
-42,0,2.2438
-40,0,2.2438
-38,0,2.2438
-36,0,2.2438
-34,0,2.2438
-32,0,2.2438
-30,0,2.2438
-28,0,2.2438
-26,0,2.2438
-24,0,2.2438
-22,0,2.2438
-20,0,2.2438
-18,0,2.2438
-16,0,2.2438
-14,0,2.2438
-12,0,2.2438
-10,0,2.2438
-8,0,2.2438
-6,0,2.2438
-4,0,2.2438
-2,0,2.2438
0,0,2.2438
2,0,2.2438
4,0,2.2438
6,0,2.2438
8,0,2.2438
10,0,2.2438
12,0,2.2438
14,0,2.2438
16,0,2.2438
18,0,2.2438
20,0,2.2438
22,0,2.2438
24,0,2.2438
26,0,2.2438
28,0,2.2438
30,0,2.2438
32,0,2.2438
34,0,2.2438
36,0,2.2438
38,0,2.2438
40,0,2.2438
42,0,2.2438
44,0,2.2438
46,0,2.2438
48,0,2.2438
50,0,2.2438
52,0,2.2438
54,0,2.2438
56,0,2.2438
58,0,2.2438
60,0,2.2438
62,0,2.2438
64,0,2.2438
66,0,2.2438
68,0,2.2438
70,0,2.2438
72,0,2.2438
74,0,2.2438
76,0,2.2438
78,0,2.2438
80,0,2.2438
82,0,2.2438
84,0,2.2438
86,0,2.2438
88,0,2.2438
90,0,2.2438
92,0,2.2438
94,0,2.2438
96,0,2.2438
98,0,2.2438
100,0,2.2438
102,0,2.2438
104,0,2.2438
106,0,2.2438
108,0,2.2438
110,0,2.2438
112,0,2.2438
114,0,2.2438
116,0,2.2438
118,0,2.2438
120,0,2.2438
122,0,2.2438
124,0,2.2438
126,0,2.2438
128,0,2.2438
130,0,2.2438
132,0,2.2438
134,0,2.2438
136,0,2.2438
138,0,2.2438
140,0,2.2438
142,0,2.2438
144,0,2.2438
146,0,2.2438
148,0,2.2438
150,0,2.2438
152,0,2.2438
154,0,2.2438
156,0,2.2438
158,0,2.2438
160,0,2.2438
162,0,2.2438
164,0,2.2438
166,0,2.2438
168,0,2.2438
170,0,2.2438
172,0,2.2438
174,0,2.2438
176,0,2.2438
