Phi[deg],Theta[deg],GainTotal
-180,0,0.707487
-178,0,0.707487
-176,0,0.707487
-174,0,0.707487
-172,0,0.707487
-170,0,0.707487
-168,0,0.707487
-166,0,0.707487
-164,0,0.707487
-162,0,0.707487
-160,0,0.707487
-158,0,0.707487
-156,0,0.707487
-154,0,0.707487
-152,0,0.707487
-150,0,0.707487
-148,0,0.707487
-146,0,0.707487
-144,0,0.707487
-142,0,0.707487
-140,0,0.707487
-138,0,0.707487
-136,0,0.707487
-134,0,0.707487
-132,0,0.707487
-130,0,0.707487
-128,0,0.707487
-126,0,0.707487
-124,0,0.707487
-122,0,0.707487
-120,0,0.707487
-118,0,0.707487
-116,0,0.707487
-114,0,0.707487
-112,0,0.707487
-110,0,0.707487
-108,0,0.707487
-106,0,0.707487
-104,0,0.707487
-102,0,0.707487
-100,0,0.707487
-98,0,0.707487
-96,0,0.707487
-94,0,0.707487
-92,0,0.707487
-90,0,0.707487
-88,0,0.707487
-86,0,0.707487
-84,0,0.707487
-82,0,0.707487
-80,0,0.707487
-78,0,0.707487
-76,0,0.707487
-74,0,0.707487
-72,0,0.707487
-70,0,0.707487
-68,0,0.707487
-66,0,0.707487
-64,0,0.707487
-62,0,0.707487
-60,0,0.707487
-58,0,0.707487
-56,0,0.707487
-54,0,0.707487
-52,0,0.707487
-50,0,0.707487
-48,0,0.707487
-46,0,0.707487
-44,0,0.707487
-42,0,0.707487
-40,0,0.707487
-38,0,0.707487
-36,0,0.707487
-34,0,0.707487
-32,0,0.707487
-30,0,0.707487
-28,0,0.707487
-26,0,0.707487
-24,0,0.707487
-22,0,0.707487
-20,0,0.707487
-18,0,0.707487
-16,0,0.707487
-14,0,0.707487
-12,0,0.707487
-10,0,0.707487
-8,0,0.707487
-6,0,0.707487
-4,0,0.707487
-2,0,0.707487
0,0,0.707487
2,0,0.707487
4,0,0.707487
6,0,0.707487
8,0,0.707487
10,0,0.707487
12,0,0.707487
14,0,0.707487
16,0,0.707487
18,0,0.707487
20,0,0.707487
22,0,0.707487
24,0,0.707487
26,0,0.707487
28,0,0.707487
30,0,0.707487
32,0,0.707487
34,0,0.707487
36,0,0.707487
38,0,0.707487
40,0,0.707487
42,0,0.707487
44,0,0.707487
46,0,0.707487
48,0,0.707487
50,0,0.707487
52,0,0.707487
54,0,0.707487
56,0,0.707487
58,0,0.707487
60,0,0.707487
62,0,0.707487
64,0,0.707487
66,0,0.707487
68,0,0.707487
70,0,0.707487
72,0,0.707487
74,0,0.707487
76,0,0.707487
78,0,0.707487
80,0,0.707487
82,0,0.707487
84,0,0.707487
86,0,0.707487
88,0,0.707487
90,0,0.707487
92,0,0.707487
94,0,0.707487
96,0,0.707487
98,0,0.707487
100,0,0.707487
102,0,0.707487
104,0,0.707487
106,0,0.707487
108,0,0.707487
110,0,0.707487
112,0,0.707487
114,0,0.707487
116,0,0.707487
118,0,0.707487
120,0,0.707487
122,0,0.707487
124,0,0.707487
126,0,0.707487
128,0,0.707487
130,0,0.707487
132,0,0.707487
134,0,0.707487
136,0,0.707487
138,0,0.707487
140,0,0.707487
142,0,0.707487
144,0,0.707487
146,0,0.707487
148,0,0.707487
150,0,0.707487
152,0,0.707487
154,0,0.707487
156,0,0.707487
158,0,0.707487
160,0,0.707487
162,0,0.707487
164,0,0.707487
166,0,0.707487
168,0,0.707487
170,0,0.707487
172,0,0.707487
174,0,0.707487
176,0,0.707487
178,0,0.707487
180,0,0.707487
-180,2,0.710295
-178,2,0.710293
-176,2,0.710289
-174,2,0.710282
-172,2,0.710272
-170,2,0.71026
-168,2,0.710246
-166,2,0.71023
-164,2,0.710211
-162,2,0.71019
-160,2,0.710167
-158,2,0.710142
-156,2,0.710115
-154,2,0.710087
-152,2,0.710057
-150,2,0.710026
-148,2,0.709993
-146,2,0.709959
-144,2,0.709925
-142,2,0.709889
-140,2,0.709853
-138,2,0.709817
-136,2,0.70978
-134,2,0.709744
-132,2,0.709707
-130,2,0.709671
-128,2,0.709635
-126,2,0.7096
-124,2,0.709566
-122,2,0.709532
-120,2,0.7095
-118,2,0.709469
-116,2,0.709439
-114,2,0.709411
-112,2,0.709385
-110,2,0.70936
-108,2,0.709338
-106,2,0.709317
-104,2,0.709299
-102,2,0.709283
-100,2,0.709269
-98,2,0.709258
-96,2,0.709249
-94,2,0.709242
-92,2,0.709238
-90,2,0.709237
-88,2,0.709238
-86,2,0.709242
-84,2,0.709248
-82,2,0.709257
-80,2,0.709268
-78,2,0.709281
-76,2,0.709297
-74,2,0.709315
-72,2,0.709335
-70,2,0.709358
-68,2,0.709382
-66,2,0.709408
-64,2,0.709436
-62,2,0.709465
-60,2,0.709496
-58,2,0.709528
-56,2,0.709561
-54,2,0.709595
-52,2,0.70963
-50,2,0.709666
-48,2,0.709702
-46,2,0.709738
-44,2,0.709775
-42,2,0.709811
-40,2,0.709847
-38,2,0.709883
-36,2,0.709918
-34,2,0.709952
-32,2,0.709986
-30,2,0.710018
-28,2,0.710049
-26,2,0.710079
-24,2,0.710107
-22,2,0.710134
-20,2,0.710159
-18,2,0.710182
-16,2,0.710202
-14,2,0.710221
-12,2,0.710238
-10,2,0.710252
-8,2,0.710264
-6,2,0.710273
-4,2,0.71028
-2,2,0.710285
0,2,0.710286
2,2,0.710286
4,2,0.710283
6,2,0.710277
8,2,0.710269
10,2,0.710259
12,2,0.710246
14,2,0.710231
16,2,0.710214
18,2,0.710194
20,2,0.710173
22,2,0.710149
24,2,0.710124
26,2,0.710097
28,2,0.710068
30,2,0.710038
32,2,0.710007
34,2,0.709975
36,2,0.709942
38,2,0.709908
40,2,0.709873
42,2,0.709838
44,2,0.709803
46,2,0.709767
48,2,0.709732
50,2,0.709697
52,2,0.709662
54,2,0.709628
56,2,0.709595
58,2,0.709562
60,2,0.709531
62,2,0.709501
64,2,0.709472
66,2,0.709445
68,2,0.70942
70,2,0.709396
72,2,0.709374
74,2,0.709354
76,2,0.709337
78,2,0.709321
80,2,0.709308
82,2,0.709297
84,2,0.709289
86,2,0.709283
88,2,0.709279
90,2,0.709278
92,2,0.70928
94,2,0.709284
96,2,0.70929
98,2,0.709299
100,2,0.70931
102,2,0.709323
104,2,0.709339
106,2,0.709357
108,2,0.709377
110,2,0.709399
112,2,0.709423
114,2,0.709449
116,2,0.709477
118,2,0.709506
120,2,0.709536
122,2,0.709568
124,2,0.7096
126,2,0.709634
128,2,0.709668
130,2,0.709703
132,2,0.709738
134,2,0.709774
136,2,0.70981
138,2,0.709845
140,2,0.70988
142,2,0.709915
144,2,0.709949
146,2,0.709983
148,2,0.710015
150,2,0.710047
152,2,0.710077
154,2,0.710105
156,2,0.710132
158,2,0.710158
160,2,0.710181
162,2,0.710203
164,2,0.710222
166,2,0.71024
168,2,0.710255
170,2,0.710268
172,2,0.710278
174,2,0.710286
176,2,0.710292
178,2,0.710295
180,2,0.710295
-180,4,0.718708
-178,4,0.718701
-176,4,0.718684
-174,4,0.718657
-172,4,0.71862
-170,4,0.718574
-168,4,0.718517
-166,4,0.718452
-164,4,0.718377
-162,4,0.718294
-160,4,0.718203
-158,4,0.718103
-156,4,0.717997
-154,4,0.717884
-152,4,0.717764
-150,4,0.717639
-148,4,0.717509
-146,4,0.717374
-144,4,0.717236
-142,4,0.717095
-140,4,0.716951
-138,4,0.716806
-136,4,0.71666
-134,4,0.716513
-132,4,0.716367
-130,4,0.716222
-128,4,0.716079
-126,4,0.715939
-124,4,0.715801
-122,4,0.715668
-120,4,0.715539
-118,4,0.715416
-116,4,0.715298
-114,4,0.715186
-112,4,0.715081
-110,4,0.714984
-108,4,0.714894
-106,4,0.714813
-104,4,0.71474
-102,4,0.714676
-100,4,0.714621
-98,4,0.714576
-96,4,0.714541
-94,4,0.714516
-92,4,0.7145
-90,4,0.714495
-88,4,0.7145
-86,4,0.714515
-84,4,0.71454
-82,4,0.714574
-80,4,0.714619
-78,4,0.714673
-76,4,0.714736
-74,4,0.714809
-72,4,0.71489
-70,4,0.714979
-68,4,0.715076
-66,4,0.71518
-64,4,0.715291
-62,4,0.715409
-60,4,0.715532
-58,4,0.71566
-56,4,0.715793
-54,4,0.71593
-52,4,0.71607
-50,4,0.716213
-48,4,0.716357
-46,4,0.716503
-44,4,0.716649
-42,4,0.716795
-40,4,0.71694
-38,4,0.717083
-36,4,0.717224
-34,4,0.717361
-32,4,0.717496
-30,4,0.717625
-28,4,0.71775
-26,4,0.717869
-24,4,0.717982
-22,4,0.718088
-20,4,0.718187
-18,4,0.718278
-16,4,0.718361
-14,4,0.718435
-12,4,0.718501
-10,4,0.718557
-8,4,0.718603
-6,4,0.71864
-4,4,0.718667
-2,4,0.718683
0,4,0.71869
2,4,0.718686
4,4,0.718672
6,4,0.718648
8,4,0.718614
10,4,0.71857
12,4,0.718517
14,4,0.718454
16,4,0.718382
18,4,0.718302
20,4,0.718213
22,4,0.718117
24,4,0.718013
26,4,0.717903
28,4,0.717786
30,4,0.717664
32,4,0.717537
34,4,0.717405
36,4,0.717269
38,4,0.717131
40,4,0.71699
42,4,0.716847
44,4,0.716703
46,4,0.716559
48,4,0.716415
50,4,0.716273
52,4,0.716132
54,4,0.715994
56,4,0.715859
58,4,0.715728
60,4,0.715601
62,4,0.715479
64,4,0.715363
66,4,0.715253
68,4,0.71515
70,4,0.715054
72,4,0.714966
74,4,0.714886
76,4,0.714815
78,4,0.714752
80,4,0.714699
82,4,0.714655
84,4,0.714621
86,4,0.714596
88,4,0.714581
90,4,0.714577
92,4,0.714582
94,4,0.714598
96,4,0.714623
98,4,0.714658
100,4,0.714703
102,4,0.714757
104,4,0.71482
106,4,0.714892
108,4,0.714973
110,4,0.715062
112,4,0.715159
114,4,0.715262
116,4,0.715373
118,4,0.71549
120,4,0.715612
122,4,0.715739
124,4,0.715871
126,4,0.716007
128,4,0.716146
130,4,0.716287
132,4,0.71643
134,4,0.716574
136,4,0.716718
138,4,0.716863
140,4,0.717006
142,4,0.717147
144,4,0.717286
146,4,0.717422
148,4,0.717554
150,4,0.717681
152,4,0.717804
154,4,0.717921
156,4,0.718031
158,4,0.718135
160,4,0.718232
162,4,0.71832
164,4,0.718401
166,4,0.718472
168,4,0.718535
170,4,0.718589
172,4,0.718632
174,4,0.718666
176,4,0.71869
178,4,0.718704
180,4,0.718708
-180,6,0.732711
-178,6,0.732697
-176,6,0.73266
-174,6,0.732599
-172,6,0.732516
-170,6,0.73241
-168,6,0.732282
-166,6,0.732132
-164,6,0.731962
-162,6,0.731773
-160,6,0.731564
-158,6,0.731338
-156,6,0.731095
-154,6,0.730837
-152,6,0.730565
-150,6,0.73028
-148,6,0.729983
-146,6,0.729677
-144,6,0.729362
-142,6,0.729041
-140,6,0.728714
-138,6,0.728384
-136,6,0.728052
-134,6,0.727719
-132,6,0.727388
-130,6,0.727059
-128,6,0.726735
-126,6,0.726417
-124,6,0.726106
-122,6,0.725805
-120,6,0.725513
-118,6,0.725234
-116,6,0.724967
-114,6,0.724715
-112,6,0.724479
-110,6,0.724259
-108,6,0.724057
-106,6,0.723873
-104,6,0.723709
-102,6,0.723566
-100,6,0.723443
-98,6,0.723341
-96,6,0.723262
-94,6,0.723205
-92,6,0.72317
-90,6,0.723159
-88,6,0.72317
-86,6,0.723204
-84,6,0.72326
-82,6,0.723339
-80,6,0.723439
-78,6,0.723562
-76,6,0.723705
-74,6,0.723868
-72,6,0.724051
-70,6,0.724252
-68,6,0.724471
-66,6,0.724707
-64,6,0.724959
-62,6,0.725224
-60,6,0.725503
-58,6,0.725794
-56,6,0.726095
-54,6,0.726405
-52,6,0.726723
-50,6,0.727046
-48,6,0.727374
-46,6,0.727705
-44,6,0.728037
-42,6,0.728368
-40,6,0.728698
-38,6,0.729024
-36,6,0.729345
-34,6,0.729659
-32,6,0.729964
-30,6,0.73026
-28,6,0.730544
-26,6,0.730816
-24,6,0.731074
-22,6,0.731316
-20,6,0.731542
-18,6,0.73175
-16,6,0.731939
-14,6,0.732108
-12,6,0.732257
-10,6,0.732385
-8,6,0.73249
-6,6,0.732573
-4,6,0.732634
-2,6,0.732671
0,6,0.732684
2,6,0.732674
4,6,0.732641
6,6,0.732585
8,6,0.732505
10,6,0.732403
12,6,0.73228
14,6,0.732134
16,6,0.731969
18,6,0.731783
20,6,0.731579
22,6,0.731357
24,6,0.731118
26,6,0.730864
28,6,0.730596
30,6,0.730315
32,6,0.730023
34,6,0.72972
36,6,0.72941
38,6,0.729092
40,6,0.72877
42,6,0.728443
44,6,0.728115
46,6,0.727786
48,6,0.727458
50,6,0.727133
52,6,0.726812
54,6,0.726498
56,6,0.72619
58,6,0.725892
60,6,0.725603
62,6,0.725327
64,6,0.725063
66,6,0.724814
68,6,0.72458
70,6,0.724363
72,6,0.724163
74,6,0.723982
76,6,0.72382
78,6,0.723678
80,6,0.723557
82,6,0.723458
84,6,0.72338
86,6,0.723324
88,6,0.723291
90,6,0.72328
92,6,0.723292
94,6,0.723327
96,6,0.723384
98,6,0.723463
100,6,0.723564
102,6,0.723686
104,6,0.723829
106,6,0.723992
108,6,0.724175
110,6,0.724376
112,6,0.724594
114,6,0.724829
116,6,0.72508
118,6,0.725344
120,6,0.725622
