Phi[deg],Theta[deg],GainTotal
-180,0,0.707187
-178,0,0.707187
-176,0,0.707187
-174,0,0.707187
-172,0,0.707187
-170,0,0.707187
-168,0,0.707187
-166,0,0.707187
-164,0,0.707187
-162,0,0.707187
-160,0,0.707187
-158,0,0.707187
-156,0,0.707187
-154,0,0.707187
-152,0,0.707187
-150,0,0.707187
-148,0,0.707187
-146,0,0.707187
-144,0,0.707187
-142,0,0.707187
-140,0,0.707187
-138,0,0.707187
-136,0,0.707187
-134,0,0.707187
-132,0,0.707187
-130,0,0.707187
-128,0,0.707187
-126,0,0.707187
-124,0,0.707187
-122,0,0.707187
-120,0,0.707187
-118,0,0.707187
-116,0,0.707187
-114,0,0.707187
-112,0,0.707187
-110,0,0.707187
-108,0,0.707187
-106,0,0.707187
-104,0,0.707187
-102,0,0.707187
-100,0,0.707187
-98,0,0.707187
-96,0,0.707187
-94,0,0.707187
-92,0,0.707187
-90,0,0.707187
-88,0,0.707187
-86,0,0.707187
-84,0,0.707187
-82,0,0.707187
-80,0,0.707187
-78,0,0.707187
-76,0,0.707187
-74,0,0.707187
-72,0,0.707187
-70,0,0.707187
-68,0,0.707187
-66,0,0.707187
-64,0,0.707187
-62,0,0.707187
-60,0,0.707187
-58,0,0.707187
-56,0,0.707187
-54,0,0.707187
-52,0,0.707187
-50,0,0.707187
-48,0,0.707187
-46,0,0.707187
-44,0,0.707187
-42,0,0.707187
-40,0,0.707187
-38,0,0.707187
-36,0,0.707187
-34,0,0.707187
-32,0,0.707187
-30,0,0.707187
-28,0,0.707187
-26,0,0.707187
-24,0,0.707187
-22,0,0.707187
-20,0,0.707187
-18,0,0.707187
-16,0,0.707187
-14,0,0.707187
-12,0,0.707187
-10,0,0.707187
-8,0,0.707187
-6,0,0.707187
-4,0,0.707187
-2,0,0.707187
0,0,0.707187
2,0,0.707187
4,0,0.707187
6,0,0.707187
8,0,0.707187
10,0,0.707187
12,0,0.707187
14,0,0.707187
16,0,0.707187
18,0,0.707187
20,0,0.707187
22,0,0.707187
24,0,0.707187
26,0,0.707187
28,0,0.707187
30,0,0.707187
32,0,0.707187
34,0,0.707187
36,0,0.707187
38,0,0.707187
40,0,0.707187
42,0,0.707187
44,0,0.707187
46,0,0.707187
48,0,0.707187
50,0,0.707187
52,0,0.707187
54,0,0.707187
56,0,0.707187
58,0,0.707187
60,0,0.707187
62,0,0.707187
64,0,0.707187
66,0,0.707187
68,0,0.707187
70,0,0.707187
72,0,0.707187
74,0,0.707187
76,0,0.707187
78,0,0.707187
80,0,0.707187
82,0,0.707187
84,0,0.707187
86,0,0.707187
88,0,0.707187
90,0,0.707187
92,0,0.707187
94,0,0.707187
96,0,0.707187
98,0,0.707187
100,0,0.707187
102,0,0.707187
104,0,0.707187
106,0,0.707187
108,0,0.707187
110,0,0.707187
112,0,0.707187
114,0,0.707187
116,0,0.707187
118,0,0.707187
120,0,0.707187
122,0,0.707187
124,0,0.707187
126,0,0.707187
128,0,0.707187
130,0,0.707187
132,0,0.707187
134,0,0.707187
136,0,0.707187
138,0,0.707187
140,0,0.707187
142,0,0.707187
144,0,0.707187
146,0,0.707187
148,0,0.707187
150,0,0.707187
152,0,0.707187
154,0,0.707187
156,0,0.707187
158,0,0.707187
160,0,0.707187
162,0,0.707187
164,0,0.707187
166,0,0.707187
168,0,0.707187
170,0,0.707187
172,0,0.707187
174,0,0.707187
176,0,0.707187
178,0,0.707187
180,0,0.707187
-180,2,0.706508
-178,2,0.706475
-176,2,0.706442
-174,2,0.706409
-172,2,0.706377
-170,2,0.706344
-168,2,0.706313
-166,2,0.706281
-164,2,0.706251
-162,2,0.706221
-160,2,0.706192
-158,2,0.706164
-156,2,0.706137
-154,2,0.706112
-152,2,0.706088
-150,2,0.706066
-148,2,0.706045
