Phi[deg],Theta[deg],GainTotal
-180,0,1.11935
-178,0,1.11935
-176,0,1.11935
-174,0,1.11935
-172,0,1.11935
-170,0,1.11935
-168,0,1.11935
-166,0,1.11935
-164,0,1.11935
-162,0,1.11935
-160,0,1.11935
-158,0,1.11935
-156,0,1.11935
-154,0,1.11935
-152,0,1.11935
-150,0,1.11935
-148,0,1.11935
-146,0,1.11935
-144,0,1.11935
-142,0,1.11935
-140,0,1.11935
-138,0,1.11935
-136,0,1.11935
-134,0,1.11935
-132,0,1.11935
-130,0,1.11935
-128,0,1.11935
-126,0,1.11935
-124,0,1.11935
-122,0,1.11935
-120,0,1.11935
-118,0,1.11935
-116,0,1.11935
-114,0,1.11935
-112,0,1.11935
-110,0,1.11935
-108,0,1.11935
-106,0,1.11935
-104,0,1.11935
-102,0,1.11935
-100,0,1.11935
-98,0,1.11935
-96,0,1.11935
-94,0,1.11935
-92,0,1.11935
-90,0,1.11935
-88,0,1.11935
-86,0,1.11935
-84,0,1.11935
-82,0,1.11935
-80,0,1.11935
-78,0,1.11935
-76,0,1.11935
-74,0,1.11935
-72,0,1.11935
-70,0,1.11935
-68,0,1.11935
-66,0,1.11935
-64,0,1.11935
-62,0,1.11935
-60,0,1.11935
-58,0,1.11935
-56,0,1.11935
-54,0,1.11935
-52,0,1.11935
-50,0,1.11935
-48,0,1.11935
-46,0,1.11935
-44,0,1.11935
-42,0,1.11935
-40,0,1.11935
-38,0,1.11935
-36,0,1.11935
-34,0,1.11935
-32,0,1.11935
-30,0,1.11935
-28,0,1.11935
-26,0,1.11935
-24,0,1.11935
-22,0,1.11935
-20,0,1.11935
-18,0,1.11935
-16,0,1.11935
-14,0,1.11935
-12,0,1.11935
-10,0,1.11935
-8,0,1.11935
-6,0,1.11935
-4,0,1.11935
-2,0,1.11935
0,0,1.11935
2,0,1.11935
4,0,1.11935
6,0,1.11935
8,0,1.11935
10,0,1.11935
12,0,1.11935
14,0,1.11935
16,0,1.11935
18,0,1.11935
20,0,1.11935
22,0,1.11935
24,0,1.11935
26,0,1.11935
28,0,1.11935
30,0,1.11935
32,0,1.11935
34,0,1.11935
36,0,1.11935
38,0,1.11935
40,0,1.11935
42,0,1.11935
44,0,1.11935
46,0,1.11935
48,0,1.11935
50,0,1.11935
52,0,1.11935
54,0,1.11935
56,0,1.11935
58,0,1.11935
60,0,1.11935
62,0,1.11935
64,0,1.11935
66,0,1.11935
68,0,1.11935
70,0,1.11935
72,0,1.11935
74,0,1.11935
76,0,1.11935
78,0,1.11935
80,0,1.11935
82,0,1.11935
84,0,1.11935
86,0,1.11935
88,0,1.11935
90,0,1.11935
92,0,1.11935
94,0,1.11935
96,0,1.11935
98,0,1.11935
100,0,1.11935
102,0,1.11935
104,0,1.11935
106,0,1.11935
108,0,1.11935
110,0,1.11935
112,0,1.11935
114,0,1.11935
116,0,1.11935
118,0,1.11935
120,0,1.11935
122,0,1.11935
124,0,1.11935
126,0,1.11935
128,0,1.11935
130,0,1.11935
132,0,1.11935
134,0,1.11935
136,0,1.11935
138,0,1.11935
140,0,1.11935
142,0,1.11935
144,0,1.11935
146,0,1.11935
148,0,1.11935
150,0,1.11935
152,0,1.11935
154,0,1.11935
156,0,1.11935
158,0,1.11935
160,0,1.11935
162,0,1.11935
164,0,1.11935
166,0,1.11935
168,0,1.11935
170,0,1.11935
172,0,1.11935
174,0,1.11935
176,0,1.11935
178,0,1.11935
180,0,1.11935
-180,2,1.13553
-178,2,1.13495
-176,2,1.13435
-174,2,1.13373
-172,2,1.13311
-170,2,1.13246
-168,2,1.13181
-166,2,1.13114
-164,2,1.13046
-162,2,1.12977
-160,2,1.12908
-158,2,1.12837
-156,2,1.12766
-154,2,1.12694
-152,2,1.12622
-150,2,1.12549
-148,2,1.12476
-146,2,1.12403
-144,2,1.1233
