Phi[deg],Theta[deg],GainTotal
-180,0,0.480769
-178,0,0.480769
-176,0,0.480769
-174,0,0.480769
-172,0,0.480769
-170,0,0.480769
-168,0,0.480769
-166,0,0.480769
-164,0,0.480769
-162,0,0.480769
-160,0,0.480769
-158,0,0.480769
-156,0,0.480769
-154,0,0.480769
-152,0,0.480769
-150,0,0.480769
-148,0,0.480769
-146,0,0.480769
-144,0,0.480769
-142,0,0.480769
-140,0,0.480769
-138,0,0.480769
-136,0,0.480769
-134,0,0.480769
-132,0,0.480769
-130,0,0.480769
-128,0,0.480769
-126,0,0.480769
-124,0,0.480769
-122,0,0.480769
-120,0,0.480769
-118,0,0.480769
-116,0,0.480769
-114,0,0.480769
-112,0,0.480769
-110,0,0.480769
-108,0,0.480769
-106,0,0.480769
-104,0,0.480769
-102,0,0.480769
-100,0,0.480769
-98,0,0.480769
-96,0,0.480769
-94,0,0.480769
-92,0,0.480769
-90,0,0.480769
-88,0,0.480769
-86,0,0.480769
-84,0,0.480769
-82,0,0.480769
-80,0,0.480769
-78,0,0.480769
-76,0,0.480769
-74,0,0.480769
-72,0,0.480769
-70,0,0.480769
-68,0,0.480769
-66,0,0.480769
-64,0,0.480769
-62,0,0.480769
-60,0,0.480769
-58,0,0.480769
-56,0,0.480769
-54,0,0.480769
-52,0,0.480769
-50,0,0.480769
-48,0,0.480769
-46,0,0.480769
-44,0,0.480769
-42,0,0.480769
-40,0,0.480769
-38,0,0.480769
-36,0,0.480769
-34,0,0.480769
-32,0,0.480769
-30,0,0.480769
-28,0,0.480769
-26,0,0.480769
-24,0,0.480769
-22,0,0.480769
-20,0,0.480769
-18,0,0.480769
-16,0,0.480769
-14,0,0.480769
-12,0,0.480769
-10,0,0.480769
-8,0,0.480769
-6,0,0.480769
-4,0,0.480769
-2,0,0.480769
0,0,0.480769
2,0,0.480769
4,0,0.480769
6,0,0.480769
8,0,0.480769
10,0,0.480769
12,0,0.480769
14,0,0.480769
16,0,0.480769
18,0,0.480769
20,0,0.480769
22,0,0.480769
24,0,0.480769
26,0,0.480769
28,0,0.480769
30,0,0.480769
32,0,0.480769
34,0,0.480769
36,0,0.480769
38,0,0.480769
40,0,0.480769
42,0,0.480769
44,0,0.480769
46,0,0.480769
48,0,0.480769
50,0,0.480769
52,0,0.480769
54,0,0.480769
56,0,0.480769
58,0,0.480769
60,0,0.480769
62,0,0.480769
64,0,0.480769
66,0,0.480769
68,0,0.480769
70,0,0.480769
72,0,0.480769
74,0,0.480769
76,0,0.480769
78,0,0.480769
80,0,0.480769
82,0,0.480769
84,0,0.480769
86,0,0.480769
88,0,0.480769
90,0,0.480769
92,0,0.480769
94,0,0.480769
96,0,0.480769
98,0,0.480769
100,0,0.480769
102,0,0.480769
104,0,0.480769
106,0,0.480769
108,0,0.480769
110,0,0.480769
112,0,0.480769
114,0,0.480769
116,0,0.480769
118,0,0.480769
120,0,0.480769
122,0,0.480769
124,0,0.480769
126,0,0.480769
128,0,0.480769
130,0,0.480769
132,0,0.480769
134,0,0.480769
136,0,0.480769
138,0,0.480769
140,0,0.480769
142,0,0.480769
144,0,0.480769
146,0,0.480769
148,0,0.480769
150,0,0.480769
152,0,0.480769
154,0,0.480769
156,0,0.480769
158,0,0.480769
160,0,0.480769
162,0,0.480769
164,0,0.480769
166,0,0.480769
168,0,0.480769
170,0,0.480769
172,0,0.480769
174,0,0.480769
176,0,0.480769
178,0,0.480769
180,0,0.480769
-180,2,0.479155
-178,2,0.479205
-176,2,0.479255
-174,2,0.479308
-172,2,0.479361
-170,2,0.479416
-168,2,0.479473
-166,2,0.479531
-164,2,0.47959
-162,2,0.47965
-160,2,0.479711
-158,2,0.479774
-156,2,0.479837
-154,2,0.479902
-152,2,0.479967
-150,2,0.480033
-148,2,0.4801
-146,2,0.480167
-144,2,0.480235
-142,2,0.480304
-140,2,0.480373
-138,2,0.480443
-136,2,0.480512
-134,2,0.480583
-132,2,0.480653
-130,2,0.480724
-128,2,0.480795
-126,2,0.480865
-124,2,0.480936
-122,2,0.481007
-120,2,0.481077
-118,2,0.481147
-116,2,0.481217
-114,2,0.481286
-112,2,0.481355
-110,2,0.481423
-108,2,0.48149
-106,2,0.481557
-104,2,0.481623
-102,2,0.481687
-100,2,0.481751
-98,2,0.481813
-96,2,0.481874
-94,2,0.481934
-92,2,0.481992
-90,2,0.482049
-88,2,0.482104
-86,2,0.482158
-84,2,0.482209
-82,2,0.482259
-80,2,0.482306
-78,2,0.482352
-76,2,0.482395
-74,2,0.482436
-72,2,0.482474
-70,2,0.48251
-68,2,0.482544
-66,2,0.482575
-64,2,0.482603
-62,2,0.482629
-60,2,0.482652
-58,2,0.482672
-56,2,0.482689
-54,2,0.482704
-52,2,0.482715
-50,2,0.482724
-48,2,0.482729
-46,2,0.482732
-44,2,0.482731
-42,2,0.482728
-40,2,0.482722
-38,2,0.482712
-36,2,0.4827
-34,2,0.482685
-32,2,0.482667
-30,2,0.482646
-28,2,0.482622
-26,2,0.482596
-24,2,0.482567
-22,2,0.482535
-20,2,0.482501
-18,2,0.482464
-16,2,0.482425
-14,2,0.482383
-12,2,0.482339
-10,2,0.482293
-8,2,0.482245
-6,2,0.482195
-4,2,0.482143
-2,2,0.482089
0,2,0.482034
2,2,0.481977
4,2,0.481918
6,2,0.481858
8,2,0.481796
10,2,0.481733
12,2,0.48167
14,2,0.481605
16,2,0.481539
18,2,0.481472
20,2,0.481404
22,2,0.481336
24,2,0.481267
26,2,0.481198
28,2,0.481128
30,2,0.481058
32,2,0.480987
34,2,0.480917
36,2,0.480846
38,2,0.480775
40,2,0.480704
42,2,0.480634
44,2,0.480563
46,2,0.480493
48,2,0.480423
50,2,0.480354
52,2,0.480285
54,2,0.480217
56,2,0.480149
58,2,0.480082
60,2,0.480015
62,2,0.479949
64,2,0.479884
66,2,0.47982
68,2,0.479757
70,2,0.479695
72,2,0.479634
74,2,0.479574
76,2,0.479516
78,2,0.479458
80,2,0.479402
82,2,0.479348
84,2,0.479294
86,2,0.479242
88,2,0.479192
90,2,0.479143
92,2,0.479096
94,2,0.479051
96,2,0.479008
98,2,0.478966
100,2,0.478926
102,2,0.478888
104,2,0.478852
106,2,0.478818
108,2,0.478786
