Phi[deg],Theta[deg],GainTotal
-180,0,1.17225
-178,0,1.17225
-176,0,1.17225
-174,0,1.17225
-172,0,1.17225
-170,0,1.17225
-168,0,1.17225
-166,0,1.17225
-164,0,1.17225
-162,0,1.17225
-160,0,1.17225
-158,0,1.17225
-156,0,1.17225
-154,0,1.17225
-152,0,1.17225
-150,0,1.17225
-148,0,1.17225
-146,0,1.17225
-144,0,1.17225
-142,0,1.17225
-140,0,1.17225
-138,0,1.17225
-136,0,1.17225
-134,0,1.17225
-132,0,1.17225
-130,0,1.17225
-128,0,1.17225
-126,0,1.17225
-124,0,1.17225
-122,0,1.17225
-120,0,1.17225
-118,0,1.17225
-116,0,1.17225
-114,0,1.17225
-112,0,1.17225
-110,0,1.17225
-108,0,1.17225
-106,0,1.17225
-104,0,1.17225
-102,0,1.17225
-100,0,1.17225
-98,0,1.17225
-96,0,1.17225
-94,0,1.17225
-92,0,1.17225
-90,0,1.17225
-88,0,1.17225
-86,0,1.17225
-84,0,1.17225
-82,0,1.17225
-80,0,1.17225
-78,0,1.17225
-76,0,1.17225
-74,0,1.17225
-72,0,1.17225
-70,0,1.17225
-68,0,1.17225
-66,0,1.17225
-64,0,1.17225
-62,0,1.17225
-60,0,1.17225
-58,0,1.17225
-56,0,1.17225
-54,0,1.17225
-52,0,1.17225
-50,0,1.17225
-48,0,1.17225
-46,0,1.17225
-44,0,1.17225
-42,0,1.17225
-40,0,1.17225
-38,0,1.17225
-36,0,1.17225
-34,0,1.17225
-32,0,1.17225
-30,0,1.17225
-28,0,1.17225
-26,0,1.17225
-24,0,1.17225
-22,0,1.17225
-20,0,1.17225
-18,0,1.17225
-16,0,1.17225
-14,0,1.17225
-12,0,1.17225
-10,0,1.17225
-8,0,1.17225
-6,0,1.17225
-4,0,1.17225
-2,0,1.17225
0,0,1.17225
2,0,1.17225
4,0,1.17225
6,0,1.17225
8,0,1.17225
10,0,1.17225
12,0,1.17225
14,0,1.17225
16,0,1.17225
18,0,1.17225
20,0,1.17225
22,0,1.17225
24,0,1.17225
26,0,1.17225
28,0,1.17225
30,0,1.17225
32,0,1.17225
34,0,1.17225
36,0,1.17225
38,0,1.17225
40,0,1.17225
42,0,1.17225
44,0,1.17225
46,0,1.17225
48,0,1.17225
50,0,1.17225
52,0,1.17225
54,0,1.17225
56,0,1.17225
58,0,1.17225
60,0,1.17225
62,0,1.17225
64,0,1.17225
66,0,1.17225
68,0,1.17225
70,0,1.17225
72,0,1.17225
74,0,1.17225
76,0,1.17225
78,0,1.17225
80,0,1.17225
82,0,1.17225
84,0,1.17225
86,0,1.17225
88,0,1.17225
90,0,1.17225
92,0,1.17225
94,0,1.17225
96,0,1.17225
98,0,1.17225
100,0,1.17225
102,0,1.17225
104,0,1.17225
106,0,1.17225
108,0,1.17225
110,0,1.17225
112,0,1.17225
114,0,1.17225
116,0,1.17225
118,0,1.17225
120,0,1.17225
122,0,1.17225
124,0,1.17225
126,0,1.17225
128,0,1.17225
130,0,1.17225
132,0,1.17225
134,0,1.17225
136,0,1.17225
138,0,1.17225
140,0,1.17225
142,0,1.17225
144,0,1.17225
146,0,1.17225
148,0,1.17225
150,0,1.17225
152,0,1.17225
154,0,1.17225
156,0,1.17225
158,0,1.17225
160,0,1.17225
162,0,1.17225
164,0,1.17225
166,0,1.17225
168,0,1.17225
170,0,1.17225
172,0,1.17225
174,0,1.17225
176,0,1.17225
178,0,1.17225
180,0,1.17225
-180,2,1.17111
-178,2,1.17113
-176,2,1.17113
-174,2,1.17114
-172,2,1.17113
-170,2,1.17113
-168,2,1.17111
-166,2,1.1711
-164,2,1.17107
-162,2,1.17105
-160,2,1.17101
-158,2,1.17098
-156,2,1.17094
-154,2,1.17089
-152,2,1.17085
-150,2,1.1708
-148,2,1.17074
-146,2,1.17069
-144,2,1.17063
-142,2,1.17057
-140,2,1.1705
-138,2,1.17044
-136,2,1.17038
-134,2,1.17031
-132,2,1.17025
-130,2,1.17018
-128,2,1.17012
-126,2,1.17005
-124,2,1.16999
-122,2,1.16993
-120,2,1.16987
-118,2,1.16981
-116,2,1.16976
-114,2,1.1697
-112,2,1.16966
-110,2,1.16961
-108,2,1.16957
-106,2,1.16953
-104,2,1.1695
-102,2,1.16947
-100,2,1.16944
-98,2,1.16942
-96,2,1.1694
-94,2,1.16939
-92,2,1.16938
-90,2,1.16938
-88,2,1.16938
-86,2,1.16939
-84,2,1.1694
-82,2,1.16942
-80,2,1.16944
-78,2,1.16947
-76,2,1.1695
-74,2,1.16953
-72,2,1.16957
-70,2,1.16961
-68,2,1.16966
-66,2,1.16971
-64,2,1.16976
-62,2,1.16981
-60,2,1.16987
-58,2,1.16993
-56,2,1.16999
-54,2,1.17005
-52,2,1.17012
-50,2,1.17018
-48,2,1.17025
-46,2,1.17031
-44,2,1.17038
-42,2,1.17044
-40,2,1.17051
-38,2,1.17057
-36,2,1.17063
-34,2,1.17069
-32,2,1.17075
-30,2,1.1708
-28,2,1.17085
-26,2,1.1709
-24,2,1.17094
-22,2,1.17098
-20,2,1.17102
-18,2,1.17105
-16,2,1.17108
-14,2,1.1711
-12,2,1.17112
-10,2,1.17113
-8,2,1.17114
-6,2,1.17114
-4,2,1.17114
-2,2,1.17113
0,2,1.17112
2,2,1.1711
4,2,1.17107
6,2,1.17105
8,2,1.17101
10,2,1.17097
12,2,1.17093
14,2,1.17088
16,2,1.17082
18,2,1.17076
20,2,1.1707
22,2,1.17063
24,2,1.17056
26,2,1.17049
28,2,1.17041
30,2,1.17033
32,2,1.17025
34,2,1.17017
36,2,1.17008
38,2,1.17
40,2,1.16991
42,2,1.16982
44,2,1.16973
46,2,1.16964
48,2,1.16956
50,2,1.16947
52,2,1.16938
54,2,1.1693
56,2,1.16922
58,2,1.16914
60,2,1.16906
62,2,1.16899
64,2,1.16892
66,2,1.16885
68,2,1.16879
70,2,1.16873
72,2,1.16868
74,2,1.16863
76,2,1.16859
78,2,1.16855
80,2,1.16852
82,2,1.1685
84,2,1.16847
86,2,1.16846
88,2,1.16845
90,2,1.16845
92,2,1.16845
94,2,1.16846
96,2,1.16847
98,2,1.16849
100,2,1.16852
102,2,1.16855
104,2,1.16859
106,2,1.16863
108,2,1.16868
110,2,1.16873
112,2,1.16879
114,2,1.16885
116,2,1.16892
118,2,1.16899
120,2,1.16906
122,2,1.16913
124,2,1.16921
126,2,1.1693
128,2,1.16938
130,2,1.16946
132,2,1.16955
134,2,1.16964
136,2,1.16973
138,2,1.16982
140,2,1.1699
142,2,1.16999
144,2,1.17008
146,2,1.17016
148,2,1.17025
150,2,1.17033
152,2,1.17041
154,2,1.17048
156,2,1.17056
158,2,1.17063
160,2,1.1707
162,2,1.17076
164,2,1.17082
166,2,1.17087
168,2,1.17092
170,2,1.17096
172,2,1.171
174,2,1.17104
176,2,1.17107
178,2,1.17109
180,2,1.17111
-180,4,1.16771
-178,4,1.16773
-176,4,1.16773
-174,4,1.16771
-172,4,1.16767
-170,4,1.16761
-168,4,1.16752
-166,4,1.16742
-164,4,1.1673
-162,4,1.16716
-160,4,1.16701
-158,4,1.16683
-156,4,1.16665
-154,4,1.16644
-152,4,1.16623
-150,4,1.166
-148,4,1.16575
-146,4,1.1655
-144,4,1.16524
-142,4,1.16498
-140,4,1.16471
-138,4,1.16443
-136,4,1.16415
-134,4,1.16387
-132,4,1.16359
-130,4,1.16331
-128,4,1.16303
-126,4,1.16276
-124,4,1.16249
-122,4,1.16223
-120,4,1.16197
-118,4,1.16173
-116,4,1.1615
-114,4,1.16128
-112,4,1.16107
-110,4,1.16088
-108,4,1.1607
-106,4,1.16054
-104,4,1.1604
-102,4,1.16027
-100,4,1.16017
-98,4,1.16008
-96,4,1.16001
-94,4,1.15996
-92,4,1.15993
-90,4,1.15992
-88,4,1.15993
-86,4,1.15996
-84,4,1.16001
