Phi[deg],Theta[deg],GainTotal
-180,0,0.722991
-178,0,0.722991
-176,0,0.722991
-174,0,0.722991
-172,0,0.722991
-170,0,0.722991
-168,0,0.722991
-166,0,0.722991
-164,0,0.722991
-162,0,0.722991
-160,0,0.722991
-158,0,0.722991
-156,0,0.722991
-154,0,0.722991
-152,0,0.722991
-150,0,0.722991
-148,0,0.722991
-146,0,0.722991
-144,0,0.722991
-142,0,0.722991
-140,0,0.722991
-138,0,0.722991
-136,0,0.722991
-134,0,0.722991
-132,0,0.722991
-130,0,0.722991
-128,0,0.722991
-126,0,0.722991
-124,0,0.722991
-122,0,0.722991
-120,0,0.722991
-118,0,0.722991
-116,0,0.722991
-114,0,0.722991
-112,0,0.722991
-110,0,0.722991
-108,0,0.722991
-106,0,0.722991
-104,0,0.722991
-102,0,0.722991
-100,0,0.722991
-98,0,0.722991
-96,0,0.722991
-94,0,0.722991
-92,0,0.722991
-90,0,0.722991
-88,0,0.722991
-86,0,0.722991
-84,0,0.722991
-82,0,0.722991
-80,0,0.722991
-78,0,0.722991
-76,0,0.722991
-74,0,0.722991
-72,0,0.722991
-70,0,0.722991
-68,0,0.722991
-66,0,0.722991
-64,0,0.722991
-62,0,0.722991
-60,0,0.722991
-58,0,0.722991
-56,0,0.722991
-54,0,0.722991
-52,0,0.722991
-50,0,0.722991
-48,0,0.722991
-46,0,0.722991
-44,0,0.722991
-42,0,0.722991
-40,0,0.722991
-38,0,0.722991
-36,0,0.722991
-34,0,0.722991
-32,0,0.722991
-30,0,0.722991
-28,0,0.722991
-26,0,0.722991
-24,0,0.722991
-22,0,0.722991
-20,0,0.722991
-18,0,0.722991
-16,0,0.722991
-14,0,0.722991
-12,0,0.722991
-10,0,0.722991
-8,0,0.722991
-6,0,0.722991
-4,0,0.722991
-2,0,0.722991
0,0,0.722991
2,0,0.722991
4,0,0.722991
6,0,0.722991
8,0,0.722991
10,0,0.722991
12,0,0.722991
14,0,0.722991
16,0,0.722991
18,0,0.722991
20,0,0.722991
22,0,0.722991
24,0,0.722991
26,0,0.722991
28,0,0.722991
30,0,0.722991
32,0,0.722991
34,0,0.722991
36,0,0.722991
38,0,0.722991
40,0,0.722991
42,0,0.722991
44,0,0.722991
46,0,0.722991
48,0,0.722991
50,0,0.722991
52,0,0.722991
54,0,0.722991
56,0,0.722991
58,0,0.722991
60,0,0.722991
62,0,0.722991
64,0,0.722991
66,0,0.722991
68,0,0.722991
70,0,0.722991
72,0,0.722991
74,0,0.722991
76,0,0.722991
78,0,0.722991
80,0,0.722991
82,0,0.722991
84,0,0.722991
86,0,0.722991
88,0,0.722991
90,0,0.722991
92,0,0.722991
94,0,0.722991
96,0,0.722991
98,0,0.722991
100,0,0.722991
102,0,0.722991
104,0,0.722991
106,0,0.722991
108,0,0.722991
110,0,0.722991
112,0,0.722991
114,0,0.722991
116,0,0.722991
118,0,0.722991
120,0,0.722991
122,0,0.722991
124,0,0.722991
126,0,0.722991
128,0,0.722991
130,0,0.722991
132,0,0.722991
134,0,0.722991
136,0,0.722991
138,0,0.722991
140,0,0.722991
142,0,0.722991
144,0,0.722991
146,0,0.722991
148,0,0.722991
150,0,0.722991
152,0,0.722991
154,0,0.722991
156,0,0.722991
158,0,0.722991
160,0,0.722991
162,0,0.722991
164,0,0.722991
166,0,0.722991
168,0,0.722991
170,0,0.722991
172,0,0.722991
174,0,0.722991
176,0,0.722991
178,0,0.722991
180,0,0.722991
-180,2,0.722566
-178,2,0.722577
-176,2,0.722586
-174,2,0.722593
-172,2,0.722597
-170,2,0.722598
-168,2,0.722598
-166,2,0.722594
-164,2,0.722589
-162,2,0.722581
-160,2,0.722571
-158,2,0.72256
-156,2,0.722546
-154,2,0.72253
-152,2,0.722513
-150,2,0.722494
-148,2,0.722473
-146,2,0.722451
