Phi[deg],Theta[deg],GainTotal
-180,0,0.250134
-178,0,0.250134
-176,0,0.250134
-174,0,0.250134
-172,0,0.250134
-170,0,0.250134
-168,0,0.250134
-166,0,0.250134
-164,0,0.250134
-162,0,0.250134
-160,0,0.250134
-158,0,0.250134
-156,0,0.250134
-154,0,0.250134
-152,0,0.250134
-150,0,0.250134
-148,0,0.250134
-146,0,0.250134
-144,0,0.250134
-142,0,0.250134
-140,0,0.250134
-138,0,0.250134
-136,0,0.250134
-134,0,0.250134
-132,0,0.250134
-130,0,0.250134
-128,0,0.250134
-126,0,0.250134
-124,0,0.250134
-122,0,0.250134
-120,0,0.250134
-118,0,0.250134
-116,0,0.250134
-114,0,0.250134
-112,0,0.250134
-110,0,0.250134
-108,0,0.250134
-106,0,0.250134
-104,0,0.250134
-102,0,0.250134
-100,0,0.250134
-98,0,0.250134
-96,0,0.250134
-94,0,0.250134
-92,0,0.250134
-90,0,0.250134
-88,0,0.250134
-86,0,0.250134
-84,0,0.250134
-82,0,0.250134
-80,0,0.250134
-78,0,0.250134
-76,0,0.250134
-74,0,0.250134
-72,0,0.250134
-70,0,0.250134
-68,0,0.250134
-66,0,0.250134
-64,0,0.250134
-62,0,0.250134
-60,0,0.250134
-58,0,0.250134
-56,0,0.250134
-54,0,0.250134
-52,0,0.250134
-50,0,0.250134
-48,0,0.250134
-46,0,0.250134
-44,0,0.250134
-42,0,0.250134
-40,0,0.250134
-38,0,0.250134
-36,0,0.250134
-34,0,0.250134
-32,0,0.250134
-30,0,0.250134
-28,0,0.250134
-26,0,0.250134
-24,0,0.250134
-22,0,0.250134
-20,0,0.250134
-18,0,0.250134
-16,0,0.250134
-14,0,0.250134
-12,0,0.250134
-10,0,0.250134
-8,0,0.250134
-6,0,0.250134
-4,0,0.250134
-2,0,0.250134
0,0,0.250134
2,0,0.250134
4,0,0.250134
6,0,0.250134
8,0,0.250134
10,0,0.250134
12,0,0.250134
14,0,0.250134
16,0,0.250134
18,0,0.250134
20,0,0.250134
22,0,0.250134
24,0,0.250134
26,0,0.250134
28,0,0.250134
30,0,0.250134
32,0,0.250134
34,0,0.250134
36,0,0.250134
38,0,0.250134
40,0,0.250134
42,0,0.250134
44,0,0.250134
46,0,0.250134
48,0,0.250134
50,0,0.250134
52,0,0.250134
54,0,0.250134
56,0,0.250134
58,0,0.250134
60,0,0.250134
62,0,0.250134
64,0,0.250134
66,0,0.250134
68,0,0.250134
70,0,0.250134
72,0,0.250134
74,0,0.250134
76,0,0.250134
78,0,0.250134
80,0,0.250134
82,0,0.250134
84,0,0.250134
86,0,0.250134
88,0,0.250134
90,0,0.250134
92,0,0.250134
94,0,0.250134
96,0,0.250134
98,0,0.250134
100,0,0.250134
102,0,0.250134
104,0,0.250134
106,0,0.250134
108,0,0.250134
110,0,0.250134
112,0,0.250134
114,0,0.250134
116,0,0.250134
118,0,0.250134
120,0,0.250134
122,0,0.250134
124,0,0.250134
126,0,0.250134
128,0,0.250134
130,0,0.250134
132,0,0.250134
134,0,0.250134
136,0,0.250134
138,0,0.250134
140,0,0.250134
142,0,0.250134
144,0,0.250134
146,0,0.250134
148,0,0.250134
150,0,0.250134
152,0,0.250134
