Phi[deg],Theta[deg],GainTotal
-180,0,0.392528
-178,0,0.392528
-176,0,0.392528
-174,0,0.392528
-172,0,0.392528
-170,0,0.392528
-168,0,0.392528
-166,0,0.392528
-164,0,0.392528
-162,0,0.392528
-160,0,0.392528
-158,0,0.392528
-156,0,0.392528
-154,0,0.392528
-152,0,0.392528
-150,0,0.392528
-148,0,0.392528
-146,0,0.392528
-144,0,0.392528
-142,0,0.392528
-140,0,0.392528
-138,0,0.392528
-136,0,0.392528
-134,0,0.392528
-132,0,0.392528
-130,0,0.392528
-128,0,0.392528
-126,0,0.392528
-124,0,0.392528
-122,0,0.392528
-120,0,0.392528
-118,0,0.392528
-116,0,0.392528
-114,0,0.392528
-112,0,0.392528
-110,0,0.392528
-108,0,0.392528
-106,0,0.392528
-104,0,0.392528
-102,0,0.392528
-100,0,0.392528
-98,0,0.392528
-96,0,0.392528
-94,0,0.392528
-92,0,0.392528
-90,0,0.392528
-88,0,0.392528
-86,0,0.392528
-84,0,0.392528
-82,0,0.392528
-80,0,0.392528
-78,0,0.392528
-76,0,0.392528
-74,0,0.392528
-72,0,0.392528
-70,0,0.392528
-68,0,0.392528
-66,0,0.392528
-64,0,0.392528
-62,0,0.392528
-60,0,0.392528
-58,0,0.392528
-56,0,0.392528
-54,0,0.392528
-52,0,0.392528
-50,0,0.392528
-48,0,0.392528
-46,0,0.392528
-44,0,0.392528
-42,0,0.392528
-40,0,0.392528
-38,0,0.392528
-36,0,0.392528
-34,0,0.392528
-32,0,0.392528
-30,0,0.392528
-28,0,0.392528
-26,0,0.392528
-24,0,0.392528
-22,0,0.392528
-20,0,0.392528
-18,0,0.392528
-16,0,0.392528
-14,0,0.392528
-12,0,0.392528
-10,0,0.392528
-8,0,0.392528
-6,0,0.392528
-4,0,0.392528
-2,0,0.392528
0,0,0.392528
2,0,0.392528
4,0,0.392528
6,0,0.392528
8,0,0.392528
10,0,0.392528
12,0,0.392528
14,0,0.392528
16,0,0.392528
18,0,0.392528
20,0,0.392528
22,0,0.392528
24,0,0.392528
26,0,0.392528
28,0,0.392528
30,0,0.392528
32,0,0.392528
34,0,0.392528
36,0,0.392528
38,0,0.392528
40,0,0.392528
42,0,0.392528
44,0,0.392528
46,0,0.392528
48,0,0.392528
50,0,0.392528
52,0,0.392528
54,0,0.392528
56,0,0.392528
58,0,0.392528
60,0,0.392528
62,0,0.392528
64,0,0.392528
66,0,0.392528
68,0,0.392528
70,0,0.392528
72,0,0.392528
74,0,0.392528
76,0,0.392528
78,0,0.392528
80,0,0.392528
82,0,0.392528
84,0,0.392528
86,0,0.392528
88,0,0.392528
90,0,0.392528
92,0,0.392528
94,0,0.392528
96,0,0.392528
98,0,0.392528
100,0,0.392528
102,0,0.392528
104,0,0.392528
