Phi[deg],Theta[deg],GainTotal
-180,0,4.2121
-178,0,4.2121
-176,0,4.2121
-174,0,4.2121
-172,0,4.2121
-170,0,4.2121
-168,0,4.2121
-166,0,4.2121
-164,0,4.2121
-162,0,4.2121
-160,0,4.2121
-158,0,4.2121
-156,0,4.2121
-154,0,4.2121
-152,0,4.2121
-150,0,4.2121
-148,0,4.2121
-146,0,4.2121
-144,0,4.2121
-142,0,4.2121
-140,0,4.2121
-138,0,4.2121
-136,0,4.2121
-134,0,4.2121
-132,0,4.2121
-130,0,4.2121
-128,0,4.2121
-126,0,4.2121
-124,0,4.2121
-122,0,4.2121
-120,0,4.2121
-118,0,4.2121
-116,0,4.2121
-114,0,4.2121
-112,0,4.2121
-110,0,4.2121
-108,0,4.2121
-106,0,4.2121
-104,0,4.2121
-102,0,4.2121
-100,0,4.2121
-98,0,4.2121
-96,0,4.2121
-94,0,4.2121
-92,0,4.2121
-90,0,4.2121
-88,0,4.2121
-86,0,4.2121
-84,0,4.2121
-82,0,4.2121
-80,0,4.2121
-78,0,4.2121
-76,0,4.2121
-74,0,4.2121
-72,0,4.2121
-70,0,4.2121
-68,0,4.2121
-66,0,4.2121
-64,0,4.2121
-62,0,4.2121
-60,0,4.2121
-58,0,4.2121
-56,0,4.2121
-54,0,4.2121
-52,0,4.2121
-50,0,4.2121
-48,0,4.2121
-46,0,4.2121
-44,0,4.2121
-42,0,4.2121
-40,0,4.2121
-38,0,4.2121
-36,0,4.2121
-34,0,4.2121
-32,0,4.2121
-30,0,4.2121
-28,0,4.2121
-26,0,4.2121
-24,0,4.2121
-22,0,4.2121
-20,0,4.2121
-18,0,4.2121
-16,0,4.2121
-14,0,4.2121
-12,0,4.2121
-10,0,4.2121
-8,0,4.2121
-6,0,4.2121
-4,0,4.2121
-2,0,4.2121
0,0,4.2121
2,0,4.2121
4,0,4.2121
6,0,4.2121
8,0,4.2121
10,0,4.2121
12,0,4.2121
14,0,4.2121
16,0,4.2121
18,0,4.2121
20,0,4.2121
22,0,4.2121
24,0,4.2121
26,0,4.2121
28,0,4.2121
30,0,4.2121
32,0,4.2121
34,0,4.2121
36,0,4.2121
38,0,4.2121
40,0,4.2121
42,0,4.2121
44,0,4.2121
46,0,4.2121
48,0,4.2121
50,0,4.2121
52,0,4.2121
54,0,4.2121
56,0,4.2121
58,0,4.2121
60,0,4.2121
62,0,4.2121
64,0,4.2121
66,0,4.2121
68,0,4.2121
70,0,4.2121
72,0,4.2121
74,0,4.2121
76,0,4.2121
78,0,4.2121
80,0,4.2121
82,0,4.2121
84,0,4.2121
86,0,4.2121
88,0,4.2121
90,0,4.2121
92,0,4.2121
94,0,4.2121
96,0,4.2121
98,0,4.2121
100,0,4.2121
102,0,4.2121
104,0,4.2121
106,0,4.2121
108,0,4.2121
110,0,4.2121
112,0,4.2121
114,0,4.2121
116,0,4.2121
118,0,4.2121
120,0,4.2121
122,0,4.2121
124,0,4.2121
126,0,4.2121
128,0,4.2121
130,0,4.2121
132,0,4.2121
134,0,4.2121
136,0,4.2121
138,0,4.2121
140,0,4.2121
142,0,4.2121
144,0,4.2121
